# az(deg), al(deg), L(cd) 
-227.59, 53.64, 450.72
-228.81, 54.21, 473.79
-229.23, 55.54, 479.48
-230.55, 56.07, 515.73
-230.08, 54.76, 505.73
-231.38, 55.29, 421.92
-228.44, 52.88, 508.04
-229.65, 53.43, 452.70
-229.27, 52.11, 509.13
-230.47, 52.66, 447.56
-230.90, 53.98, 447.34
-232.19, 54.50, 445.96
-231.71, 53.19, 447.77
-232.98, 53.71, 420.63
-219.36, 65.86, 533.13
-221.01, 66.50, 567.17
-220.68, 65.13, 510.17
-222.31, 65.75, 502.89
-222.75, 67.11, 534.50
-224.58, 67.70, 559.06
-224.03, 66.35, 516.41
-225.83, 66.92, 517.63
-221.93, 64.38, 584.34
-223.55, 64.99, 480.77
-223.13, 63.62, 516.12
-224.73, 64.22, 489.42
-225.24, 65.57, 710.37
-227.02, 66.13, 489.56
-226.39, 64.79, 503.69
-228.14, 65.34, 440.43
-226.52, 68.27, 620.32
-228.55, 68.81, 508.47
-227.73, 67.47, 513.25
-229.72, 68.00, 479.36
-230.69, 69.32, 506.75
-232.94, 69.79, 681.59
-231.82, 68.49, 479.83
-234.00, 68.95, 447.12
-228.88, 66.67, 577.92
-230.83, 67.18, 435.92
-229.97, 65.86, 479.15
-231.87, 66.36, 515.47
-232.87, 67.66, 467.50
-235.00, 68.11, 506.73
-233.86, 66.83, 468.26
-235.93, 67.26, 532.53
-224.27, 62.86, 483.04
-225.85, 63.44, 544.95
-225.36, 62.09, 475.03
-226.92, 62.66, 510.37
-227.49, 64.00, 499.24
-229.21, 64.54, 459.18
-228.54, 63.21, 459.03
-230.22, 63.74, 438.61
-226.41, 61.32, 559.77
-227.94, 61.88, 524.43
-227.41, 60.54, 490.08
-228.92, 61.09, 586.21
-229.54, 62.41, 523.98
-231.19, 62.93, 517.95
-230.49, 61.61, 528.61
-232.12, 62.12, 434.46
-231.00, 65.05, 450.98
-232.86, 65.54, 453.42
-231.98, 64.24, 426.24
-233.81, 64.71, 417.39
-234.81, 65.99, 429.88
-236.82, 66.42, 454.71
-235.70, 65.15, 425.87
-237.66, 65.56, 466.63
-232.92, 63.42, 468.10
-234.70, 63.88, 450.02
-233.81, 62.59, 691.13
-235.56, 63.04, 460.42
-236.55, 64.31, 443.93
-238.47, 64.71, 438.63
-237.37, 63.47, 428.19
-239.24, 63.86, 654.81
-235.30, 70.23, 476.55
-237.76, 70.64, 451.99
-236.29, 69.38, 620.62
-238.67, 69.77, 411.65
-240.33, 71.00, 469.33
-242.99, 71.32, 484.26
-241.14, 70.12, 444.07
-243.70, 70.43, 418.87
-237.21, 68.53, 523.38
-239.51, 68.90, 457.34
-238.09, 67.67, 521.40
-240.31, 68.04, 433.35
-241.90, 69.25, 569.74
-244.36, 69.55, 629.63
-242.62, 68.37, 455.77
-244.99, 68.66, 430.27
-245.74, 71.60, 410.66
-248.57, 71.83, 379.01
-246.33, 70.70, 403.64
-249.04, 70.92, 444.04
-251.47, 72.01, 442.98
-254.42, 72.14, 390.95
-251.81, 71.10, 420.21
-254.62, 71.22, 356.69
-246.89, 69.80, 381.94
-249.49, 70.02, 402.44
-247.43, 68.91, 369.89
-249.92, 69.11, 421.77
-252.14, 70.19, 386.10
-254.82, 70.31, 362.69
-252.46, 69.28, 398.92
-255.04, 69.40, 358.96
-238.91, 66.81, 561.79
-241.07, 67.17, 409.41
-239.70, 65.95, 504.93
-241.79, 66.29, 453.42
-243.30, 67.49, 405.51
-245.59, 67.77, 401.00
-243.95, 66.61, 427.66
-246.17, 66.88, 443.00
-240.44, 65.08, 431.53
-242.48, 65.42, 414.43
-241.16, 64.22, 606.99
-243.14, 64.55, 420.48
-244.58, 65.72, 389.12
-246.72, 65.99, 407.54
-245.17, 64.84, 413.77
-247.25, 65.10, 387.36
-247.94, 68.01, 399.63
-250.34, 68.21, 378.03
-248.43, 67.11, 405.57
-250.74, 67.31, 396.56
-252.78, 68.37, 677.69
-255.25, 68.48, 359.18
-253.09, 67.46, 347.88
-255.47, 67.57, 377.15
-248.91, 66.22, 395.99
-251.14, 66.41, 363.34
-249.37, 65.32, 395.38
-251.53, 65.50, 552.66
-253.41, 66.55, 461.49
-255.70, 66.66, 347.65
-253.72, 65.65, 394.20
-255.93, 65.75, 348.60
-228.38, 59.76, 496.87
-229.87, 60.29, 498.46
-229.31, 58.97, 914.15
-230.78, 59.50, 564.27
-231.41, 60.81, 454.46
-233.01, 61.30, 474.17
-232.30, 60.00, 461.12
-233.87, 60.48, 688.94
-230.21, 58.18, 657.05
-231.65, 58.70, 442.63
-231.07, 57.39, 467.81
-232.50, 57.90, 564.68
-233.15, 59.19, 502.05
-234.70, 59.67, 412.50
-233.98, 58.38, 473.64
-235.49, 58.84, 389.88
-234.67, 61.77, 414.99
-236.38, 62.21, 396.04
-235.50, 60.94, 395.19
-237.17, 61.37, 400.60
-238.15, 62.62, 427.88
-239.97, 63.00, 387.26
-238.90, 61.77, 413.95
-240.69, 62.15, 449.71
-236.29, 60.11, 404.37
-237.94, 60.53, 459.08
-237.06, 59.28, 471.48
-238.68, 59.69, 478.04
-239.63, 60.93, 414.11
-241.37, 61.29, 433.85
-240.33, 60.08, 807.26
-242.04, 60.43, 449.94
-231.92, 56.59, 457.41
-233.32, 57.09, 411.55
-232.73, 55.80, 1058.11
-234.12, 56.29, 504.25
-234.77, 57.57, 441.65
-236.27, 58.02, 420.09
-235.55, 56.75, 622.99
-237.02, 57.20, 456.25
-233.52, 55.00, 425.37
-234.89, 55.48, 834.46
-234.30, 54.20, 566.07
-235.65, 54.67, 466.93
-236.30, 55.94, 821.31
-237.75, 56.37, 507.42
-237.04, 55.12, 413.90
-238.46, 55.55, 500.09
-237.81, 58.45, 533.97
-239.39, 58.85, 414.64
-238.53, 57.62, 543.99
-240.09, 58.01, 449.52
-241.02, 59.23, 391.60
-242.68, 59.58, 485.40
-241.68, 58.38, 395.83
-243.31, 58.72, 376.41
-239.24, 56.78, 402.91
-240.76, 57.17, 521.13
-239.92, 55.95, 404.80
-241.42, 56.33, 418.84
-242.32, 57.53, 452.05
-243.92, 57.86, 535.19
-242.96, 56.68, 461.70
-244.52, 57.00, 564.29
-241.85, 63.36, 428.96
-243.78, 63.67, 399.08
-242.51, 62.49, 402.54
-244.39, 62.80, 534.28
-245.75, 63.96, 379.61
-247.77, 64.21, 534.18
-246.31, 63.08, 862.97
-248.27, 63.32, 446.04
-243.16, 61.62, 1067.69
-244.99, 61.93, 419.60
-243.78, 60.76, 381.31
-245.57, 61.05, 384.76
-246.86, 62.20, 408.37
-248.76, 62.43, 423.90
-247.39, 61.32, 394.06
-249.24, 61.55, 785.20
-249.82, 64.43, 371.39
-251.91, 64.60, 384.57
-250.26, 63.53, 456.19
-252.29, 63.70, 470.05
-254.03, 64.74, 367.30
-256.17, 64.84, 354.42
-254.34, 63.83, 333.32
-256.41, 63.93, 339.92
-250.70, 62.63, 335.68
-252.66, 62.80, 425.12
-251.12, 61.74, 363.90
-253.04, 61.90, 416.39
-254.66, 62.93, 390.18
-256.66, 63.02, 350.54
-254.97, 62.02, 326.03
-256.92, 62.11, 401.89
-244.39, 59.89, 361.27
-246.13, 60.18, 414.51
-244.98, 59.03, 371.08
-246.68, 59.31, 358.23
-247.90, 60.44, 955.01
-249.71, 60.66, 386.51
-248.41, 59.56, 352.92
-250.18, 59.77, 531.11
-245.55, 58.16, 456.13
-247.22, 58.43, 367.41
-246.12, 57.30, 361.34
-247.75, 57.56, 348.47
-248.92, 58.68, 384.55
-250.64, 58.89, 405.71
-249.41, 57.80, 2040.65
-251.09, 58.00, 346.44
-251.55, 60.85, 386.75
-253.41, 61.00, 412.04
-251.97, 59.95, 386.42
-253.78, 60.10, 405.10
-255.29, 61.12, 335.81
-257.18, 61.20, 409.19
-255.61, 60.21, 347.61
-257.45, 60.29, 339.76
-252.38, 59.06, 348.03
-254.15, 59.20, 362.97
-252.80, 58.17, 435.07
-254.52, 58.31, 376.80
-255.93, 59.31, 498.26
-257.73, 59.38, 433.94
-256.26, 58.41, 444.79
-258.01, 58.48, 380.75
-218.21, 43.73, 656.54
-219.05, 44.43, 569.52
-219.06, 43.05, 550.95
-219.89, 43.74, 598.00
-219.91, 45.12, 516.21
-220.80, 45.79, 522.04
-220.75, 44.42, 493.36
-221.64, 45.09, 531.76
-219.88, 42.36, 593.69
-220.72, 43.04, 523.01
-220.70, 41.67, 580.84
-221.54, 42.35, 519.97
-221.58, 43.72, 579.43
-222.47, 44.38, 491.88
-222.40, 43.01, 523.94
-223.28, 43.67, 486.60
-221.71, 46.46, 492.07
-222.65, 47.12, 520.36
-222.55, 45.75, 726.00
-223.49, 46.40, 1245.19
-223.62, 47.76, 501.38
-224.62, 48.39, 494.66
-224.45, 47.04, 483.56
-225.45, 47.66, 481.66
-223.37, 45.03, 484.01
-224.31, 45.68, 532.81
-224.18, 44.32, 539.90
-225.11, 44.95, 488.93
-225.27, 46.31, 489.50
-226.26, 46.93, 464.83
-226.07, 45.58, 466.22
-227.06, 46.19, 489.44
-221.50, 40.97, 575.29
-222.34, 41.65, 503.59
-222.29, 40.28, 526.10
-223.13, 40.94, 1082.95
-223.19, 42.31, 523.54
-224.07, 42.96, 609.91
-223.98, 41.60, 554.43
-224.86, 42.25, 543.57
-223.07, 39.58, 511.77
-223.90, 40.24, 507.00
-223.84, 38.88, 549.31
-224.67, 39.53, 493.64
-224.76, 40.89, 539.85
-225.63, 41.53, 567.30
-225.52, 40.18, 561.67
-226.39, 40.81, 508.14
-224.98, 43.60, 465.89
-225.91, 44.23, 468.73
-225.76, 42.88, 486.85
-226.68, 43.50, 475.09
-226.86, 44.85, 450.09
-227.84, 45.45, 466.83
-227.63, 44.11, 494.85
-228.61, 44.71, 481.68
-226.53, 42.16, 493.18
-227.45, 42.78, 526.00
-227.29, 41.44, 498.19
-228.20, 42.05, 447.24
-228.39, 43.38, 506.05
-229.36, 43.97, 501.99
-229.14, 42.64, 457.24
-230.11, 43.23, 453.47
-225.65, 49.01, 485.36
-226.70, 49.62, 527.00
-226.47, 48.27, 547.12
-227.52, 48.87, 451.61
-227.80, 50.21, 473.92
-228.92, 50.78, 460.85
-228.60, 49.45, 451.14
-229.72, 50.02, 499.80
-227.28, 47.53, 484.20
-228.32, 48.12, 499.71
-228.07, 46.79, 511.69
-229.11, 47.37, 507.52
-229.40, 48.70, 462.91
-230.50, 49.26, 512.85
-230.17, 47.94, 430.89
-231.27, 48.49, 435.64
-230.08, 51.34, 481.85
-231.27, 51.88, 455.16
-230.87, 50.57, 430.07
-232.05, 51.11, 642.45
-232.49, 52.41, 455.30
-233.75, 52.91, 426.97
-233.26, 51.62, 414.16
-234.51, 52.12, 512.89
-231.64, 49.80, 454.20
-232.81, 50.33, 444.80
-232.40, 49.03, 463.72
-233.56, 49.55, 472.31
-234.01, 50.84, 551.15
-235.24, 51.32, 417.28
-234.75, 50.05, 440.79
-235.97, 50.53, 636.58
-228.84, 46.04, 595.15
-229.88, 46.62, 471.79
-229.61, 45.30, 435.64
-230.63, 45.87, 480.30
-230.94, 47.18, 421.15
-232.03, 47.73, 452.06
-231.69, 46.42, 434.23
-232.77, 46.96, 426.68
-230.36, 44.55, 456.44
-231.38, 45.11, 471.99
-231.10, 43.80, 446.20
-232.11, 44.36, 478.27
-232.42, 45.66, 427.33
-233.50, 46.19, 459.80
-233.15, 44.90, 450.56
-234.21, 45.42, 411.25
-233.14, 48.25, 452.64
-234.29, 48.77, 462.79
-233.88, 47.48, 490.43
-235.01, 47.99, 423.63
-235.47, 49.26, 409.54
-236.68, 49.73, 416.13
-236.18, 48.47, 534.81
-237.37, 48.94, 469.47
-234.60, 46.71, 523.85
-235.72, 47.20, 425.66
-235.31, 45.93, 561.78
-236.42, 46.42, 437.34
-236.88, 47.68, 501.24
-238.06, 48.14, 440.99
-237.57, 46.90, 436.82
-238.74, 47.35, 492.70
-224.60, 38.18, 1107.07
-225.42, 38.83, 514.50
-225.34, 37.47, 563.00
-226.17, 38.12, 426.03
-226.27, 39.47, 451.60
-227.14, 40.09, 696.04
-227.02, 38.75, 1693.81
-227.89, 39.38, 470.68
-226.08, 36.77, 452.86
-226.91, 37.41, 453.44
-226.82, 36.07, 512.58
-227.64, 36.70, 474.29
-227.75, 38.04, 603.44
-228.62, 38.66, 487.94
-228.48, 37.33, 451.96
-229.34, 37.94, 479.57
-228.03, 40.71, 537.18
-228.95, 41.32, 442.21
-228.77, 39.99, 546.44
-229.68, 40.59, 460.19
-229.88, 41.91, 475.87
-230.84, 42.49, 437.90
-230.61, 41.17, 498.74
-231.57, 41.75, 442.56
-229.50, 39.26, 450.10
-230.41, 39.86, 498.77
-230.22, 38.54, 445.37
-231.13, 39.13, 522.78
-231.34, 40.44, 453.91
-232.29, 41.01, 445.80
-232.05, 39.70, 438.61
-233.00, 40.26, 451.07
-227.54, 35.36, 447.89
-228.36, 35.99, 457.60
-228.26, 34.66, 465.30
-229.08, 35.29, 497.50
-229.20, 36.61, 497.52
-230.06, 37.22, 439.74
-229.92, 35.90, 645.87
-230.77, 36.50, 435.94
-228.97, 33.96, 489.04
-229.79, 34.58, 451.25
-229.68, 33.25, 436.46
-230.49, 33.87, 430.35
-230.62, 35.19, 432.86
-231.48, 35.78, 445.37
-231.33, 34.47, 428.78
-232.18, 35.07, 440.02
-230.94, 37.81, 426.07
-231.84, 38.40, 459.51
-231.65, 37.09, 720.59
-232.54, 37.67, 417.70
-232.76, 38.97, 414.38
-233.70, 39.52, 599.27
-233.46, 38.23, 456.39
-234.39, 38.78, 432.47
-232.35, 36.37, 450.17
-233.24, 36.94, 479.01
-233.05, 35.65, 434.59
-233.94, 36.21, 439.33
-234.15, 37.50, 437.83
-235.09, 38.04, 423.05
-234.84, 36.77, 462.07
-235.77, 37.31, 424.90
-231.83, 43.05, 431.80
-232.83, 43.60, 423.21
-232.55, 42.31, 464.57
-233.55, 42.85, 487.08
-233.87, 44.14, 494.32
-234.92, 44.66, 6203.18
-234.57, 43.38, 441.87
-235.62, 43.89, 481.75
-233.26, 41.56, 675.68
-234.25, 42.10, 414.07
-233.96, 40.81, 420.34
-234.95, 41.34, 419.77
-235.27, 42.62, 466.10
-236.31, 43.12, 468.79
-235.96, 41.86, 441.26
-237.00, 42.36, 433.72
-236.01, 45.16, 517.89
-237.11, 45.64, 413.65
-236.70, 44.38, 412.59
-237.80, 44.86, 391.89
-238.25, 46.11, 443.40
-239.41, 46.55, 447.16
-238.92, 45.32, 382.20
-240.07, 45.76, 397.74
-237.38, 43.61, 412.45
-238.47, 44.08, 398.88
-238.06, 42.84, 394.80
-239.14, 43.30, 447.40
-239.59, 44.54, 392.98
-240.72, 44.97, 426.99
-240.24, 43.75, 395.83
-241.37, 44.18, 437.82
-234.66, 40.06, 444.80
-235.64, 40.59, 488.67
-235.35, 39.32, 436.84
-236.33, 39.84, 496.10
-236.65, 41.10, 419.58
-237.68, 41.59, 407.17
-237.33, 40.34, 438.30
-238.35, 40.83, 579.27
-236.04, 38.57, 430.83
-237.01, 39.09, 419.60
-236.72, 37.83, 407.59
-237.69, 38.34, 388.69
-238.01, 39.59, 394.75
-239.02, 40.07, 435.45
-238.68, 38.83, 405.91
-239.69, 39.31, 601.56
-238.73, 42.07, 433.00
-239.80, 42.53, 420.38
-239.40, 41.30, 380.36
-240.46, 41.75, 406.16
-240.90, 42.97, 411.35
-242.02, 43.39, 409.04
-241.55, 42.18, 421.83
-242.66, 42.60, 1930.20
-240.06, 40.53, 419.43
-241.12, 40.98, 457.02
-240.72, 39.76, 399.01
-241.77, 40.20, 437.43
-242.20, 41.40, 444.28
-243.30, 41.81, 383.16
-242.84, 40.62, 414.07
-243.93, 41.03, 381.83
-235.05, 53.40, 416.70
-236.38, 53.86, 469.71
-235.79, 52.60, 438.19
-237.10, 53.05, 415.92
-237.75, 54.30, 420.04
-239.16, 54.72, 402.59
-238.45, 53.49, 432.90
-239.84, 53.90, 385.07
-236.51, 51.79, 400.03
-237.81, 52.24, 564.83
-237.22, 50.99, 408.89
-238.50, 51.43, 464.95
-239.14, 52.67, 492.18
-240.50, 53.07, 391.65
-239.81, 51.85, 387.93
-241.16, 52.25, 394.28
-240.60, 55.12, 399.48
-242.07, 55.49, 400.66
-241.25, 54.28, 474.97
-242.70, 54.65, 393.53
-243.57, 55.83, 423.30
-245.11, 56.15, 372.22
-244.18, 54.98, 475.63
-245.69, 55.29, 481.08
-241.90, 53.45, 423.24
-243.32, 53.80, 400.87
-242.53, 52.62, 514.50
-243.93, 52.96, 411.27
-244.78, 54.13, 410.01
-246.26, 54.43, 454.97
-245.36, 53.28, 378.98
-246.82, 53.58, 641.32
-237.91, 50.19, 411.80
-239.18, 50.62, 413.53
-238.60, 49.38, 393.20
-239.85, 49.81, 419.17
-240.48, 51.03, 403.77
-241.80, 51.42, 404.54
-241.13, 50.21, 390.56
-242.44, 50.60, 447.93
-239.27, 48.58, 385.95
-240.51, 49.00, 442.31
-239.93, 47.78, 485.83
-241.16, 48.19, 459.90
-241.77, 49.40, 545.18
-243.06, 49.77, 411.43
-242.41, 48.58, 394.50
-243.68, 48.95, 381.60
-243.16, 51.78, 424.29
-244.54, 52.12, 375.69
-243.77, 50.95, 526.37
-245.13, 51.28, 384.87
-245.94, 52.44, 355.62
-247.38, 52.72, 395.99
-246.52, 51.59, 398.44
-247.93, 51.87, 362.90
-244.38, 50.12, 395.36
-245.72, 50.45, 381.81
-244.98, 49.29, 527.40
-246.31, 49.61, 366.53
-247.09, 50.75, 407.96
-248.48, 51.02, 473.47
-247.65, 49.90, 370.20
-249.02, 50.17, 366.08
-246.68, 56.43, 399.38
-248.27, 56.69, 385.50
-247.23, 55.57, 387.07
-248.79, 55.82, 367.06
-249.90, 56.92, 396.68
-251.54, 57.11, 342.04
-250.38, 56.04, 407.09
-251.99, 56.23, 416.82
-247.77, 54.71, 399.05
-249.30, 54.95, 362.70
-248.31, 53.84, 367.48
-249.81, 54.08, 386.37
-250.86, 55.17, 353.78
-252.44, 55.35, 335.31
-251.34, 54.29, 660.05
-252.89, 54.47, 434.59
-253.21, 57.28, 366.93
-254.89, 57.41, 353.64
-253.62, 56.39, 399.64
-255.27, 56.52, 358.51
-256.59, 57.51, 318.84
-258.30, 57.57, 429.92
-256.93, 56.61, 393.07
-258.60, 56.66, 386.73
-254.04, 55.50, 495.31
-255.65, 55.62, 388.35
-254.45, 54.61, 376.19
-256.03, 54.73, 349.56
-257.27, 55.71, 343.26
-258.90, 55.76, 356.22
-257.62, 54.81, 327.50
-259.22, 54.86, 335.51
-248.84, 52.98, 350.28
-250.32, 53.21, 352.48
-249.36, 52.12, 383.44
-250.82, 52.35, 337.11
-251.82, 53.42, 360.78
-253.33, 53.59, 423.57
-252.29, 52.54, 376.57
-253.78, 52.71, 342.80
-249.89, 51.26, 365.80
-251.32, 51.48, 598.84
-250.41, 50.41, 366.56
-251.82, 50.62, 335.34
-252.77, 51.67, 714.13
-254.23, 51.83, 374.94
-253.24, 50.80, 1521.76
-254.69, 50.95, 416.51
-254.87, 53.73, 355.94
-256.42, 53.83, 626.12
-255.29, 52.84, 361.98
-256.81, 52.94, 345.83
-257.98, 53.91, 411.22
-259.54, 53.95, 337.69
-258.34, 53.01, 346.71
-259.87, 53.05, 352.71
-255.71, 51.96, 395.81
-257.20, 52.05, 344.15
-256.14, 51.07, 366.23
-257.61, 51.16, 388.02
-258.71, 52.11, 334.50
-260.21, 52.15, 361.97
-259.08, 51.22, 428.04
-260.56, 51.24, 336.51
-240.59, 46.98, 377.49
-241.80, 47.38, 389.51
-241.24, 46.18, 615.45
-242.44, 46.58, 464.76
-243.04, 47.77, 430.45
-244.30, 48.13, 388.96
-243.66, 46.95, 376.96
-244.90, 47.30, 352.95
-241.88, 45.38, 467.76
-243.07, 45.77, 418.55
-242.52, 44.58, 420.49
-243.70, 44.97, 418.11
-244.28, 46.14, 699.36
-245.51, 46.48, 364.35
-244.89, 45.33, 399.62
-246.11, 45.67, 446.69
-245.58, 48.46, 396.77
-246.89, 48.77, 432.23
-246.17, 47.63, 379.09
-247.46, 47.94, 370.76
-248.21, 49.06, 418.68
-249.56, 49.32, 351.49
-248.77, 48.22, 430.97
-250.11, 48.47, 346.32
-246.76, 46.81, 373.18
-248.04, 47.10, 415.43
-247.35, 45.98, 345.70
-248.61, 46.27, 349.09
-249.33, 47.38, 407.45
-250.65, 47.62, 362.83
-249.89, 46.54, 349.29
-251.19, 46.78, 400.33
-243.16, 43.79, 410.85
