# az(deg), al(deg), L(cd) 
-221.46, 44.50, 442.51
-221.41, 43.17, 549.04
-222.31, 43.81, 461.06
-222.38, 45.14, 476.76
-223.33, 45.78, 438.07
-223.23, 44.45, 500.33
-224.17, 45.07, 443.02
-222.25, 42.48, 450.98
-223.14, 43.13, 500.65
-223.08, 41.80, 446.29
-223.97, 42.44, 525.40
-224.06, 43.76, 454.83
-225.00, 44.37, 446.53
-224.88, 43.06, 439.36
-225.82, 43.67, 452.04
-220.57, 38.48, 448.86
-221.37, 39.16, 458.82
-221.38, 37.82, 466.95
-222.17, 38.49, 499.96
-222.18, 39.82, 499.71
-223.03, 40.48, 440.61
-222.99, 39.15, 652.07
-223.83, 39.80, 436.81
-222.18, 37.16, 491.64
-222.97, 37.82, 452.68
-222.97, 36.50, 437.79
-223.77, 37.16, 431.41
-223.79, 38.48, 433.77
-224.63, 39.12, 446.58
-224.58, 37.81, 429.69
-225.42, 38.44, 441.23
-223.89, 41.12, 426.66
-224.78, 41.75, 460.88
-224.70, 40.43, 728.45
-225.58, 41.06, 418.15
-225.69, 42.36, 414.74
-226.63, 42.97, 603.56
-226.49, 41.67, 457.75
-227.43, 42.26, 433.19
-225.49, 39.75, 451.50
-226.38, 40.37, 481.06
-226.28, 39.07, 435.56
-227.16, 39.68, 440.40
-227.29, 40.97, 438.75
-228.22, 41.56, 423.58
-228.07, 40.28, 463.66
-229.00, 40.86, 425.44
-224.31, 46.39, 431.84
-225.31, 46.99, 423.03
-225.15, 45.68, 465.40
-226.15, 46.28, 488.26
-226.35, 47.58, 495.33
-227.42, 48.15, 6300.06
-227.18, 46.86, 442.15
-228.24, 47.42, 482.70
-225.97, 44.98, 680.78
-226.97, 45.56, 414.07
-226.79, 44.27, 420.61
-227.78, 44.85, 419.95
-228.00, 46.14, 466.99
-229.05, 46.69, 469.68
-228.80, 45.41, 441.81
-229.85, 45.96, 434.03
-228.52, 48.71, 519.15
-229.65, 49.24, 413.12
-229.34, 47.97, 412.23
-230.46, 48.50, 391.15
-230.81, 49.76, 443.32
-232.01, 50.26, 447.11
-231.61, 49.01, 381.23
-232.80, 49.50, 397.02
-230.14, 47.23, 412.21
-231.26, 47.75, 398.35
-230.93, 46.49, 394.31
-232.04, 47.01, 447.84
-232.40, 48.25, 392.30
-233.58, 48.74, 426.90
-233.18, 47.50, 395.27
-234.35, 47.98, 438.02
-227.59, 43.56, 445.67
-228.58, 44.13, 490.36
-228.39, 42.85, 437.56
-229.37, 43.41, 498.07
-229.60, 44.69, 419.75
-230.64, 45.23, 407.00
-230.39, 43.97, 438.88
-231.43, 44.50, 582.83
-229.17, 42.14, 431.42
-230.16, 42.70, 419.87
-229.95, 41.43, 407.62
-230.93, 41.98, 388.16
-231.16, 43.24, 394.36
-232.20, 43.77, 435.95
-231.93, 42.52, 405.77
-232.96, 43.04, 606.00
-231.72, 45.75, 433.32
-232.82, 46.26, 420.37
-232.49, 45.02, 379.58
-233.58, 45.52, 405.91
-233.95, 46.75, 411.16
-235.10, 47.21, 408.78
-234.71, 45.99, 421.88
-235.85, 46.45, 1961.18
-233.26, 44.28, 419.50
-234.34, 44.77, 457.92
-234.02, 43.54, 398.63
-235.10, 44.03, 437.92
-235.46, 45.24, 444.87
-236.60, 45.69, 382.47
-236.20, 44.49, 414.05
-237.33, 44.93, 381.13
-226.43, 56.87, 414.30
-227.80, 57.40, 467.95
-227.35, 56.11, 436.30
-228.71, 56.63, 413.83
-229.23, 57.91, 417.81
-230.70, 58.40, 400.25
-230.12, 57.13, 431.03
-231.57, 57.60, 382.74
-228.25, 55.35, 397.96
-229.60, 55.86, 564.73
-229.13, 54.58, 407.18
-230.46, 55.08, 463.93
-230.99, 56.35, 491.25
-232.42, 56.81, 389.60
-231.83, 55.56, 386.00
-233.25, 56.02, 392.45
-232.23, 58.86, 397.18
-233.80, 59.29, 398.46
-233.07, 58.05, 473.70
-234.62, 58.48, 391.43
-235.41, 59.70, 421.43
-237.08, 60.07, 369.90
-236.21, 58.88, 474.54
-237.84, 59.24, 480.13
-233.90, 57.25, 421.61
-235.42, 57.67, 399.06
-234.70, 56.45, 514.20
-236.20, 56.85, 409.79
-236.98, 58.05, 408.38
-238.58, 58.41, 453.96
-237.73, 57.23, 377.18
-239.31, 57.58, 642.81
-229.98, 53.82, 410.35
-231.30, 54.31, 412.11
-230.82, 53.05, 391.71
-232.12, 53.53, 418.06
-232.66, 54.78, 402.26
-234.05, 55.22, 403.05
-233.46, 53.99, 389.06
-234.84, 54.43, 447.25
-231.64, 52.28, 384.57
-232.93, 52.75, 441.75
-232.45, 51.51, 486.14
-233.72, 51.97, 459.80
-234.26, 53.20, 546.09
-235.62, 53.63, 410.45
-235.03, 52.42, 393.44
-236.38, 52.84, 380.38
-235.49, 55.64, 423.12
-236.96, 56.04, 373.95
-236.26, 54.84, 526.79
-237.71, 55.22, 383.44
-238.47, 56.41, 353.72
-240.02, 56.75, 394.70
-239.20, 55.58, 397.29
-240.71, 55.91, 361.38
-237.01, 54.03, 394.20
-238.44, 54.41, 380.53
-237.75, 53.23, 528.39
-239.16, 53.60, 365.22
-239.91, 54.76, 407.15
-241.40, 55.08, 473.71
-240.61, 53.94, 369.06
-242.08, 54.25, 365.03
-238.79, 60.42, 397.45
-240.54, 60.74, 383.54
-239.51, 59.58, 385.19
-241.23, 59.89, 365.08
-242.33, 61.02, 394.96
-244.16, 61.27, 339.87
-242.98, 60.16, 405.68
-244.76, 60.40, 415.66
-240.22, 58.74, 397.50
-241.90, 59.04, 360.85
-240.92, 57.90, 365.75
-242.56, 58.19, 385.01
-243.62, 59.30, 351.97
-245.36, 59.53, 333.44
-244.24, 58.44, 662.15
-245.95, 58.67, 434.13
-246.02, 61.49, 365.18
-247.91, 61.66, 351.90
-246.58, 60.61, 398.45
-248.43, 60.78, 357.04
-249.83, 61.80, 316.92
-251.77, 61.90, 429.39
-250.29, 60.91, 392.20
-252.18, 61.01, 386.04
-247.14, 59.73, 495.47
-248.94, 59.89, 387.48
-247.68, 58.86, 375.23
-249.44, 59.01, 348.52
-250.76, 60.02, 342.10
-252.59, 60.11, 355.50
-251.22, 59.13, 326.46
-253.01, 59.21, 334.85
-241.60, 57.06, 348.53
-243.21, 57.34, 350.90
-242.27, 56.22, 382.33
-243.85, 56.49, 335.55
-244.86, 57.59, 359.48
-246.53, 57.80, 423.27
-245.47, 56.73, 375.73
-247.10, 56.93, 341.73
-242.93, 55.38, 364.68
-244.48, 55.64, 601.16
-243.58, 54.54, 365.69
-245.11, 54.79, 334.20
-246.07, 55.87, 718.26
-247.67, 56.07, 374.57
-246.66, 55.01, 1538.17
-248.24, 55.20, 417.03
-248.23, 57.98, 355.00
-249.94, 58.13, 628.90
-248.77, 57.11, 361.41
-250.45, 57.25, 345.32
-251.68, 58.24, 411.53
-253.43, 58.31, 337.34
-252.14, 57.35, 346.47
-253.86, 57.42, 352.81
-249.30, 56.23, 395.99
-250.95, 56.36, 343.87
-249.84, 55.36, 366.25
-251.45, 55.48, 388.59
-252.61, 56.46, 334.33
-254.28, 56.52, 362.39
-253.08, 55.57, 429.39
-254.72, 55.62, 336.68
-233.24, 50.74, 376.31
-234.50, 51.20, 388.50
-234.02, 49.97, 618.35
-235.27, 50.42, 465.13
-235.80, 51.63, 430.11
-237.12, 52.04, 388.01
-236.55, 50.84, 375.92
-237.86, 51.24, 351.57
-234.78, 49.20, 468.35
-236.02, 49.64, 418.30
-235.54, 48.43, 420.38
-236.77, 48.86, 418.00
-237.29, 50.06, 704.00
-238.59, 50.45, 363.29
-238.02, 49.27, 399.22
-239.30, 49.65, 447.23
-238.48, 52.42, 396.01
-239.87, 52.78, 432.12
-239.20, 51.62, 378.23
-240.58, 51.97, 369.88
-241.29, 53.12, 418.49
-242.75, 53.42, 350.43
-241.98, 52.30, 431.22
-243.41, 52.59, 345.37
-239.91, 50.82, 372.38
-241.27, 51.16, 415.49
-240.62, 50.01, 344.56
-241.96, 50.35, 348.17
-242.65, 51.47, 407.53
-244.06, 51.76, 362.34
-243.32, 50.65, 348.54
-244.71, 50.93, 400.67
-236.29, 47.66, 410.66
-237.50, 48.08, 379.51
