# az(deg), al(deg), L(cd) 
-200.11, 49.78, 705.31
-200.80, 50.59, 661.18
-201.25, 49.23, 915.81
-201.95, 50.03, 682.85
-201.52, 51.39, 656.12
-202.27, 52.19, 633.63
-202.68, 50.82, 701.64
-203.44, 51.61, 580.74
-202.35, 48.66, 595.77
-203.07, 49.46, 670.39
-203.44, 48.09, 661.59
-204.16, 48.88, 589.61
-203.80, 50.25, 560.90
-204.57, 51.03, 553.22
-204.91, 49.66, 632.94
-205.69, 50.43, 547.61
-203.05, 52.97, 600.99
-203.87, 53.75, 588.98
-204.23, 52.39, 550.98
-205.05, 53.16, 507.84
-204.72, 54.53, 616.02
-205.61, 55.29, 516.05
-205.91, 53.93, 554.49
-206.81, 54.68, 592.86
-205.37, 51.80, 520.94
-206.21, 52.56, 508.96
-206.49, 51.20, 515.76
-207.33, 51.96, 529.25
-207.07, 53.32, 580.29
-207.98, 54.07, 598.37
-208.21, 52.70, 538.83
-209.12, 53.44, 518.06
-201.36, 58.43, 571.12
-202.29, 59.21, 512.86
-202.71, 57.85, 494.33
-203.65, 58.62, 493.22
-203.27, 59.99, 651.31
-204.30, 60.75, 571.31
-204.65, 59.39, 582.53
-205.69, 60.14, 566.31
-204.02, 57.26, 499.30
-204.98, 58.02, 491.38
-205.30, 56.66, 516.47
-206.27, 57.41, 647.93
-205.98, 58.77, 489.77
-207.04, 59.52, 493.84
-207.28, 58.15, 584.28
-208.34, 58.89, 529.35
-205.39, 61.50, 527.30
-206.55, 62.24, 474.40
-206.80, 60.88, 505.11
-207.96, 61.61, 511.65
-207.76, 62.97, 555.71
-209.06, 63.69, 476.81
-209.18, 62.33, 527.41
-210.48, 63.03, 513.64
-208.15, 60.25, 481.70
-209.32, 60.96, 488.86
-209.46, 59.60, 624.01
-210.63, 60.31, 496.31
-210.55, 61.67, 486.98
-211.85, 62.36, 544.78
-211.87, 61.00, 473.39
-213.16, 61.68, 473.23
-206.54, 56.05, 522.23
-207.52, 56.79, 513.02
-207.75, 55.43, 690.51
-208.73, 56.16, 500.31
-208.54, 57.52, 524.74
-209.61, 58.25, 466.00
-209.76, 56.89, 474.72
-210.83, 57.60, 587.97
-208.92, 54.80, 491.00
-209.91, 55.53, 474.97
-210.07, 54.17, 532.64
-211.06, 54.88, 475.82
-210.94, 56.24, 471.48
-212.02, 56.94, 475.22
-212.10, 55.59, 553.38
-213.17, 56.28, 483.69
-210.73, 58.95, 475.64
-211.90, 59.65, 543.51
-211.96, 58.29, 450.16
-213.13, 58.98, 473.55
-213.14, 60.33, 479.24
-214.43, 60.99, 515.98
-214.37, 59.65, 505.94
-215.66, 60.30, 421.00
-213.15, 57.63, 508.40
-214.32, 58.30, 452.25
-214.30, 56.96, 509.63
-215.48, 57.62, 447.12
-215.55, 58.96, 446.82
-216.84, 59.60, 445.44
-216.70, 58.26, 447.35
-217.98, 58.89, 419.81
-196.40, 69.29, 533.29
-197.69, 70.09, 567.59
-198.45, 68.74, 510.21
-199.79, 69.52, 502.95
-199.11, 70.88, 534.82
-200.65, 71.66, 559.60
-201.24, 70.30, 516.63
-202.81, 71.05, 517.94
-200.40, 68.16, 584.91
-201.78, 68.93, 480.73
-202.27, 67.57, 516.31
-203.67, 68.33, 489.49
-203.26, 69.69, 711.95
-204.86, 70.43, 489.75
-205.17, 69.06, 503.92
-206.79, 69.79, 440.27
-202.33, 72.42, 621.28
-204.16, 73.16, 508.87
-204.52, 71.79, 513.62
-206.38, 72.51, 479.61
-206.17, 73.88, 507.22
-208.38, 74.57, 683.16
-208.41, 73.21, 480.15
-210.62, 73.89, 447.31
-206.59, 71.15, 578.77
-208.46, 71.85, 435.89
-208.53, 70.49, 479.33
-210.41, 71.17, 515.96
-210.49, 72.53, 467.75
-212.68, 73.18, 507.32
-212.43, 71.83, 468.46
-214.60, 72.46, 533.25
-204.05, 66.96, 482.99
-205.47, 67.70, 545.43
-205.75, 66.34, 474.85
-207.18, 67.06, 510.50
-206.99, 68.42, 499.41
-208.61, 69.13, 459.07
-208.71, 67.77, 458.78
-210.34, 68.46, 438.24
-207.38, 65.70, 560.26
-208.82, 66.41, 524.64
-208.93, 65.05, 489.90
-210.37, 65.74, 586.98
-210.35, 67.10, 524.22
-211.98, 67.77, 518.18
-211.91, 66.42, 528.87
-213.53, 67.07, 433.88
-210.36, 69.81, 450.85
-212.23, 70.48, 453.35
-212.08, 69.12, 425.80
-213.95, 69.77, 416.92
-214.24, 71.11, 429.68
-216.39, 71.72, 454.76
-215.94, 70.39, 425.54
-218.06, 70.98, 466.69
-213.71, 68.42, 467.94
-215.56, 69.05, 449.75
-215.26, 67.71, 693.04
-217.09, 68.32, 460.20
-217.53, 69.65, 443.66
-219.62, 70.22, 438.38
-219.03, 68.90, 427.71
-221.08, 69.45, 656.58
-210.80, 75.24, 476.99
-213.45, 75.88, 452.35
-213.02, 74.53, 622.00
-215.64, 75.14, 411.75
-216.36, 76.48, 469.88
-219.54, 77.04, 484.96
-218.48, 75.72, 444.45
-221.57, 76.25, 419.14
-215.06, 73.80, 524.14
-217.63, 74.39, 457.70
-216.95, 73.06, 522.09
-219.47, 73.62, 433.44
-220.41, 74.94, 570.94
-223.40, 75.45, 631.32
-222.17, 74.15, 456.08
-225.06, 74.64, 430.44
-223.01, 77.55, 410.98
-226.76, 78.01, 379.18
-224.90, 76.73, 403.86
-228.48, 77.17, 444.58
-230.80, 78.40, 443.26
-235.12, 78.73, 390.94
-232.30, 77.54, 420.28
-236.35, 77.85, 356.34
-226.60, 75.91, 381.91
-230.01, 76.32, 402.61
-228.14, 75.08, 369.65
-231.40, 75.47, 421.99
-233.64, 76.67, 386.18
-237.44, 76.97, 362.27
-234.84, 75.80, 399.00
-238.44, 76.08, 358.40
-218.70, 72.30, 562.75
-221.16, 72.85, 409.21
-220.32, 71.53, 505.39
-222.72, 72.06, 453.50
-223.79, 73.35, 405.33
-226.58, 73.82, 400.85
-225.28, 72.55, 427.58
-227.98, 72.99, 443.12
-221.83, 70.76, 431.28
-224.18, 71.27, 414.09
-223.25, 69.98, 608.37
-225.55, 70.47, 420.14
-226.67, 71.74, 388.62
-229.28, 72.16, 407.27
-227.96, 70.92, 413.44
-230.49, 71.33, 386.84
-229.54, 74.24, 399.53
-232.66, 74.61, 377.80
-230.83, 73.40, 405.43
-233.82, 73.75, 396.39
-235.93, 74.93, 680.01
-239.34, 75.19, 358.88
-236.94, 74.05, 347.34
-240.17, 74.30, 376.92
-232.02, 72.55, 395.68
-234.89, 72.89, 362.79
-233.13, 71.70, 395.00
-235.89, 72.02, 553.91
-237.87, 73.18, 461.93
-240.95, 73.41, 347.06
-238.74, 72.30, 393.94
-241.68, 72.52, 347.94
-210.42, 64.38, 496.74
-211.86, 65.06, 498.38
-211.84, 63.71, 918.54
-213.29, 64.38, 564.91
-213.39, 65.72, 453.98
-215.01, 66.36, 473.93
-214.81, 65.02, 460.68
-216.42, 65.65, 691.00
-213.21, 63.03, 658.79
-214.65, 63.68, 441.95
-214.53, 62.33, 467.42
-215.96, 62.97, 565.48
-216.17, 64.31, 502.09
-217.76, 64.92, 411.56
-217.46, 63.59, 473.38
-219.04, 64.19, 388.67
-216.72, 66.98, 414.20
-218.53, 67.58, 395.13
-218.11, 66.25, 394.16
-219.90, 66.83, 399.67
-220.44, 68.14, 427.35
-222.46, 68.68, 386.39
-221.78, 67.38, 413.24
-223.77, 67.90, 449.45
-219.44, 65.51, 403.41
-221.20, 66.07, 458.80
-220.70, 64.76, 471.32
-222.45, 65.31, 478.01
-223.06, 66.61, 413.39
-225.00, 67.12, 433.42
-224.27, 65.83, 811.28
-226.17, 66.33, 449.73
-215.79, 61.64, 456.93
-217.22, 62.26, 410.52
-217.01, 60.93, 1065.86
-218.42, 61.54, 504.51
-218.71, 62.87, 441.04
-220.27, 63.45, 419.27
-219.91, 62.14, 624.89
-221.46, 62.71, 455.96
-218.18, 60.22, 424.60
-219.59, 60.82, 839.56
-219.32, 59.50, 567.49
-220.72, 60.09, 466.88
-221.06, 61.40, 826.26
-222.59, 61.96, 507.93
-222.17, 60.66, 413.10
-223.69, 61.20, 500.61
-221.92, 64.01, 534.66
-223.63, 64.55, 413.89
-223.07, 63.25, 544.94
-224.77, 63.77, 449.28
-225.42, 65.05, 390.62
-227.29, 65.53, 485.69
-226.53, 64.27, 394.92
-228.36, 64.73, 375.30
-224.19, 62.49, 402.01
-225.85, 63.00, 521.95
-225.26, 61.73, 403.94
-226.90, 62.22, 418.22
-227.59, 63.48, 451.94
-229.39, 63.93, 536.30
-228.61, 62.69, 461.75
-230.37, 63.13, 565.90
-224.59, 69.19, 428.58
-226.82, 69.66, 398.47
-225.84, 68.39, 401.85
-228.02, 68.85, 535.11
-229.17, 70.09, 378.88
-231.61, 70.49, 535.13
-230.30, 69.27, 867.47
-232.68, 69.65, 446.06
-227.04, 67.59, 1074.61
-229.16, 68.03, 419.17
-228.16, 66.79, 380.35
-230.24, 67.21, 383.92
-231.38, 68.44, 407.89
-233.68, 68.80, 423.68
-232.40, 67.60, 393.40
-234.63, 67.96, 789.38
-234.17, 70.85, 370.71
-236.82, 71.15, 384.09
-235.14, 69.99, 456.39
-237.69, 70.29, 470.48
-239.55, 71.42, 366.70
-242.37, 71.63, 353.75
-240.32, 70.54, 332.29
-243.02, 70.74, 339.00
-236.06, 69.13, 334.49
-238.53, 69.42, 425.03
-236.94, 68.27, 362.97
-239.32, 68.54, 416.14
-241.06, 69.65, 389.71
-243.65, 69.85, 349.62
-241.76, 68.77, 324.68
-244.25, 68.95, 401.49
-229.24, 65.98, 360.05
-231.27, 66.39, 414.03
-230.27, 65.17, 369.95
-232.24, 65.57, 356.97
-233.36, 66.77, 961.53
-235.54, 67.11, 385.75
-234.29, 65.93, 351.61
-236.40, 66.26, 532.25
-231.25, 64.35, 456.15
-233.18, 64.74, 366.20
-232.20, 63.54, 359.96
-234.09, 63.91, 346.92
-235.18, 65.09, 383.61
-237.23, 65.41, 405.11
-236.03, 64.25, 2064.48
-238.04, 64.56, 344.93
-237.78, 67.41, 386.02
-240.07, 67.67, 411.67
-238.57, 66.55, 385.63
-240.80, 66.80, 404.59
-242.43, 67.89, 334.46
-244.83, 68.06, 408.83
-243.08, 67.01, 346.33
-245.40, 67.17, 338.40
-239.35, 65.69, 346.64
-241.51, 65.93, 361.81
-240.09, 64.83, 434.92
-242.19, 65.05, 375.80
-243.71, 66.12, 499.10
-245.95, 66.28, 433.89
-244.32, 65.24, 444.88
-246.50, 65.39, 379.91
-204.51, 47.52, 660.44
-205.24, 48.30, 571.68
-205.56, 46.93, 553.07
-206.29, 47.71, 600.96
-205.99, 49.07, 517.33
-206.78, 49.84, 523.20
-207.05, 48.47, 494.20
-207.84, 49.23, 533.29
-206.58, 46.34, 596.94
-207.32, 47.11, 524.68
-207.59, 45.75, 584.07
-208.34, 46.51, 521.75
-208.09, 47.87, 582.18
-208.89, 48.62, 492.78
-209.11, 47.26, 525.75
-209.91, 48.00, 487.52
-207.59, 50.59, 492.64
-208.44, 51.34, 521.40
-208.66, 49.98, 731.13
-209.51, 50.72, 1259.91
-209.32, 52.08, 502.04
-210.23, 52.81, 495.16
-210.40, 51.45, 484.05
-211.32, 52.17, 482.06
-209.71, 49.36, 484.72
-210.57, 50.09, 534.42
-210.74, 48.74, 541.92
-211.60, 49.46, 489.85
-211.46, 50.82, 490.22
-212.38, 51.53, 465.06
-212.49, 50.18, 466.62
-213.42, 50.88, 490.30
-208.58, 45.14, 578.69
-209.33, 45.90, 505.17
-209.56, 44.54, 528.53
-210.31, 45.29, 1099.20
-210.11, 46.65, 525.54
-210.92, 47.38, 613.83
-211.09, 46.03, 557.40
-211.90, 46.76, 546.23
-210.52, 43.93, 514.04
-211.28, 44.67, 509.10
-211.46, 43.32, 552.92
-212.22, 44.05, 495.59
-212.06, 45.40, 542.76
-212.87, 46.13, 570.84
-213.01, 44.78, 565.47
-213.82, 45.49, 510.43
-211.75, 48.11, 466.48
-212.61, 48.83, 469.36
-212.74, 47.48, 488.12
-213.60, 48.19, 476.04
-213.51, 49.53, 450.30
-214.43, 50.23, 467.38
-214.50, 48.89, 496.24
-215.43, 49.57, 482.74
-213.71, 46.84, 494.81
-214.58, 47.54, 528.40
-214.66, 46.20, 500.16
-215.53, 46.89, 447.85
-215.47, 48.23, 507.91
-216.40, 48.91, 503.72
-216.43, 47.58, 458.07
-217.36, 48.25, 454.17
-211.19, 53.53, 485.70
-212.18, 54.24, 528.00
-212.28, 52.88, 548.68
-213.27, 53.58, 451.45
-213.22, 54.93, 474.00
-214.30, 55.61, 460.72
-214.31, 54.27, 450.95
-215.39, 54.94, 500.47
-213.34, 52.23, 484.77
-214.34, 52.92, 500.56
-214.38, 51.58, 512.98
-215.38, 52.26, 508.70
-215.37, 53.60, 463.06
-216.45, 54.26, 513.91
-216.41, 52.92, 430.55
-217.49, 53.57, 435.38
-215.42, 56.28, 482.06
-216.60, 56.93, 454.94
-216.51, 55.59, 429.52
-217.68, 56.23, 645.56
-217.82, 57.56, 455.10
-219.09, 58.18, 426.33
-218.90, 56.86, 413.36
-220.17, 57.46, 513.79
-217.57, 54.90, 454.18
-218.74, 55.53, 444.61
-218.61, 54.21, 464.01
-219.77, 54.83, 472.74
-219.95, 56.15, 552.88
-221.21, 56.74, 416.60
-220.98, 55.44, 440.62
-222.23, 56.02, 640.06
-215.40, 50.92, 598.41
-216.39, 51.59, 472.41
-216.39, 50.25, 435.65
-217.39, 50.91, 481.26
-217.43, 52.24, 420.72
-218.50, 52.89, 452.24
-218.42, 51.56, 434.16
-219.50, 52.20, 426.45
-217.37, 49.58, 457.04
-218.36, 50.24, 472.93
-218.32, 48.91, 446.68
-219.32, 49.56, 479.50
-219.40, 50.88, 427.19
-220.46, 51.50, 460.39
-220.35, 50.19, 451.08
-221.41, 50.81, 410.78
-219.62, 53.51, 452.82
-220.78, 54.13, 463.15
-220.61, 52.81, 491.52
-221.76, 53.42, 423.29
-221.98, 54.72, 408.83
-223.22, 55.29, 415.54
-222.95, 54.00, 536.75
-224.19, 54.57, 470.04
-221.57, 52.11, 525.83
-222.72, 52.70, 425.42
-222.52, 51.41, 564.85
-223.66, 51.99, 437.42
-223.90, 53.28, 502.63
-225.13, 53.83, 441.03
-224.83, 52.56, 436.86
-226.05, 53.10, 493.98
-212.39, 42.70, 1127.78
-213.16, 43.43, 517.30
-213.31, 42.08, 567.64
-214.07, 42.80, 426.30
-213.94, 44.15, 452.51
-214.76, 44.85, 703.89
-214.87, 43.51, 1732.78
-215.68, 44.22, 472.27
-214.21, 41.45, 454.15
-214.98, 42.17, 454.68
-215.10, 40.83, 516.14
-215.87, 41.54, 476.39
-215.77, 42.88, 609.51
-216.59, 43.57, 490.24
-216.67, 42.24, 453.24
-217.49, 42.93, 481.76
-215.60, 45.55, 540.45
-216.47, 46.24, 442.81
-216.53, 44.91, 550.25
-217.40, 45.59, 461.41
-217.37, 46.92, 477.34
-218.30, 47.59, 438.31
-218.30, 46.26, 501.01
-219.23, 46.92, 443.18
-217.43, 44.26, 451.18
-218.31, 44.93, 501.29
-218.33, 43.61, 446.39
-219.20, 44.28, 526.26
-219.21, 45.60, 455.01
-220.13, 46.25, 446.63
-220.10, 44.93, 439.32
-221.03, 45.57, 452.12
-215.98, 40.20, 449.27
-216.75, 40.90, 459.28
-216.85, 39.57, 467.53
-217.62, 40.27, 500.86
-217.55, 41.60, 500.56
-218.37, 42.28, 440.68
-218.42, 40.96, 654.75
-219.24, 41.64, 436.81
-217.71, 38.94, 492.47
-218.48, 39.63, 452.96
-218.56, 38.31, 437.83
-219.34, 38.99, 431.32
-219.28, 40.32, 433.74
-220.10, 40.99, 446.66
-220.13, 39.67, 429.57
-220.96, 40.34, 441.23
-219.22, 42.96, 426.50
-220.09, 43.62, 461.05
-220.09, 42.30, 731.79
-220.96, 42.96, 417.83
-220.99, 44.27, 414.38
-221.91, 44.90, 605.22
-221.86, 43.60, 457.86
-222.78, 44.23, 433.02
-220.95, 41.65, 451.61
-221.82, 42.30, 481.48
-221.80, 40.99, 435.46
-222.67, 41.63, 440.34
-222.72, 42.93, 438.66
-223.64, 43.55, 423.31
-223.57, 42.26, 463.89
-224.49, 42.88, 425.20
-219.26, 48.24, 432.03
-220.26, 48.88, 423.16
-220.18, 47.56, 465.76
-221.18, 48.19, 488.82
-221.28, 49.50, 496.05
-222.34, 50.11, 6348.04
-222.20, 48.81, 442.33
-223.26, 49.41, 483.22
-221.09, 46.88, 683.07
-222.08, 47.51, 413.87
-221.99, 46.20, 420.38
-222.97, 46.82, 419.74
-223.10, 48.11, 467.29
-224.16, 48.70, 470.02
-223.99, 47.42, 441.83
-225.04, 48.00, 433.98
-223.44, 50.70, 520.08
-224.58, 51.27, 413.21
-224.35, 49.99, 412.17
-225.48, 50.56, 390.92
-225.75, 51.83, 443.65
-226.95, 52.37, 447.47
-226.64, 51.10, 380.94
-227.84, 51.63, 396.86
-225.24, 49.28, 412.05
-226.37, 49.84, 398.08
-226.12, 48.57, 393.91
-227.24, 49.12, 447.95
-227.52, 50.38, 391.98
-228.71, 50.89, 426.87
-228.39, 49.65, 394.88
-229.57, 50.16, 438.00
-222.87, 45.52, 445.66
-223.85, 46.13, 490.82
-223.74, 44.84, 437.46
-224.72, 45.44, 498.63
-224.87, 46.72, 419.51
-225.91, 47.30, 406.64
-225.73, 46.03, 438.81
-226.77, 46.59, 584.27
-224.59, 44.16, 431.25
-225.57, 44.75, 419.57
-225.44, 43.48, 407.16
-226.42, 44.06, 387.48
-226.58, 45.33, 393.78
-227.62, 45.89, 435.81
-227.42, 44.63, 405.27
-228.45, 45.18, 607.81
-226.99, 47.86, 433.22
-228.10, 48.40, 420.15
-227.84, 47.14, 378.89
-228.95, 47.68, 405.47
-229.24, 48.92, 410.81
-230.41, 49.42, 408.38
-230.08, 48.19, 421.57
-231.25, 48.68, 1976.27
-228.68, 46.43, 419.17
-229.78, 46.95, 457.95
-229.52, 45.72, 397.99
-230.61, 46.23, 437.70
-230.91, 47.46, 444.72
-232.07, 47.94, 381.57
-231.73, 46.73, 413.47
-232.88, 47.21, 380.13
-220.42, 58.78, 415.92
-221.80, 59.36, 469.81
-221.49, 58.05, 437.82
-222.86, 58.62, 415.21
-223.25, 59.91, 419.37
-224.74, 60.45, 401.67
-224.28, 59.16, 432.47
-225.77, 59.68, 383.87
-222.52, 57.32, 399.06
-223.88, 57.88, 566.76
-223.53, 56.59, 408.12
-224.88, 57.13, 465.20
-225.29, 58.41, 492.83
-226.76, 58.92, 390.56
-226.27, 57.65, 386.77
-227.72, 58.15, 393.23
-226.30, 60.96, 398.53
-227.91, 61.44, 399.76
-227.30, 60.18, 475.27
-228.89, 60.65, 392.50
-229.59, 61.89, 422.78
-231.32, 62.32, 370.93
-230.54, 61.10, 475.99
-232.24, 61.51, 481.55
-228.27, 59.41, 422.71
-229.84, 59.87, 399.97
-229.21, 58.63, 515.67
-230.76, 59.08, 410.57
-231.46, 60.30, 409.30
-233.13, 60.70, 455.05
-232.35, 59.50, 377.71
-233.99, 59.89, 644.84
-224.51, 55.85, 411.11
-225.84, 56.39, 412.87
-225.46, 55.11, 392.16
-226.79, 55.64, 418.67
-227.22, 56.90, 402.92
-228.65, 57.39, 403.70
-228.15, 56.14, 389.45
-229.56, 56.62, 447.99
-226.40, 54.37, 384.77
-227.71, 54.88, 442.34
-227.31, 53.63, 486.92
-228.61, 54.13, 460.38
-229.06, 55.38, 547.39
-230.45, 55.84, 410.77
-229.94, 54.61, 393.49
-231.32, 55.07, 380.30
-230.13, 57.85, 423.84
-231.65, 58.29, 374.32
-231.02, 57.07, 528.01
-232.52, 57.50, 383.67
-233.22, 58.70, 353.89
-234.83, 59.08, 395.05
-234.07, 57.90, 397.53
-235.65, 58.27, 361.31
-231.89, 56.29, 394.37
-233.37, 56.70, 380.54
-232.74, 55.50, 529.34
-234.20, 55.91, 364.90
-234.89, 57.09, 407.25
-236.45, 57.46, 474.19
-235.70, 56.29, 368.69
-237.24, 56.64, 364.50
-233.11, 62.72, 398.54
-234.96, 63.08, 384.47
-233.99, 61.90, 386.01
-235.80, 62.25, 365.71
-236.86, 63.41, 395.87
-238.81, 63.70, 340.40
-237.66, 62.57, 406.44
-239.56, 62.85, 416.37
-234.85, 61.08, 398.19
-236.62, 61.42, 361.26
-235.68, 60.25, 366.05
-237.41, 60.59, 385.33
-238.44, 61.73, 352.21
-240.29, 62.00, 333.45
-239.19, 60.88, 664.02
-241.01, 61.15, 434.50
-240.81, 63.96, 365.71
-242.85, 64.18, 352.25
-241.51, 63.10, 398.94
-243.49, 63.31, 357.18
-244.92, 64.36, 316.95
-247.03, 64.50, 429.86
-245.51, 63.48, 392.38
-247.56, 63.61, 386.00
-242.19, 62.24, 496.29
-244.12, 62.43, 387.52
-242.86, 61.37, 375.09
-244.75, 61.56, 348.04
-246.09, 62.59, 341.71
-248.08, 62.72, 354.97
-246.66, 61.71, 325.65
-248.59, 61.83, 333.89
-236.49, 59.43, 348.51
-238.19, 59.75, 350.78
-237.28, 58.61, 382.29
-238.95, 58.92, 335.07
-239.93, 60.04, 359.27
-241.71, 60.29, 423.32
-240.65, 59.20, 375.36
-242.39, 59.44, 340.98
-238.05, 57.79, 364.27
-239.69, 58.09, 602.24
-238.81, 56.96, 365.02
-240.42, 57.25, 333.16
-241.36, 58.35, 720.01
-243.07, 58.59, 373.77
-242.06, 57.51, 1545.78
-243.73, 57.73, 416.29
-243.52, 60.51, 354.46
-245.36, 60.69, 629.91
-244.16, 59.65, 360.62
-245.96, 59.82, 344.23
-247.22, 60.83, 410.97
-249.11, 60.94, 336.13
-247.78, 59.95, 345.24
-249.62, 60.05, 351.48
-244.80, 58.78, 395.18
-246.56, 58.95, 342.53
-245.43, 57.92, 364.99
-247.15, 58.07, 387.38
-248.34, 59.07, 332.79
-250.13, 59.16, 360.95
-248.89, 58.19, 428.38
-250.65, 58.27, 334.90
-228.20, 52.88, 376.11
-229.49, 53.38, 388.39
-229.08, 52.14, 620.00
-230.35, 52.62, 465.49
-230.81, 53.85, 430.28
-232.18, 54.30, 387.82
-231.67, 53.09, 375.50
-233.01, 53.52, 350.89
-229.94, 51.39, 468.67
-231.20, 51.87, 418.13
-230.79, 50.65, 420.16
-232.04, 51.11, 417.69
-232.50, 52.32, 706.22
-233.84, 52.75, 362.50
-233.33, 51.56, 398.67
-234.65, 51.98, 446.99
-233.58, 54.72, 395.80
-235.02, 55.12, 432.10
-234.40, 53.94, 377.67
-235.82, 54.33, 369.17
-236.50, 55.49, 418.26
-238.01, 55.83, 349.54
-237.28, 54.68, 430.86
-238.77, 55.02, 344.18
-235.21, 53.15, 371.58
-236.61, 53.53, 414.93
-236.00, 52.37, 343.32
-237.39, 52.74, 346.84
-238.05, 53.88, 406.78
-239.52, 54.20, 361.09
-238.81, 53.08, 347.09
-240.26, 53.39, 399.58
-231.62, 49.90, 410.22
