# az(deg), al(deg), L(cd) 
-256.84, 51.49, 373.66
-258.27, 51.70, 361.58
-259.41, 52.78, 944.77
-260.90, 52.95, 389.15
-259.72, 51.89, 356.87
-261.19, 52.05, 531.50
-257.21, 50.61, 457.75
-258.62, 50.81, 371.61
-257.58, 49.72, 366.29
-258.96, 49.92, 354.18
-260.04, 50.99, 388.81
-261.48, 51.15, 409.95
-260.36, 50.10, 2004.58
-261.78, 50.25, 353.10
-262.41, 53.08, 389.91
-263.93, 53.18, 415.17
-262.67, 52.18, 390.61
-264.15, 52.28, 409.36
-265.45, 53.26, 341.12
-266.98, 53.30, 413.41
-265.65, 52.35, 353.67
-267.15, 52.39, 346.46
-262.93, 51.27, 354.13
-264.39, 51.37, 369.16
-263.20, 50.37, 439.96
-264.63, 50.47, 383.55
-265.86, 51.44, 501.67
-267.33, 51.48, 439.29
-266.07, 50.53, 450.23
-267.52, 50.57, 388.13
-231.23, 38.12, 648.75
-232.10, 38.73, 565.07
-231.88, 37.36, 547.38
-232.76, 37.96, 592.96
-233.00, 39.33, 513.75
-233.91, 39.92, 519.44
-233.65, 38.56, 492.31
-234.56, 39.15, 529.45
-232.53, 36.60, 588.82
-233.40, 37.20, 521.20
-233.17, 35.84, 576.73
-234.04, 36.43, 518.68
-234.29, 37.79, 575.70
-235.19, 38.37, 491.56
-234.92, 37.02, 522.73
-235.82, 37.60, 487.02
-234.85, 40.50, 490.53
-235.80, 41.07, 517.94
-235.48, 39.72, 717.11
-236.43, 40.29, 1218.98
-236.77, 41.63, 499.61
-237.77, 42.17, 493.11
-237.40, 40.84, 483.10
-238.38, 41.38, 481.30
-236.11, 38.94, 484.07
-237.06, 39.50, 531.22
-236.73, 38.16, 538.40
-237.67, 38.72, 489.49
-238.01, 40.05, 489.50
-238.99, 40.58, 465.77
-238.62, 39.26, 467.70
-239.60, 39.79, 490.17
-233.80, 35.07, 571.65
-234.66, 35.67, 503.35
-234.43, 34.31, 524.90
-235.29, 34.90, 1057.05
-235.54, 36.25, 522.72
-236.44, 36.82, 605.79
-236.16, 35.48, 552.56
-237.05, 36.05, 542.43
-235.05, 33.55, 511.52
-235.90, 34.13, 507.23
-235.66, 32.79, 547.41
-236.51, 33.37, 494.80
-236.77, 34.71, 538.85
-237.65, 35.27, 565.33
-237.37, 33.94, 559.76
-238.25, 34.50, 509.10
-237.35, 37.38, 467.76
-238.28, 37.93, 470.59
-237.95, 36.60, 488.34
-238.88, 37.15, 477.19
-239.22, 38.47, 452.79
-240.19, 38.99, 468.97
-239.82, 37.68, 496.31
-240.78, 38.20, 483.79
-238.55, 35.82, 494.77
-239.47, 36.36, 526.34
-239.15, 35.05, 499.81
-240.06, 35.58, 451.42
-240.41, 36.89, 507.42
-241.36, 37.41, 503.73
-240.99, 36.10, 461.09
-241.94, 36.61, 457.66
-238.78, 42.70, 484.15
-239.82, 43.22, 524.56
-239.39, 41.90, 544.70
-240.42, 42.42, 452.32
-240.88, 43.72, 473.13
-241.96, 44.21, 460.52
-241.47, 42.91, 451.90
-242.54, 43.39, 499.18
-239.99, 41.10, 484.53
-241.01, 41.61, 499.63
-240.59, 40.30, 511.74
-241.60, 40.81, 507.83
-242.05, 42.10, 464.13
-243.11, 42.58, 512.58
-242.63, 41.29, 433.97
-243.68, 41.76, 438.65
-243.06, 44.68, 481.01
-244.18, 45.14, 455.22
-243.63, 43.86, 431.68
-244.74, 44.31, 637.84
-245.33, 45.57, 455.51
-246.50, 45.99, 428.16
-245.88, 44.74, 416.54
-247.03, 45.16, 512.57
-244.19, 43.04, 455.93
-245.29, 43.48, 446.99
-244.75, 42.22, 465.95
-245.84, 42.66, 474.41
-246.42, 43.91, 550.21
-247.56, 44.32, 420.70
-246.95, 43.08, 444.11
-248.08, 43.48, 633.82
-241.17, 39.51, 592.66
-242.18, 40.00, 473.97
-241.75, 38.71, 439.70
-242.75, 39.20, 482.75
-243.20, 40.48, 425.32
-244.24, 40.95, 455.23
-243.76, 39.68, 438.57
-244.80, 40.14, 431.46
-242.33, 37.91, 460.18
-243.32, 38.39, 475.27
-242.90, 37.11, 450.84
-243.88, 37.59, 481.72
-244.32, 38.87, 432.53
-245.35, 39.32, 463.90
-244.88, 38.06, 455.34
-245.89, 38.51, 417.85
-245.30, 41.40, 455.96
-246.38, 41.83, 465.93
-245.85, 40.58, 493.02
-246.92, 41.01, 428.84
-247.48, 42.25, 414.71
-248.60, 42.65, 421.28
-248.00, 41.42, 536.25
-249.11, 41.82, 473.49
-246.39, 39.77, 525.67
-247.45, 40.19, 431.46
-246.93, 38.95, 562.46
-247.98, 39.37, 443.27
-248.53, 40.60, 504.42
-249.62, 40.98, 446.66
-249.05, 39.77, 443.00
-250.13, 40.15, 496.95
-236.27, 32.03, 1075.21
-237.11, 32.60, 514.83
-236.87, 31.27, 560.50
-237.71, 31.84, 431.39
-237.97, 33.17, 455.38
-238.85, 33.72, 687.77
-238.57, 32.40, 1630.72
-239.44, 32.95, 473.89
-237.47, 30.50, 456.96
-238.30, 31.07, 457.54
-238.06, 29.74, 513.18
-238.90, 30.31, 477.39
-239.16, 31.63, 599.16
-240.02, 32.18, 490.41
-239.74, 30.86, 456.52
-240.61, 31.41, 482.68
-239.74, 34.27, 537.13
-240.65, 34.80, 446.98
-240.32, 33.49, 545.99
-241.23, 34.02, 464.34
-241.57, 35.32, 479.23
-242.51, 35.82, 443.17
-242.14, 34.53, 501.22
-243.08, 35.03, 447.97
-240.91, 32.71, 454.85
-241.80, 33.24, 501.12
-241.48, 31.94, 450.59
-242.38, 32.46, 523.88
-242.72, 33.75, 458.85
-243.64, 34.24, 451.39
-243.29, 32.96, 444.60
-244.21, 33.46, 456.64
-238.65, 28.99, 452.80
-239.48, 29.55, 461.97
-239.24, 28.23, 469.21
-240.07, 28.79, 499.26
-240.33, 30.10, 499.40
-241.19, 30.64, 445.41
-240.91, 29.33, 637.86
-241.77, 29.87, 442.05
-239.83, 27.47, 491.28
-240.65, 28.03, 456.28
-240.41, 26.72, 442.71
-241.23, 27.27, 437.08
-241.49, 28.57, 439.31
-242.34, 29.10, 451.00
-242.07, 27.81, 435.63
-242.92, 28.34, 446.16
-242.06, 31.16, 432.69
-242.95, 31.68, 464.31
-242.63, 30.39, 708.72
-243.52, 30.90, 425.22
-243.85, 32.18, 422.04
-244.77, 32.67, 596.68
-244.42, 31.40, 461.77
-245.33, 31.89, 439.53
-243.21, 29.62, 455.64
-244.09, 30.13, 482.76
-243.78, 28.85, 441.21
-244.66, 29.36, 445.81
-244.98, 30.62, 444.49
-245.89, 31.10, 430.91
-245.55, 29.85, 467.23
-246.45, 30.32, 432.84
-243.47, 36.31, 437.54
-244.44, 36.79, 429.47
-244.03, 35.52, 469.13
-245.00, 35.99, 490.78
-245.43, 37.26, 497.65
-246.44, 37.70, 5960.90
-245.98, 36.45, 447.91
-246.98, 36.89, 486.20
-244.59, 34.73, 669.96
-245.55, 35.20, 421.64
-245.15, 33.93, 427.74
-246.10, 34.40, 427.44
-246.53, 35.65, 471.35
-247.52, 36.09, 474.16
-247.07, 34.85, 448.05
-248.06, 35.28, 441.14
-247.46, 38.13, 520.69
-248.50, 38.55, 421.09
-248.00, 37.32, 420.38
-249.03, 37.73, 400.82
-249.56, 38.95, 449.83
-250.64, 39.33, 453.72
-250.08, 38.12, 391.76
-251.15, 38.50, 406.89
-248.53, 36.51, 420.72
-249.55, 36.91, 408.01
-249.06, 35.70, 404.40
-250.08, 36.10, 454.67
-250.60, 37.30, 402.63
-251.65, 37.67, 435.38
-251.11, 36.48, 405.87
-252.16, 36.85, 446.13
-245.70, 33.14, 451.19
-246.65, 33.60, 492.94
-246.26, 32.36, 443.92
-247.20, 32.81, 500.07
-247.62, 34.05, 427.83
-248.60, 34.48, 416.33
-248.16, 33.25, 445.85
-249.13, 33.68, 579.35
-246.81, 31.57, 438.49
-247.75, 32.02, 428.21
-247.37, 30.79, 416.95
-248.30, 31.23, 399.54
-248.70, 32.46, 405.13
-249.67, 32.88, 443.74
-249.25, 31.67, 415.97
-250.21, 32.08, 599.97
-249.59, 34.89, 441.08
-250.60, 35.29, 429.38
-250.12, 34.09, 391.62
-251.12, 34.48, 416.32
-251.63, 35.67, 421.10
-252.67, 36.03, 419.15
-252.14, 34.85, 431.44
-253.17, 35.21, 1861.94
-250.65, 33.28, 428.94
-251.65, 33.67, 464.75
-251.19, 32.48, 410.10
-252.18, 32.87, 446.54
-252.66, 34.04, 453.01
-253.69, 34.39, 395.59
-253.18, 33.23, 424.88
-254.20, 33.58, 394.83
-247.69, 46.39, 418.41
-248.90, 46.78, 470.23
-248.21, 45.55, 440.28
-249.40, 45.93, 418.91
-250.14, 47.14, 422.21
-251.39, 47.48, 405.56
-250.62, 46.28, 435.69
-251.86, 46.62, 389.54
-248.72, 44.71, 404.20
-249.90, 45.08, 564.27
-249.23, 43.87, 413.69
-250.40, 44.24, 468.23
-251.11, 45.43, 494.12
-252.33, 45.76, 396.90
-251.59, 44.58, 393.92
-252.79, 44.91, 400.35
-252.67, 47.80, 402.87
-253.96, 48.09, 404.38
-253.12, 46.93, 477.23
-254.39, 47.22, 398.44
-255.27, 48.36, 426.82
-256.60, 48.61, 377.50
-255.69, 47.49, 478.65
-257.00, 47.73, 484.33
-253.57, 46.07, 427.87
-254.82, 46.36, 406.52
-254.01, 45.21, 517.19
-255.26, 45.49, 417.48
-256.10, 46.62, 415.75
-257.39, 46.86, 459.75
-256.51, 45.75, 386.48
-257.79, 45.98, 641.21
-249.73, 43.03, 417.32
-250.89, 43.39, 419.26
-250.24, 42.19, 400.14
-251.38, 42.55, 425.49
-252.06, 43.73, 410.12
-253.25, 44.05, 411.13
-252.54, 42.88, 398.12
-253.72, 43.20, 453.82
-250.73, 41.35, 393.90
-251.86, 41.71, 448.48
-251.23, 40.52, 490.64
-252.35, 40.86, 465.98
-253.01, 42.04, 547.92
-254.18, 42.35, 419.26
-253.49, 41.19, 403.34
-254.64, 41.50, 391.20
-254.46, 44.35, 430.56
-255.69, 44.63, 383.82
-254.91, 43.49, 529.93
-256.12, 43.76, 393.47
-256.93, 44.88, 364.68
-258.18, 45.11, 404.06
-257.34, 44.01, 406.86
-258.58, 44.24, 372.79
-255.36, 42.64, 404.05
-256.55, 42.90, 391.23
-255.81, 41.78, 531.86
-256.99, 42.04, 377.19
-257.76, 43.15, 416.74
-258.99, 43.37, 480.26
-258.18, 42.28, 380.99
-259.39, 42.50, 377.26
-257.95, 48.84, 404.35
-259.31, 49.04, 391.25
-258.32, 47.95, 393.30
-259.66, 48.15, 374.23
-260.69, 49.21, 402.57
-262.08, 49.35, 349.76
-261.02, 48.32, 413.55
-262.38, 48.46, 423.37
-258.70, 47.07, 405.81
-260.02, 47.26, 370.87
-259.07, 46.19, 375.98
-260.37, 46.38, 394.63
-261.35, 47.43, 362.53
-262.69, 47.56, 344.91
-261.69, 46.54, 660.42
-263.01, 46.67, 441.99
-263.47, 49.47, 374.39
-264.88, 49.56, 361.79
-263.76, 48.57, 407.00
-265.14, 48.66, 367.30
-266.30, 49.63, 328.24
-267.71, 49.66, 436.71
-266.53, 48.72, 401.21
-267.92, 48.75, 395.29
-264.04, 47.68, 500.64
-265.41, 47.76, 397.00
-264.34, 46.78, 385.59
-265.68, 46.86, 359.99
-266.77, 47.81, 353.43
-268.14, 47.84, 366.23
-267.03, 46.91, 338.78
-268.38, 46.93, 346.71
-259.45, 45.32, 360.11
-260.74, 45.50, 362.52
-259.84, 44.44, 392.93
-261.10, 44.61, 348.37
-262.03, 45.65, 370.82
-263.33, 45.78, 431.90
-262.38, 44.76, 386.77
-263.66, 44.89, 354.32
-260.22, 43.56, 376.55
-261.47, 43.73, 601.82
-260.61, 42.69, 377.94
-261.85, 42.85, 348.04
-262.73, 43.88, 713.39
-264.00, 44.00, 386.00
-263.09, 43.00, 1492.11
-264.34, 43.11, 426.67
-264.64, 45.88, 366.60
-265.96, 45.96, 628.55
-264.95, 44.99, 373.06
-266.26, 45.06, 357.61
-267.29, 46.00, 420.50
-268.62, 46.02, 349.39
-267.56, 45.10, 358.58
-268.87, 45.12, 364.46
-265.27, 44.09, 406.33
-266.56, 44.16, 356.56
-265.60, 43.20, 378.31
-266.87, 43.26, 399.42
-267.84, 44.20, 347.33
-269.14, 44.21, 373.89
-268.14, 43.30, 438.04
-269.41, 43.30, 349.78
-251.73, 39.69, 387.14
-252.84, 40.03, 398.90
-252.23, 38.85, 615.66
-253.32, 39.19, 471.62
-253.96, 40.35, 438.51
-255.10, 40.65, 398.92
-254.44, 39.51, 387.76
-255.57, 39.80, 364.97
-252.72, 38.02, 474.58
-253.81, 38.35, 427.86
-253.22, 37.20, 429.90
-254.30, 37.52, 427.93
-254.91, 38.67, 696.78
-256.03, 38.96, 376.51
-255.39, 37.83, 410.54
-256.50, 38.12, 455.75
-256.26, 40.93, 406.68
-257.43, 41.18, 441.04
-256.71, 40.08, 390.30
-257.87, 40.33, 382.57
-258.61, 41.42, 428.27
-259.80, 41.63, 363.86
-259.04, 40.56, 440.60
-260.22, 40.76, 359.53
-257.16, 39.23, 385.23
-258.31, 39.47, 425.95
-257.62, 38.38, 359.57
-258.76, 38.62, 363.03
-259.47, 39.70, 418.53
-260.64, 39.90, 375.98
-259.90, 38.84, 363.41
-261.06, 39.04, 412.41
-253.72, 36.37, 421.19
-254.79, 36.69, 392.34
