# az(deg), al(deg), L(cd) 
-228.40, 48.72, 485.58
-229.47, 49.31, 469.92
-229.18, 47.97, 526.96
-230.24, 48.55, 471.48
-230.58, 49.89, 466.53
-231.71, 50.45, 470.23
-231.34, 49.12, 547.28
-232.47, 49.67, 479.19
-231.34, 52.56, 469.23
-232.57, 53.10, 535.87
-232.12, 51.78, 444.98
-233.34, 52.31, 467.97
-233.83, 53.63, 472.92
-235.13, 54.13, 509.08
-234.58, 52.83, 499.78
-235.87, 53.32, 416.60
-232.88, 50.99, 502.71
-234.08, 51.52, 447.80
-233.62, 50.20, 504.58
-234.81, 50.72, 443.48
-235.32, 52.03, 442.54
-236.58, 52.52, 441.25
-236.03, 51.22, 443.74
-237.28, 51.71, 416.86
-225.69, 64.22, 520.84
-227.34, 64.80, 555.21
-226.81, 63.44, 498.20
-228.43, 64.01, 491.34
-229.07, 65.36, 523.09
-230.88, 65.90, 548.03
-230.13, 64.56, 505.26
-231.91, 65.09, 506.92
-227.87, 62.66, 572.40
-229.47, 63.22, 469.59
-228.89, 61.87, 504.75
-230.47, 62.42, 478.53
-231.14, 63.75, 698.81
-232.88, 64.27, 479.20
-232.11, 62.94, 493.14
-233.81, 63.45, 430.53
-232.77, 66.41, 609.57
-234.74, 66.90, 498.53
-233.75, 65.59, 503.02
-235.68, 66.06, 469.71
-236.79, 67.35, 497.30
-238.93, 67.77, 672.08
-237.68, 66.50, 470.65
-239.76, 66.91, 438.52
-234.69, 64.76, 567.70
-236.57, 65.22, 426.65
-235.58, 63.92, 469.54
-237.42, 64.37, 506.17
-238.52, 65.65, 458.58
-240.54, 66.05, 498.15
-239.32, 64.79, 459.57
-241.29, 65.18, 524.05
-229.86, 61.08, 472.17
-231.41, 61.61, 534.19
-230.79, 60.28, 464.57
-232.32, 60.81, 500.08
-233.03, 62.13, 489.02
-234.70, 62.62, 449.50
-233.91, 61.31, 449.31
-235.55, 61.79, 429.34
-231.69, 59.48, 549.37
-233.20, 59.99, 514.49
-232.56, 58.67, 480.48
-234.04, 59.18, 576.46
-234.76, 60.49, 514.38
-236.37, 60.96, 508.73
-235.57, 59.67, 519.44
-237.15, 60.13, 426.07
-236.44, 63.09, 441.74
-238.23, 63.53, 444.59
-237.25, 62.25, 417.41
-239.00, 62.68, 409.00
-240.08, 63.94, 421.57
-242.00, 64.32, 446.74
-240.81, 63.08, 417.87
-242.68, 63.45, 458.89
-238.03, 61.41, 459.48
-239.75, 61.83, 441.86
-238.78, 60.57, 681.93
-240.46, 60.98, 452.64
-241.51, 62.22, 436.20
-243.33, 62.58, 431.34
-242.19, 61.36, 420.94
-243.96, 61.71, 646.93
-241.15, 68.16, 468.14
-243.45, 68.51, 444.12
-241.91, 67.29, 611.93
-244.13, 67.63, 404.10
-245.82, 68.83, 461.87
-248.26, 69.10, 477.18
-246.42, 67.94, 436.86
-248.77, 68.20, 412.19
-242.63, 66.42, 515.20
-244.78, 66.75, 449.84
-243.31, 65.54, 513.40
-245.40, 65.87, 426.11
-246.99, 67.05, 562.29
-249.26, 67.31, 622.39
-247.54, 66.16, 448.88
-249.73, 66.41, 423.88
-250.76, 69.33, 404.24
-253.31, 69.52, 373.08
-251.17, 68.43, 397.42
-253.63, 68.61, 438.08
-255.91, 69.67, 435.42
-258.54, 69.77, 383.90
-256.12, 68.76, 412.86
-258.64, 68.85, 349.87
-251.57, 67.53, 375.96
-253.94, 67.70, 396.76
-251.97, 66.62, 364.12
-254.24, 66.80, 416.17
-256.33, 67.84, 380.82
-258.75, 67.94, 355.97
-256.55, 66.93, 393.74
-258.88, 67.02, 352.39
-243.97, 64.67, 553.85
-245.99, 64.98, 402.47
-244.59, 63.79, 497.46
-246.56, 64.10, 446.57
-248.06, 65.26, 399.00
-250.19, 65.51, 394.92
-248.57, 64.37, 421.32
-250.63, 64.61, 436.99
-245.20, 62.92, 424.67
-247.11, 63.22, 408.05
-245.78, 62.04, 599.72
-247.64, 62.33, 414.44
-249.07, 63.48, 383.24
-251.06, 63.72, 401.96
-249.54, 62.59, 408.14
-251.48, 62.82, 382.21
-252.35, 65.72, 393.94
-254.54, 65.89, 372.77
-252.72, 64.82, 400.08
-254.84, 64.98, 391.45
-256.77, 66.02, 671.59
-259.02, 66.11, 354.63
-256.99, 65.11, 343.30
-259.17, 65.19, 372.75
-253.09, 63.91, 390.82
-255.14, 64.07, 358.65
-253.45, 63.01, 390.54
-255.44, 63.17, 547.46
-257.23, 64.20, 456.71
-259.32, 64.28, 343.67
-257.46, 63.29, 390.04
-259.49, 63.37, 344.97
-233.39, 57.87, 487.80
-234.85, 58.36, 489.66
-234.19, 57.06, 903.57
-235.63, 57.55, 555.73
-236.35, 58.84, 446.16
-237.91, 59.29, 466.10
-237.11, 58.01, 453.37
-238.64, 58.46, 680.36
-234.97, 56.25, 648.40
-236.39, 56.73, 435.36
-235.73, 55.43, 460.88
-237.13, 55.90, 557.40
-237.85, 57.18, 494.72
-239.34, 57.62, 405.93
-238.56, 56.36, 467.11
-240.03, 56.78, 384.09
-239.51, 59.72, 407.55
-241.15, 60.12, 389.04
-240.20, 58.88, 388.40
-241.82, 59.27, 394.12
-242.84, 60.50, 421.10
-244.57, 60.85, 381.05
-243.47, 59.64, 407.76
-245.16, 59.98, 443.68
-240.88, 58.03, 398.14
-242.46, 58.42, 452.88
-241.54, 57.19, 465.52
-243.09, 57.56, 472.34
-244.08, 58.78, 408.48
-245.74, 59.11, 428.45
-244.68, 57.92, 800.07
-246.30, 58.24, 445.03
-236.47, 54.62, 451.26
-237.84, 55.08, 405.86
-237.18, 53.80, 1048.97
-238.54, 54.26, 498.72
-239.25, 55.52, 436.00
-240.70, 55.94, 414.81
-239.93, 54.69, 616.94
-241.35, 55.10, 451.44
-237.88, 52.98, 420.92
-239.22, 53.43, 827.50
-238.57, 52.17, 561.40
-239.88, 52.61, 463.08
-240.59, 53.86, 814.63
-241.99, 54.27, 502.98
-241.23, 53.03, 410.56
-242.61, 53.43, 496.36
-242.18, 56.34, 528.30
-243.70, 56.71, 409.95
-242.81, 55.49, 538.90
-244.30, 55.86, 445.28
-245.26, 57.05, 387.33
-246.84, 57.37, 480.90
-245.83, 56.19, 392.19
-247.38, 56.50, 373.19
-243.42, 54.65, 399.38
-244.89, 55.00, 517.08
-244.02, 53.80, 401.94
-245.46, 54.15, 416.13
-246.38, 55.33, 448.72
-247.91, 55.64, 531.64
-246.93, 54.47, 458.98
-248.43, 54.77, 561.21
-246.35, 61.16, 422.92
-248.16, 61.45, 393.56
-246.89, 60.29, 397.11
-248.66, 60.57, 528.57
-250.01, 61.70, 374.55
-251.89, 61.92, 528.74
-250.46, 60.81, 855.98
-252.30, 61.03, 441.45
-247.43, 59.41, 1059.34
-249.15, 59.68, 414.97
-247.95, 58.54, 377.12
-249.64, 58.80, 380.88
-250.91, 59.92, 404.14
-252.70, 60.13, 419.94
-251.35, 59.04, 390.46
-253.09, 59.24, 779.82
-253.80, 62.11, 367.07
-255.74, 62.26, 380.52
-254.16, 61.21, 451.90
-256.04, 61.36, 466.04
-257.70, 62.38, 363.67
-259.67, 62.45, 351.19
-257.94, 61.47, 330.34
-259.85, 61.54, 337.26
-254.51, 60.31, 332.52
-256.34, 60.45, 421.85
-254.86, 59.41, 361.17
-256.64, 59.55, 413.76
-258.19, 60.56, 387.46
-260.05, 60.63, 348.42
-258.44, 59.65, 324.30
-260.25, 59.72, 400.18
-248.47, 57.66, 357.80
-250.11, 57.92, 411.06
-248.97, 56.78, 368.20
-250.58, 57.04, 355.75
-251.79, 58.15, 948.81
-253.49, 58.35, 383.92
-252.22, 57.26, 350.83
-253.88, 57.45, 528.34
-249.46, 55.91, 453.39
-251.04, 56.16, 365.58
-249.95, 55.04, 359.93
-251.50, 55.28, 347.52
-252.65, 56.37, 383.00
-254.27, 56.56, 404.44
-253.07, 55.49, 2028.98
-254.66, 55.67, 346.35
-255.21, 58.51, 384.54
-256.95, 58.64, 410.11
-255.56, 57.61, 384.95
-257.26, 57.74, 403.96
-258.70, 58.74, 334.76
-260.47, 58.81, 408.21
-258.97, 57.84, 347.29
-260.69, 57.90, 340.00
-255.91, 56.72, 347.58
-257.57, 56.84, 362.88
-256.27, 55.82, 434.85
-257.89, 55.94, 377.44
-259.24, 56.93, 497.81
-260.92, 56.99, 434.41
-259.52, 56.03, 445.48
-261.16, 56.08, 382.37
-222.41, 42.16, 651.05
-223.27, 42.83, 564.99
-223.19, 41.45, 547.08
-224.05, 42.11, 593.87
-224.15, 43.48, 512.26
-225.05, 44.13, 518.08
-224.93, 42.76, 490.33
-225.83, 43.40, 528.46
-223.96, 40.73, 589.95
-224.82, 41.39, 520.23
-224.72, 40.01, 577.70
-225.57, 40.67, 517.76
-225.69, 42.04, 576.24
-226.59, 42.67, 489.61
-226.44, 41.31, 521.90
-227.33, 41.94, 485.00
-225.98, 44.77, 488.40
-226.93, 45.40, 516.49
-226.75, 44.04, 721.02
-227.70, 44.66, 1235.78
-227.91, 46.01, 497.66
-228.91, 46.62, 490.99
-228.67, 45.27, 480.75
-229.67, 45.86, 478.84
-227.51, 43.30, 481.87
-228.45, 43.91, 530.23
-228.25, 42.56, 537.84
-229.19, 43.17, 487.40
-229.42, 44.52, 487.32
-230.41, 45.10, 462.87
-230.15, 43.76, 464.89
-231.14, 44.35, 487.90
-225.46, 39.30, 572.69
-226.31, 39.94, 502.03
-226.20, 38.58, 524.44
-227.04, 39.22, 1075.19
-227.18, 40.58, 522.01
-228.07, 41.20, 607.61
-227.91, 39.85, 552.97
-228.80, 40.47, 542.41
-226.92, 37.85, 510.62
-227.77, 38.49, 506.20
-227.64, 37.13, 548.01
-228.48, 37.76, 493.31
-228.63, 39.12, 538.91
-229.51, 39.73, 566.23
-229.34, 38.38, 560.75
-230.22, 38.99, 508.06
-228.98, 41.82, 465.12
-229.92, 42.42, 467.96
-229.70, 41.08, 486.37
-230.63, 41.67, 474.76
-230.87, 43.01, 449.50
-231.85, 43.59, 466.07
-231.58, 42.26, 494.33
-232.56, 42.83, 481.27
-230.42, 40.33, 493.06
-231.34, 40.92, 525.53
-231.12, 39.59, 498.35
-232.04, 40.18, 448.03
-232.29, 41.50, 505.82
-233.25, 42.07, 501.80
-232.98, 40.75, 457.91
-233.94, 41.31, 454.18
-229.94, 47.21, 481.77
-231.00, 47.78, 523.06
-230.69, 46.44, 543.76
-231.74, 47.01, 449.01
-232.09, 48.34, 470.38
-233.20, 48.89, 457.40
-232.82, 47.57, 448.52
-233.93, 48.10, 496.79
-231.43, 45.68, 482.05
-232.47, 46.24, 497.41
-232.15, 44.92, 509.92
-233.18, 45.47, 505.77
-233.54, 46.79, 460.90
-234.64, 47.32, 510.40
-234.24, 46.01, 429.79
-235.33, 46.54, 434.48
-234.35, 49.42, 478.26
-235.53, 49.93, 451.78
-235.06, 48.63, 427.61
-236.23, 49.13, 638.34
-236.73, 50.42, 451.96
-237.97, 50.90, 423.89
-237.42, 49.62, 411.85
-238.64, 50.08, 509.87
-235.76, 47.84, 452.23
-236.91, 48.33, 442.91
-236.45, 47.05, 462.31
-237.59, 47.54, 470.83
-238.09, 48.81, 548.43
-239.30, 49.27, 415.68
-238.75, 48.01, 439.60
-239.95, 48.46, 633.81
-232.86, 44.15, 593.15
-233.89, 44.70, 470.93
-233.56, 43.39, 435.69
-234.58, 43.93, 479.87
-234.94, 45.24, 420.75
-236.02, 45.75, 451.35
-235.62, 44.46, 434.23
-236.69, 44.97, 426.75
-234.25, 42.62, 456.72
-235.26, 43.16, 472.09
-234.93, 41.85, 446.97
-235.93, 42.39, 478.67
-236.30, 43.68, 427.87
-237.36, 44.19, 460.01
-236.96, 42.90, 451.27
-238.02, 43.40, 412.39
-237.12, 46.25, 451.91
-238.25, 46.74, 461.99
-237.79, 45.46, 489.89
-238.91, 45.94, 423.74
-239.41, 47.21, 409.25
-240.59, 47.65, 415.85
-240.05, 46.40, 533.93
-241.22, 46.84, 469.29
-238.44, 44.67, 523.44
-239.55, 45.15, 426.26
-239.09, 43.88, 561.37
-240.19, 44.35, 438.28
-240.69, 45.60, 501.17
-241.84, 46.03, 441.60
-241.31, 44.80, 437.85
-242.46, 45.22, 493.28
-228.34, 36.41, 1098.38
-229.18, 37.04, 514.16
-229.04, 35.69, 562.02
-229.88, 36.31, 427.19
-230.04, 37.65, 452.32
-230.92, 38.25, 693.80
-230.73, 36.92, 1677.56
-231.61, 37.52, 471.53
-229.74, 34.96, 453.78
-230.57, 35.58, 454.46
-230.42, 34.24, 512.88
-231.25, 34.85, 475.22
-231.42, 36.18, 602.41
-232.29, 36.78, 488.71
-232.10, 35.45, 453.33
-232.96, 36.04, 480.60
-231.81, 38.85, 537.09
-232.73, 39.43, 443.36
-232.50, 38.10, 546.41
-233.41, 38.68, 461.33
-233.66, 39.99, 476.60
-234.62, 40.55, 439.09
-234.34, 39.24, 499.41
-235.29, 39.79, 443.95
-233.18, 37.36, 451.51
-234.08, 37.93, 499.55
-233.85, 36.62, 446.99
-234.75, 37.18, 523.33
-235.01, 38.49, 455.33
-235.96, 39.03, 447.35
-235.67, 37.73, 440.39
-236.61, 38.27, 452.70
-231.10, 33.52, 449.55
-231.93, 34.12, 459.08
-231.77, 32.79, 466.97
-232.60, 33.40, 498.55
-232.77, 34.72, 498.36
-233.63, 35.30, 441.55
-233.44, 33.99, 644.35
-234.30, 34.57, 438.00
-232.44, 32.07, 490.61
-233.27, 32.67, 453.40
-233.11, 31.35, 439.42
-233.93, 31.94, 433.22
-234.11, 33.26, 435.26
-234.96, 33.83, 447.47
-234.77, 32.53, 431.54
-235.62, 33.10, 442.45
-234.52, 35.88, 428.11
-235.41, 36.43, 461.08
-235.18, 35.13, 718.00
-236.07, 35.69, 420.03
-236.33, 36.98, 416.65
-237.27, 37.51, 598.87
-236.98, 36.23, 458.13
-237.92, 36.76, 434.62
-235.83, 34.39, 452.14
-236.73, 34.94, 480.46
-236.49, 33.66, 437.02
-237.38, 34.20, 441.60
-237.63, 35.48, 439.96
-238.56, 36.00, 425.46
-238.28, 34.73, 463.92
-239.20, 35.25, 427.40
-235.60, 41.09, 433.06
-236.60, 41.61, 424.56
-236.26, 40.32, 465.69
-237.26, 40.84, 487.95
-237.62, 42.12, 494.87
-238.67, 42.62, 6140.05
-238.27, 41.35, 443.30
-239.31, 41.83, 482.76
-236.92, 39.56, 674.28
-237.91, 40.07, 416.06
-237.57, 38.80, 422.42
-238.56, 39.30, 421.90
-238.92, 40.57, 467.48
-239.95, 41.05, 470.20
-239.56, 39.80, 443.16
-240.58, 40.27, 435.80
-239.73, 43.10, 518.27
-240.82, 43.55, 415.25
-240.37, 42.31, 414.47
-241.45, 42.76, 394.10
-241.93, 44.00, 444.77
-243.07, 44.42, 448.65
-242.55, 43.20, 384.64
-243.67, 43.61, 400.17
-241.00, 41.52, 414.64
-242.07, 41.97, 401.34
-241.62, 40.73, 397.49
-242.69, 41.17, 449.55
-243.16, 42.40, 395.66
-244.27, 42.81, 429.45
-243.77, 41.60, 398.80
-244.87, 42.00, 440.45
-238.22, 38.03, 446.69
-239.20, 38.54, 490.01
-238.87, 37.27, 438.97
-239.84, 37.77, 497.44
-240.19, 39.02, 421.95
-241.21, 39.49, 409.81
-240.82, 38.25, 440.59
-241.83, 38.72, 579.68
-239.51, 36.51, 433.18
-240.47, 37.00, 422.21
-240.14, 35.75, 410.46
-241.10, 36.24, 391.97
-241.45, 37.48, 397.86
-242.46, 37.94, 438.08
-242.08, 36.71, 409.05
-243.08, 37.17, 601.76
-242.24, 39.95, 435.43
-243.30, 40.38, 423.13
-242.86, 39.17, 383.73
-243.91, 39.60, 409.36
-244.37, 40.80, 414.41
-245.47, 41.20, 412.33
-244.98, 40.01, 424.99
-246.06, 40.40, 1913.29
-243.48, 38.38, 422.47
-244.52, 38.81, 459.73
-244.09, 37.61, 402.60
-245.12, 38.02, 440.64
-245.58, 39.22, 447.39
-246.65, 39.60, 387.41
-246.18, 38.42, 417.89
-247.24, 38.81, 386.41
-239.24, 51.35, 413.78
-240.53, 51.78, 466.53
-239.89, 50.53, 435.82
-241.17, 50.96, 413.83
-241.86, 52.20, 417.37
-243.22, 52.59, 400.23
-242.48, 51.37, 430.83
-243.82, 51.75, 383.55
-240.54, 49.72, 398.66
-241.80, 50.14, 562.26
-241.17, 48.90, 408.12
-242.42, 49.31, 463.84
-243.10, 50.53, 490.35
-244.41, 50.91, 390.80
-243.70, 49.70, 387.62
-245.00, 50.07, 394.11
-244.61, 52.95, 397.35
-246.03, 53.30, 398.78
-245.19, 52.11, 473.01
-246.58, 52.44, 392.44
-247.47, 53.61, 421.56
-248.94, 53.90, 371.15
-248.00, 52.75, 474.25
-249.45, 53.04, 479.98
-245.76, 51.26, 422.38
-247.13, 51.59, 400.47
-246.32, 50.42, 513.62
-247.68, 50.74, 411.52
-248.53, 51.90, 409.85
-249.95, 52.17, 454.80
-249.05, 51.04, 379.78
-250.45, 51.31, 640.39
-241.80, 48.08, 411.65
-243.03, 48.49, 413.50
-242.41, 47.26, 393.83
-243.63, 47.66, 419.73
-244.29, 48.87, 404.01
-245.57, 49.24, 404.98
-244.88, 48.04, 391.55
-246.14, 48.40, 448.65
-243.02, 46.45, 387.23
-244.23, 46.84, 443.23
-243.63, 45.63, 486.64
-244.82, 46.02, 461.16
-245.46, 47.21, 545.34
-246.71, 47.56, 413.08
-246.03, 46.39, 396.64
-247.27, 46.73, 384.12
-246.88, 49.57, 424.83
-248.21, 49.89, 376.92
-247.43, 48.73, 526.67
-248.75, 49.04, 386.69
-249.57, 50.18, 357.34
-250.94, 50.45, 397.72
-250.08, 49.33, 400.48
-251.43, 49.59, 365.60
-247.98, 47.89, 397.44
-249.28, 48.19, 384.31
-248.53, 47.05, 528.77
-249.80, 47.35, 369.77
-250.59, 48.47, 410.54
-251.93, 48.73, 475.80
-251.10, 47.62, 373.73
-252.42, 47.87, 369.95
-250.44, 54.16, 398.47
-251.95, 54.40, 385.08
-250.91, 53.29, 387.03
-252.40, 53.52, 367.57
-253.49, 54.61, 396.61
-255.05, 54.78, 342.78
-253.91, 53.72, 407.73
-255.44, 53.89, 417.82
-251.39, 52.42, 399.68
-252.85, 52.65, 364.02
-251.87, 51.55, 369.11
-253.30, 51.77, 388.24
-254.33, 52.84, 355.57
-255.83, 53.00, 337.67
-254.76, 51.96, 660.15
-256.23, 52.12, 436.90
-256.62, 54.93, 367.96
-258.21, 55.04, 355.24
-256.98, 54.03, 401.22
-258.54, 54.14, 360.85
-259.81, 55.12, 321.17
-261.42, 55.17, 431.97
-260.10, 54.22, 395.64
-261.68, 54.26, 389.79
-257.34, 53.14, 496.91
-258.87, 53.24, 391.19
-257.71, 52.25, 379.37
-259.21, 52.35, 353.36
-260.40, 53.32, 346.87
-261.94, 53.36, 360.13
-260.71, 52.41, 331.85
-262.22, 52.45, 340.13
-252.34, 50.69, 352.77
-253.75, 50.90, 355.32
-252.81, 49.82, 386.31
-254.20, 50.02, 340.74
-255.18, 51.08, 363.94
-256.63, 51.23, 426.60
-255.61, 50.20, 380.22
-257.03, 50.35, 347.11
-253.28, 48.95, 369.43
-254.65, 49.15, 600.70
-253.75, 48.09, 370.74
-255.10, 48.28, 340.13
-256.03, 49.32, 715.28
-257.43, 49.46, 379.48
-256.46, 48.45, 1515.60
-257.84, 48.58, 421.09
-258.08, 51.36, 359.91
-259.55, 51.45, 628.21
-258.46, 50.47, 366.45
-259.90, 50.55, 350.74
-261.03, 51.51, 415.39
-262.51, 51.54, 342.72
-261.35, 50.61, 351.84
-262.81, 50.64, 357.95
-258.84, 49.58, 400.44
-260.26, 49.66, 349.47
-259.23, 48.69, 371.49
-260.62, 48.77, 393.24
-261.69, 49.71, 340.07
-263.12, 49.73, 367.37
-262.03, 48.81, 432.96
-263.44, 48.83, 342.32
-244.23, 44.82, 379.89
-245.40, 45.20, 391.97
-244.82, 44.01, 615.66
-245.99, 44.38, 466.86
-246.60, 45.56, 432.73
-247.83, 45.90, 391.93
-247.17, 44.74, 380.27
-248.38, 45.07, 356.77
-245.41, 43.20, 469.94
-246.57, 43.56, 421.55
-246.00, 42.39, 423.58
-247.14, 42.75, 421.49
-247.74, 43.91, 699.44
-248.93, 44.24, 368.50
-248.30, 43.09, 403.46
-249.49, 43.41, 450.27
-249.07, 46.21, 399.95
-250.33, 46.50, 435.36
-249.61, 45.38, 382.93
-250.86, 45.66, 375.00
-251.61, 46.77, 422.25
-252.91, 47.01, 356.02
-252.12, 45.92, 434.86
-253.40, 46.15, 351.37
-250.15, 44.54, 377.53
-251.38, 44.82, 419.60
-250.69, 43.71, 350.77
-251.91, 43.98, 354.38
-252.63, 45.07, 411.98
-253.90, 45.30, 368.13
-253.14, 44.23, 354.85
-254.39, 44.45, 405.56
-246.58, 41.58, 414.38
-247.72, 41.94, 384.40
