# az(deg), al(deg), L(cd) 
-223.57, 63.33, 502.47
-220.48, 60.68, 534.64
-221.82, 61.32, 657.78
-221.60, 59.94, 541.64
-222.94, 60.58, 519.83
-223.23, 61.96, 511.25
-224.71, 62.57, 562.56
-224.33, 61.20, 461.11
-225.79, 61.80, 652.68
-217.87, 56.55, 604.89
-219.00, 57.23, 539.88
-218.93, 55.84, 602.32
-220.05, 56.52, 485.00
-220.17, 57.90, 1390.00
-221.40, 58.56, 620.96
-221.23, 57.18, 634.59
-222.44, 57.82, 545.63
-219.95, 55.13, 444.82
-221.08, 55.79, 505.33
-220.95, 54.41, 478.09
-222.06, 55.06, 509.76
-222.24, 56.44, 526.32
-223.45, 57.08, 481.48
-223.23, 55.70, 484.26
-224.43, 56.33, 739.95
-222.67, 59.20, 986.74
-224.00, 59.83, 490.92
-223.71, 58.45, 523.05
-225.03, 59.07, 498.07
-225.39, 60.44, 598.27
-226.83, 61.03, 506.52
-226.40, 59.67, 476.84
-227.83, 60.25, 484.17
-224.71, 57.70, 512.52
-226.02, 58.31, 531.04
-225.68, 56.94, 517.49
-226.97, 57.54, 570.64
-227.37, 58.89, 517.07
-228.78, 59.46, 515.99
-228.31, 58.12, 476.93
-229.70, 58.68, 578.20
-214.24, 48.11, 596.25
-215.09, 48.84, 697.96
-215.18, 47.44, 712.68
-216.04, 48.17, 830.70
-215.97, 49.56, 697.66
-216.88, 50.27, 648.21
-216.92, 48.88, 706.76
-217.83, 49.58, 638.09
-216.11, 46.77, 667.03
-216.96, 47.48, 671.97
-217.01, 46.09, 649.81
-217.86, 46.80, 740.48
-217.84, 48.19, 787.61
-218.75, 48.89, 621.47
-218.74, 47.50, 648.97
-219.65, 48.19, 654.63
-217.82, 50.98, 701.49
-218.79, 51.67, 439.89
-218.77, 50.28, 776.89
-219.73, 50.96, 562.43
-219.79, 52.35, 413.21
-220.83, 53.02, 471.57
-220.74, 51.64, 488.35
-221.77, 52.30, 490.58
-219.69, 49.57, 619.05
-220.66, 50.25, 520.91
-220.59, 48.87, 630.49
-221.55, 49.53, 598.42
-221.66, 50.92, 525.51
-222.69, 51.57, 559.69
-222.55, 50.19, 511.46
-223.58, 50.84, 477.60
-217.89, 45.40, 693.38
-218.74, 46.10, 650.25
-218.75, 44.71, 899.93
-219.61, 45.41, 671.99
-219.62, 46.80, 645.42
-220.53, 47.48, 623.48
-220.49, 46.09, 690.54
-221.39, 46.77, 572.18
-219.60, 44.02, 587.03
-220.45, 44.71, 660.22
-220.42, 43.32, 651.82
-221.28, 44.00, 581.72
-221.33, 45.39, 553.24
-222.23, 46.06, 545.83
-222.16, 44.67, 624.23
-223.06, 45.34, 540.94
-221.47, 48.15, 591.54
-222.43, 48.81, 579.82
-222.32, 47.44, 543.10
-223.28, 48.09, 500.87
-223.42, 49.47, 606.45
-224.44, 50.11, 508.33
-224.27, 48.73, 546.68
-225.29, 49.37, 584.38
-223.16, 46.72, 514.32
-224.12, 47.36, 502.64
-223.98, 45.99, 509.88
-224.94, 46.63, 523.17
-225.10, 48.00, 572.57
-226.12, 48.62, 590.38
-225.92, 47.26, 532.59
-226.93, 47.88, 512.30
-221.91, 53.68, 559.99
-223.02, 54.33, 502.62
-222.84, 52.95, 484.93
-223.95, 53.59, 483.91
-224.18, 54.96, 639.26
-225.37, 55.58, 560.47
-225.10, 54.21, 572.00
-226.29, 54.82, 556.11
-223.75, 52.22, 490.51
-224.86, 52.84, 482.79
-224.64, 51.48, 508.11
-225.73, 52.10, 637.44
-225.99, 53.46, 481.28
-227.17, 54.06, 485.35
-226.86, 52.70, 574.92
-228.03, 53.30, 520.98
-226.61, 56.18, 517.17
-227.89, 56.77, 465.12
-227.51, 55.41, 495.91
-228.78, 55.99, 502.47
-229.22, 57.34, 545.50
-230.59, 57.89, 467.84
-230.09, 56.55, 518.15
-231.45, 57.09, 504.74
-228.39, 54.65, 473.50
-229.64, 55.21, 480.66
-229.24, 53.87, 614.17
-230.48, 54.43, 488.64
-230.94, 55.76, 478.93
-232.28, 56.30, 536.00
-231.76, 54.97, 466.20
-233.09, 55.50, 466.18
-225.50, 50.73, 514.46
-226.59, 51.35, 505.46
-226.34, 49.99, 680.24
-227.42, 50.59, 493.67
-227.71, 51.95, 517.02
-228.87, 52.53, 459.36
-228.54, 51.18, 468.59
-229.68, 51.76, 579.81
-227.16, 49.24, 485.18
-228.24, 49.83, 469.49
-227.96, 48.48, 526.63
-229.03, 49.08, 471.01
-229.34, 50.42, 466.11
-230.48, 50.99, 469.81
-230.13, 49.65, 547.00
-231.26, 50.21, 478.77
-230.06, 53.10, 468.91
-231.29, 53.65, 535.69
-230.87, 52.32, 444.58
-232.09, 52.86, 467.61
-232.56, 54.18, 472.61
-233.87, 54.70, 508.85
-233.34, 53.39, 499.49
-234.63, 53.89, 416.15
-231.65, 51.54, 502.39
-232.86, 52.07, 447.36
-232.42, 50.76, 504.22
-233.61, 51.28, 443.00
-234.10, 52.59, 442.11
-235.37, 53.09, 440.80
-234.84, 51.79, 443.26
-236.09, 52.28, 416.32
-223.96, 64.70, 521.16
-225.61, 65.30, 555.54
-225.13, 63.94, 498.45
-226.76, 64.52, 491.58
-227.35, 65.88, 523.37
-229.17, 66.43, 548.31
-228.47, 65.09, 505.47
-230.26, 65.62, 507.13
-226.25, 63.16, 572.68
-227.86, 63.74, 469.75
-227.31, 62.38, 504.91
-228.90, 62.94, 478.64
-229.54, 64.29, 699.19
-231.29, 64.81, 479.32
-230.55, 63.48, 493.25
-232.27, 64.00, 430.54
-231.07, 66.96, 609.87
-233.07, 67.46, 498.71
-232.12, 66.14, 503.19
-234.07, 66.62, 469.83
-235.15, 67.92, 497.45
-237.32, 68.36, 672.36
-236.10, 67.08, 470.73
-238.21, 67.50, 438.55
-233.11, 65.32, 567.89
-235.02, 65.79, 426.67
-234.06, 64.49, 469.58
-235.92, 64.95, 506.22
-236.99, 66.23, 458.61
-239.04, 66.65, 498.20
-237.84, 65.38, 459.56
-239.84, 65.79, 524.10
-228.33, 61.60, 472.24
-229.89, 62.15, 534.30
-229.31, 60.81, 464.58
-230.84, 61.35, 500.13
-231.52, 62.68, 489.08
-233.20, 63.18, 449.49
-232.44, 61.86, 449.27
-234.10, 62.36, 429.28
-230.24, 60.01, 549.44
-231.76, 60.54, 514.52
-231.14, 59.22, 480.43
-232.64, 59.74, 576.54
-233.33, 61.05, 514.39
-234.95, 61.53, 508.73
-234.18, 60.23, 519.42
-235.78, 60.71, 425.92
-234.96, 63.66, 441.72
-236.77, 64.11, 444.55
-235.81, 62.83, 417.32
-237.59, 63.27, 408.89
-238.65, 64.53, 421.50
-240.59, 64.92, 446.67
-239.42, 63.68, 417.76
-241.32, 64.06, 458.81
-236.63, 61.99, 459.39
-238.37, 62.42, 441.76
-237.42, 61.15, 682.12
-239.12, 61.57, 452.52
-240.16, 62.82, 436.07
-242.01, 63.20, 431.19
-240.87, 61.97, 420.75
-242.67, 62.33, 647.04
-239.58, 68.76, 468.21
-241.92, 69.13, 444.13
-240.40, 67.90, 612.10
-242.66, 68.25, 404.04
-244.35, 69.45, 461.88
-246.85, 69.74, 477.18
-245.00, 68.57, 436.82
-247.41, 68.85, 412.09
-241.17, 67.03, 515.23
-243.36, 67.37, 449.79
-241.90, 66.16, 513.42
-244.03, 66.49, 426.03
-245.62, 67.68, 562.34
-247.94, 67.95, 622.49
-246.21, 66.79, 448.80
-248.45, 67.05, 423.75
-249.42, 69.99, 404.14
-252.05, 70.19, 372.94
-249.88, 69.08, 397.29
-252.40, 69.28, 437.98
-254.72, 70.34, 435.41
-257.44, 70.45, 383.83
-254.96, 69.43, 412.82
-257.56, 69.53, 349.76
-250.32, 68.18, 375.79
-252.74, 68.37, 396.61
-250.74, 67.28, 363.92
-253.08, 67.46, 416.03
-255.21, 68.51, 380.64
-257.70, 68.62, 355.86
-255.45, 67.60, 393.56
-257.85, 67.70, 352.25
-242.60, 65.29, 553.90
-244.66, 65.61, 402.34
-243.27, 64.41, 497.42
-245.27, 64.73, 446.45
-246.78, 65.90, 398.84
-248.94, 66.16, 394.74
-247.32, 65.02, 421.16
-249.42, 65.26, 436.84
-243.91, 63.54, 424.51
-245.85, 63.85, 407.85
-244.52, 62.67, 599.75
-246.42, 62.97, 414.20
-247.85, 64.13, 382.99
-249.88, 64.37, 401.72
-248.35, 63.24, 407.88
-250.33, 63.47, 381.91
-251.16, 66.38, 393.76
-253.41, 66.55, 372.56
-251.56, 65.47, 399.87
-253.74, 65.65, 391.22
-255.69, 66.69, 671.71
-258.00, 66.79, 354.36
-255.94, 65.78, 342.99
-258.17, 65.87, 372.46
-251.95, 64.57, 390.56
-254.06, 64.74, 358.34
-252.34, 63.67, 390.23
-254.38, 63.83, 547.34
-256.19, 64.87, 456.49
-258.34, 64.96, 343.28
-256.44, 63.96, 389.68
-258.52, 64.05, 344.52
-232.01, 58.42, 487.71
-233.48, 58.93, 489.56
-232.85, 57.61, 904.08
-234.30, 58.11, 555.69
-235.00, 59.41, 446.01
-236.57, 59.88, 465.96
-235.79, 58.59, 453.18
-237.33, 59.04, 680.49
-233.66, 56.81, 648.48
-235.09, 57.30, 435.09
-234.45, 56.00, 460.59
-235.85, 56.48, 557.30
-236.56, 57.77, 494.54
-238.07, 58.21, 405.60
-237.30, 56.94, 466.84
-238.78, 57.38, 383.68
-238.18, 60.31, 407.32
-239.85, 60.73, 388.78
-238.92, 59.47, 388.10
-240.55, 59.88, 393.80
-241.56, 61.11, 420.86
-243.32, 61.47, 380.75
-242.22, 60.25, 407.45
-243.94, 60.60, 443.43
-239.62, 58.63, 397.80
-241.22, 59.03, 452.61
-240.31, 57.79, 465.23
-241.88, 58.18, 472.05
-242.86, 59.40, 408.13
-244.54, 59.74, 428.12
-243.49, 58.54, 800.31
-245.13, 58.87, 444.67
-235.21, 55.19, 450.92
-236.60, 55.66, 405.44
-235.96, 54.38, 1049.71
-237.32, 54.85, 498.42
-238.02, 56.12, 435.62
-239.48, 56.54, 414.40
-238.72, 55.29, 616.85
-240.16, 55.71, 451.05
-236.68, 53.57, 420.45
-238.03, 54.02, 827.79
-237.39, 52.75, 561.16
-238.72, 53.20, 462.62
-239.41, 54.46, 814.90
-240.82, 54.87, 502.62
-240.07, 53.63, 410.00
-241.47, 54.04, 495.95
-240.98, 56.95, 528.06
-242.52, 57.33, 409.50
-241.63, 56.11, 538.64
-243.14, 56.48, 444.85
-244.09, 57.68, 386.83
-245.70, 58.00, 480.54
-244.69, 56.82, 391.64
-246.26, 57.14, 372.58
-242.27, 55.26, 398.81
-243.75, 55.63, 516.74
-242.89, 54.42, 401.33
-244.35, 54.78, 415.51
-245.27, 55.96, 448.21
-246.81, 56.27, 531.26
-245.84, 55.11, 458.42
-247.35, 55.41, 560.83
-245.12, 61.79, 422.66
-246.96, 62.09, 393.24
-245.70, 60.92, 396.76
-247.50, 61.21, 528.40
-248.85, 62.35, 374.20
-250.77, 62.58, 528.59
-249.33, 61.46, 856.29
-251.20, 61.68, 441.13
-246.26, 60.05, 1059.96
-248.02, 60.33, 414.58
-246.81, 59.17, 376.62
-248.52, 59.45, 380.38
-249.80, 60.58, 403.72
-251.62, 60.79, 419.52
-250.27, 59.69, 389.95
-252.04, 59.90, 779.91
-252.72, 62.77, 366.67
-254.70, 62.93, 380.11
-253.09, 61.87, 451.56
-255.02, 62.03, 465.69
-256.70, 63.05, 363.21
-258.71, 63.13, 350.68
-256.96, 62.14, 329.76
-258.91, 62.22, 336.66
-253.47, 60.97, 331.93
-255.33, 61.12, 421.37
-253.84, 60.08, 360.55
-255.66, 60.22, 413.18
-257.22, 61.23, 386.89
-259.12, 61.31, 347.74
-257.49, 60.33, 323.54
-259.34, 60.40, 399.50
-247.35, 58.30, 357.22
-249.02, 58.57, 410.55
-247.87, 57.43, 367.56
-249.51, 57.69, 355.06
-250.72, 58.80, 949.19
-252.45, 59.01, 383.28
-251.17, 57.92, 350.09
-252.86, 58.12, 527.88
-248.39, 56.56, 452.84
-249.99, 56.81, 364.82
-248.90, 55.69, 359.13
-250.47, 55.93, 346.65
-251.62, 57.03, 382.23
-253.27, 57.23, 403.69
-252.06, 56.15, 2031.39
-253.68, 56.34, 345.43
-254.21, 59.18, 383.87
-255.98, 59.32, 409.44
-254.57, 58.28, 384.20
-256.30, 58.42, 403.21
-257.77, 59.42, 333.93
-259.57, 59.49, 407.47
-258.05, 58.51, 346.42
-259.80, 58.58, 339.09
-254.94, 57.39, 346.70
-256.63, 57.52, 362.01
-255.31, 56.49, 434.08
-256.96, 56.62, 376.55
-258.33, 57.61, 497.17
-260.04, 57.67, 433.64
-258.62, 56.71, 444.71
-260.29, 56.76, 381.47
-221.24, 42.62, 651.02
-222.09, 43.29, 564.71
-222.04, 41.91, 546.75
-222.89, 42.58, 593.68
-222.97, 43.96, 511.82
-223.87, 44.62, 517.68
-223.76, 43.24, 489.83
-224.66, 43.90, 528.06
-222.82, 41.21, 589.76
-223.67, 41.87, 519.81
-223.60, 40.50, 577.52
-224.44, 41.16, 517.34
-224.54, 42.53, 576.00
-225.44, 43.17, 489.10
-225.31, 41.80, 521.49
-226.20, 42.44, 484.50
-224.79, 45.26, 487.92
-225.74, 45.90, 516.08
-225.58, 44.53, 721.16
-226.52, 45.16, 1237.24
-226.71, 46.52, 497.23
-227.72, 47.13, 490.53
-227.50, 45.78, 480.25
-228.49, 46.38, 478.35
-226.35, 43.80, 481.35
-227.30, 44.43, 529.86
-227.12, 43.07, 537.48
-228.05, 43.69, 486.91
-228.26, 45.04, 486.82
-229.25, 45.63, 462.33
-229.01, 44.29, 464.34
-230.00, 44.88, 487.41
-224.36, 39.78, 572.49
-225.20, 40.44, 501.60
-225.11, 39.07, 524.08
-225.95, 39.72, 1076.76
-226.07, 41.08, 521.61
-226.96, 41.71, 607.50
-226.81, 40.36, 552.72
-227.70, 40.98, 542.10
-225.85, 38.36, 510.25
-226.69, 39.00, 505.78
-226.58, 37.64, 547.80
-227.41, 38.28, 492.87
-227.55, 39.63, 538.64
-228.43, 40.25, 566.04
-228.27, 38.90, 560.56
-229.15, 39.52, 507.70
-227.87, 42.34, 464.57
-228.80, 42.95, 467.40
-228.60, 41.60, 485.90
-229.53, 42.20, 474.24
-229.76, 43.54, 448.92
-230.74, 44.13, 465.52
-230.48, 42.80, 493.87
-231.46, 43.37, 480.78
-229.33, 40.86, 492.61
-230.26, 41.46, 525.20
-230.05, 40.13, 497.91
-230.97, 40.72, 447.42
-231.20, 42.05, 505.39
-232.17, 42.62, 501.38
-231.91, 41.30, 457.33
-232.87, 41.86, 453.57
-228.75, 47.73, 481.31
-229.81, 48.31, 522.70
-229.52, 46.98, 543.41
-230.57, 47.55, 448.47
-230.90, 48.88, 469.90
-232.02, 49.44, 456.91
-231.65, 48.11, 447.96
-232.76, 48.66, 496.37
-230.27, 46.22, 481.55
-231.32, 46.79, 496.96
-231.01, 45.46, 509.51
-232.05, 46.02, 505.33
-232.39, 47.34, 460.36
-233.49, 47.88, 509.99
-233.11, 46.57, 429.18
-234.20, 47.10, 433.84
-233.17, 49.97, 477.80
-234.35, 50.49, 451.29
-233.90, 49.19, 427.01
-235.07, 49.70, 638.25
-235.56, 51.00, 451.45
-236.80, 51.48, 423.34
-236.27, 50.20, 411.22
-237.50, 50.67, 509.47
-234.62, 48.40, 451.68
-235.77, 48.91, 442.31
-235.32, 47.62, 461.76
-236.47, 48.12, 470.27
-236.96, 49.40, 548.09
-238.18, 49.87, 415.00
-237.64, 48.60, 438.97
-238.85, 49.06, 633.63
-231.74, 44.70, 592.98
-232.77, 45.26, 470.39
-232.46, 43.94, 435.03
-233.48, 44.49, 479.36
-233.83, 45.80, 420.07
-234.91, 46.32, 450.75
-234.53, 45.02, 433.55
-235.60, 45.54, 426.06
-233.16, 43.18, 456.12
-234.18, 43.72, 471.54
-233.86, 42.42, 446.34
-234.87, 42.96, 478.11
-235.22, 44.25, 427.16
-236.28, 44.76, 459.39
-235.90, 43.48, 450.63
-236.96, 43.99, 411.58
-236.02, 46.83, 451.29
-237.15, 47.32, 461.38
-236.70, 46.05, 489.34
-237.83, 46.53, 423.02
-238.32, 47.80, 408.49
-239.50, 48.25, 415.08
-238.98, 47.00, 533.47
-240.15, 47.45, 468.65
-237.37, 45.26, 522.98
-238.49, 45.74, 425.51
-238.04, 44.48, 561.04
-239.14, 44.95, 437.52
-239.63, 46.20, 500.61
-240.79, 46.64, 440.86
-240.27, 45.40, 437.09
-241.42, 45.84, 492.66
-227.30, 36.92, 1100.45
-228.13, 37.55, 513.83
-228.01, 36.21, 561.87
-228.84, 36.83, 426.45
-228.99, 38.18, 451.71
-229.86, 38.79, 694.15
-229.70, 37.45, 1682.11
-230.57, 38.05, 470.98
-228.71, 35.49, 453.17
-229.55, 36.11, 453.82
-229.41, 34.77, 512.51
-230.24, 35.39, 474.70
-230.40, 36.72, 602.46
-231.26, 37.32, 488.26
-231.09, 35.99, 452.67
-231.95, 36.59, 480.13
-230.76, 39.39, 536.83
-231.67, 39.97, 442.71
-231.46, 38.65, 546.20
-232.37, 39.23, 460.76
-232.61, 40.55, 476.11
-233.57, 41.11, 438.42
-233.30, 39.80, 498.98
-234.25, 40.35, 443.29
-232.15, 37.91, 450.88
-233.06, 38.49, 499.15
-232.84, 37.17, 446.33
-233.74, 37.74, 523.02
-233.99, 39.05, 454.70
-234.93, 39.60, 446.71
-234.66, 38.30, 439.70
-235.60, 38.85, 452.04
-230.10, 34.05, 448.83
-230.93, 34.66, 458.47
-230.79, 33.33, 466.37
-231.61, 33.94, 498.10
-231.77, 35.27, 497.93
-232.64, 35.86, 440.84
-232.46, 34.54, 644.71
-233.31, 35.13, 437.25
-231.47, 32.62, 490.15
-232.29, 33.22, 452.71
-232.15, 31.90, 438.61
-232.97, 32.50, 432.44
-233.13, 33.81, 434.48
-233.99, 34.39, 446.78
-233.80, 33.09, 430.70
-234.66, 33.67, 441.73
-233.52, 36.44, 427.38
-234.41, 37.00, 460.45
-234.19, 35.70, 718.67
-235.09, 36.26, 419.22
-235.33, 37.55, 415.86
-236.27, 38.09, 598.83
-236.00, 36.81, 457.49
-236.93, 37.34, 433.85
-234.86, 34.96, 451.45
-235.75, 35.52, 479.96
-235.53, 34.23, 436.24
-236.41, 34.78, 440.85
-236.66, 36.06, 439.19
-237.59, 36.59, 424.65
-237.32, 35.32, 463.28
-238.24, 35.84, 426.55
-234.55, 41.66, 432.37
-235.55, 42.19, 423.81
-235.23, 40.90, 465.09
-236.22, 41.42, 487.42
-236.58, 42.70, 494.36
-237.62, 43.21, 6158.52
-237.24, 41.93, 442.58
-238.28, 42.43, 482.18
-235.90, 40.14, 674.47
-236.89, 40.66, 415.26
-236.57, 39.38, 421.63
-237.55, 39.89, 421.07
-237.90, 41.16, 466.83
-238.94, 41.65, 469.57
-238.56, 40.39, 442.42
-239.58, 40.87, 434.99
-238.70, 43.69, 517.79
-239.79, 44.16, 414.40
-239.35, 42.90, 413.61
-240.43, 43.37, 393.16
-240.91, 44.60, 444.02
-242.05, 45.03, 447.85
-241.54, 43.81, 383.65
-242.67, 44.23, 399.20
-239.99, 42.12, 413.75
-241.07, 42.58, 400.41
-240.63, 41.34, 396.52
-241.70, 41.79, 448.76
-242.17, 43.01, 394.66
-243.29, 43.43, 428.57
-242.79, 42.22, 397.79
-243.90, 42.63, 439.60
-237.23, 38.62, 445.99
-238.21, 39.13, 489.45
-237.89, 37.86, 438.20
-238.86, 38.36, 496.92
-239.21, 39.62, 421.11
-240.22, 40.10, 408.87
-239.85, 38.85, 439.78
-240.86, 39.32, 579.45
-238.54, 37.10, 432.34
-239.51, 37.60, 421.34
-239.19, 36.35, 409.51
-240.15, 36.84, 390.90
-240.49, 38.09, 396.82
-241.50, 38.55, 437.24
-241.13, 37.32, 408.04
-242.13, 37.78, 601.66
-241.26, 40.56, 434.60
-242.32, 41.00, 422.19
-241.89, 39.78, 382.65
-242.95, 40.21, 408.35
-243.41, 41.42, 413.45
-244.51, 41.83, 411.33
-244.02, 40.63, 424.06
-245.11, 41.03, 1918.35
-242.52, 39.00, 421.49
-243.57, 39.43, 458.93
-243.15, 38.23, 401.52
-244.19, 38.65, 439.73
-244.63, 39.84, 446.50
-245.72, 40.24, 386.24
-245.24, 39.06, 416.82
-246.32, 39.44, 385.21
-238.08, 51.94, 413.18
-239.39, 52.38, 466.05
-238.76, 51.13, 435.22
-240.05, 51.56, 413.18
-240.73, 52.80, 416.76
-242.10, 53.20, 399.56
-241.37, 51.98, 430.18
-242.72, 52.37, 382.78
-239.42, 50.31, 397.92
-240.70, 50.74, 561.90
-240.08, 49.50, 407.37
-241.34, 49.92, 463.19
-242.00, 51.15, 489.78
-243.33, 51.53, 390.00
-242.62, 50.32, 386.77
-243.93, 50.70, 393.27
-243.50, 53.58, 396.66
-244.94, 53.93, 398.05
-244.10, 52.73, 472.42
-245.51, 53.08, 391.63
-246.40, 54.25, 420.86
-247.89, 54.55, 370.33
-246.95, 53.39, 473.61
-248.41, 53.68, 479.34
-244.69, 51.89, 421.61
-246.08, 52.23, 399.63
-245.27, 51.05, 513.02
-246.64, 51.38, 410.67
-247.49, 52.54, 409.02
-248.93, 52.82, 454.05
-248.03, 51.68, 378.84
-249.45, 51.96, 640.04
-240.72, 48.69, 410.86
-241.96, 49.10, 412.69
-241.36, 47.87, 392.95
-242.58, 48.28, 418.90
-243.23, 49.49, 403.17
-244.53, 49.86, 404.11
-243.84, 48.67, 390.63
-245.12, 49.03, 447.85
-241.98, 47.06, 386.29
-243.20, 47.46, 442.44
-242.60, 46.25, 485.97
-243.80, 46.64, 460.40
-244.44, 47.84, 544.81
-245.70, 48.20, 412.16
-245.03, 47.02, 395.65
-246.27, 47.37, 383.10
-245.85, 50.21, 423.99
-247.20, 50.53, 375.95
-246.42, 49.37, 526.07
-247.75, 49.69, 385.72
-248.56, 50.83, 356.30
-249.96, 51.10, 396.76
-249.10, 49.98, 399.51
-250.46, 50.24, 364.53
-246.98, 48.53, 396.47
-248.29, 48.84, 383.28
-247.54, 47.69, 528.16
-248.83, 48.00, 368.67
-249.62, 49.12, 409.57
-250.97, 49.38, 475.01
-250.15, 48.27, 372.64
-251.48, 48.53, 368.86
-249.40, 54.81, 397.68
-250.94, 55.06, 384.23
-249.90, 53.95, 386.14
-251.41, 54.18, 366.62
-252.50, 55.27, 395.76
-254.08, 55.45, 341.81
-252.94, 54.39, 406.86
-254.49, 54.56, 416.97
-250.39, 53.08, 398.78
-251.87, 53.31, 363.03
-250.88, 52.21, 368.10
-252.34, 52.43, 387.28
-253.38, 53.50, 354.56
-254.90, 53.67, 336.61
-253.81, 52.63, 659.83
-255.30, 52.79, 436.04
-255.68, 55.60, 367.03
-257.30, 55.72, 354.26
-256.06, 54.71, 400.32
-257.64, 54.82, 359.86
-258.92, 55.80, 320.12
-260.56, 55.86, 431.14
-259.23, 54.90, 394.71
-260.83, 54.95, 388.86
-256.43, 53.81, 496.20
-257.98, 53.92, 390.24
-256.81, 52.92, 378.38
-258.33, 53.02, 352.31
-259.54, 54.00, 345.82
-261.10, 54.04, 359.13
-259.86, 53.10, 330.77
-261.39, 53.14, 339.09
-251.37, 51.34, 351.69
-252.80, 51.56, 354.25
-251.85, 50.48, 385.30
-253.26, 50.69, 339.61
-254.25, 51.75, 362.89
-255.71, 51.90, 425.71
-254.69, 50.87, 379.19
-256.13, 51.02, 345.99
-252.34, 49.61, 368.36
-253.73, 49.82, 600.26
-252.82, 48.75, 369.66
-254.19, 48.95, 338.95
-255.13, 49.99, 715.15
-256.54, 50.14, 378.45
-255.57, 49.12, 1517.78
-256.97, 49.26, 420.19
-257.19, 52.03, 358.85
-258.68, 52.13, 627.84
-257.58, 51.14, 365.41
-259.04, 51.24, 349.68
-260.18, 52.20, 414.52
-261.69, 52.23, 341.70
-260.52, 51.30, 350.82
-262.00, 51.32, 356.97
-257.97, 50.26, 399.49
-259.41, 50.34, 348.41
-258.37, 49.37, 370.47
-259.79, 49.45, 392.30
-260.86, 50.40, 339.01
-262.31, 50.42, 366.40
-261.21, 49.50, 432.15
-262.64, 49.52, 341.26
-243.22, 45.44, 378.88
-244.40, 45.83, 390.97
-243.82, 44.63, 615.41
-245.00, 45.01, 466.06
-245.61, 46.19, 431.84
-246.85, 46.54, 390.91
-246.20, 45.37, 379.20
-247.42, 45.71, 355.61
-244.43, 43.82, 469.18
-245.59, 44.20, 420.60
-245.03, 43.02, 422.61
-246.18, 43.39, 420.52
-246.78, 44.55, 699.43
-247.98, 44.88, 367.34
-247.36, 43.73, 402.43
-248.55, 44.06, 449.37
-248.10, 46.86, 398.93
-249.37, 47.15, 434.44
-248.65, 46.02, 381.83
-249.91, 46.31, 373.88
-250.67, 47.43, 421.30
-251.98, 47.67, 354.88
-251.19, 46.58, 433.95
-252.49, 46.82, 350.20
-249.21, 45.19, 376.40
-250.45, 45.47, 418.62
-249.76, 44.36, 349.53
-250.99, 44.63, 353.18
-251.71, 45.73, 410.99
-252.99, 45.96, 366.98
-252.24, 44.89, 353.63
-253.50, 45.11, 404.52
-245.63, 42.21, 413.37
-246.77, 42.57, 383.29
