# az(deg), al(deg), L(cd) 
-215.71, 58.69, 646.60
-216.90, 59.38, 557.07
-214.62, 56.60, 455.75
-215.71, 57.31, 516.37
-215.73, 55.92, 488.48
-216.82, 56.61, 520.20
-216.85, 58.00, 537.28
-218.04, 58.67, 492.09
-217.96, 57.29, 494.46
-219.14, 57.96, 751.17
-216.96, 60.76, 1000.12
-218.27, 61.43, 502.16
-218.15, 60.05, 534.16
-219.45, 60.71, 508.86
-219.64, 62.08, 609.63
-221.08, 62.72, 517.23
-220.81, 61.35, 487.29
-222.23, 61.97, 494.37
-219.28, 59.33, 523.08
-220.58, 59.98, 541.48
-220.38, 58.61, 527.56
-221.67, 59.24, 580.76
-221.93, 60.61, 527.24
-223.34, 61.22, 525.91
-223.01, 59.86, 486.43
-224.41, 60.46, 587.93
-209.41, 49.40, 607.18
-210.22, 50.16, 709.34
-210.43, 48.76, 723.47
-211.25, 49.52, 842.08
-211.06, 50.91, 708.95
-211.93, 51.65, 659.16
-212.09, 50.26, 717.36
-212.96, 50.99, 648.21
-211.43, 48.12, 676.76
-212.25, 48.87, 681.64
-212.40, 47.48, 658.63
-213.23, 48.21, 749.79
-213.10, 49.60, 797.91
-213.97, 50.33, 630.72
-214.08, 48.94, 657.61
-214.96, 49.66, 663.26
-212.83, 52.39, 712.65
-213.77, 53.11, 449.62
-213.87, 51.72, 787.73
-214.81, 52.44, 572.05
-214.74, 53.83, 422.75
-215.75, 54.53, 481.35
-215.78, 53.15, 497.50
-216.79, 53.84, 499.68
-214.88, 51.05, 628.22
-215.82, 51.76, 529.48
-215.87, 50.37, 638.93
-216.81, 51.08, 606.60
-216.79, 52.46, 534.07
-217.80, 53.15, 568.38
-217.78, 51.77, 519.10
-218.79, 52.45, 485.01
-213.36, 46.82, 701.67
-214.18, 47.55, 658.17
-214.29, 46.16, 908.94
-215.12, 46.89, 679.23
-215.04, 48.27, 653.23
-215.92, 48.99, 631.07
-215.97, 47.60, 697.85
-216.85, 48.31, 578.60
-215.21, 45.50, 592.97
-216.04, 46.22, 666.59
-216.10, 44.83, 657.48
-216.93, 45.54, 586.70
-216.89, 46.92, 558.72
-217.77, 47.62, 551.22
-217.79, 46.24, 629.44
-218.67, 46.93, 545.43
-216.83, 49.69, 598.90
-217.77, 50.38, 587.07
-217.77, 49.00, 549.26
-218.70, 49.69, 506.74
-218.74, 51.07, 613.81
-219.75, 51.74, 515.07
-219.68, 50.37, 552.84
-220.68, 51.03, 590.74
-218.68, 48.31, 519.43
-219.62, 48.99, 507.64
-219.58, 47.62, 514.12
-220.52, 48.29, 527.47
-220.59, 49.66, 578.07
-221.59, 50.31, 595.96
-221.48, 48.95, 536.94
-222.48, 49.60, 516.52
-216.80, 55.23, 570.11
-217.89, 55.91, 512.36
-217.84, 54.53, 493.96
-218.93, 55.20, 492.85
-219.03, 56.58, 649.58
-220.21, 57.23, 570.28
-220.06, 55.86, 581.30
-221.24, 56.51, 565.25
-218.85, 53.82, 498.78
-219.94, 54.49, 490.96
-219.83, 53.11, 515.65
-220.92, 53.77, 645.69
-221.07, 55.14, 489.36
-222.23, 55.78, 493.39
-222.04, 54.41, 582.76
-223.20, 55.04, 528.43
-221.44, 57.88, 526.64
-222.72, 58.50, 474.19
-222.46, 57.14, 504.61
-223.73, 57.75, 511.08
-224.05, 59.11, 554.76
-225.43, 59.70, 476.53
-225.05, 58.35, 526.67
-226.42, 58.93, 513.01
-223.45, 56.40, 481.37
-224.71, 57.00, 488.45
-224.41, 55.65, 622.07
-225.65, 56.25, 495.74
-226.01, 57.59, 486.58
-227.37, 58.16, 543.77
-226.95, 56.82, 473.06
-228.29, 57.38, 472.87
-220.79, 52.40, 521.21
-221.87, 53.05, 512.12
-221.72, 51.68, 687.23
-222.79, 52.32, 499.42
-222.98, 53.68, 523.72
-224.14, 54.30, 465.67
-223.90, 52.94, 474.15
-225.05, 53.55, 586.04
-222.63, 50.96, 490.03
-223.70, 51.59, 474.24
-223.51, 50.23, 530.93
-224.57, 50.85, 474.92
-224.80, 52.20, 470.81
-225.94, 52.80, 474.53
-225.67, 51.46, 551.44
-226.80, 52.05, 482.71
-225.34, 54.90, 475.20
-226.57, 55.49, 542.30
-226.24, 54.15, 449.91
-227.46, 54.72, 473.02
-227.85, 56.05, 478.74
-229.18, 56.60, 515.05
-228.73, 55.28, 505.00
-230.04, 55.82, 421.04
-227.12, 53.39, 507.28
-228.33, 53.96, 451.83
-227.97, 52.63, 508.32
-229.18, 53.19, 446.63
-229.59, 54.51, 446.47
-230.88, 55.04, 445.06
-230.42, 53.73, 446.84
-231.70, 54.25, 419.63
-217.43, 66.29, 532.70
-219.07, 66.95, 566.73
-218.82, 65.57, 509.73
-220.44, 66.20, 502.40
-220.81, 67.58, 534.02
-222.64, 68.18, 558.57
-222.16, 66.82, 515.90
-223.97, 67.41, 517.10
-220.13, 64.83, 583.94
-221.74, 65.45, 480.25
-221.39, 64.09, 515.62
-222.98, 64.70, 488.88
-223.44, 66.06, 710.01
-225.22, 66.63, 488.99
-224.65, 65.28, 503.13
-226.40, 65.85, 439.77
-224.58, 68.77, 619.84
-226.63, 69.32, 507.88
-225.87, 67.98, 512.68
-227.88, 68.52, 478.75
-228.79, 69.85, 506.14
-231.07, 70.34, 681.08
-229.99, 69.03, 479.18
-232.20, 69.51, 446.42
-227.09, 67.19, 577.39
-229.06, 67.71, 435.24
-228.24, 66.39, 478.50
-230.17, 66.90, 514.82
-231.12, 68.21, 466.81
-233.27, 68.67, 506.05
-232.18, 67.38, 467.54
-234.27, 67.83, 531.83
-222.58, 63.34, 482.48
-224.15, 63.93, 544.41
-223.72, 62.58, 474.41
-225.28, 63.16, 509.75
-225.80, 64.51, 498.63
-227.53, 65.06, 458.49
-226.90, 63.72, 458.35
-228.60, 64.26, 437.90
-224.81, 61.81, 559.23
-226.35, 62.38, 523.84
-225.86, 61.04, 489.46
-227.38, 61.60, 585.70
-227.95, 62.94, 523.37
-229.62, 63.46, 517.32
-228.95, 62.14, 528.00
-230.59, 62.66, 433.74
-229.33, 65.58, 450.26
-231.21, 66.08, 452.67
-230.37, 64.77, 425.49
-232.21, 65.26, 416.61
-233.18, 66.55, 429.10
-235.22, 66.99, 453.92
-234.13, 65.72, 425.09
-236.12, 66.14, 465.86
-231.36, 63.96, 467.39
-233.16, 64.44, 449.28
-232.30, 63.15, 690.68
-234.07, 63.61, 459.69
-235.03, 64.88, 443.15
-236.97, 65.30, 437.84
-235.90, 64.04, 427.39
-237.79, 64.45, 654.25
-233.46, 70.80, 475.86
-235.97, 71.22, 451.25
-234.52, 69.95, 620.03
-236.95, 70.36, 410.86
-238.59, 71.60, 468.59
-241.31, 71.93, 483.49
-239.47, 70.73, 443.27
-242.09, 71.05, 418.02
-235.52, 69.10, 522.67
-237.87, 69.50, 456.55
-236.46, 68.25, 520.66
-238.73, 68.63, 432.51
-240.30, 69.85, 569.02
-242.82, 70.17, 628.93
-241.08, 68.98, 454.93
-243.51, 69.28, 429.38
-244.14, 72.23, 409.81
-247.06, 72.47, 378.11
-244.80, 71.33, 402.75
-247.58, 71.57, 443.16
-250.05, 72.66, 442.23
-253.10, 72.80, 390.12
-250.44, 71.75, 419.40
-253.34, 71.89, 355.80
-245.42, 70.44, 381.00
-248.08, 70.66, 401.51
-246.00, 69.54, 368.94
-248.57, 69.76, 420.84
-250.81, 70.84, 385.13
-253.59, 70.98, 361.79
-251.18, 69.94, 397.94
-253.83, 70.06, 358.04
-237.34, 67.40, 561.10
-239.54, 67.77, 408.55
-238.18, 66.54, 504.19
-240.32, 66.90, 452.60
-241.82, 68.10, 404.61
-244.16, 68.40, 400.09
-242.52, 67.22, 426.79
-244.78, 67.51, 442.12
-238.98, 65.68, 430.70
-241.05, 66.03, 413.55
-239.74, 64.82, 606.35
-241.76, 65.16, 419.60
-243.19, 66.35, 388.20
-245.38, 66.62, 406.61
-243.83, 65.47, 412.86
-245.95, 65.74, 386.39
-246.57, 68.65, 398.70
-249.02, 68.86, 377.04
-247.10, 67.75, 404.62
-249.47, 67.96, 395.57
-251.53, 69.03, 676.97
-254.08, 69.15, 358.12
-251.88, 68.12, 346.82
-254.33, 68.24, 376.09
-247.62, 66.86, 395.01
-249.90, 67.06, 362.30
-248.12, 65.97, 394.37
-250.32, 66.16, 551.81
-252.23, 67.21, 460.53
-254.58, 67.33, 346.54
-252.57, 66.31, 393.14
-254.83, 66.42, 347.47
-226.87, 60.27, 496.25
-228.36, 60.82, 497.83
-227.84, 59.49, 914.08
-229.31, 60.03, 563.71
-229.92, 61.35, 453.77
-231.53, 61.85, 473.48
-230.84, 60.55, 460.42
-232.43, 61.04, 688.51
-228.77, 58.71, 656.62
-230.23, 59.24, 441.89
-229.68, 57.92, 467.08
-231.11, 58.44, 564.08
-231.73, 59.74, 501.38
-233.29, 60.23, 411.69
-232.59, 58.94, 472.88
-234.13, 59.41, 389.00
-233.20, 62.33, 414.21
-234.93, 62.78, 395.22
-234.07, 61.51, 394.37
-235.76, 61.95, 399.75
-236.72, 63.20, 427.07
-238.57, 63.60, 386.38
-237.52, 62.36, 413.10
-239.32, 62.75, 448.87
-234.90, 60.68, 403.53
-236.57, 61.11, 458.28
-235.71, 59.86, 470.69
-237.34, 60.28, 477.23
-238.28, 61.52, 413.23
-240.04, 61.89, 432.96
-239.02, 60.67, 806.90
-240.74, 61.04, 449.03
-230.55, 57.13, 456.63
-231.96, 57.64, 410.69
-231.40, 56.34, 1058.25
-232.79, 56.84, 503.48
-233.43, 58.13, 440.81
-234.93, 58.59, 419.21
-234.23, 57.32, 622.40
-235.72, 57.77, 455.37
-232.22, 55.55, 424.45
-233.60, 56.04, 834.19
-233.02, 54.76, 565.32
-234.38, 55.24, 465.99
-235.02, 56.51, 821.01
-236.48, 56.96, 506.56
-235.78, 55.70, 412.85
-237.22, 56.13, 499.16
-236.49, 59.03, 533.23
-238.09, 59.44, 413.71
-237.24, 58.20, 543.22
-238.81, 58.61, 448.59
-239.73, 59.83, 390.60
-241.42, 60.19, 484.50
-240.43, 58.98, 394.77
-242.08, 59.33, 375.30
-237.98, 57.38, 401.87
-239.52, 57.77, 520.25
-238.69, 56.55, 403.69
-240.21, 56.93, 417.72
-241.10, 58.14, 451.02
-242.72, 58.48, 534.28
-241.76, 57.29, 460.63
-243.35, 57.63, 563.39
-240.48, 63.96, 428.09
-242.43, 64.29, 398.15
-241.18, 63.10, 401.61
-243.09, 63.42, 533.50
-244.44, 64.59, 378.64
-246.50, 64.85, 533.36
-245.04, 63.71, 862.58
-247.04, 63.96, 445.07
-241.86, 62.24, 1067.62
-243.71, 62.55, 418.64
-242.51, 61.38, 380.29
-244.33, 61.68, 383.71
-245.62, 62.83, 407.36
-247.56, 63.08, 422.88
-246.18, 61.95, 392.98
-248.07, 62.19, 784.64
-248.60, 65.07, 370.34
-250.74, 65.26, 383.50
-249.07, 64.18, 455.21
-251.14, 64.36, 469.06
-252.90, 65.40, 366.18
-255.09, 65.51, 353.26
-253.24, 64.50, 332.12
-255.36, 64.60, 338.71
-249.53, 63.29, 334.50
-251.54, 63.46, 424.03
-249.99, 62.39, 362.71
-251.94, 62.56, 415.25
-253.58, 63.59, 389.02
-255.63, 63.69, 349.30
-253.91, 62.69, 324.75
-255.90, 62.78, 400.70
-243.15, 60.51, 360.17
-244.92, 60.81, 413.45
-243.77, 59.65, 369.93
-245.50, 59.94, 357.02
-246.73, 61.08, 954.72
-248.57, 61.31, 385.34
-247.26, 60.20, 351.68
-249.06, 60.42, 530.13
-244.37, 58.79, 455.06
-246.07, 59.07, 366.16
-244.97, 57.93, 360.06
-246.62, 58.20, 347.15
-247.79, 59.32, 383.32
-249.54, 59.54, 404.51
-248.30, 58.44, 2042.22
-250.02, 58.65, 345.10
-250.44, 61.50, 385.56
-252.33, 61.66, 410.87
-250.88, 60.61, 385.20
-252.72, 60.76, 403.89
-254.25, 61.79, 334.51
-256.18, 61.87, 407.99
-254.59, 60.88, 346.29
-256.47, 60.97, 338.41
-251.32, 59.72, 346.72
-253.12, 59.87, 361.65
-251.75, 58.83, 433.85
-253.51, 58.97, 375.46
-254.93, 59.98, 497.14
-256.76, 60.06, 432.70
-255.28, 59.08, 443.55
-257.06, 59.15, 379.38
-216.98, 44.16, 655.98
-217.81, 44.86, 568.76
-217.84, 43.48, 550.13
-218.67, 44.18, 597.27
-218.67, 45.55, 515.36
-219.55, 46.24, 521.19
-219.53, 44.86, 492.38
-220.41, 45.54, 530.89
-218.69, 42.80, 592.91
-219.52, 43.49, 522.07
-219.52, 42.11, 579.97
-220.36, 42.80, 518.94
-220.38, 44.17, 578.60
-221.26, 44.84, 490.84
-221.21, 43.48, 522.95
-222.09, 44.14, 485.49
-220.46, 46.92, 491.14
-221.39, 47.58, 519.52
-221.32, 46.21, 725.55
-222.25, 46.87, 1245.88
-222.36, 48.23, 500.49
-223.35, 48.87, 493.75
-223.21, 47.51, 482.59
-224.20, 48.15, 480.66
-222.16, 45.50, 482.97
-223.09, 46.16, 531.87
-222.99, 44.80, 538.93
-223.92, 45.44, 487.85
-224.05, 46.79, 488.46
-225.03, 47.42, 463.75
-224.87, 46.07, 465.06
-225.85, 46.69, 488.35
-220.34, 41.43, 574.40
-221.17, 42.11, 502.47
-221.15, 40.74, 525.01
-221.98, 41.41, 1083.51
-222.03, 42.78, 522.48
-222.90, 43.44, 609.10
-222.83, 42.08, 553.39
-223.70, 42.73, 542.52
-221.94, 40.05, 510.57
-222.77, 40.71, 505.80
-222.73, 39.35, 548.22
-223.55, 40.02, 492.33
-223.62, 41.37, 538.75
-224.49, 42.02, 566.25
-224.40, 40.67, 560.60
-225.27, 41.31, 506.87
-223.80, 44.08, 464.66
-224.73, 44.72, 467.52
-224.60, 43.37, 485.65
-225.52, 44.00, 473.82
-225.68, 45.35, 448.84
-226.65, 45.96, 465.61
-226.47, 44.62, 493.66
-227.44, 45.23, 480.44
-225.39, 42.66, 491.93
-226.31, 43.28, 524.83
-226.16, 41.94, 496.85
-227.08, 42.56, 445.77
-227.25, 43.89, 504.80
-228.22, 44.49, 500.74
-228.02, 43.16, 455.77
-228.98, 43.76, 451.99
-224.38, 49.50, 484.46
-225.43, 50.11, 526.16
-225.22, 48.77, 546.27
-226.27, 49.37, 450.57
-226.52, 50.71, 472.98
-227.65, 51.30, 459.89
-227.36, 49.97, 450.08
-228.47, 50.54, 498.86
-226.05, 48.03, 483.15
-227.10, 48.63, 498.71
-226.86, 47.30, 510.65
-227.90, 47.89, 506.46
-228.17, 49.22, 461.82
-229.28, 49.79, 511.86
-228.97, 48.47, 429.67
-230.07, 49.03, 434.40
-228.81, 51.87, 480.92
-230.00, 52.42, 454.19
-229.62, 51.10, 428.97
-230.80, 51.65, 641.78
-231.23, 52.95, 454.30
-232.50, 53.47, 425.92
-232.02, 52.17, 413.01
-233.28, 52.68, 511.94
-230.42, 50.34, 453.09
-231.59, 50.87, 443.65
-231.20, 49.57, 462.56
-232.36, 50.10, 471.14
-232.80, 51.39, 550.22
-234.04, 51.89, 416.05
-233.56, 50.61, 439.56
-234.78, 51.10, 635.75
-227.66, 46.56, 594.27
-228.69, 47.14, 470.57
-228.44, 45.82, 434.27
-229.47, 46.40, 479.04
-229.75, 47.71, 419.83
-230.84, 48.27, 450.80
-230.52, 46.96, 432.83
-231.61, 47.51, 425.29
-229.21, 45.08, 455.03
-230.23, 45.65, 470.64
-229.97, 44.34, 444.70
-230.98, 44.90, 476.84
-231.28, 46.20, 425.84
-232.35, 46.74, 458.40
-232.02, 45.45, 449.08
-233.09, 45.98, 409.64
-231.97, 48.80, 451.37
-233.12, 49.32, 461.54
-232.72, 48.04, 489.17
-233.86, 48.55, 422.23
-234.30, 49.83, 408.16
-235.51, 50.31, 414.76
-235.03, 49.04, 533.65
-236.23, 49.52, 468.17
-233.46, 47.27, 522.62
-234.59, 47.77, 424.18
-234.19, 46.50, 560.61
-235.31, 47.00, 435.81
-235.75, 48.26, 499.95
-236.94, 48.73, 439.55
-236.46, 47.48, 435.31
-237.63, 47.94, 491.32
-223.50, 38.66, 1107.91
-224.33, 39.32, 513.23
-224.26, 37.96, 561.85
-225.09, 38.61, 424.39
-225.17, 39.96, 450.07
-226.04, 40.60, 695.34
-225.93, 39.25, 1696.66
-226.80, 39.89, 469.14
-225.02, 37.27, 451.27
-225.84, 37.91, 451.81
-225.76, 36.57, 511.21
-226.58, 37.21, 472.71
-226.68, 38.55, 602.40
-227.54, 39.17, 486.42
-227.42, 37.84, 450.27
-228.28, 38.46, 478.00
-226.93, 41.22, 535.91
-227.84, 41.83, 440.63
-227.68, 40.50, 545.18
-228.59, 41.11, 458.58
-228.77, 42.43, 474.41
-229.73, 43.02, 436.28
-229.52, 41.70, 497.28
-230.48, 42.28, 440.91
-228.43, 39.79, 448.42
-229.33, 40.39, 497.26
-229.16, 39.07, 443.61
-230.07, 39.66, 521.32
-230.26, 40.97, 452.21
-231.21, 41.55, 444.11
-230.99, 40.24, 436.82
-231.93, 40.81, 449.32
-226.50, 35.87, 446.17
-227.32, 36.51, 455.95
-227.23, 35.17, 463.62
-228.05, 35.80, 495.96
-228.16, 37.13, 495.98
-229.01, 37.75, 437.95
-228.88, 36.42, 644.99
-229.74, 37.03, 434.07
-227.96, 34.48, 487.49
-228.77, 35.10, 449.46
-228.68, 33.78, 434.60
-229.49, 34.40, 428.46
-229.61, 35.72, 430.99
-230.46, 36.32, 443.54
-230.32, 35.01, 426.82
-231.17, 35.61, 438.16
-229.89, 38.35, 424.21
-230.79, 38.94, 457.74
-230.61, 37.63, 719.94
-231.51, 38.21, 415.73
-231.71, 39.51, 412.47
-232.65, 40.08, 598.02
-232.42, 38.78, 454.58
-233.36, 39.34, 430.57
-231.33, 36.91, 448.32
-232.22, 37.49, 477.30
-232.04, 36.20, 432.64
-232.93, 36.77, 437.40
-233.13, 38.06, 435.88
-234.07, 38.61, 421.09
-233.84, 37.33, 460.23
-234.77, 37.87, 422.88
-230.72, 43.59, 430.20
-231.72, 44.15, 421.56
-231.45, 42.85, 462.98
-232.46, 43.40, 485.57
-232.76, 44.69, 492.89
-233.82, 45.22, 6218.27
-233.48, 43.94, 440.20
-234.54, 44.46, 480.23
-232.18, 42.11, 674.73
-233.18, 42.65, 412.27
-232.90, 41.37, 418.49
-233.89, 41.91, 417.91
-234.20, 43.18, 464.46
-235.24, 43.70, 467.18
-234.91, 42.43, 439.50
-235.95, 42.94, 431.92
-234.91, 45.73, 516.53
-236.02, 46.22, 411.99
-235.61, 44.96, 410.84
-236.72, 45.45, 390.11
-237.16, 46.69, 441.84
-238.32, 47.15, 445.61
-237.85, 45.91, 380.39
-239.00, 46.36, 395.99
-236.31, 44.19, 410.65
-237.41, 44.67, 397.06
-237.01, 43.42, 392.91
-238.10, 43.90, 445.67
-238.53, 45.13, 391.14
-239.67, 45.57, 425.29
-239.20, 44.35, 393.95
-240.34, 44.78, 436.08
-233.61, 40.62, 443.00
-234.60, 41.16, 487.01
-234.32, 39.88, 434.94
-235.30, 40.41, 494.46
-235.61, 41.67, 417.69
-236.64, 42.18, 405.23
-236.30, 40.92, 436.42
-237.33, 41.42, 577.94
-235.02, 39.14, 428.86
-236.00, 39.66, 417.62
-235.72, 38.41, 405.52
-236.69, 38.92, 386.53
-236.99, 40.17, 392.67
-238.01, 40.66, 433.56
-237.68, 39.42, 403.85
-238.69, 39.90, 600.29
-237.70, 42.66, 431.19
-238.77, 43.12, 418.50
-238.38, 41.89, 378.29
-239.45, 42.35, 404.21
-239.87, 43.57, 409.48
-241.00, 43.99, 407.14
-240.54, 42.79, 419.94
-241.66, 43.21, 1933.61
-239.05, 41.13, 417.46
-240.12, 41.58, 455.24
-239.73, 40.37, 396.95
-240.78, 40.81, 435.53
-241.20, 42.01, 442.42
-242.31, 42.43, 381.11
-241.86, 41.24, 412.08
-242.96, 41.64, 379.74
-233.80, 53.96, 415.60
-235.14, 54.43, 468.71
-234.56, 53.16, 437.07
-235.89, 53.63, 414.75
-236.52, 54.89, 418.93
-237.94, 55.31, 401.43
-237.25, 54.07, 431.73
-238.64, 54.49, 383.82
-235.31, 52.37, 398.77
-236.62, 52.82, 563.89
-236.04, 51.57, 407.59
-237.33, 52.02, 463.74
-237.96, 53.26, 491.08
-239.33, 53.67, 390.35
-238.66, 52.44, 386.56
-240.01, 52.85, 392.91
-239.39, 55.72, 398.29
-240.88, 56.10, 399.45
-240.07, 54.89, 473.87
-241.54, 55.26, 392.26
-242.40, 56.45, 422.12
-243.96, 56.77, 370.94
-243.03, 55.60, 474.51
-244.56, 55.92, 479.94
-240.74, 54.06, 421.97
-242.18, 54.42, 399.56
-241.40, 53.23, 513.37
-242.82, 53.58, 409.94
-243.65, 54.76, 408.71
-245.15, 55.07, 453.73
-244.26, 53.91, 377.55
-245.74, 54.21, 640.42
-236.76, 50.77, 410.42
-238.03, 51.21, 412.15
-237.46, 49.97, 391.70
-238.72, 50.41, 417.75
-239.34, 51.63, 402.38
-240.68, 52.03, 403.12
-240.01, 50.82, 389.06
-241.33, 51.21, 446.56
-238.16, 49.17, 384.37
-239.40, 49.60, 440.88
-238.84, 48.38, 484.44
-240.07, 48.79, 458.45
-240.68, 50.00, 543.99
-241.98, 50.39, 409.91
-241.33, 49.19, 392.88
-242.62, 49.57, 379.96
-242.04, 52.40, 422.93
-243.44, 52.75, 374.21
-242.68, 51.57, 525.19
-244.06, 51.91, 383.33
-244.86, 53.07, 354.08
-246.32, 53.36, 394.53
-245.46, 52.22, 396.94
-246.88, 52.51, 361.31
-243.31, 50.74, 393.81
-244.66, 51.07, 380.21
-243.93, 49.92, 526.11
-245.27, 50.24, 364.83
-246.05, 51.38, 406.42
-247.45, 51.66, 472.09
-246.63, 50.54, 368.51
-248.01, 50.81, 364.36
-245.55, 57.07, 398.12
-247.17, 57.33, 384.20
-246.12, 56.21, 385.74
-247.71, 56.46, 365.69
-248.82, 57.57, 395.40
-250.49, 57.77, 340.63
-249.32, 56.69, 405.78
-250.96, 56.89, 415.50
-246.68, 55.35, 397.69
-248.24, 55.60, 361.27
-247.24, 54.49, 366.01
-248.77, 54.73, 384.92
-249.82, 55.82, 352.30
-251.42, 56.01, 333.77
-250.32, 54.94, 659.14
-251.89, 55.13, 433.19
-252.18, 57.94, 365.55
-253.90, 58.08, 352.21
-252.61, 57.05, 398.26
-254.29, 57.18, 357.03
-255.63, 58.18, 317.33
-257.37, 58.25, 428.58
-255.98, 57.28, 391.64
-257.68, 57.34, 385.26
-253.04, 56.16, 494.07
-254.68, 56.29, 386.87
-253.48, 55.28, 374.65
-255.08, 55.40, 347.95
-256.34, 56.38, 341.67
-258.00, 56.44, 354.63
-256.70, 55.48, 325.82
-258.32, 55.53, 333.81
-247.79, 53.63, 348.71
-249.29, 53.86, 350.89
-248.34, 52.77, 381.88
-249.81, 53.00, 335.41
-250.81, 54.07, 359.19
-252.35, 54.25, 422.10
-251.30, 53.20, 374.95
-252.82, 53.37, 341.09
-248.88, 51.91, 364.12
-250.33, 52.14, 597.70
-249.42, 51.06, 364.82
-250.84, 51.27, 333.51
-251.80, 52.33, 713.25
-253.28, 52.49, 373.23
-252.29, 51.46, 1522.86
-253.75, 51.62, 414.85
-253.91, 54.39, 354.30
-255.48, 54.51, 625.04
-254.35, 53.51, 360.29
-255.89, 53.61, 344.08
-257.07, 54.58, 409.64
-258.66, 54.63, 335.92
-257.44, 53.69, 344.92
-259.00, 53.73, 350.89
-254.78, 52.62, 394.13
-256.30, 52.72, 342.32
-255.22, 51.74, 364.40
-256.71, 51.84, 386.20
-257.82, 52.79, 332.60
-259.35, 52.83, 360.07
-258.21, 51.90, 426.26
-259.71, 51.93, 334.46
-239.52, 47.58, 375.77
-240.73, 47.99, 387.80
-240.18, 46.78, 614.34
-241.39, 47.19, 463.20
-241.98, 48.38, 428.87
-243.25, 48.75, 387.27
-242.62, 47.57, 375.18
-243.87, 47.93, 351.08
-240.84, 45.99, 466.15
-242.04, 46.38, 416.82
-241.50, 45.19, 418.70
-242.68, 45.58, 416.34
-243.25, 46.76, 698.46
-244.50, 47.11, 362.45
-243.89, 45.95, 397.76
-245.11, 46.30, 444.99
-244.54, 49.09, 395.09
-245.86, 49.41, 430.65
-245.15, 48.26, 377.30
-246.46, 48.58, 368.95
-247.21, 49.70, 417.05
-248.57, 49.96, 349.66
-247.78, 48.86, 429.31
-249.13, 49.12, 344.41
-245.76, 47.44, 371.32
-247.05, 47.74, 413.69
-246.36, 46.62, 343.70
-247.64, 46.91, 347.08
-248.36, 48.02, 405.66
-249.68, 48.27, 360.91
-248.93, 47.19, 347.27
-250.24, 47.43, 398.46
-242.15, 44.40, 408.99
