# az(deg), al(deg), L(cd) 
-205.52, 63.19, 541.37
-205.82, 61.82, 527.30
-206.99, 62.56, 580.96
-206.74, 63.93, 527.07
-208.04, 64.66, 525.78
-208.22, 63.29, 485.95
-209.53, 64.00, 588.26
-196.89, 51.71, 607.50
-197.55, 52.54, 710.58
-198.10, 51.18, 725.21
-198.77, 52.00, 844.91
-198.24, 53.36, 710.18
-198.96, 54.18, 659.95
-199.47, 52.82, 718.98
-200.21, 53.63, 649.19
-199.28, 50.64, 678.40
-199.97, 51.46, 683.29
-200.44, 50.09, 660.42
-201.14, 50.90, 752.54
-200.68, 52.26, 800.70
-201.43, 53.07, 631.78
-201.87, 51.70, 659.31
-202.62, 52.49, 664.97
-199.71, 54.99, 713.90
-200.50, 55.80, 448.62
-200.97, 54.43, 789.97
-201.77, 55.23, 572.28
-201.32, 56.59, 421.54
-202.19, 57.38, 480.65
-202.61, 56.02, 497.04
-203.49, 56.80, 499.26
-202.21, 53.86, 629.25
-203.02, 54.65, 529.51
-203.41, 53.28, 640.34
-204.24, 54.06, 607.64
-203.87, 55.43, 534.13
-204.76, 56.20, 568.77
-205.10, 54.83, 519.19
-206.00, 55.60, 484.74
-201.58, 49.54, 704.34
-202.29, 50.33, 660.26
-202.69, 48.97, 914.64
-203.41, 49.76, 681.96
-203.02, 51.13, 655.21
-203.79, 51.91, 632.75
-204.15, 50.55, 700.73
-204.93, 51.33, 579.96
-203.78, 48.39, 595.00
-204.50, 49.18, 669.53
-204.85, 47.81, 660.78
-205.58, 48.59, 588.90
-205.26, 49.96, 560.17
-206.04, 50.73, 552.52
-206.34, 49.36, 632.18
-207.13, 50.13, 546.95
-204.59, 52.69, 600.16
-205.42, 53.47, 588.16
-205.74, 52.10, 550.23
-206.58, 52.86, 507.15
-206.29, 54.23, 615.18
-207.20, 54.98, 515.30
-207.46, 53.62, 553.76
-208.37, 54.36, 592.09
-206.86, 51.49, 520.28
-207.71, 52.25, 508.31
-207.96, 50.88, 515.15
-208.81, 51.63, 528.64
-208.59, 53.00, 579.56
-209.51, 53.73, 597.65
-209.70, 52.37, 538.21
-210.63, 53.10, 517.46
-203.09, 58.17, 570.18
-204.05, 58.94, 511.97
-204.41, 57.57, 493.49
-205.38, 58.33, 492.38
-205.06, 59.70, 650.34
-206.12, 60.45, 570.41
-206.40, 59.09, 581.63
-207.47, 59.83, 565.43
-205.70, 56.97, 498.48
-206.67, 57.72, 490.59
-206.94, 56.35, 515.69
-207.93, 57.10, 647.03
-207.70, 58.46, 488.99
-208.77, 59.19, 493.05
-208.96, 57.83, 583.45
-210.04, 58.55, 528.59
-207.23, 61.20, 526.43
-208.41, 61.92, 473.57
-208.59, 60.56, 504.29
-209.77, 61.28, 510.83
-209.65, 62.64, 554.85
-210.96, 63.34, 476.02
-211.02, 61.98, 526.59
-212.33, 62.66, 512.86
-209.90, 59.91, 480.93
-211.09, 60.62, 488.11
-211.17, 59.26, 623.16
-212.36, 59.95, 495.58
-212.34, 61.31, 486.24
-213.65, 61.98, 544.00
-213.61, 60.63, 472.71
-214.92, 61.29, 472.56
-208.15, 55.73, 521.49
-209.14, 56.46, 512.30
-209.33, 55.10, 689.64
-210.32, 55.82, 499.65
-210.18, 57.18, 524.00
-211.27, 57.89, 465.33
-211.37, 56.53, 474.09
-212.46, 57.23, 587.23
-210.47, 54.46, 490.39
-211.48, 55.17, 474.38
-211.59, 53.81, 532.04
-212.59, 54.52, 475.30
-212.52, 55.88, 470.90
-213.61, 56.57, 474.66
-213.64, 55.21, 552.77
-214.73, 55.89, 483.17
-212.40, 58.59, 474.98
-213.59, 59.27, 542.79
-213.59, 57.92, 449.57
-214.78, 58.59, 472.96
-214.84, 59.94, 478.59
-216.15, 60.59, 515.32
-216.03, 59.25, 505.32
-217.33, 59.88, 420.48
-214.75, 57.24, 507.81
-215.93, 57.90, 451.73
-215.87, 56.56, 509.11
-217.05, 57.21, 446.67
-217.17, 58.55, 446.34
-218.47, 59.17, 444.96
-218.29, 57.84, 446.92
-219.57, 58.46, 419.43
-198.83, 69.08, 532.37
-200.19, 69.87, 566.70
-200.82, 68.50, 509.34
-202.21, 69.28, 502.12
-201.67, 70.64, 533.98
-203.27, 71.40, 558.78
-203.71, 70.03, 515.83
-205.34, 70.77, 517.18
-202.70, 67.91, 584.06
-204.12, 68.66, 479.96
-204.50, 67.30, 515.48
-205.94, 68.04, 488.69
-205.65, 69.40, 711.10
-207.29, 70.12, 489.00
-207.48, 68.76, 503.14
-209.14, 69.46, 439.54
-205.01, 72.14, 620.47
-206.91, 72.86, 508.13
-207.10, 71.49, 512.89
-209.01, 72.19, 478.92
-208.98, 73.56, 506.52
-211.24, 74.23, 682.43
-211.08, 72.87, 479.49
-213.33, 73.52, 446.70
-209.07, 70.83, 578.01
-210.98, 71.51, 435.22
-210.91, 70.15, 478.60
-212.82, 70.81, 515.25
-213.04, 72.16, 467.09
-215.26, 72.79, 506.67
-214.86, 71.44, 467.80
-217.06, 72.05, 532.58
-206.22, 66.67, 482.17
-207.67, 67.39, 544.59
-207.85, 66.02, 474.03
-209.31, 66.73, 509.69
-209.22, 68.10, 498.62
-210.88, 68.78, 458.33
-210.87, 67.42, 458.02
-212.53, 68.09, 437.50
-209.42, 65.37, 559.40
-210.88, 66.06, 523.82
-210.91, 64.70, 489.10
-212.38, 65.38, 586.14
-212.44, 66.74, 523.42
-214.09, 67.39, 517.42
-213.93, 66.04, 528.08
-215.57, 66.68, 433.19
-212.65, 69.45, 450.14
-214.55, 70.09, 452.66
-214.29, 68.74, 425.11
-216.17, 69.37, 416.26
-216.57, 70.71, 429.04
-218.73, 71.30, 454.13
-218.17, 69.97, 424.89
-220.30, 70.54, 466.06
-215.84, 68.03, 467.22
-217.70, 68.63, 449.08
-217.31, 67.30, 692.20
-219.14, 67.89, 459.54
-219.67, 69.22, 443.03
-221.76, 69.77, 437.78
-221.09, 68.45, 427.11
-223.14, 68.99, 655.84
-213.70, 74.87, 476.37
-216.38, 75.48, 451.77
-215.76, 74.14, 621.33
-218.39, 74.72, 411.20
-219.30, 76.05, 469.32
-222.47, 76.58, 484.43
-221.24, 75.27, 443.90
-224.30, 75.78, 418.63
-217.66, 73.39, 523.51
-220.24, 73.95, 457.12
-219.41, 72.63, 521.46
-221.93, 73.17, 432.88
-223.00, 74.48, 570.34
-225.96, 74.96, 630.71
-224.62, 73.67, 455.54
-227.47, 74.14, 429.93
-225.90, 77.06, 410.49
-229.59, 77.49, 378.74
-227.59, 76.23, 403.38
-231.10, 76.64, 444.11
-233.53, 77.86, 442.70
-237.69, 78.16, 390.42
-234.82, 76.98, 419.72
-238.74, 77.27, 355.85
-229.11, 75.40, 381.45
-232.46, 75.78, 402.16
-230.50, 74.55, 369.21
-233.70, 74.92, 421.54
-235.99, 76.11, 385.77
-239.67, 76.38, 361.79
-237.04, 75.23, 398.60
-240.52, 75.48, 357.94
-221.04, 71.86, 562.09
-223.50, 72.38, 408.67
-222.55, 71.08, 504.77
-224.95, 71.58, 452.94
-226.10, 72.86, 404.82
-228.86, 73.31, 400.37
-227.48, 72.05, 427.07
-230.15, 72.47, 442.63
-223.97, 70.29, 430.72
-226.30, 70.77, 413.57
-225.30, 69.49, 607.71
-227.57, 69.96, 419.63
-228.76, 71.22, 388.15
-231.33, 71.63, 406.83
-229.95, 70.40, 412.98
-232.45, 70.79, 386.43
-231.77, 73.70, 399.08
-234.82, 74.05, 377.39
-232.94, 72.85, 404.99
-235.86, 73.18, 395.99
-238.01, 74.35, 679.45
-241.31, 74.59, 358.55
-238.90, 73.47, 347.01
-242.04, 73.70, 376.59
-234.03, 72.00, 395.27
-236.83, 72.31, 362.44
-235.04, 71.14, 394.62
-237.74, 71.44, 553.45
-239.74, 72.58, 461.54
-242.73, 72.80, 346.78
-240.52, 71.70, 393.62
-243.37, 71.91, 347.68
-212.34, 64.02, 495.95
-213.80, 64.69, 497.62
-213.71, 63.33, 917.46
-215.17, 63.99, 564.11
-215.35, 65.33, 453.27
-216.98, 65.96, 473.22
-216.71, 64.62, 460.01
-218.32, 65.23, 690.17
-215.03, 62.64, 657.94
-216.48, 63.28, 441.30
-216.30, 61.93, 466.76
-217.74, 62.56, 564.78
-218.00, 63.89, 501.41
-219.61, 64.49, 410.99
-219.25, 63.16, 472.77
-220.83, 63.75, 388.17
-218.70, 66.56, 413.58
-220.51, 67.14, 394.54
-220.02, 65.81, 393.58
-221.81, 66.38, 399.13
-222.42, 67.69, 426.78
-224.44, 68.20, 385.88
-223.69, 66.91, 412.71
-225.67, 67.41, 448.94
-221.29, 65.06, 402.86
-223.05, 65.61, 458.24
-222.49, 64.30, 470.77
-224.23, 64.84, 477.49
-224.90, 66.13, 412.90
-226.83, 66.62, 432.96
-226.04, 65.34, 810.50
-227.94, 65.82, 449.30
-217.51, 61.22, 456.34
-218.94, 61.84, 410.00
-218.69, 60.50, 1064.74
-220.11, 61.11, 503.95
-220.44, 62.43, 440.52
-222.01, 63.00, 418.78
-221.59, 61.68, 624.25
-223.14, 62.24, 455.51
-219.82, 59.78, 424.16
-221.23, 60.37, 838.72
-220.91, 59.05, 566.95
-222.31, 59.63, 466.48
-222.70, 60.94, 825.44
-224.23, 61.48, 507.48
-223.76, 60.19, 412.76
-225.28, 60.72, 500.20
-223.65, 63.54, 534.11
-225.36, 64.06, 413.47
-224.76, 62.77, 544.42
-226.44, 63.28, 448.87
-227.14, 64.55, 390.26
-229.00, 65.02, 485.26
-228.19, 63.76, 394.59
-230.01, 64.21, 375.01
-225.82, 62.00, 401.67
-227.48, 62.50, 521.51
-226.85, 61.23, 403.65
-228.48, 61.71, 417.93
-229.20, 62.96, 451.58
-230.98, 63.40, 535.88
-230.17, 62.16, 461.42
-231.92, 62.59, 565.48
-226.55, 68.69, 428.07
-228.76, 69.15, 398.02
-227.73, 67.89, 401.39
-229.89, 68.33, 534.59
-231.08, 69.56, 378.48
-233.49, 69.94, 534.63
-232.13, 68.73, 866.72
-234.47, 69.09, 445.67
-228.85, 67.08, 1073.63
-230.95, 67.50, 418.79
-229.91, 66.26, 380.01
-231.96, 66.67, 383.60
-233.14, 67.89, 407.55
-235.40, 68.24, 423.35
-234.09, 67.05, 393.09
-236.29, 67.39, 788.74
-235.99, 70.28, 370.39
-238.59, 70.57, 383.79
-236.89, 69.41, 456.04
-239.39, 69.70, 470.13
-241.25, 70.82, 366.44
-243.99, 71.01, 353.51
-241.96, 69.93, 332.06
-244.58, 70.12, 338.78
-237.74, 68.55, 334.25
-240.15, 68.82, 424.73
-238.55, 67.69, 362.73
-240.89, 67.94, 415.86
-242.63, 69.04, 389.45
-245.15, 69.22, 349.42
-243.27, 68.16, 324.51
-245.70, 68.33, 401.27
-230.93, 65.45, 359.77
-232.93, 65.85, 413.71
-231.90, 64.63, 369.69
-233.85, 65.01, 356.73
-235.00, 66.21, 960.70
-237.13, 66.53, 385.50
-235.87, 65.36, 351.40
-237.95, 65.68, 531.87
-232.83, 63.81, 455.83
-234.74, 64.18, 365.99
-233.73, 62.98, 359.78
-235.59, 63.34, 346.78
-236.71, 64.52, 383.41
-238.73, 64.82, 404.90
-237.51, 63.67, 2062.40
-239.48, 63.97, 344.83
-239.33, 66.82, 385.79
-241.59, 67.07, 411.42
-240.08, 65.95, 385.42
-242.26, 66.19, 404.38
-243.89, 67.27, 334.32
-246.24, 67.43, 408.64
-244.49, 66.39, 346.22
-246.76, 66.54, 338.32
-240.80, 65.09, 346.52
-242.92, 65.31, 361.70
-241.50, 64.22, 434.74
-243.56, 64.44, 375.73
-245.08, 65.50, 498.86
-247.27, 65.64, 433.75
-245.65, 64.61, 444.75
-247.78, 64.75, 379.88
-205.89, 47.22, 659.65
-206.63, 47.99, 571.02
-206.92, 46.63, 552.49
-207.67, 47.39, 600.31
-207.40, 48.76, 516.76
-208.20, 49.52, 522.64
-208.44, 48.15, 493.70
-209.24, 48.90, 532.75
-207.93, 46.03, 596.30
-208.68, 46.78, 524.18
-208.92, 45.42, 583.51
-209.67, 46.17, 521.29
-209.46, 47.54, 581.62
-210.27, 48.28, 492.34
-210.46, 46.92, 525.31
-211.27, 47.65, 487.18
-209.03, 50.27, 492.11
-209.89, 51.01, 520.84
-210.08, 49.64, 730.35
-210.94, 50.37, 1258.42
-210.78, 51.73, 501.52
-211.71, 52.45, 494.66
-211.84, 51.10, 483.60
-212.77, 51.81, 481.63
-211.10, 49.01, 484.30
-211.97, 49.74, 533.96
-212.11, 48.38, 541.50
-212.98, 49.09, 489.51
-212.87, 50.45, 489.84
-213.81, 51.15, 464.72
-213.88, 49.80, 466.34
-214.82, 50.50, 490.00
-209.89, 44.81, 578.18
-210.65, 45.55, 504.83
-210.85, 44.19, 528.16
-211.61, 44.93, 1097.81
-211.44, 46.29, 525.17
-212.25, 47.02, 613.32
-212.40, 45.66, 557.04
-213.22, 46.38, 545.91
-211.79, 43.57, 513.76
-212.56, 44.30, 508.85
-212.71, 42.95, 552.57
-213.48, 43.67, 495.41
-213.35, 45.03, 542.46
-214.17, 45.74, 570.53
-214.28, 44.39, 565.18
-215.10, 45.10, 510.26
-213.10, 47.74, 466.25
-213.97, 48.45, 469.14
-214.07, 47.10, 487.91
-214.94, 47.80, 475.87
-214.87, 49.15, 450.11
-215.81, 49.83, 467.18
-215.85, 48.49, 496.05
-216.78, 49.17, 482.56
-215.02, 46.45, 494.66
-215.89, 47.14, 528.19
-215.95, 45.80, 500.04
-216.83, 46.49, 447.85
-216.80, 47.83, 507.74
-217.73, 48.50, 503.58
-217.73, 47.16, 458.04
-218.67, 47.83, 454.16
-212.68, 53.16, 485.20
-213.68, 53.86, 527.47
-213.74, 52.51, 548.18
-214.75, 53.19, 451.08
-214.73, 54.54, 473.56
-215.82, 55.21, 460.29
-215.79, 53.87, 450.59
-216.88, 54.53, 500.07
-214.78, 51.84, 484.41
-215.78, 52.52, 500.20
-215.79, 51.18, 512.65
-216.80, 51.85, 508.38
-216.83, 53.19, 462.75
-217.92, 53.84, 513.55
-217.84, 52.50, 430.37
-218.92, 53.15, 435.18
-216.95, 55.87, 481.62
-218.14, 56.51, 454.56
-218.01, 55.17, 429.21
-219.19, 55.80, 644.99
-219.36, 57.13, 454.71
-220.64, 57.74, 426.00
-220.41, 56.42, 413.09
-221.68, 57.01, 513.39
-219.04, 54.47, 453.91
-220.21, 55.09, 444.35
-220.05, 53.77, 463.78
-221.21, 54.38, 472.50
-221.43, 55.70, 552.48
-222.69, 56.28, 416.39
-222.42, 54.97, 440.42
-223.68, 55.55, 639.60
-216.78, 50.51, 598.02
-217.79, 51.17, 472.21
-217.75, 49.83, 435.56
-218.76, 50.49, 481.12
-218.83, 51.82, 420.60
-219.91, 52.45, 452.09
-219.80, 51.13, 434.08
-220.87, 51.75, 426.39
-218.70, 49.16, 456.98
-219.71, 49.80, 472.84
-219.64, 48.48, 446.70
-220.64, 49.11, 479.44
-220.74, 50.43, 427.19
-221.82, 51.05, 460.31
-221.67, 49.73, 451.08
-222.74, 50.34, 410.86
-221.03, 53.07, 452.65
-222.19, 53.67, 462.99
-221.99, 52.36, 491.36
-223.14, 52.95, 423.23
-223.39, 54.25, 408.74
-224.63, 54.81, 415.44
-224.33, 53.52, 536.53
-225.57, 54.08, 469.91
-222.93, 51.65, 525.66
-224.07, 52.23, 425.41
-223.84, 50.93, 564.64
-224.99, 51.51, 437.45
-225.26, 52.79, 502.49
-226.48, 53.34, 441.00
-226.16, 52.06, 436.87
-227.38, 52.60, 493.91
-213.62, 42.32, 1126.21
-214.40, 43.04, 517.09
-214.52, 41.69, 567.34
-215.30, 42.41, 426.35
-215.20, 43.75, 452.49
-216.02, 44.45, 703.37
-216.10, 43.11, 1729.91
-216.92, 43.81, 472.27
-215.41, 41.06, 454.12
-216.19, 41.77, 454.69
-216.28, 40.42, 516.00
-217.06, 41.13, 476.36
-216.99, 42.47, 609.19
-217.81, 43.15, 490.21
-217.86, 41.82, 453.30
-218.69, 42.50, 481.80
-216.87, 45.14, 540.28
-217.75, 45.83, 442.85
-217.77, 44.49, 550.11
-218.65, 45.16, 461.46
-218.65, 46.49, 477.34
-219.59, 47.15, 438.37
-219.56, 45.83, 500.99
-220.49, 46.47, 443.29
-218.66, 43.83, 451.27
-219.54, 44.50, 501.30
-219.54, 43.17, 446.52
-220.42, 43.83, 526.21
-220.45, 45.15, 455.11
-221.38, 45.80, 446.75
-221.32, 44.48, 439.50
-222.25, 45.11, 452.25
-217.15, 39.79, 449.32
-217.93, 40.48, 459.34
-218.00, 39.15, 467.54
-218.78, 39.84, 500.80
-218.73, 41.17, 500.51
-219.56, 41.85, 440.81
-219.59, 40.52, 654.30
-220.41, 41.19, 436.97
-218.85, 38.51, 492.46
-219.63, 39.20, 453.06
-219.68, 37.87, 437.98
-220.46, 38.55, 431.53
-220.43, 39.87, 433.91
-221.26, 40.54, 446.84
-221.27, 39.22, 429.78
-222.09, 39.88, 441.40
-220.41, 42.51, 426.72
-221.28, 43.17, 461.18
-221.26, 41.85, 731.18
-222.14, 42.50, 418.10
-222.19, 43.81, 414.63
-223.12, 44.43, 605.02
-223.04, 43.13, 458.00
-223.97, 43.75, 433.25
-222.11, 41.19, 451.76
-222.98, 41.83, 481.57
-222.94, 40.53, 435.69
-223.82, 41.16, 440.54
-223.88, 42.46, 438.89
-224.81, 43.07, 423.55
-224.72, 41.78, 464.03
-225.64, 42.39, 425.46
-220.55, 47.79, 432.11
-221.55, 48.42, 423.26
-221.45, 47.11, 465.80
-222.45, 47.73, 488.83
-222.58, 49.04, 496.00
-223.65, 49.63, 6336.98
-223.48, 48.34, 442.43
-224.54, 48.93, 483.23
-222.34, 46.42, 682.70
-223.33, 47.04, 414.05
-223.21, 45.74, 420.60
-224.21, 46.34, 419.96
-224.36, 47.63, 467.38
-225.41, 48.22, 470.08
-225.22, 46.93, 441.97
-226.27, 47.51, 434.17
-224.75, 50.22, 519.99
-225.88, 50.78, 413.32
-225.63, 49.50, 412.34
-226.76, 50.06, 391.10
-227.05, 51.33, 443.71
-228.26, 51.86, 447.50
-227.92, 50.59, 381.15
-229.12, 51.11, 397.02
-226.50, 48.78, 412.23
-227.62, 49.33, 398.29
-227.36, 48.06, 394.15
-228.47, 48.60, 448.09
-228.78, 49.86, 392.20
-229.96, 50.37, 427.03
-229.62, 49.12, 395.12
-230.80, 49.63, 438.16
-224.08, 45.05, 445.82
-225.06, 45.65, 490.90
-224.93, 44.36, 437.67
-225.91, 44.95, 498.67
-226.08, 46.23, 419.73
-227.12, 46.80, 406.90
-226.92, 45.53, 439.02
-227.96, 46.08, 584.10
-225.76, 43.67, 431.49
-226.74, 44.25, 419.83
-226.59, 42.98, 407.44
-227.57, 43.56, 387.84
-227.75, 44.82, 394.09
-228.79, 45.37, 436.02
-228.58, 44.12, 405.56
-229.61, 44.66, 607.56
-228.20, 47.34, 433.41
-229.31, 47.88, 420.35
-229.03, 46.63, 379.23
-230.14, 47.15, 405.72
-230.45, 48.39, 411.05
-231.62, 48.88, 408.61
-231.27, 47.65, 421.80
-232.43, 48.14, 1972.86
-229.86, 45.91, 419.40
-230.95, 46.42, 458.11
-230.67, 45.19, 398.30
-231.76, 45.70, 437.91
-232.08, 46.92, 444.89
-233.23, 47.39, 381.94
-232.88, 46.18, 413.76
-234.02, 46.65, 380.52
-221.98, 58.32, 415.61
-223.36, 58.89, 469.44
-223.00, 57.59, 437.54
-224.37, 58.14, 414.95
-224.80, 59.43, 419.08
-226.29, 59.95, 401.41
-225.80, 58.67, 432.21
-227.27, 59.18, 383.68
-224.00, 56.85, 398.88
-225.36, 57.39, 566.37
-224.97, 56.10, 407.98
-226.32, 56.64, 464.99
-226.77, 57.91, 492.54
-228.23, 58.41, 390.42
-227.71, 57.15, 386.67
-229.15, 57.64, 393.14
-227.84, 60.45, 398.30
-229.45, 60.92, 399.52
-228.80, 59.67, 474.99
-230.38, 60.13, 392.33
-231.11, 61.36, 422.55
-232.83, 61.78, 370.77
-232.02, 60.56, 475.74
-233.70, 60.96, 481.30
-229.73, 58.88, 422.53
-231.29, 59.33, 399.84
-230.64, 58.10, 515.41
-232.17, 58.54, 410.48
-232.90, 59.75, 409.17
-234.55, 60.14, 454.87
-233.75, 58.95, 377.66
-235.38, 59.33, 644.45
-225.92, 55.36, 411.03
-227.25, 55.88, 412.77
-226.85, 54.61, 392.16
-228.16, 55.13, 418.62
-228.63, 56.38, 402.86
-230.05, 56.86, 403.64
-229.53, 55.62, 389.46
-230.93, 56.08, 447.91
-227.75, 53.86, 384.83
-229.05, 54.37, 442.31
-228.63, 53.11, 486.85
-229.93, 53.61, 460.36
-230.40, 54.85, 547.18
-231.79, 55.31, 410.80
-231.26, 54.08, 393.58
-232.63, 54.53, 380.44
-231.52, 57.31, 423.77
-233.03, 57.74, 374.33
-232.38, 56.53, 527.83
-233.87, 56.94, 383.70
-234.58, 58.14, 353.94
-236.18, 58.51, 395.06
-235.40, 57.33, 397.57
-236.97, 57.69, 361.43
-233.22, 55.74, 394.43
-234.69, 56.14, 380.63
-234.04, 54.95, 529.22
-235.49, 55.35, 365.08
-236.19, 56.52, 407.33
-237.74, 56.87, 474.17
-236.97, 55.72, 368.87
-238.49, 56.06, 364.71
-234.60, 62.16, 398.36
-236.42, 62.51, 384.34
-235.44, 61.33, 385.91
-237.22, 61.67, 365.65
-238.29, 62.83, 395.74
-240.21, 63.11, 340.35
-239.05, 61.98, 406.34
-240.93, 62.25, 416.28
-236.25, 60.51, 398.12
-238.00, 60.84, 361.25
-237.05, 59.68, 366.07
-238.76, 60.00, 385.33
-239.79, 61.13, 352.23
-241.62, 61.39, 333.54
-240.51, 60.28, 663.67
-242.30, 60.54, 434.50
-242.18, 63.35, 365.67
-244.18, 63.56, 352.25
-242.84, 62.49, 398.91
-244.79, 62.68, 357.23
-246.21, 63.73, 317.02
-248.27, 63.86, 429.83
-246.77, 62.84, 392.41
-248.77, 62.96, 386.08
-243.49, 61.62, 496.19
-245.38, 61.81, 387.59
-244.12, 60.75, 375.20
-245.97, 60.93, 348.22
-247.31, 61.96, 341.87
-249.26, 62.07, 355.16
-247.85, 61.07, 325.91
-249.75, 61.18, 334.20
-237.82, 58.85, 348.61
-239.50, 59.16, 350.90
-238.58, 58.02, 382.39
-240.22, 58.32, 335.27
-241.21, 59.44, 359.41
-242.96, 59.68, 423.39
-241.91, 58.59, 375.53
-243.62, 58.82, 341.23
-239.32, 57.19, 364.45
-240.94, 57.48, 602.07
-240.05, 56.37, 365.27
-241.64, 56.65, 333.49
-242.59, 57.74, 719.68
-244.27, 57.97, 374.04
-243.26, 56.89, 1544.08
-244.90, 57.11, 416.57
-244.75, 59.89, 354.66
-246.55, 60.06, 629.75
-245.36, 59.02, 360.88
-247.13, 59.18, 344.58
-248.39, 60.19, 411.19
-250.23, 60.29, 336.52
-248.92, 59.31, 345.64
-250.72, 59.39, 351.91
-245.97, 58.15, 395.47
-247.70, 58.31, 342.96
-246.57, 57.29, 365.41
-248.27, 57.43, 387.79
-249.45, 58.42, 333.28
-251.21, 58.50, 361.42
-249.98, 57.54, 428.76
-251.70, 57.61, 335.47
-229.50, 52.36, 376.28
-230.78, 52.85, 388.53
-230.35, 51.61, 619.75
-231.62, 52.09, 465.53
-232.10, 53.31, 430.36
-233.46, 53.75, 387.98
-232.93, 52.54, 375.73
-234.26, 52.97, 351.16
-231.19, 50.86, 468.72
-232.45, 51.32, 418.31
-232.01, 50.10, 420.34
-233.26, 50.56, 417.89
-233.74, 51.77, 705.82
-235.06, 52.19, 362.80
-234.54, 51.00, 398.90
-235.85, 51.41, 447.18
-234.85, 54.16, 395.96
-236.28, 54.55, 432.21
-235.64, 53.37, 377.92
-237.05, 53.75, 369.43
-237.74, 54.91, 418.40
-239.24, 55.24, 349.84
-238.49, 54.10, 431.04
-239.97, 54.42, 344.58
-236.42, 52.58, 371.88
-237.81, 52.95, 415.17
-237.19, 51.79, 343.73
-238.57, 52.15, 347.27
-239.24, 53.29, 407.07
-240.69, 53.60, 361.50
-239.97, 52.48, 347.56
-241.41, 52.79, 399.96
-232.82, 49.35, 410.46
