# az(deg), al(deg), L(cd) 
-223.21, 58.18, 513.22
-224.52, 58.80, 531.76
-224.22, 57.43, 518.16
-225.51, 58.04, 571.36
-225.88, 59.40, 517.77
-227.29, 59.98, 516.66
-226.85, 58.63, 477.53
-228.25, 59.20, 578.92
-212.89, 48.50, 597.06
-213.73, 49.23, 698.92
-213.86, 47.84, 713.62
-214.70, 48.57, 831.84
-214.60, 49.96, 698.59
-215.50, 50.68, 649.06
-215.57, 49.29, 707.67
-216.47, 50.00, 638.86
-214.80, 47.17, 667.85
-215.65, 47.89, 672.77
-215.72, 46.50, 650.56
-216.57, 47.22, 741.39
-216.52, 48.61, 788.62
-217.42, 49.31, 622.18
-217.44, 47.92, 649.68
-218.34, 48.62, 655.35
-216.43, 51.39, 702.42
-217.39, 52.10, 440.39
-217.40, 50.70, 777.90
-218.36, 51.40, 563.09
-218.39, 52.79, 413.68
-219.42, 53.47, 472.14
-219.36, 52.08, 488.86
-220.39, 52.75, 491.10
-218.35, 50.01, 619.73
-219.31, 50.70, 521.44
-219.27, 49.31, 631.17
-220.23, 49.99, 599.02
-220.30, 51.37, 526.05
-221.33, 52.04, 560.27
-221.22, 50.66, 511.92
-222.25, 51.31, 478.00
-216.62, 45.82, 694.18
-217.47, 46.53, 650.96
-217.51, 45.14, 901.17
-218.35, 45.84, 672.71
-218.34, 47.23, 646.10
-219.25, 47.92, 624.10
-219.23, 46.54, 691.30
-220.13, 47.22, 572.67
-218.37, 44.45, 587.58
-219.22, 45.15, 660.90
-219.22, 43.76, 652.49
-220.07, 44.45, 582.22
-220.09, 45.84, 553.67
-220.99, 46.52, 546.25
-220.94, 45.13, 624.80
-221.83, 45.81, 541.31
-220.17, 48.60, 592.11
-221.13, 49.28, 580.37
-221.05, 47.90, 543.52
-222.01, 48.56, 501.22
-222.12, 49.94, 607.03
-223.14, 50.58, 508.75
-223.00, 49.21, 547.12
-224.01, 49.85, 584.89
-221.91, 47.18, 514.65
-222.87, 47.84, 502.95
-222.76, 46.47, 510.20
-223.71, 47.12, 523.49
-223.85, 48.49, 573.05
-224.86, 49.12, 590.87
-224.68, 47.75, 532.95
-225.69, 48.38, 512.63
-220.49, 54.14, 560.67
-221.60, 54.79, 503.22
-221.46, 53.42, 485.46
-222.56, 54.06, 484.42
-222.75, 55.44, 640.07
-223.95, 56.06, 561.15
-223.71, 54.70, 572.65
-224.89, 55.32, 556.75
-222.39, 52.69, 490.99
-223.49, 53.33, 483.26
-223.31, 51.96, 508.56
-224.40, 52.59, 638.13
-224.63, 53.95, 481.73
-225.81, 54.56, 485.83
-225.53, 53.20, 575.50
-226.70, 53.81, 521.46
-225.18, 56.68, 517.79
-226.46, 57.28, 465.67
-226.12, 55.92, 496.44
-227.39, 56.51, 503.03
-227.79, 57.86, 546.15
-229.17, 58.42, 468.38
-228.70, 57.08, 518.71
-230.06, 57.63, 505.30
-227.02, 55.16, 473.95
-228.28, 55.74, 481.13
-227.90, 54.39, 614.82
-229.15, 54.96, 489.07
-229.58, 56.30, 479.40
-230.93, 56.84, 536.56
-230.43, 55.51, 466.62
-231.76, 56.05, 466.57
-224.19, 51.22, 514.88
-225.28, 51.84, 505.87
-225.06, 50.48, 680.96
-226.14, 51.10, 494.01
-226.40, 52.45, 517.46
-227.56, 53.05, 459.69
-227.25, 51.70, 468.90
-228.40, 52.28, 580.33
-225.90, 49.74, 485.47
-226.98, 50.35, 469.76
-226.73, 48.99, 526.97
-227.79, 49.59, 471.26
-228.08, 50.94, 466.37
-229.22, 51.52, 470.10
-228.89, 50.18, 547.40
-230.02, 50.75, 479.03
-228.76, 53.62, 469.27
-229.99, 54.18, 536.17
-229.59, 52.85, 444.84
-230.81, 53.40, 467.93
-231.26, 54.73, 472.99
-232.58, 55.25, 509.28
-232.07, 53.94, 499.86
-233.36, 54.45, 416.38
-230.40, 52.08, 502.73
-231.61, 52.62, 447.60
-231.19, 51.30, 504.54
-232.38, 51.84, 443.19
-232.85, 53.15, 442.33
-234.13, 53.65, 441.04
-233.62, 52.36, 443.46
-234.88, 52.85, 416.46
-222.18, 65.18, 522.09
-223.83, 65.79, 556.48
-223.41, 64.42, 499.33
-225.04, 65.02, 492.42
-225.57, 66.38, 524.26
-227.40, 66.95, 549.18
-226.75, 65.60, 506.32
-228.55, 66.15, 507.94
-224.57, 63.66, 573.60
-226.19, 64.24, 470.54
-225.69, 62.89, 505.71
-227.28, 63.46, 479.39
-227.87, 64.81, 700.18
-229.64, 65.35, 480.07
-228.94, 64.01, 493.99
-230.67, 64.54, 431.20
-229.32, 67.49, 610.78
-231.33, 68.00, 499.49
-230.43, 66.68, 503.97
-232.40, 67.18, 470.55
-233.44, 68.49, 498.20
-235.64, 68.94, 673.24
-234.45, 67.65, 471.43
-236.59, 68.09, 439.19
-231.48, 65.86, 568.70
-233.40, 66.35, 427.31
-232.48, 65.04, 470.24
-234.36, 65.52, 506.90
-235.41, 66.81, 459.25
-237.49, 67.24, 498.85
-236.31, 65.96, 460.16
-238.34, 66.38, 524.74
-226.76, 62.11, 472.94
-228.32, 62.67, 535.06
-227.77, 61.33, 465.23
-229.32, 61.88, 500.80
-229.96, 63.21, 489.76
-231.66, 63.73, 450.11
-230.93, 62.41, 449.88
-232.60, 62.91, 429.84
-228.75, 60.54, 550.16
-230.28, 61.08, 515.17
-229.69, 59.75, 481.01
-231.19, 60.28, 577.24
-231.86, 61.60, 515.04
-233.50, 62.09, 509.35
-232.75, 60.79, 520.04
-234.36, 61.27, 426.40
-233.43, 64.22, 442.30
-235.26, 64.68, 445.12
-234.33, 63.39, 417.86
-236.13, 63.85, 409.40
-237.17, 65.12, 422.03
-239.14, 65.52, 447.22
-237.99, 64.27, 418.26
-239.91, 64.66, 459.35
-235.19, 62.56, 459.95
-236.95, 63.01, 442.27
-236.02, 61.73, 682.93
-237.74, 62.16, 453.01
-238.77, 63.42, 436.57
-240.64, 63.81, 431.67
-239.52, 62.57, 421.20
-241.34, 62.94, 647.76
-237.94, 69.35, 468.88
-240.33, 69.73, 444.75
-238.82, 68.49, 612.87
-241.13, 68.86, 404.59
-242.81, 70.08, 462.48
-245.38, 70.37, 477.78
-243.52, 69.19, 437.37
-245.99, 69.48, 412.60
-239.65, 67.63, 515.88
-241.89, 67.99, 450.34
-240.43, 66.76, 514.04
-242.60, 67.11, 426.53
-244.19, 68.31, 562.99
-246.57, 68.59, 623.18
-244.83, 67.42, 449.32
-247.12, 67.70, 424.24
-248.02, 70.63, 404.65
-250.72, 70.84, 373.39
-248.52, 69.73, 397.76
-251.11, 69.93, 438.46
-253.48, 71.01, 435.99
-256.28, 71.12, 384.34
-253.76, 70.09, 413.36
-256.44, 70.20, 350.23
-249.01, 68.83, 376.22
-251.50, 69.03, 397.04
-249.47, 67.93, 364.32
-251.87, 68.12, 416.47
-254.03, 69.18, 381.05
-256.60, 69.29, 356.33
-254.30, 68.27, 393.97
-256.77, 68.38, 352.70
-241.18, 65.90, 554.54
-243.28, 66.23, 402.80
-241.89, 65.03, 497.98
-243.93, 65.36, 446.95
-245.44, 66.54, 399.30
-247.66, 66.80, 395.18
-246.02, 65.65, 421.61
-248.17, 65.91, 437.29
-242.57, 64.16, 424.96
-244.55, 64.48, 408.27
-243.22, 63.29, 600.40
-245.15, 63.60, 414.60
-246.59, 64.77, 383.37
-248.66, 65.02, 402.10
-247.12, 63.88, 408.25
-249.14, 64.12, 382.23
-249.92, 67.03, 394.17
-252.23, 67.21, 372.93
-250.36, 66.13, 400.27
-252.58, 66.31, 391.59
-254.57, 67.36, 672.41
-256.94, 67.46, 354.69
-254.84, 66.45, 343.30
-257.13, 66.55, 372.79
-250.78, 65.23, 390.91
-252.93, 65.40, 358.64
-251.19, 64.33, 390.55
-253.28, 64.50, 547.84
-255.12, 65.54, 456.90
-257.32, 65.64, 343.53
-255.39, 64.63, 389.96
-257.52, 64.72, 344.72
-230.60, 58.96, 488.26
-232.08, 59.48, 490.12
-231.47, 58.16, 905.21
-232.93, 58.67, 556.30
-233.61, 59.97, 446.48
-235.19, 60.45, 466.46
-234.43, 59.16, 453.63
-235.99, 59.62, 681.27
-232.32, 57.36, 649.20
-233.75, 57.86, 435.47
-233.14, 56.56, 460.99
-234.55, 57.05, 557.83
-235.23, 58.34, 495.01
-236.76, 58.80, 405.92
-236.01, 57.52, 467.23
-237.51, 57.97, 383.92
-236.82, 60.90, 407.72
-238.51, 61.32, 389.15
-237.59, 60.06, 388.43
-239.24, 60.48, 394.14
-240.24, 61.72, 421.27
-242.02, 62.08, 381.08
-240.94, 60.86, 407.79
-242.68, 61.22, 443.81
-238.33, 59.23, 398.10
-239.95, 59.63, 452.99
-239.05, 58.39, 465.60
-240.64, 58.78, 472.41
-241.61, 60.01, 408.42
-243.31, 60.36, 428.43
-242.26, 59.15, 801.18
-243.93, 59.50, 444.97
-233.93, 55.75, 451.25
-235.32, 56.24, 405.69
-234.70, 54.95, 1051.06
-236.07, 55.42, 498.79
-236.76, 56.70, 435.92
-238.23, 57.14, 414.64
-237.49, 55.88, 617.41
-238.94, 56.31, 451.31
-235.45, 54.14, 420.63
-236.80, 54.61, 828.75
-236.18, 53.33, 561.58
-237.52, 53.79, 462.84
-238.20, 55.05, 815.80
-239.62, 55.47, 502.94
-238.89, 54.23, 410.10
-240.30, 54.64, 496.22
-239.75, 57.55, 528.50
-241.30, 57.94, 409.71
-240.43, 56.71, 539.05
-241.95, 57.09, 445.06
-242.90, 58.30, 387.00
-244.53, 58.63, 480.84
-243.52, 57.44, 391.76
-245.12, 57.77, 372.65
-241.09, 55.87, 398.92
-242.59, 56.24, 517.05
-241.74, 55.03, 401.38
-243.21, 55.40, 415.59
-244.12, 56.59, 448.38
-245.69, 56.91, 531.55
-244.72, 55.73, 458.55
-246.25, 56.05, 561.10
-243.86, 62.42, 423.04
-245.73, 62.72, 393.57
-244.47, 61.55, 397.07
-246.29, 61.84, 528.87
-247.65, 62.99, 374.47
-249.61, 63.23, 529.06
-248.16, 62.11, 857.20
-250.07, 62.34, 441.44
-245.06, 60.68, 1061.21
-246.84, 60.97, 414.83
-245.63, 59.81, 376.79
-247.38, 60.09, 380.52
-248.66, 61.22, 403.94
-250.51, 61.45, 419.74
-249.15, 60.34, 390.10
-250.95, 60.56, 780.65
-251.60, 63.43, 366.91
-253.62, 63.60, 380.35
-252.00, 62.53, 451.87
-253.96, 62.69, 465.99
-255.67, 63.72, 363.40
-257.73, 63.81, 350.82
-255.94, 62.82, 329.83
-257.95, 62.90, 336.71
-252.39, 61.64, 332.00
-254.30, 61.79, 421.54
-252.79, 60.74, 360.59
-254.64, 60.89, 413.26
-256.23, 61.91, 386.97
-258.17, 61.99, 347.72
-256.51, 61.00, 323.43
-258.40, 61.08, 399.47
-246.20, 58.94, 357.29
-247.90, 59.21, 410.68
-246.75, 58.07, 367.59
-248.41, 58.34, 355.05
-249.63, 59.46, 950.19
-251.39, 59.67, 383.33
-250.10, 58.57, 350.03
-251.82, 58.78, 528.09
-247.29, 57.20, 452.95
-248.91, 57.46, 364.75
-247.82, 56.33, 359.00
-249.41, 56.58, 346.47
-250.57, 57.69, 382.15
-252.25, 57.89, 403.61
-251.03, 56.81, 2034.36
-252.67, 57.00, 345.17
-253.18, 59.84, 383.87
-254.98, 59.99, 409.44
-253.56, 58.95, 384.11
-255.32, 59.09, 403.12
-256.80, 60.10, 333.76
-258.64, 60.17, 407.39
-257.10, 59.19, 346.20
-258.89, 59.26, 338.83
-253.95, 58.05, 346.47
-255.67, 58.19, 361.79
-254.33, 57.16, 433.97
-256.01, 57.29, 376.30
-257.40, 58.29, 497.17
-259.14, 58.35, 433.50
-257.70, 57.38, 444.58
-259.40, 57.44, 381.20
-220.05, 43.07, 651.69
-220.90, 43.75, 565.15
-220.87, 42.37, 547.17
-221.71, 43.05, 594.18
-221.77, 44.43, 512.13
-222.66, 45.09, 517.98
-222.58, 43.72, 490.06
-223.48, 44.38, 528.39
-221.67, 41.67, 590.31
-222.51, 42.34, 520.14
-222.46, 40.97, 578.02
-223.30, 41.64, 517.67
-223.38, 43.01, 576.44
-224.27, 43.66, 489.32
-224.17, 42.29, 521.81
-225.06, 42.94, 484.69
-223.58, 45.75, 488.15
-224.53, 46.39, 516.39
-224.39, 45.02, 721.95
-225.33, 45.66, 1239.34
-225.50, 47.02, 497.47
-226.50, 47.64, 490.78
-226.30, 46.29, 480.46
-227.30, 46.90, 478.54
-225.19, 44.30, 481.54
-226.13, 44.93, 530.17
-225.97, 43.57, 537.84
-226.90, 44.20, 487.11
-227.09, 45.55, 487.04
-228.08, 46.15, 462.47
-227.86, 44.81, 464.49
-228.85, 45.41, 487.63
-223.24, 40.26, 573.02
-224.08, 40.92, 501.87
-224.00, 39.56, 524.49
-224.84, 40.21, 1078.96
-224.94, 41.58, 521.96
-225.83, 42.22, 608.08
-225.70, 40.86, 553.16
-226.58, 41.49, 542.53
-224.76, 38.85, 510.60
-225.59, 39.50, 506.14
-225.50, 38.14, 548.31
-226.34, 38.78, 493.18
-226.45, 40.14, 539.07
-227.33, 40.77, 566.56
-227.19, 39.42, 561.12
-228.07, 40.04, 508.03
-226.73, 42.84, 464.71
-227.66, 43.46, 467.58
-227.49, 42.11, 486.12
-228.42, 42.73, 474.43
-228.62, 44.07, 449.01
-229.60, 44.66, 465.68
-229.37, 43.33, 494.12
-230.34, 43.91, 480.98
-228.23, 41.38, 492.89
-229.15, 41.99, 525.55
-228.97, 40.65, 498.23
-229.88, 41.25, 447.55
-230.10, 42.58, 505.70
-231.07, 43.16, 501.65
-230.83, 41.84, 457.47
-231.79, 42.41, 453.70
-227.53, 48.25, 481.53
-228.59, 48.84, 523.03
-228.32, 47.50, 543.79
-229.38, 48.08, 448.60
-229.68, 49.42, 470.12
-230.81, 49.98, 457.09
-230.46, 48.65, 448.11
-231.57, 49.21, 496.62
-229.10, 46.75, 481.75
-230.14, 47.32, 497.21
-229.86, 45.99, 509.77
-230.90, 46.56, 505.60
-231.22, 47.89, 460.51
-232.32, 48.43, 510.27
-231.96, 47.12, 429.23
-233.06, 47.66, 433.93
-231.96, 50.52, 478.05
-233.14, 51.05, 451.46
-232.71, 49.74, 427.11
-233.89, 50.27, 638.82
-234.36, 51.56, 451.64
-235.61, 52.05, 423.44
-235.09, 50.77, 411.28
-236.33, 51.25, 509.74
-233.45, 48.96, 451.80
-234.62, 49.48, 442.43
-234.18, 48.18, 461.90
-235.33, 48.69, 470.43
-235.81, 49.97, 548.43
-237.03, 50.45, 415.03
-236.51, 49.18, 439.02
-237.72, 49.65, 634.15
-230.61, 45.24, 593.48
-231.64, 45.80, 470.56
-231.34, 44.48, 435.12
-232.36, 45.04, 479.53
-232.69, 46.35, 420.10
-233.78, 46.89, 450.84
-233.41, 45.58, 433.62
-234.49, 46.11, 426.07
-232.06, 43.73, 456.25
-233.08, 44.28, 471.70
-232.78, 42.97, 446.42
-233.79, 43.52, 478.31
-234.13, 44.82, 427.18
-235.19, 45.34, 459.48
-234.82, 44.05, 450.69
-235.88, 44.56, 411.53
-234.89, 47.40, 451.39
-236.03, 47.90, 461.48
-235.59, 46.62, 489.53
-236.73, 47.11, 422.98
-237.20, 48.38, 408.44
-238.40, 48.85, 415.02
-237.88, 47.59, 533.74
-239.07, 48.04, 468.69
-236.29, 45.84, 523.24
-237.41, 46.33, 425.47
-236.97, 45.06, 561.39
-238.08, 45.54, 437.51
-238.55, 46.79, 500.75
-239.72, 47.24, 440.81
-239.21, 46.00, 437.02
-240.37, 46.44, 492.75
-226.24, 37.43, 1103.21
-227.07, 38.07, 514.21
-226.96, 36.72, 562.49
-227.79, 37.35, 426.52
-227.92, 38.69, 451.88
-228.80, 39.31, 695.21
-228.64, 37.97, 1687.19
-229.51, 38.59, 471.24
-227.68, 36.00, 453.29
-228.51, 36.63, 453.99
-228.39, 35.29, 512.94
-229.22, 35.91, 474.92
-229.36, 37.25, 603.25
-230.22, 37.86, 488.56
-230.06, 36.53, 452.85
-230.93, 37.13, 480.39
-229.69, 39.92, 537.28
-230.60, 40.51, 442.84
-230.40, 39.19, 546.71
-231.31, 39.77, 460.94
-231.54, 41.09, 476.31
-232.50, 41.66, 438.50
-232.25, 40.35, 499.29
-233.20, 40.91, 443.37
-231.11, 38.45, 451.05
-232.02, 39.04, 499.47
-231.81, 37.72, 446.47
-232.71, 38.30, 523.46
-232.95, 39.61, 454.86
-233.89, 40.16, 446.79
-233.64, 38.86, 439.77
-234.58, 39.41, 452.17
-229.10, 34.58, 448.97
-229.92, 35.20, 458.62
-229.80, 33.87, 466.55
-230.62, 34.48, 498.48
-230.76, 35.81, 498.29
-231.62, 36.40, 440.95
-231.46, 35.08, 645.78
-232.32, 35.68, 437.33
-230.49, 33.15, 490.46
-231.31, 33.76, 452.84
-231.18, 32.44, 438.67
-232.00, 33.05, 432.42
-232.15, 34.36, 434.52
-233.00, 34.95, 446.86
-232.83, 33.64, 430.73
-233.68, 34.23, 441.78
-232.50, 36.99, 427.39
-233.40, 37.56, 460.66
-233.19, 36.26, 720.07
-234.09, 36.82, 419.19
-234.32, 38.12, 415.82
-235.26, 38.67, 599.57
-235.00, 37.38, 457.64
-235.94, 37.92, 433.86
-233.87, 35.53, 451.60
-234.77, 36.09, 480.20
-234.55, 34.80, 436.27
-235.44, 35.35, 440.91
-235.68, 36.64, 439.26
-236.61, 37.17, 424.60
-236.35, 35.90, 463.42
-237.27, 36.43, 426.51
-233.48, 42.22, 432.41
-234.49, 42.76, 423.81
-234.18, 41.46, 465.25
-235.18, 41.99, 487.61
-235.51, 43.28, 494.57
-236.57, 43.79, 6176.98
-236.20, 42.51, 442.62
-237.24, 43.01, 482.30
-234.86, 40.71, 675.41
-235.86, 41.23, 415.20
-235.55, 39.95, 421.58
-236.53, 40.47, 421.03
-236.87, 41.74, 466.94
-237.91, 42.24, 469.65
-237.54, 40.98, 442.41
-238.57, 41.47, 434.95
-237.64, 44.28, 518.03
-238.74, 44.75, 414.28
-238.31, 43.50, 413.51
-239.40, 43.96, 392.94
-239.87, 45.21, 443.96
-241.02, 45.64, 447.80
-240.51, 44.41, 383.39
-241.65, 44.84, 398.96
-238.97, 42.72, 413.62
-240.05, 43.18, 400.20
-239.62, 41.94, 396.30
-240.70, 42.39, 448.71
-241.16, 43.62, 394.43
-242.28, 44.04, 428.40
-241.79, 42.83, 397.53
-242.91, 43.25, 439.46
-236.22, 39.20, 446.04
-237.20, 39.71, 489.67
-236.89, 38.44, 438.22
-237.87, 38.95, 497.14
-238.20, 40.21, 421.01
-239.23, 40.70, 408.72
-238.86, 39.45, 439.76
-239.88, 39.93, 579.95
-237.56, 37.69, 432.33
-238.53, 38.20, 421.23
-238.22, 36.94, 409.34
-239.18, 37.44, 390.64
-239.52, 38.69, 396.60
-240.53, 39.16, 437.14
-240.17, 37.92, 407.81
-241.17, 38.39, 602.31
-240.27, 41.16, 434.50
-241.34, 41.61, 422.05
-240.91, 40.39, 382.33
-241.97, 40.83, 408.11
-242.42, 42.04, 413.21
-243.53, 42.45, 411.09
-243.05, 41.25, 423.85
-244.15, 41.66, 1923.98
-241.56, 39.61, 421.33
-242.61, 40.05, 458.86
-242.20, 38.84, 401.22
-243.24, 39.27, 439.58
-243.68, 40.47, 446.38
-244.77, 40.86, 385.84
-244.30, 39.68, 416.57
-245.38, 40.07, 384.77
-236.90, 52.53, 413.28
-238.22, 52.98, 466.23
-237.60, 51.72, 435.33
-238.90, 52.16, 413.21
-239.57, 53.40, 416.84
-240.95, 53.81, 399.58
-240.23, 52.58, 430.24
-241.60, 52.98, 382.70
-238.29, 50.91, 397.89
-239.57, 51.34, 562.22
-238.96, 50.10, 407.31
-240.23, 50.53, 463.26
-240.89, 51.76, 489.92
-242.23, 52.15, 389.88
-241.53, 50.93, 386.62
-242.85, 51.32, 393.11
-242.37, 54.19, 396.66
-243.82, 54.55, 398.03
-242.99, 53.35, 472.52
-244.42, 53.70, 391.53
-245.30, 54.88, 420.84
-246.80, 55.19, 370.18
-245.87, 54.03, 473.64
-247.35, 54.32, 479.36
-243.60, 52.51, 421.55
-245.00, 52.86, 399.49
-244.20, 51.68, 513.13
-245.58, 52.01, 410.49
-246.43, 53.17, 408.87
-247.89, 53.46, 453.98
-246.99, 52.32, 378.58
-248.42, 52.61, 640.37
-239.62, 49.29, 410.78
-240.88, 49.71, 412.59
-240.28, 48.48, 392.78
-241.51, 48.89, 418.77
-242.16, 50.11, 403.01
-243.46, 50.49, 403.94
-242.78, 49.29, 390.41
-244.07, 49.66, 447.76
-240.92, 47.67, 386.08
-242.14, 48.08, 442.34
-241.56, 46.86, 486.01
-242.77, 47.26, 460.34
-243.39, 48.46, 544.98
-244.67, 48.83, 411.94
-244.00, 47.64, 395.40
-245.26, 48.00, 382.76
-244.80, 50.84, 423.84
-246.16, 51.17, 375.66
-245.38, 50.00, 526.13
-246.72, 50.32, 385.42
-247.54, 51.47, 355.95
-248.95, 51.75, 396.49
-248.09, 50.62, 399.24
-249.47, 50.89, 364.15
-245.97, 49.17, 396.18
-247.29, 49.48, 382.96
-246.54, 48.33, 528.23
-247.85, 48.64, 368.28
-248.63, 49.77, 409.30
-250.00, 50.03, 474.89
-249.17, 48.92, 372.24
-250.52, 49.18, 368.44
-248.34, 55.46, 397.56
-249.90, 55.71, 384.05
-248.86, 54.59, 385.95
-250.39, 54.83, 366.36
-251.49, 55.93, 395.57
-253.09, 56.11, 341.49
-251.94, 55.05, 406.65
-253.52, 55.23, 416.76
-249.37, 53.73, 398.57
-250.87, 53.96, 362.70
-249.88, 52.86, 367.77
-251.35, 53.09, 386.97
-252.40, 54.17, 354.20
-253.94, 54.34, 336.21
-252.85, 53.29, 660.14
-254.36, 53.46, 435.83
-254.72, 56.27, 366.74
-256.36, 56.39, 353.94
-255.11, 55.38, 400.07
-256.71, 55.49, 359.51
-258.01, 56.48, 319.71
-259.68, 56.54, 430.95
-258.33, 55.58, 394.44
-259.96, 55.63, 388.58
-255.50, 54.49, 496.13
-257.07, 54.60, 389.95
-255.89, 53.60, 378.04
-257.43, 53.70, 351.92
-258.65, 54.68, 345.44
-260.25, 54.72, 358.78
-258.98, 53.78, 330.33
-260.54, 53.82, 338.69
-250.38, 52.00, 351.29
-251.83, 52.22, 353.85
-250.88, 51.13, 384.95
-252.31, 51.35, 339.15
-253.30, 52.41, 362.50
-254.79, 52.57, 425.47
-253.75, 51.54, 378.84
-255.21, 51.69, 345.56
-251.38, 50.27, 367.96
-252.79, 50.48, 600.46
-251.88, 49.41, 369.25
-253.26, 49.61, 338.47
-254.21, 50.66, 715.66
-255.64, 50.81, 378.09
-254.66, 49.79, 1520.52
-256.07, 49.93, 419.94
-256.29, 52.71, 358.46
-257.80, 52.81, 628.09
-256.69, 51.82, 365.03
-258.17, 51.91, 349.27
-259.32, 52.88, 414.28
-260.85, 52.91, 341.31
-259.66, 51.98, 350.43
-261.17, 52.01, 356.63
-257.09, 50.93, 399.20
-258.55, 51.02, 348.00
-257.50, 50.05, 370.11
-258.93, 50.13, 392.01
-260.02, 51.08, 338.60
-261.49, 51.11, 366.08
-260.38, 50.18, 431.99
-261.83, 50.20, 340.87
-242.19, 46.06, 378.57
-243.38, 46.45, 390.69
-242.81, 45.25, 615.83
-244.00, 45.64, 466.01
-244.61, 46.82, 431.66
-245.85, 47.17, 390.58
-245.20, 46.00, 378.82
-246.43, 46.35, 355.16
-243.43, 44.44, 469.14
-244.61, 44.83, 420.37
-244.05, 43.64, 422.41
-245.21, 44.02, 420.26
-245.80, 45.19, 700.09
-247.01, 45.52, 366.91
-246.39, 44.37, 402.11
-247.59, 44.70, 449.21
-247.11, 47.50, 398.62
-248.40, 47.80, 434.21
-247.68, 46.67, 381.46
-248.95, 46.96, 373.45
-249.71, 48.08, 421.01
-251.04, 48.33, 354.41
-250.25, 47.23, 433.70
-251.56, 47.48, 349.71
-248.25, 45.83, 375.98
-249.51, 46.12, 418.32
-248.82, 45.01, 349.00
-250.06, 45.29, 352.66
-250.78, 46.39, 410.68
-252.07, 46.63, 366.54
-251.32, 45.54, 353.14
-252.60, 45.78, 404.20
-244.66, 42.84, 413.10
-245.81, 43.21, 382.89
