# az(deg), al(deg), L(cd) 
-237.08, 45.20, 472.66
-237.52, 46.53, 467.67
-238.63, 47.04, 471.30
-238.16, 45.72, 547.32
-239.26, 46.23, 480.29
-238.49, 49.16, 469.97
-239.68, 49.65, 535.76
-239.13, 48.35, 446.24
-240.31, 48.83, 468.92
-240.90, 50.13, 473.60
-242.15, 50.58, 509.34
-241.52, 49.30, 500.34
-242.75, 49.75, 418.29
-239.77, 47.53, 503.36
-240.93, 48.01, 449.23
-240.39, 46.72, 505.34
-241.54, 47.19, 445.19
-242.12, 48.48, 444.11
-243.34, 48.92, 442.87
-242.72, 47.65, 445.52
-243.92, 48.09, 419.09
-235.02, 61.01, 518.12
-236.61, 61.53, 552.37
-235.86, 60.19, 495.91
-237.43, 60.69, 489.21
-238.26, 62.01, 520.57
-239.97, 62.48, 545.47
-239.04, 61.17, 503.11
-240.71, 61.63, 504.87
-236.67, 59.37, 569.84
-238.21, 59.86, 467.87
-237.45, 58.54, 502.95
-238.96, 59.02, 476.98
-239.79, 60.33, 695.46
-241.43, 60.78, 477.57
-240.51, 59.48, 491.55
-242.12, 59.92, 429.48
-241.73, 62.92, 606.72
-243.54, 63.33, 496.55
-242.43, 62.06, 501.09
-244.21, 62.46, 468.13
-245.42, 63.71, 495.44
-247.34, 64.06, 669.19
-246.03, 62.84, 469.15
-247.91, 63.18, 437.34
-243.11, 61.20, 565.49
-244.84, 61.59, 425.56
-243.76, 60.33, 468.25
-245.46, 60.72, 504.66
-246.62, 61.96, 457.34
-248.45, 62.30, 496.70
-247.19, 61.08, 458.49
-248.97, 61.41, 522.54
-238.20, 57.71, 470.87
-239.68, 58.19, 532.41
-238.92, 56.88, 463.58
-240.38, 57.35, 498.82
-241.21, 58.64, 487.67
-242.78, 59.07, 448.52
-241.88, 57.79, 448.52
-243.42, 58.21, 428.78
-239.62, 56.05, 547.86
-241.05, 56.50, 513.34
-240.30, 55.21, 479.87
-241.71, 55.66, 574.95
-242.53, 56.94, 513.25
-244.04, 57.36, 507.71
-243.15, 56.09, 518.50
-244.64, 56.50, 426.07
-244.39, 59.47, 440.89
-246.05, 59.85, 443.76
-245.00, 58.61, 417.00
-246.62, 58.98, 408.71
-247.74, 60.20, 421.00
-249.48, 60.53, 446.02
-248.27, 59.33, 417.57
-249.97, 59.65, 458.30
-245.58, 57.75, 458.95
-247.17, 58.11, 441.55
-246.15, 56.88, 679.56
-247.71, 57.24, 452.50
-248.79, 58.45, 436.00
-250.45, 58.76, 431.25
-249.29, 57.57, 421.17
-250.91, 57.88, 645.11
-249.32, 64.39, 466.70
-251.35, 64.68, 442.94
-249.83, 63.50, 609.64
-251.79, 63.78, 403.33
-253.42, 64.93, 460.67
-255.53, 65.15, 475.97
-253.80, 64.03, 435.95
-255.85, 64.25, 411.51
-250.32, 62.61, 513.69
-252.23, 62.88, 448.88
-250.79, 61.72, 512.05
-252.65, 61.99, 425.49
-254.18, 63.13, 560.58
-256.16, 63.34, 620.32
-254.54, 62.23, 448.16
-256.46, 62.43, 423.42
-257.68, 65.34, 403.58
-259.85, 65.48, 372.70
-257.92, 64.43, 396.91
-260.03, 64.57, 437.35
-262.05, 65.59, 434.16
-264.26, 65.66, 383.04
-262.15, 64.68, 411.83
-264.29, 64.74, 349.35
-258.17, 63.52, 375.74
-260.20, 63.66, 396.46
-258.42, 62.61, 364.19
-260.39, 62.74, 415.93
-262.26, 63.76, 380.71
-264.33, 63.83, 355.58
-262.38, 62.85, 393.75
-264.39, 62.91, 352.25
-251.25, 60.83, 552.33
-253.06, 61.09, 402.25
-251.70, 59.93, 496.61
-253.46, 60.20, 446.23
-254.90, 61.33, 398.88
-256.77, 61.53, 394.92
-255.25, 60.43, 421.28
-257.07, 60.62, 436.91
-252.13, 59.05, 424.71
-253.85, 59.30, 408.32
-252.56, 58.16, 598.43
-254.24, 58.41, 414.97
-255.60, 59.52, 383.83
-257.37, 59.72, 402.48
-255.94, 58.63, 408.84
-257.67, 58.82, 383.27
-258.66, 61.70, 394.03
-260.58, 61.83, 373.13
-258.91, 60.79, 400.41
-260.77, 60.92, 391.96
-262.51, 61.93, 669.65
-264.46, 62.00, 355.34
-262.65, 61.02, 344.34
-264.54, 61.08, 373.68
-259.16, 59.88, 391.56
-260.97, 60.01, 359.80
-259.42, 58.97, 391.66
-261.18, 59.10, 547.28
-262.80, 60.10, 457.14
-264.64, 60.17, 345.27
-262.96, 59.19, 391.50
-264.74, 59.25, 347.04
-240.96, 54.37, 487.37
-242.34, 54.82, 489.23
-241.59, 53.54, 898.95
-242.96, 53.97, 554.85
-243.76, 55.24, 446.21
-245.22, 55.64, 465.99
-244.36, 54.39, 453.64
-245.79, 54.78, 678.28
-242.22, 52.70, 646.67
-243.56, 53.13, 436.05
-242.83, 51.86, 461.51
-244.15, 52.28, 556.96
-244.94, 53.54, 494.80
-246.34, 53.92, 407.03
-245.50, 52.69, 467.77
-246.89, 53.07, 385.77
-246.71, 56.02, 408.07
-248.23, 56.37, 389.82
-247.25, 55.15, 389.44
-248.74, 55.50, 395.16
-249.78, 56.69, 421.62
-251.37, 56.99, 382.04
-250.27, 55.82, 408.74
-251.82, 56.11, 444.40
-247.78, 54.29, 399.40
-249.24, 54.63, 453.63
-248.30, 53.42, 466.36
-249.74, 53.76, 473.21
-250.74, 54.94, 409.81
-252.26, 55.23, 429.69
-251.20, 54.07, 797.35
-252.69, 54.35, 446.47
-243.42, 51.02, 452.27
-244.73, 51.44, 407.49
-244.01, 50.18, 1042.52
-245.29, 50.59, 499.48
-246.06, 51.83, 437.32
-247.42, 52.21, 416.48
-246.60, 50.98, 616.27
-247.94, 51.35, 453.01
-244.58, 49.34, 422.91
-245.85, 49.75, 824.10
-245.14, 48.50, 561.68
-246.39, 48.90, 464.85
-247.14, 50.13, 811.55
-248.46, 50.49, 504.18
-247.67, 49.28, 413.20
-248.97, 49.64, 497.93
-248.81, 52.56, 528.72
-250.22, 52.89, 411.89
-249.31, 51.70, 539.48
-250.70, 52.02, 447.16
-251.66, 53.19, 389.68
-253.12, 53.47, 482.30
-252.11, 52.32, 394.88
-253.54, 52.59, 376.26
-249.80, 50.83, 402.07
-251.17, 51.15, 518.38
-250.29, 49.97, 404.93
-251.63, 50.28, 419.06
-252.56, 51.44, 451.05
-253.97, 51.71, 533.03
-253.00, 50.57, 461.45
-254.38, 50.83, 562.41
-252.98, 57.27, 423.60
-254.62, 57.51, 394.64
-253.39, 56.38, 398.41
-255.00, 56.62, 528.66
-256.28, 57.73, 375.94
-257.97, 57.91, 528.78
-256.62, 56.83, 852.90
-258.27, 57.01, 442.76
-253.80, 55.49, 1053.95
-255.37, 55.73, 416.64
-254.20, 54.61, 379.47
-255.74, 54.83, 383.35
-256.96, 55.93, 406.09
-258.57, 56.11, 421.90
-257.30, 55.04, 392.99
-258.87, 55.21, 778.18
-259.67, 58.07, 368.84
-261.39, 58.19, 382.35
-259.93, 57.16, 453.28
-261.61, 57.28, 467.47
-263.12, 58.28, 365.86
-264.86, 58.34, 353.70
-263.30, 57.37, 333.35
-265.00, 57.42, 340.40
-260.19, 56.26, 335.59
-261.83, 56.37, 424.16
-260.46, 55.35, 364.37
-262.06, 55.46, 416.53
-263.48, 56.46, 390.31
-265.14, 56.51, 351.85
-263.67, 55.55, 328.21
-265.29, 55.60, 403.35
-254.60, 53.72, 360.80
-256.11, 53.94, 413.59
-255.00, 52.83, 371.48
-256.48, 53.06, 359.32
-257.63, 54.14, 945.23
-259.17, 54.31, 387.08
-257.97, 53.25, 354.60
-259.48, 53.41, 530.06
-255.40, 51.95, 455.92
-256.84, 52.17, 369.35
-255.79, 51.07, 363.95
-257.21, 51.28, 351.80
-258.31, 52.35, 386.65
-259.79, 52.51, 407.91
-258.65, 51.46, 2010.81
-260.10, 51.62, 350.76
-260.73, 54.45, 387.84
-262.29, 54.56, 413.22
-261.00, 53.55, 388.51
-262.54, 53.65, 407.37
-263.87, 54.64, 338.84
-265.46, 54.69, 411.49
-264.08, 53.73, 351.44
-265.63, 53.77, 344.25
-261.28, 52.65, 351.83
-262.79, 52.75, 366.97
-261.57, 51.75, 438.10
-263.04, 51.84, 381.44
-264.30, 52.82, 500.18
-265.82, 52.86, 437.55
-264.53, 51.91, 448.53
-266.01, 51.95, 386.17
-229.11, 39.18, 648.87
-229.99, 39.80, 564.52
-229.80, 38.43, 546.75
-230.67, 39.05, 592.68
-230.88, 40.42, 512.79
-231.80, 41.02, 518.51
-231.56, 39.66, 491.20
-232.47, 40.26, 528.62
-230.48, 37.68, 588.57
-231.34, 38.30, 520.37
-231.14, 36.93, 576.41
-232.01, 37.54, 517.84
-232.23, 38.90, 575.29
-233.13, 39.50, 490.44
-232.89, 38.14, 521.92
-233.79, 38.73, 485.86
-232.73, 41.62, 489.37
-233.69, 42.20, 516.96
-233.40, 40.85, 717.64
-234.35, 41.43, 1223.13
-234.66, 42.77, 498.47
-235.66, 43.33, 491.91
-235.32, 41.99, 481.83
-236.31, 42.54, 480.00
-234.06, 40.08, 482.86
-235.00, 40.65, 530.35
-234.71, 39.31, 537.65
-235.64, 39.87, 488.28
-235.96, 41.21, 488.28
-236.95, 41.76, 464.33
-236.60, 40.43, 466.29
-237.58, 40.97, 488.89
-231.80, 36.18, 571.34
-232.66, 36.78, 502.38
-232.45, 35.42, 524.15
-233.31, 36.03, 1061.54
-233.54, 37.38, 521.92
-234.43, 37.96, 605.68
-234.18, 36.62, 552.06
-235.07, 37.20, 541.81
-233.09, 34.67, 510.64
-233.95, 35.27, 506.32
-233.73, 33.92, 546.94
-234.58, 34.51, 493.75
-234.81, 35.85, 538.22
-235.70, 36.43, 564.95
-235.44, 35.09, 559.39
-236.32, 35.66, 508.16
-235.35, 38.54, 466.41
-236.28, 39.10, 469.22
-235.98, 37.77, 487.15
-236.91, 38.32, 475.88
-237.23, 39.65, 451.24
-238.20, 40.18, 467.52
-237.85, 38.87, 495.10
-238.81, 39.40, 482.45
-236.60, 36.99, 493.63
-237.53, 37.55, 525.47
-237.22, 36.22, 498.75
-238.14, 36.77, 449.80
-238.46, 38.08, 506.31
-239.42, 38.61, 502.53
-239.07, 37.30, 459.54
-240.02, 37.83, 456.01
-236.68, 43.87, 482.85
-237.73, 44.40, 523.50
-237.32, 43.08, 543.80
-238.36, 43.61, 450.75
-238.79, 44.92, 471.69
-239.88, 45.42, 458.98
-239.42, 44.12, 450.30
-240.50, 44.61, 497.85
-237.95, 42.29, 483.21
-238.98, 42.81, 498.36
-238.58, 41.50, 510.59
-239.60, 42.01, 506.59
-240.03, 43.31, 462.58
-241.10, 43.80, 511.31
-240.63, 42.51, 432.16
-241.70, 42.99, 436.82
-241.00, 45.91, 479.55
-242.14, 46.37, 453.58
-241.60, 45.09, 429.86
-242.73, 45.55, 637.31
-243.30, 46.82, 453.82
-244.49, 47.25, 426.29
-243.88, 46.00, 414.54
-245.05, 46.42, 511.16
-242.19, 44.28, 454.25
-243.31, 44.73, 445.19
-242.78, 43.46, 464.29
-243.88, 43.91, 472.76
-244.45, 45.17, 549.06
-245.60, 45.59, 418.65
-245.01, 44.35, 442.23
-246.15, 44.76, 633.19
-239.19, 40.71, 592.15
-240.20, 41.22, 472.48
-239.80, 39.91, 437.91
-240.80, 40.42, 481.30
-241.23, 41.71, 423.39
-242.28, 42.19, 453.51
-241.82, 40.91, 436.70
-242.87, 41.38, 429.51
-240.40, 39.12, 458.56
-241.39, 39.62, 473.73
-240.99, 38.33, 449.11
-241.98, 38.83, 480.20
-242.41, 40.11, 430.57
-243.44, 40.57, 462.17
-242.99, 39.30, 453.56
-244.01, 39.77, 415.67
-243.36, 42.65, 454.19
-244.45, 43.09, 464.19
-243.93, 41.84, 491.50
-245.01, 42.28, 426.81
-245.56, 43.52, 412.57
-246.70, 43.93, 419.15
-246.11, 42.70, 534.99
-247.24, 43.10, 471.72
-244.50, 41.02, 524.40
-245.57, 41.46, 429.40
-245.06, 40.21, 561.54
-246.12, 40.64, 441.26
-246.66, 41.88, 502.90
-247.77, 42.27, 444.67
-247.20, 41.05, 440.96
-248.30, 41.45, 495.36
-234.36, 33.17, 1081.15
-235.20, 33.75, 514.00
-234.98, 32.41, 560.32
-235.82, 33.00, 429.55
-236.06, 34.33, 453.87
-236.94, 34.90, 688.80
-236.68, 33.57, 1643.30
-237.55, 34.13, 472.57
-235.60, 31.66, 455.46
-236.44, 32.24, 456.06
-236.22, 30.91, 512.50
-237.05, 31.48, 476.18
-237.29, 32.81, 599.43
-238.16, 33.37, 489.28
-237.90, 32.05, 454.98
-238.77, 32.60, 481.45
-237.84, 35.45, 536.46
-238.75, 35.99, 445.27
-238.44, 34.68, 545.44
-239.35, 35.22, 462.83
-239.67, 36.52, 477.82
-240.62, 37.04, 441.34
-240.27, 35.74, 500.03
-241.21, 36.26, 446.17
-239.05, 33.91, 453.22
-239.95, 34.45, 500.01
-239.65, 33.14, 448.91
-240.54, 33.67, 523.04
-240.87, 34.97, 457.15
-241.80, 35.47, 449.58
-241.46, 34.19, 442.73
-242.38, 34.69, 454.84
-236.83, 30.16, 451.34
-237.66, 30.73, 460.58
-237.44, 29.41, 468.08
-238.27, 29.98, 498.49
-238.51, 31.29, 498.51
-239.37, 31.84, 443.67
-239.11, 30.53, 639.13
-239.97, 31.08, 440.28
-238.04, 28.66, 490.63
-238.87, 29.22, 454.99
-238.65, 27.91, 441.36
-239.47, 28.47, 435.57
-239.71, 29.78, 437.63
-240.56, 30.32, 449.47
-240.30, 29.02, 433.99
-241.16, 29.56, 444.63
-240.24, 32.38, 430.75
-241.14, 32.90, 462.70
-240.84, 31.61, 710.71
-241.73, 32.13, 423.10
-242.04, 33.41, 419.85
-242.97, 33.91, 596.60
-242.63, 32.64, 460.08
-243.55, 33.13, 437.49
-241.43, 30.85, 454.05
-242.31, 31.36, 481.53
-242.02, 30.09, 439.49
-242.90, 30.60, 444.07
-243.21, 31.87, 442.57
-244.13, 32.36, 428.78
-243.79, 31.10, 465.71
-244.70, 31.58, 430.73
-241.58, 37.54, 435.62
-242.56, 38.03, 427.42
-242.17, 36.75, 467.49
-243.14, 37.24, 489.33
-243.56, 38.50, 496.22
-244.58, 38.96, 6010.40
-244.13, 37.71, 445.96
-245.15, 38.16, 484.59
-242.75, 35.97, 670.47
-243.72, 36.45, 419.41
-243.33, 35.18, 425.57
-244.29, 35.66, 425.21
-244.70, 36.91, 469.58
-245.71, 37.36, 472.42
-245.27, 36.12, 446.02
-246.26, 36.56, 439.01
-245.62, 39.40, 519.40
-246.67, 39.83, 418.84
-246.17, 38.60, 418.10
-247.22, 39.02, 398.31
-247.74, 40.24, 447.84
-248.83, 40.62, 451.73
-248.28, 39.42, 389.19
-249.36, 39.80, 404.43
-246.73, 37.79, 418.38
-247.76, 38.20, 405.54
-247.28, 36.99, 401.82
-248.31, 37.39, 452.65
-248.82, 38.60, 400.09
-249.89, 38.98, 433.13
-249.35, 37.79, 403.30
-250.41, 38.16, 443.98
-243.91, 34.40, 449.27
-244.86, 34.87, 491.45
-244.48, 33.61, 441.89
-245.43, 34.08, 498.68
-245.83, 35.32, 425.55
-246.82, 35.76, 413.87
-246.40, 34.53, 443.76
-247.38, 34.96, 578.81
-245.05, 32.83, 436.36
-246.00, 33.30, 425.94
-245.63, 32.06, 414.52
-246.57, 32.51, 396.85
-246.96, 33.74, 402.49
-247.94, 34.17, 441.57
-247.52, 32.95, 413.44
-248.49, 33.38, 599.94
-247.83, 36.18, 438.90
-248.85, 36.59, 427.04
-248.38, 35.38, 388.84
-249.39, 35.78, 413.79
-249.89, 36.97, 418.63
-250.94, 37.34, 416.70
-250.42, 36.16, 429.07
-251.47, 36.53, 1875.76
-248.93, 34.58, 426.56
-249.94, 34.98, 462.77
-249.48, 33.79, 407.44
-250.48, 34.18, 444.36
-250.96, 35.36, 450.91
-252.00, 35.72, 392.76
-251.50, 34.55, 422.40
-252.53, 34.91, 391.94
-245.70, 47.67, 416.43
-246.93, 48.06, 468.51
-246.24, 46.83, 438.38
-247.46, 47.22, 416.86
-248.19, 48.43, 420.20
-249.47, 48.78, 403.42
-248.70, 47.58, 433.71
-249.97, 47.93, 387.25
-246.79, 45.99, 402.01
-247.99, 46.37, 563.10
-247.32, 45.16, 411.53
-248.51, 45.53, 466.42
-249.21, 46.73, 492.47
-250.46, 47.07, 394.62
-249.72, 45.89, 391.59
-250.95, 46.22, 398.07
-250.77, 49.11, 400.71
-252.10, 49.42, 402.22
-251.25, 48.25, 475.48
-252.55, 48.55, 396.20
-253.44, 49.70, 424.78
-254.80, 49.95, 375.17
-253.88, 48.83, 476.88
-255.22, 49.08, 482.60
-251.72, 47.39, 425.79
-253.01, 47.69, 404.30
-252.20, 46.53, 515.67
-253.46, 46.82, 415.31
-254.31, 47.96, 413.59
-255.63, 48.21, 457.89
-254.75, 47.09, 384.14
-256.05, 47.33, 640.54
-247.85, 44.32, 415.16
-249.03, 44.69, 417.08
-248.38, 43.49, 397.81
-249.54, 43.85, 423.32
-250.22, 45.04, 407.86
-251.43, 45.37, 408.90
-250.72, 44.20, 395.76
-251.92, 44.52, 451.88
-248.90, 42.65, 391.48
-250.05, 43.01, 446.46
-249.42, 41.82, 488.96
-250.56, 42.18, 464.11
-251.22, 43.35, 546.69
-252.40, 43.67, 417.05
-251.71, 42.51, 400.96
-252.89, 42.83, 388.73
-252.67, 45.68, 428.46
-253.92, 45.96, 381.41
-253.14, 44.82, 528.53
-254.37, 45.10, 391.12
-255.18, 46.22, 362.19
-256.47, 46.46, 401.87
-255.62, 45.36, 404.65
-256.89, 45.59, 370.36
-253.61, 43.97, 401.72
-254.82, 44.24, 388.85
-254.07, 43.12, 530.51
-255.28, 43.39, 374.66
-256.06, 44.49, 414.56
-257.31, 44.72, 478.56
-256.50, 43.63, 378.50
-257.73, 43.85, 374.74
-256.18, 50.19, 402.19
-257.58, 50.39, 389.05
-256.58, 49.31, 391.08
-257.95, 49.51, 371.93
-258.99, 50.57, 400.45
-260.42, 50.72, 347.39
-259.34, 49.68, 411.51
-260.74, 49.83, 421.43
-256.97, 48.43, 403.66
-258.33, 48.62, 368.54
-257.37, 47.55, 373.65
-258.70, 47.74, 392.44
-259.69, 48.79, 360.19
-261.07, 48.94, 342.50
-260.05, 47.91, 659.93
-261.40, 48.04, 440.16
-261.86, 50.85, 372.20
-263.31, 50.94, 359.59
-262.16, 49.95, 405.01
-263.58, 50.04, 365.13
-264.76, 51.01, 325.91
-266.22, 51.04, 435.02
-265.01, 50.10, 399.28
-266.44, 50.13, 393.37
-262.46, 49.05, 499.21
-263.86, 49.14, 394.99
-262.77, 48.15, 383.45
-264.14, 48.24, 357.73
-265.26, 49.20, 351.20
-266.67, 49.22, 364.11
-265.52, 48.29, 336.42
-266.91, 48.32, 344.43
-257.77, 46.67, 357.64
-259.08, 46.86, 360.09
-258.17, 45.80, 390.64
-259.46, 45.98, 345.80
-260.40, 47.02, 368.48
-261.74, 47.15, 430.00
-260.77, 46.13, 384.50
-262.08, 46.26, 351.87
-258.57, 44.92, 374.11
-259.85, 45.10, 601.03
-258.98, 44.05, 375.45
-260.24, 44.22, 345.36
-261.14, 45.25, 713.43
-262.43, 45.38, 383.71
-261.51, 44.37, 1498.11
-262.79, 44.49, 424.62
-263.08, 47.26, 364.30
-264.44, 47.34, 628.00
-263.41, 46.37, 370.77
-264.74, 46.44, 355.23
-265.80, 47.39, 418.62
-267.16, 47.41, 347.06
-266.08, 46.48, 356.22
-267.42, 46.50, 362.15
-263.74, 45.47, 404.21
-265.05, 45.54, 354.09
-264.08, 44.58, 375.91
-265.37, 44.65, 397.17
-266.37, 45.58, 344.80
-267.69, 45.59, 371.54
-266.67, 44.68, 436.08
-267.98, 44.69, 347.15
-249.94, 40.99, 384.55
-251.07, 41.34, 396.44
-250.46, 40.17, 615.11
-251.57, 40.51, 469.76
-252.21, 41.67, 436.38
-253.37, 41.98, 396.46
-252.70, 40.83, 385.14
-253.85, 41.14, 362.17
-250.98, 39.34, 472.75
-252.08, 39.68, 425.55
-251.49, 38.52, 427.58
-252.59, 38.85, 425.58
-253.20, 40.00, 696.97
-254.34, 40.30, 373.77
-253.70, 39.16, 408.03
-254.82, 39.46, 453.71
-254.54, 42.27, 404.31
-255.73, 42.53, 438.97
-255.01, 41.42, 387.75
-256.19, 41.68, 379.95
-256.94, 42.77, 426.10
-258.16, 42.99, 361.18
-257.38, 41.91, 438.49
-258.59, 42.12, 356.75
-255.49, 40.57, 382.58
-256.65, 40.83, 423.66
-255.96, 39.73, 356.59
-257.12, 39.98, 360.09
-257.83, 41.06, 416.18
-259.02, 41.26, 373.28
-258.28, 40.20, 360.51
-259.46, 40.40, 409.99
-252.01, 37.69, 418.73
-253.10, 38.02, 389.56
