# az(deg), al(deg), L(cd) 
-243.77, 42.84, 466.42
-244.87, 43.29, 474.89
-245.44, 44.54, 550.93
-246.59, 44.96, 420.93
-245.99, 43.72, 444.47
-247.12, 44.12, 634.79
-240.19, 40.11, 593.76
-241.20, 40.61, 474.58
-240.78, 39.31, 440.18
-241.78, 39.81, 483.38
-242.22, 41.10, 425.68
-243.27, 41.57, 455.71
-242.80, 40.29, 438.99
-243.84, 40.76, 431.82
-241.37, 38.52, 460.77
-242.36, 39.01, 475.86
-241.95, 37.72, 451.37
-242.94, 38.21, 482.34
-243.37, 39.49, 432.93
-244.40, 39.95, 464.37
-243.94, 38.68, 455.84
-244.96, 39.14, 418.12
-244.34, 42.03, 456.38
-245.42, 42.47, 466.38
-244.89, 41.21, 493.59
-245.97, 41.65, 429.16
-246.53, 42.89, 414.94
-247.65, 43.29, 421.52
-247.07, 42.06, 536.93
-248.18, 42.46, 473.94
-245.45, 40.40, 526.40
-246.51, 40.83, 431.76
-246.00, 39.58, 563.38
-247.06, 40.01, 443.60
-247.60, 41.24, 505.00
-248.70, 41.63, 447.01
-248.13, 40.41, 443.34
-249.22, 40.80, 497.50
-235.32, 32.60, 1079.79
-236.16, 33.18, 515.91
-235.93, 31.84, 561.94
-236.77, 32.42, 432.01
-237.02, 33.75, 456.11
-237.90, 34.31, 689.79
-237.63, 32.99, 1638.63
-238.50, 33.54, 474.74
-236.54, 31.09, 457.74
-237.38, 31.66, 458.35
-237.14, 30.33, 514.43
-237.98, 30.90, 478.32
-238.23, 32.22, 600.83
-239.10, 32.77, 491.35
-238.83, 31.46, 457.31
-239.69, 32.01, 483.55
-238.79, 34.86, 538.25
-239.70, 35.40, 447.58
-239.39, 34.09, 547.18
-240.29, 34.62, 465.06
-240.63, 35.92, 479.94
-241.57, 36.43, 443.69
-241.21, 35.14, 502.06
-242.15, 35.65, 448.52
-239.98, 33.31, 455.53
-240.88, 33.84, 502.03
-240.57, 32.54, 451.28
-241.47, 33.07, 524.94
-241.80, 34.36, 459.48
-242.73, 34.86, 451.92
-242.38, 33.58, 445.16
-243.30, 34.08, 457.19
-237.75, 29.57, 453.69
-238.58, 30.14, 462.83
-238.34, 28.82, 470.25
-239.17, 29.38, 500.50
-239.42, 30.70, 500.53
-240.28, 31.24, 446.08
-240.01, 29.94, 640.08
-240.87, 30.48, 442.76
-238.94, 28.07, 492.57
-239.76, 28.63, 457.29
-239.53, 27.32, 443.72
-240.36, 27.87, 437.95
-240.60, 29.18, 440.07
-241.46, 29.71, 451.84
-241.19, 28.42, 436.47
-242.04, 28.95, 446.98
-241.16, 31.77, 433.24
-242.05, 32.29, 465.03
-241.74, 31.00, 711.27
-242.63, 31.52, 425.72
-242.95, 32.80, 422.44
-243.87, 33.29, 598.16
-243.53, 32.02, 462.42
-244.44, 32.51, 440.04
-242.32, 30.24, 456.42
-243.21, 30.75, 483.71
-242.90, 29.47, 441.97
-243.78, 29.98, 446.49
-244.10, 31.25, 445.08
-245.01, 31.73, 431.38
-244.67, 30.47, 468.06
-245.58, 30.96, 433.31
-242.53, 36.93, 437.97
-243.51, 37.41, 429.86
-243.10, 36.14, 469.73
-244.08, 36.62, 491.49
-244.50, 37.88, 498.32
-245.52, 38.33, 5987.55
-245.06, 37.08, 448.32
-246.07, 37.53, 486.81
-243.68, 35.35, 671.69
-244.64, 35.82, 421.95
-244.24, 34.56, 428.13
-245.20, 35.03, 427.75
-245.62, 36.28, 471.90
-246.62, 36.72, 474.72
-246.18, 35.48, 448.49
-247.17, 35.92, 441.49
-246.55, 38.77, 521.43
-247.59, 39.19, 421.33
-247.09, 37.96, 420.61
-248.13, 38.38, 400.96
-248.66, 39.59, 450.21
-249.74, 39.98, 454.06
-249.19, 38.77, 391.85
-250.26, 39.15, 407.02
-247.63, 37.15, 420.95
-248.66, 37.56, 408.19
-248.17, 36.34, 404.54
-249.20, 36.75, 455.08
-249.71, 37.95, 402.74
-250.78, 38.33, 435.66
-250.24, 37.14, 405.98
-251.29, 37.51, 446.47
-244.81, 33.77, 451.71
-245.76, 34.24, 493.67
-245.38, 32.99, 444.37
-246.32, 33.45, 500.89
-246.73, 34.69, 428.16
-247.71, 35.12, 416.54
-247.28, 33.89, 446.27
-248.26, 34.32, 580.58
-245.94, 32.20, 438.94
-246.88, 32.66, 428.60
-246.50, 31.42, 417.29
-247.44, 31.88, 399.70
-247.84, 33.10, 405.29
-248.81, 33.53, 444.16
-248.39, 32.31, 416.23
-249.36, 32.73, 601.49
-248.72, 35.54, 441.45
-249.73, 35.94, 429.63
-249.25, 34.74, 391.69
-250.26, 35.13, 416.49
-250.76, 36.32, 421.31
-251.81, 36.69, 419.35
-251.29, 35.51, 431.71
-252.33, 35.87, 1870.43
-249.80, 33.94, 429.21
-250.80, 34.33, 465.25
-250.34, 33.14, 410.25
-251.33, 33.52, 446.96
-251.81, 34.70, 453.44
-252.85, 35.06, 395.61
-252.34, 33.89, 425.11
-253.37, 34.24, 394.86
-246.70, 47.03, 418.65
-247.93, 47.42, 470.61
-247.23, 46.19, 440.58
-248.44, 46.57, 419.14
-249.17, 47.79, 422.44
-250.44, 48.13, 405.71
-249.67, 46.94, 435.94
-250.92, 47.27, 389.64
-247.76, 45.35, 404.38
-248.95, 45.73, 564.96
-248.28, 44.52, 413.90
-249.46, 44.89, 468.60
-250.17, 46.08, 494.55
-251.40, 46.42, 397.03
-250.66, 45.24, 394.03
-251.88, 45.57, 400.49
-251.73, 48.46, 403.02
-253.04, 48.76, 404.52
-252.19, 47.59, 477.60
-253.48, 47.89, 398.55
-254.36, 49.03, 427.01
-255.71, 49.29, 377.56
-254.79, 48.16, 479.00
-256.12, 48.41, 484.71
-252.65, 46.73, 428.09
-253.92, 47.02, 406.65
-253.11, 45.87, 517.70
-254.37, 46.16, 417.66
-255.22, 47.29, 415.92
-256.52, 47.53, 460.08
-255.64, 46.42, 386.58
-256.93, 46.66, 642.16
-248.80, 43.68, 417.55
-249.97, 44.04, 419.45
-249.31, 42.84, 400.28
-250.47, 43.20, 425.71
-251.15, 44.39, 410.28
-252.35, 44.71, 411.30
-251.64, 43.54, 398.25
-252.83, 43.86, 454.15
-249.82, 42.01, 394.00
-250.96, 42.36, 448.80
-250.33, 41.17, 491.14
-251.46, 41.52, 466.39
-252.12, 42.70, 548.64
-253.30, 43.01, 419.45
-252.61, 41.85, 403.47
-253.77, 42.16, 391.28
-253.57, 45.01, 430.78
-254.81, 45.30, 383.90
-254.03, 44.16, 530.53
-255.25, 44.43, 393.59
-256.06, 45.55, 364.71
-257.33, 45.79, 404.24
-256.49, 44.69, 407.05
-257.74, 44.91, 372.85
-254.49, 43.30, 404.19
-255.70, 43.57, 391.35
-254.95, 42.45, 532.52
-256.14, 42.72, 377.24
-256.92, 43.82, 416.95
-258.15, 44.04, 480.70
-257.35, 42.96, 381.04
-258.57, 43.18, 377.30
-257.08, 49.51, 404.49
-258.45, 49.71, 391.37
-257.46, 48.63, 393.43
-258.81, 48.83, 374.31
-259.85, 49.89, 402.73
-261.26, 50.04, 349.78
-260.19, 49.00, 413.75
-261.57, 49.14, 423.63
-257.84, 47.75, 405.98
-259.18, 47.94, 370.94
-258.23, 46.87, 376.07
-259.54, 47.06, 394.78
-260.53, 48.11, 362.60
-261.89, 48.25, 344.94
-260.87, 47.22, 661.44
-262.21, 47.36, 442.33
-262.67, 50.16, 374.51
-264.10, 50.25, 361.91
-262.96, 49.26, 407.24
-264.37, 49.35, 367.45
-265.53, 50.32, 328.29
-266.97, 50.35, 437.09
-265.77, 49.41, 401.47
-267.19, 49.44, 395.56
-263.26, 48.36, 501.17
-264.64, 48.45, 397.23
-263.56, 47.47, 385.77
-264.92, 47.55, 360.11
-266.02, 48.50, 353.55
-267.41, 48.53, 366.40
-266.28, 47.60, 338.85
-267.65, 47.62, 346.82
-258.62, 45.99, 360.13
-259.91, 46.18, 362.56
-259.01, 45.12, 393.06
-260.29, 45.30, 348.36
-261.22, 46.34, 370.92
-262.54, 46.47, 432.21
-261.58, 45.45, 386.92
-262.88, 45.58, 354.37
-259.40, 44.24, 376.62
-260.66, 44.42, 602.73
-259.80, 43.37, 378.01
-261.05, 43.54, 348.00
-261.94, 44.57, 714.72
-263.22, 44.69, 386.14
-262.30, 43.68, 1496.49
-263.57, 43.80, 426.94
-263.87, 46.57, 366.71
-265.21, 46.65, 629.55
-264.19, 45.68, 373.19
-265.50, 45.75, 357.68
-266.55, 46.70, 420.82
-267.89, 46.72, 349.48
-266.83, 45.79, 358.66
-268.15, 45.81, 364.56
-264.51, 44.78, 406.55
-265.81, 44.85, 356.60
-264.84, 43.89, 378.39
-266.12, 43.95, 399.57
-267.11, 44.89, 347.33
-268.42, 44.90, 373.98
-267.41, 43.99, 438.33
-268.70, 44.00, 349.73
-250.84, 40.34, 387.20
-251.96, 40.69, 399.02
-251.35, 39.51, 616.78
-252.45, 39.85, 472.04
-253.09, 41.01, 438.77
-254.24, 41.32, 399.03
-253.58, 40.17, 387.80
-254.71, 40.47, 364.93
-251.86, 38.68, 475.06
-252.95, 39.02, 428.06
-252.36, 37.86, 430.13
-253.45, 38.19, 428.15
-254.06, 39.33, 698.28
-255.19, 39.63, 376.51
-254.55, 38.50, 410.68
-255.67, 38.79, 456.11
-255.41, 41.60, 406.84
-256.59, 41.86, 441.33
-255.87, 40.75, 390.37
-257.03, 41.00, 382.58
-257.78, 42.10, 428.50
-258.99, 42.31, 363.84
-258.22, 41.24, 440.88
-259.41, 41.45, 359.48
-256.33, 39.90, 385.25
-257.49, 40.15, 426.15
-256.80, 39.05, 359.44
-257.94, 39.30, 362.93
-258.66, 40.38, 418.72
-259.84, 40.58, 375.98
-259.10, 39.52, 363.33
-260.27, 39.72, 412.57
-252.87, 37.03, 421.35
-253.95, 37.36, 392.37
