# az(deg), al(deg), L(cd) 
-216.75, 44.62, 651.07
-217.59, 45.32, 580.45
-217.56, 46.71, 551.86
-218.45, 47.40, 544.42
-218.45, 46.02, 623.22
-219.33, 46.71, 539.38
-217.53, 49.47, 590.67
-218.47, 50.16, 578.89
-218.45, 48.78, 541.80
-219.40, 49.46, 499.35
-219.45, 50.84, 605.66
-220.46, 51.51, 507.05
-220.37, 50.13, 545.44
-221.38, 50.79, 583.37
-219.36, 48.09, 512.70
-220.30, 48.76, 500.98
-220.25, 47.38, 508.14
-221.19, 48.05, 521.51
-221.28, 49.42, 571.37
-222.28, 50.07, 589.28
-222.16, 48.71, 531.03
-223.16, 49.35, 510.64
-217.58, 55.01, 559.64
-218.67, 55.69, 502.04
-218.60, 54.31, 484.09
-219.69, 54.97, 483.06
-219.81, 56.35, 639.26
-221.00, 57.00, 560.12
-220.83, 55.63, 571.55
-222.01, 56.27, 555.61
-219.60, 53.60, 489.50
-220.69, 54.26, 481.76
-220.56, 52.88, 507.00
-221.65, 53.53, 637.01
-221.82, 54.90, 480.25
-222.99, 55.53, 484.37
-222.77, 54.17, 574.19
-223.94, 54.79, 520.00
-222.23, 57.64, 516.66
-223.51, 58.25, 464.39
-223.23, 56.89, 495.13
-224.50, 57.50, 501.74
-224.84, 58.86, 545.09
-226.22, 59.44, 467.11
-225.82, 58.09, 517.48
-227.19, 58.67, 504.02
-224.20, 56.15, 472.47
-225.46, 56.75, 479.68
-225.14, 55.40, 613.66
-226.39, 55.99, 487.53
-226.77, 57.33, 477.95
-228.12, 57.89, 535.27
-227.68, 56.56, 465.02
-229.02, 57.11, 464.98
-221.51, 52.16, 513.22
-222.59, 52.80, 504.21
-222.42, 51.44, 679.80
-223.50, 52.07, 492.20
-223.70, 53.43, 515.86
-224.86, 54.04, 457.92
-224.61, 52.69, 467.02
-225.76, 53.30, 578.87
-223.31, 50.71, 483.50
-224.39, 51.34, 467.76
-224.19, 49.98, 525.07
-225.25, 50.60, 469.16
-225.49, 51.95, 464.37
-226.63, 52.54, 468.14
-226.35, 51.20, 545.63
-227.48, 51.79, 477.02
-226.06, 54.64, 467.55
-227.29, 55.22, 534.68
-226.94, 53.88, 442.93
-228.17, 54.46, 466.11
-228.57, 55.79, 471.30
-229.90, 56.33, 507.73
-229.44, 55.01, 498.16
-230.75, 55.54, 414.41
-227.81, 53.12, 500.92
-229.02, 53.69, 445.61
-228.65, 52.36, 502.65
-229.85, 52.92, 441.07
-230.28, 54.23, 440.34
-231.57, 54.76, 439.04
-231.09, 53.45, 441.36
-232.37, 53.97, 414.27
-218.44, 66.07, 521.67
-220.09, 66.72, 556.08
-219.79, 65.34, 498.83
-221.42, 65.97, 491.87
-221.82, 67.34, 523.76
-223.66, 67.94, 548.68
-223.14, 66.58, 505.74
-224.95, 67.16, 507.32
-221.08, 64.60, 573.16
-222.69, 65.21, 469.86
-222.30, 63.85, 505.05
-223.89, 64.45, 478.65
-224.38, 65.81, 699.89
-226.16, 66.38, 479.33
-225.56, 65.03, 493.23
-227.31, 65.59, 430.27
-225.60, 68.51, 610.33
-227.64, 69.06, 498.81
-226.85, 67.72, 503.30
-228.85, 68.25, 469.77
-229.79, 69.57, 497.46
-232.05, 70.06, 672.73
-230.95, 68.75, 470.60
-233.15, 69.22, 438.24
-228.03, 66.92, 568.07
-229.99, 67.44, 426.37
-229.15, 66.12, 469.34
-231.06, 66.62, 506.03
-232.04, 67.93, 458.32
-234.18, 68.38, 497.94
-233.06, 67.09, 459.14
-235.15, 67.54, 523.80
-223.47, 63.09, 472.11
-225.04, 63.68, 534.32
-224.58, 62.33, 464.25
-226.14, 62.90, 499.87
-226.69, 64.25, 488.89
-228.41, 64.79, 449.11
-227.76, 63.46, 448.80
-229.45, 63.99, 428.68
-225.65, 61.56, 549.27
-227.18, 62.12, 514.17
-226.67, 60.78, 479.86
-228.19, 61.34, 576.31
-228.78, 62.67, 514.01
-230.44, 63.19, 508.29
-229.76, 61.87, 518.95
-231.40, 62.38, 425.07
-230.21, 65.31, 441.24
-232.08, 65.80, 444.02
-231.21, 64.50, 416.64
-233.05, 64.97, 408.12
-234.03, 66.26, 420.83
-236.06, 66.69, 446.03
-234.95, 65.42, 416.98
-236.93, 65.84, 458.13
-232.17, 63.68, 458.75
-233.97, 64.15, 441.01
-233.09, 62.86, 682.19
-234.85, 63.32, 451.70
-235.83, 64.59, 435.27
-237.76, 64.99, 430.33
-236.67, 63.74, 419.79
-238.55, 64.14, 646.87
-234.43, 70.51, 467.98
-236.91, 70.92, 443.76
-235.45, 69.66, 612.17
-237.85, 70.05, 403.47
-239.50, 71.29, 461.47
-242.20, 71.62, 476.74
-240.35, 70.41, 436.26
-242.94, 70.73, 411.39
-236.41, 68.80, 514.95
-238.73, 69.19, 449.24
-237.31, 67.95, 513.02
-239.56, 68.32, 425.30
-241.14, 69.54, 562.04
-243.63, 69.84, 622.29
-241.89, 68.66, 448.08
-244.29, 68.96, 422.91
-244.98, 71.90, 403.44
-247.85, 72.14, 372.08
-245.61, 71.00, 396.47
-248.35, 71.23, 437.20
-250.80, 72.32, 434.95
-253.79, 72.46, 383.17
-251.16, 71.41, 412.22
-254.02, 71.54, 348.94
-246.19, 70.11, 374.82
-248.82, 70.33, 395.65
-246.75, 69.21, 362.86
-249.28, 69.43, 415.09
-251.51, 70.50, 379.60
-254.24, 70.63, 355.01
-251.85, 69.59, 392.52
-254.47, 69.72, 351.35
-238.17, 67.09, 553.54
-240.35, 67.46, 401.46
-238.98, 66.23, 496.83
-241.09, 66.59, 445.65
-242.60, 67.78, 397.91
-244.91, 68.07, 393.76
-243.27, 66.90, 420.23
-245.51, 67.18, 435.92
-239.75, 65.37, 423.59
-241.80, 65.71, 406.83
-240.49, 64.51, 599.38
-242.48, 64.84, 413.10
-243.92, 66.02, 381.84
-246.08, 66.29, 400.60
-244.53, 65.14, 406.71
-246.63, 65.41, 380.60
-247.29, 68.32, 392.74
-249.71, 68.52, 371.43
-247.80, 67.42, 398.80
-250.14, 67.62, 390.07
-252.19, 68.69, 671.51
-254.69, 68.80, 353.10
-252.52, 67.78, 341.65
-254.93, 67.89, 371.17
-248.30, 66.53, 389.35
-250.55, 66.72, 356.97
-248.77, 65.63, 388.91
-250.96, 65.82, 546.55
-252.85, 66.87, 455.43
-255.17, 66.98, 341.76
-253.17, 65.96, 388.24
-255.41, 66.07, 342.85
-227.66, 60.00, 487.03
-229.15, 60.55, 488.88
-228.61, 59.22, 905.03
-230.08, 59.75, 555.15
-230.70, 61.07, 445.12
-232.31, 61.57, 465.14
-231.60, 60.26, 452.20
-233.18, 60.75, 680.43
-229.52, 58.44, 648.25
-230.97, 58.96, 433.89
-230.41, 57.65, 459.39
-231.84, 58.16, 556.52
-232.48, 59.46, 493.60
-234.03, 59.94, 404.24
-233.32, 58.65, 465.64
-234.84, 59.12, 382.06
-233.97, 62.04, 406.23
-235.69, 62.48, 387.60
-234.82, 61.21, 386.80
-236.50, 61.65, 392.50
-237.47, 62.90, 419.77
-239.31, 63.29, 379.47
-238.24, 62.06, 406.17
-240.04, 62.44, 442.27
-235.63, 60.39, 396.39
-237.28, 60.81, 451.41
-236.42, 59.56, 463.98
-238.04, 59.98, 470.79
-238.99, 61.21, 406.71
-240.74, 61.58, 426.75
-239.71, 60.36, 800.52
-241.42, 60.73, 443.22
-231.26, 56.85, 449.51
-232.68, 57.36, 403.80
-232.09, 56.06, 1051.23
-233.49, 56.56, 497.10
-234.13, 57.84, 434.12
-235.63, 58.30, 412.77
-234.92, 57.03, 616.11
-236.40, 57.48, 449.45
-232.90, 55.26, 418.57
-234.27, 55.75, 828.12
-233.69, 54.47, 559.94
-235.04, 54.94, 460.83
-235.69, 56.21, 815.13
-237.14, 56.65, 501.16
-236.44, 55.40, 407.90
-237.87, 55.83, 494.31
-237.18, 58.73, 526.97
-238.77, 59.14, 407.80
-237.92, 57.90, 537.46
-239.48, 58.30, 443.16
-240.40, 59.52, 384.99
-242.08, 59.87, 479.10
-241.08, 58.67, 389.64
-242.72, 59.01, 370.44
-238.64, 57.07, 396.75
-240.17, 57.46, 515.27
-239.34, 56.24, 399.12
-240.84, 56.62, 413.35
-241.74, 57.82, 446.34
-243.35, 58.16, 529.76
-242.39, 56.97, 456.42
-243.96, 57.30, 559.32
-241.20, 63.65, 421.51
-243.14, 63.97, 391.93
-241.88, 62.78, 395.37
-243.77, 63.10, 527.50
-245.13, 64.26, 372.77
-247.16, 64.52, 527.72
-245.71, 63.38, 856.69
-247.68, 63.63, 439.77
-242.54, 61.92, 1061.28
-244.38, 62.23, 413.06
-243.18, 61.06, 374.81
-244.98, 61.36, 378.53
-246.27, 62.50, 402.10
-248.19, 62.74, 417.90
-246.81, 61.62, 388.09
-248.68, 61.86, 779.75
-249.24, 64.74, 365.11
-251.35, 64.92, 378.54
-249.70, 63.84, 450.18
-251.74, 64.02, 464.30
-253.49, 65.06, 361.51
-255.66, 65.16, 348.85
-253.82, 64.15, 327.73
-255.91, 64.25, 334.57
-250.14, 62.95, 329.86
-252.13, 63.12, 419.61
-250.58, 62.05, 358.40
-252.51, 62.22, 411.18
-254.14, 63.25, 384.89
-256.17, 63.34, 345.47
-254.46, 62.34, 321.02
-256.44, 62.43, 397.20
-243.80, 60.19, 355.13
-245.55, 60.48, 408.66
-244.40, 59.33, 365.34
-246.12, 59.61, 352.71
-247.34, 60.74, 949.79
-249.17, 60.97, 381.12
-247.87, 59.86, 347.63
-249.64, 60.08, 526.20
-244.99, 58.46, 450.86
-246.67, 58.74, 362.29
-245.57, 57.60, 356.43
-247.21, 57.87, 343.78
-248.38, 58.99, 379.69
-250.11, 59.20, 401.15
-248.88, 58.11, 2037.64
-250.58, 58.31, 342.35
-251.02, 61.16, 381.61
-252.89, 61.32, 407.19
-251.45, 60.27, 381.69
-253.28, 60.42, 400.68
-254.79, 61.44, 331.19
-256.71, 61.52, 404.95
-255.12, 60.54, 343.48
-256.98, 60.61, 336.01
-251.87, 59.38, 343.75
-253.66, 59.52, 359.03
-252.30, 58.49, 431.39
-254.04, 58.63, 373.45
-255.45, 59.63, 494.81
-257.27, 59.71, 430.86
-255.79, 58.73, 441.92
-257.56, 58.80, 378.27
-217.62, 43.94, 650.23
-218.46, 44.64, 563.24
-218.48, 43.26, 545.15
-219.31, 43.95, 592.37
-219.32, 45.33, 509.98
-220.20, 46.01, 515.86
-220.17, 44.63, 487.74
-221.05, 45.31, 526.27
-219.31, 42.57, 588.49
-220.15, 43.26, 517.92
-220.14, 41.88, 576.14
-220.97, 42.56, 515.41
-221.01, 43.94, 574.52
-221.89, 44.60, 486.95
-221.83, 43.24, 519.56
-222.71, 43.90, 482.26
-221.11, 46.68, 485.92
-222.05, 47.34, 514.30
-221.96, 45.97, 720.76
-222.90, 46.63, 1240.56
-223.02, 47.99, 495.32
-224.01, 48.62, 488.63
-223.86, 47.27, 478.16
-224.85, 47.90, 476.26
-222.79, 45.26, 479.15
-223.73, 45.91, 528.04
-223.61, 44.55, 535.70
-224.54, 45.19, 484.72
-224.69, 46.54, 484.72
-225.67, 47.16, 460.05
-225.50, 45.82, 462.01
-226.48, 46.43, 485.29
-220.95, 41.19, 571.10
-221.78, 41.87, 499.51
-221.75, 40.50, 522.27
-222.58, 41.17, 1080.16
-222.64, 42.53, 519.70
-223.51, 43.19, 606.31
-223.43, 41.83, 551.10
-224.31, 42.48, 540.39
-222.53, 39.80, 508.30
-223.36, 40.47, 503.80
-223.31, 39.11, 546.27
-224.14, 39.77, 490.76
-224.21, 41.12, 536.93
-225.09, 41.77, 564.60
-224.99, 40.41, 559.16
-225.86, 41.05, 505.72
-224.42, 43.83, 462.15
-225.34, 44.47, 465.06
-225.21, 43.12, 483.67
-226.13, 43.74, 471.93
-226.29, 45.09, 446.42
-227.27, 45.70, 463.20
-227.08, 44.36, 491.76
-228.05, 44.96, 478.55
-225.98, 42.40, 490.48
-226.90, 43.02, 523.36
-226.75, 41.68, 495.86
-227.67, 42.29, 444.88
-227.85, 43.63, 503.40
-228.82, 44.22, 499.34
-228.61, 42.90, 454.87
-229.57, 43.48, 451.10
-225.04, 49.25, 479.37
-226.10, 49.86, 521.06
-225.87, 48.51, 541.82
-226.93, 49.11, 446.24
-227.19, 50.45, 467.96
-228.31, 51.03, 454.90
-228.01, 49.70, 445.77
-229.12, 50.27, 494.52
-226.69, 47.77, 479.45
-227.74, 48.37, 495.01
-227.49, 47.03, 507.56
-228.53, 47.62, 503.40
-228.81, 48.95, 458.16
-229.92, 49.51, 508.17
-229.60, 48.19, 426.68
-230.70, 48.75, 431.42
-229.47, 51.60, 475.96
-230.66, 52.14, 449.29
-230.27, 50.83, 424.73
-231.45, 51.37, 637.35
-231.89, 52.67, 449.48
-233.15, 53.18, 421.19
-232.67, 51.89, 408.86
-233.92, 52.39, 507.75
-231.06, 50.06, 449.45
-232.23, 50.59, 440.06
-231.83, 49.29, 459.54
-232.99, 49.81, 468.11
-233.43, 51.10, 546.53
-234.67, 51.60, 412.55
-234.18, 50.32, 436.58
-235.40, 50.80, 632.58
-228.28, 46.29, 591.69
-229.31, 46.87, 468.15
-229.05, 45.55, 432.47
-230.08, 46.12, 477.15
-230.37, 47.44, 417.45
-231.46, 47.99, 448.36
-231.13, 46.68, 430.99
-232.21, 47.22, 423.42
-229.81, 44.80, 453.69
-230.83, 45.37, 469.24
-230.56, 44.06, 443.77
-231.57, 44.62, 475.85
-231.88, 45.92, 424.46
-232.95, 46.46, 456.95
-232.61, 45.16, 448.07
-233.68, 45.69, 408.67
-232.58, 48.52, 448.93
-233.73, 49.04, 459.06
-233.32, 47.75, 487.20
-234.46, 48.26, 420.30
-234.91, 49.53, 405.76
-236.12, 50.01, 412.35
-235.63, 48.75, 531.59
-236.83, 49.22, 466.20
-234.05, 46.98, 521.03
-235.18, 47.48, 422.72
-234.77, 46.21, 559.38
-235.89, 46.70, 434.76
-236.34, 47.96, 498.37
-237.52, 48.42, 438.10
-237.04, 47.17, 434.25
-238.21, 47.63, 490.24
-224.07, 38.41, 1105.32
-224.90, 39.06, 511.94
-224.83, 37.71, 560.59
-225.65, 38.36, 423.58
-225.75, 39.70, 449.18
-226.62, 40.34, 694.23
-226.50, 38.99, 1693.73
-227.36, 39.62, 468.68
-225.57, 37.01, 450.49
-226.40, 37.65, 451.23
-226.31, 36.31, 510.61
-227.13, 36.95, 472.29
-227.24, 38.28, 601.69
-228.10, 38.91, 486.11
-227.98, 37.57, 450.07
-228.84, 38.19, 477.87
-227.51, 40.96, 535.20
-228.42, 41.57, 440.12
-228.25, 40.24, 544.72
-229.16, 40.84, 458.33
-229.35, 42.16, 473.83
-230.31, 42.75, 435.77
-230.09, 41.43, 496.95
-231.05, 42.01, 440.64
-228.99, 39.51, 448.34
-229.89, 40.11, 497.14
-229.72, 38.79, 443.69
-230.62, 39.38, 521.31
-230.82, 40.70, 452.19
-231.77, 41.27, 444.06
-231.54, 39.96, 436.96
-232.49, 40.53, 449.44
-227.04, 35.61, 446.03
-227.86, 36.24, 455.81
-227.77, 34.91, 463.73
-228.59, 35.54, 496.00
-228.70, 36.86, 495.86
-229.56, 37.47, 438.06
-229.42, 36.15, 644.70
-230.28, 36.76, 434.35
-228.49, 34.21, 487.85
-229.30, 34.83, 449.87
-229.20, 33.51, 435.45
-230.01, 34.12, 429.20
-230.14, 35.44, 431.42
-230.99, 36.04, 443.91
-230.84, 34.73, 427.52
-231.70, 35.33, 438.74
-230.44, 38.07, 424.42
-231.34, 38.66, 457.97
-231.15, 37.35, 719.63
-232.05, 37.93, 416.11
-232.26, 39.23, 412.78
-233.20, 39.79, 597.97
-232.96, 38.50, 454.90
-233.90, 39.05, 430.90
-231.86, 36.63, 448.73
-232.75, 37.21, 477.62
-232.57, 35.91, 433.19
-233.45, 36.48, 437.91
-233.67, 37.77, 436.31
-234.60, 38.31, 421.52
-234.36, 37.04, 460.63
-235.29, 37.58, 423.38
-231.30, 43.31, 429.65
-232.30, 43.87, 420.98
-232.02, 42.57, 462.66
-233.03, 43.12, 485.17
-233.34, 44.41, 492.17
-234.40, 44.93, 6208.99
-234.05, 43.65, 439.86
-235.10, 44.16, 479.78
-232.74, 41.82, 674.26
-233.74, 42.36, 412.22
-233.46, 41.08, 418.62
-234.45, 41.61, 418.04
-234.76, 42.89, 464.29
-235.80, 43.40, 467.00
-235.46, 42.13, 439.56
-236.50, 42.64, 432.01
-235.48, 45.43, 515.73
-236.59, 45.92, 411.32
-236.18, 44.66, 410.51
-237.28, 45.14, 389.80
-237.73, 46.39, 441.16
-238.89, 46.84, 444.98
-238.41, 45.61, 380.15
-239.56, 46.05, 395.78
-236.87, 43.89, 410.56
-237.96, 44.37, 397.03
-237.56, 43.12, 393.06
-238.64, 43.59, 445.80
-239.08, 44.82, 391.18
-240.22, 45.26, 425.35
-239.75, 44.04, 394.23
-240.88, 44.47, 436.42
-234.16, 40.33, 443.22
-235.15, 40.86, 487.14
-234.86, 39.59, 435.28
-235.84, 40.11, 494.65
-236.15, 41.38, 417.95
-237.18, 41.87, 405.52
-236.84, 40.62, 436.77
-237.86, 41.11, 578.03
-235.55, 38.85, 429.28
-236.53, 39.37, 418.07
-236.24, 38.11, 406.03
-237.21, 38.62, 387.13
-237.52, 39.87, 393.19
-238.54, 40.35, 434.05
-238.20, 39.11, 404.43
-239.21, 39.59, 600.56
-238.24, 42.35, 431.47
-239.31, 42.81, 418.88
-238.91, 41.58, 378.85
-239.98, 42.04, 404.77
-240.41, 43.26, 409.97
-241.53, 43.68, 407.78
-241.07, 42.48, 420.62
-242.18, 42.89, 1931.70
-239.58, 40.82, 418.07
-240.64, 41.27, 455.88
-240.24, 40.05, 397.71
-241.30, 40.50, 436.37
-241.72, 41.70, 443.24
-242.82, 42.11, 382.20
-242.37, 40.92, 413.11
-243.47, 41.32, 381.05
-234.46, 53.67, 410.99
-235.79, 54.14, 464.14
-235.20, 52.87, 433.02
-236.52, 53.33, 410.82
-237.17, 54.58, 414.55
-238.57, 55.01, 397.21
-237.88, 53.77, 427.90
-239.27, 54.18, 380.15
-235.94, 52.07, 395.33
-237.24, 52.52, 560.36
-236.66, 51.27, 404.69
-237.94, 51.71, 460.86
-238.58, 52.95, 487.71
-239.95, 53.36, 387.22
-239.26, 52.14, 383.84
-240.61, 52.54, 390.32
-240.02, 55.41, 394.26
-241.50, 55.78, 395.60
-240.69, 54.57, 470.29
-242.15, 54.94, 388.93
-243.01, 56.13, 418.45
-244.56, 56.45, 367.55
-243.63, 55.28, 471.32
-245.15, 55.59, 477.00
-241.35, 53.74, 418.97
-242.78, 54.10, 396.77
-241.99, 52.91, 510.82
-243.40, 53.26, 407.70
-244.24, 54.43, 406.14
-245.73, 54.74, 451.38
-244.84, 53.59, 375.60
-246.31, 53.88, 638.47
-237.36, 50.47, 408.06
-238.63, 50.91, 409.84
-238.06, 49.67, 389.88
-239.31, 50.10, 415.95
-239.93, 51.32, 400.19
-241.26, 51.71, 401.08
-240.60, 50.51, 387.42
-241.91, 50.89, 445.00
-238.74, 48.87, 383.03
-239.98, 49.29, 439.57
-239.41, 48.07, 483.42
-240.64, 48.48, 457.58
-241.25, 49.69, 542.68
-242.54, 50.07, 408.92
-241.89, 48.87, 392.24
-243.17, 49.25, 379.52
-242.63, 52.08, 421.03
-244.01, 52.42, 372.59
-243.25, 51.25, 523.73
-244.62, 51.59, 382.29
-245.43, 52.74, 352.75
-246.87, 53.03, 393.43
-246.01, 51.89, 396.13
-247.43, 52.18, 360.85
-243.87, 50.42, 393.05
-245.22, 50.75, 379.72
-244.48, 49.59, 525.71
-245.81, 49.91, 364.88
-246.59, 51.05, 406.16
-247.99, 51.33, 472.07
-247.16, 50.21, 368.85
-248.54, 50.48, 365.02
-246.14, 56.74, 394.96
-247.75, 57.00, 381.33
-246.70, 55.88, 383.16
-248.28, 56.13, 363.43
-249.38, 57.23, 392.85
-251.04, 57.43, 338.50
-249.88, 56.35, 403.84
-251.50, 56.55, 413.94
-247.25, 55.01, 395.69
-248.80, 55.26, 359.64
-247.80, 54.15, 364.66
-249.31, 54.39, 383.91
-250.37, 55.48, 351.06
-251.96, 55.67, 332.95
-250.85, 54.60, 658.21
-252.41, 54.78, 432.91
-252.72, 57.60, 363.78
-254.42, 57.73, 350.88
-253.14, 56.71, 397.13
-254.80, 56.84, 356.37
-256.13, 57.83, 316.49
-257.85, 57.90, 428.11
-256.48, 56.93, 391.41
-258.16, 56.99, 385.51
-253.56, 55.82, 493.50
-255.19, 55.94, 386.85
-253.99, 54.93, 374.84
-255.58, 55.05, 348.60
-256.83, 56.03, 342.14
-258.47, 56.09, 355.55
-257.18, 55.13, 326.93
-258.79, 55.18, 335.34
-248.34, 53.29, 348.00
-249.83, 53.53, 350.54
-248.87, 52.43, 381.73
-250.34, 52.66, 335.69
-251.34, 53.73, 359.20
-252.87, 53.90, 422.44
-251.82, 52.86, 375.54
-253.32, 53.02, 342.10
-249.41, 51.58, 364.58
-250.85, 51.80, 598.22
-249.94, 50.72, 365.81
-251.35, 50.93, 334.86
-252.31, 51.99, 713.97
-253.78, 52.15, 374.75
-252.79, 51.12, 1523.04
-254.24, 51.27, 416.79
-254.41, 54.05, 355.12
-255.97, 54.16, 625.98
-254.84, 53.16, 361.68
-256.37, 53.26, 345.87
-257.54, 54.23, 411.22
-259.12, 54.28, 337.96
-257.91, 53.34, 347.07
-259.46, 53.37, 353.35
-255.27, 52.28, 395.99
-256.77, 52.37, 344.57
-255.70, 51.39, 366.74
-257.18, 51.48, 388.80
-258.28, 52.44, 335.17
-259.80, 52.47, 362.85
-258.66, 51.54, 429.03
-260.16, 51.57, 337.47
-240.08, 47.27, 375.32
-241.29, 47.68, 387.47
-240.73, 46.47, 613.93
-241.94, 46.87, 463.15
-242.53, 48.06, 428.63
-243.80, 48.42, 387.29
-243.16, 47.25, 375.43
-244.41, 47.60, 351.60
-241.39, 45.67, 466.30
-242.58, 46.07, 417.18
-242.03, 44.88, 419.21
-243.21, 45.26, 417.03
-243.79, 46.44, 698.61
-245.03, 46.79, 363.33
-244.41, 45.63, 398.71
-245.63, 45.97, 446.09
-245.09, 48.76, 395.34
-246.40, 49.08, 431.10
-245.69, 47.94, 378.01
-246.98, 48.24, 369.95
-247.73, 49.37, 417.82
-249.09, 49.63, 350.84
-248.30, 48.53, 430.53
-249.64, 48.78, 346.05
-246.28, 47.11, 372.44
-247.56, 47.41, 415.04
-246.88, 46.29, 345.24
-248.14, 46.58, 348.91
-248.87, 47.69, 407.32
-250.19, 47.94, 362.92
-249.43, 46.85, 349.38
-250.73, 47.09, 400.78
-242.68, 44.08, 409.77
-243.84, 44.46, 379.33
