# az(deg), al(deg), L(cd) 
-239.30, 50.51, 501.89
-240.55, 50.97, 419.40
-237.56, 48.72, 504.94
-238.74, 49.21, 450.51
-238.22, 47.91, 506.89
-239.38, 48.40, 446.38
-239.94, 49.69, 445.31
-241.18, 50.14, 444.03
-240.58, 48.87, 446.65
-241.79, 49.32, 420.05
-232.10, 62.13, 520.53
-233.72, 62.66, 554.83
-233.02, 61.32, 498.21
-234.61, 61.84, 491.45
-235.40, 63.17, 522.93
-237.14, 63.66, 547.85
-236.26, 62.34, 505.38
-237.97, 62.82, 507.11
-233.91, 60.51, 572.27
-235.47, 61.02, 469.99
-234.76, 59.69, 505.13
-236.29, 60.19, 479.08
-237.09, 61.51, 698.20
-238.76, 61.98, 479.68
-237.88, 60.67, 493.66
-239.52, 61.13, 431.40
-238.95, 64.12, 609.22
-240.82, 64.55, 498.74
-239.74, 63.27, 503.30
-241.56, 63.69, 470.22
-242.75, 64.96, 497.60
-244.75, 65.33, 671.75
-243.45, 64.09, 471.22
-245.39, 64.45, 439.31
-240.49, 62.42, 567.82
-242.27, 62.83, 427.49
-241.21, 61.56, 470.26
-242.95, 61.97, 506.74
-244.11, 63.22, 459.33
-246.00, 63.57, 498.77
-244.74, 62.35, 460.43
-246.58, 62.70, 524.63
-235.57, 58.87, 472.88
-237.08, 59.37, 534.60
-236.36, 58.05, 465.50
-237.84, 58.53, 500.84
-238.64, 59.84, 489.70
-240.25, 60.28, 450.42
-239.37, 59.00, 450.36
-240.95, 59.44, 430.54
-237.11, 57.22, 549.98
-238.57, 57.70, 515.33
-237.85, 56.40, 481.69
-239.28, 56.87, 577.08
-240.08, 58.16, 515.23
-241.62, 58.59, 509.65
-240.76, 57.31, 520.43
-242.28, 57.74, 427.65
-241.90, 60.71, 442.74
-243.60, 61.10, 445.60
-242.57, 59.85, 418.70
-244.23, 60.24, 410.37
-245.35, 61.47, 422.75
-247.14, 61.82, 447.82
-245.94, 60.60, 419.23
-247.69, 60.94, 460.05
-243.21, 58.99, 460.69
-244.84, 59.38, 443.23
-243.83, 58.14, 681.99
-245.43, 58.51, 454.13
-246.51, 59.73, 437.63
-248.22, 60.06, 432.83
-247.06, 58.86, 422.65
-248.73, 59.18, 647.33
-246.81, 65.67, 468.74
-248.92, 65.98, 444.89
-247.38, 64.79, 612.01
-249.43, 65.09, 405.16
-251.08, 66.25, 462.65
-253.30, 66.49, 477.96
-251.53, 65.35, 437.84
-253.66, 65.58, 413.31
-247.94, 63.90, 515.78
-249.92, 64.19, 450.77
-248.47, 63.01, 514.07
-250.40, 63.30, 427.26
-251.95, 64.45, 562.75
-254.02, 64.68, 622.61
-252.37, 63.55, 449.96
-254.37, 63.77, 425.12
-255.55, 66.68, 405.38
-257.84, 66.84, 374.40
-255.84, 65.77, 398.65
-258.05, 65.93, 439.16
-260.16, 66.96, 436.15
-262.50, 67.04, 384.89
-260.29, 66.05, 413.73
-262.54, 66.12, 351.06
-256.13, 64.87, 377.36
-258.26, 65.02, 398.11
-256.41, 63.96, 365.70
-258.48, 64.10, 417.55
-260.42, 65.13, 382.29
-262.60, 65.20, 357.24
-260.57, 64.22, 395.28
-262.67, 64.29, 353.82
-248.98, 62.13, 554.42
-250.86, 62.41, 403.88
-249.48, 61.24, 498.47
-251.30, 61.52, 447.90
-252.77, 62.66, 400.47
-254.72, 62.87, 396.45
-253.17, 61.76, 422.84
-255.06, 61.97, 438.47
-249.96, 60.35, 426.26
-251.74, 60.62, 409.77
-250.43, 59.47, 600.46
-252.17, 59.73, 416.33
-253.55, 60.86, 385.16
-255.39, 61.06, 403.83
-253.93, 59.96, 410.13
-255.73, 60.16, 384.44
-256.70, 63.05, 395.53
-258.70, 63.19, 374.54
-256.98, 62.14, 401.83
-258.92, 62.28, 393.31
-260.72, 63.30, 671.88
-262.75, 63.37, 356.62
-260.88, 62.39, 345.50
-262.85, 62.46, 374.88
-257.26, 61.24, 392.83
-259.14, 61.37, 360.93
-257.54, 60.33, 392.80
-259.38, 60.46, 548.88
-261.05, 61.48, 458.52
-262.96, 61.54, 346.22
-261.23, 60.56, 392.50
-263.09, 60.63, 347.82
-238.56, 55.57, 489.14
-239.97, 56.03, 490.99
-239.25, 54.74, 902.26
-240.64, 55.19, 556.79
-241.42, 56.47, 447.80
-242.91, 56.88, 467.62
-242.06, 55.62, 455.16
-243.53, 56.03, 680.63
-239.92, 53.91, 648.95
-241.29, 54.36, 437.45
-240.57, 53.08, 462.96
-241.92, 53.52, 558.79
-242.69, 54.78, 496.41
-244.13, 55.18, 408.26
-243.30, 53.93, 469.18
-244.71, 54.33, 386.82
-244.44, 57.28, 409.48
-246.00, 57.64, 391.13
-245.02, 56.42, 390.68
-246.55, 56.78, 396.39
-247.60, 57.98, 423.01
-249.23, 58.30, 383.27
-248.12, 57.11, 409.97
-249.72, 57.42, 445.73
-245.59, 55.56, 400.57
-247.10, 55.91, 454.97
-246.15, 54.70, 467.69
-247.63, 55.05, 474.50
-248.63, 56.24, 410.93
-250.20, 56.54, 430.83
-249.13, 55.37, 799.93
-250.67, 55.66, 447.55
-241.21, 52.25, 453.61
-242.54, 52.68, 408.58
-241.83, 51.41, 1046.55
-243.14, 51.84, 500.89
-243.89, 53.09, 438.50
-245.28, 53.48, 417.53
-244.48, 52.24, 618.19
-245.85, 52.62, 454.11
-242.44, 50.58, 423.92
-243.73, 51.00, 827.02
-243.04, 49.75, 563.32
-244.31, 50.16, 465.95
-245.05, 51.40, 814.36
-246.40, 51.77, 505.44
-245.61, 50.55, 413.99
-246.94, 50.92, 499.10
-246.70, 53.84, 530.19
-248.15, 54.18, 412.82
-247.24, 52.98, 540.92
-248.66, 53.32, 448.14
-249.63, 54.50, 390.46
-251.13, 54.79, 483.41
-250.11, 53.63, 395.57
-251.59, 53.91, 376.82
-247.77, 52.12, 402.79
-249.17, 52.45, 519.62
-248.29, 51.27, 405.61
-249.67, 51.59, 419.76
-250.59, 52.76, 451.92
-252.04, 53.03, 534.24
-251.06, 51.89, 462.31
-252.48, 52.16, 563.74
-250.89, 58.58, 424.93
-252.59, 58.84, 395.81
-251.34, 57.70, 399.52
-253.00, 57.95, 530.18
-254.31, 59.07, 376.99
-256.05, 59.26, 530.31
-254.68, 58.17, 855.55
-256.38, 58.36, 443.84
-251.79, 56.81, 1057.44
-253.41, 57.06, 417.60
-252.22, 55.93, 380.20
-253.81, 56.17, 384.06
-255.05, 57.28, 406.96
-256.71, 57.46, 422.77
-255.41, 56.38, 393.70
-257.04, 56.56, 780.39
-257.82, 59.42, 369.75
-259.61, 59.56, 383.22
-258.11, 58.52, 454.34
-259.85, 58.65, 468.51
-261.41, 59.65, 366.61
-263.22, 59.72, 354.35
-261.60, 58.74, 333.84
-263.37, 58.80, 340.87
-258.39, 57.62, 336.08
-260.09, 57.74, 424.94
-258.68, 56.71, 364.87
-260.34, 56.83, 417.20
-261.80, 57.83, 390.92
-263.52, 57.89, 352.28
-262.01, 56.92, 328.49
-263.69, 56.98, 403.92
-252.66, 55.05, 361.35
-254.21, 55.28, 414.33
-253.08, 54.17, 371.98
-254.60, 54.40, 359.75
-255.78, 55.49, 948.17
-257.37, 55.67, 387.63
-256.14, 54.60, 354.96
-257.70, 54.77, 531.17
-253.51, 53.28, 456.75
-255.00, 53.51, 369.75
-253.93, 52.40, 364.30
-255.39, 52.62, 352.07
-256.51, 53.71, 387.11
-258.03, 53.87, 408.44
-256.87, 52.82, 2019.10
-258.37, 52.98, 351.00
-258.98, 55.81, 388.35
-260.59, 55.93, 413.82
-259.27, 54.91, 388.98
-260.86, 55.02, 407.91
-262.23, 56.01, 339.12
-263.87, 56.06, 412.08
-262.45, 55.10, 351.75
-264.05, 55.15, 344.55
-259.57, 54.01, 352.10
-261.12, 54.12, 367.33
-259.88, 53.11, 438.78
-261.40, 53.22, 381.89
-262.68, 54.20, 501.18
-264.25, 54.24, 438.30
-262.93, 53.29, 449.34
-264.46, 53.33, 386.74
-226.94, 40.21, 651.80
-227.81, 40.85, 566.81
-227.66, 39.47, 549.03
-228.53, 40.11, 595.27
-228.70, 41.48, 514.71
-229.62, 42.10, 520.44
-229.41, 40.73, 493.02
-230.32, 41.34, 530.68
-228.36, 38.73, 591.25
-229.23, 39.36, 522.50
-229.06, 37.99, 579.07
-229.92, 38.62, 519.99
-230.11, 39.98, 577.78
-231.01, 40.59, 492.27
-230.80, 39.23, 524.08
-231.70, 39.83, 487.69
-230.55, 42.71, 491.08
-231.50, 43.30, 518.83
-231.25, 41.95, 720.94
-232.20, 42.54, 1229.76
-232.48, 43.89, 500.19
-233.49, 44.46, 493.56
-233.17, 43.12, 483.47
-234.17, 43.68, 481.58
-231.94, 41.18, 484.61
-232.88, 41.77, 532.37
-232.62, 40.42, 539.83
-233.56, 41.00, 490.04
-233.85, 42.34, 489.98
-234.84, 42.90, 465.81
-234.52, 41.57, 467.85
-235.50, 42.13, 490.56
-229.74, 37.25, 574.03
-230.60, 37.87, 504.44
-230.42, 36.51, 526.47
-231.27, 37.12, 1068.69
-231.48, 38.48, 524.13
-232.37, 39.08, 608.52
-232.15, 37.73, 554.57
-233.04, 38.32, 544.19
-231.09, 35.76, 512.87
-231.94, 36.37, 508.50
-231.75, 35.02, 549.58
-232.60, 35.62, 495.83
-232.81, 36.97, 540.66
-233.69, 37.56, 567.59
-233.46, 36.22, 562.11
-234.34, 36.80, 510.32
-233.29, 39.66, 468.07
-234.22, 40.24, 470.87
-233.95, 38.90, 489.00
-234.88, 39.47, 477.59
-235.17, 40.80, 452.68
-236.15, 41.35, 469.05
-235.82, 40.02, 496.90
-236.79, 40.57, 484.10
-234.60, 38.14, 495.58
-235.52, 38.70, 527.63
-235.24, 37.37, 500.78
-236.16, 37.93, 451.30
-236.47, 39.25, 508.25
-237.43, 39.79, 504.36
-237.10, 38.48, 461.08
-238.05, 39.01, 457.44
-234.51, 45.02, 484.41
-235.56, 45.56, 525.27
-235.19, 44.23, 545.76
-236.23, 44.77, 452.07
-236.64, 46.09, 473.11
-237.74, 46.60, 460.28
-237.29, 45.30, 451.58
-238.38, 45.80, 499.36
-235.85, 43.45, 484.78
-236.88, 43.98, 499.97
-236.50, 42.67, 512.36
-237.53, 43.19, 508.29
-237.94, 44.50, 463.91
-239.02, 45.00, 512.89
-238.58, 43.71, 433.28
-239.65, 44.20, 437.93
-238.87, 47.10, 480.93
-240.02, 47.58, 454.76
-239.50, 46.30, 430.93
-240.64, 46.77, 639.53
-241.19, 48.05, 454.95
-242.40, 48.49, 427.23
-241.80, 47.23, 415.42
-243.00, 47.67, 512.53
-240.12, 45.49, 455.43
-241.25, 45.96, 446.25
-240.74, 44.68, 465.51
-241.86, 45.14, 473.98
-242.41, 46.41, 550.72
-243.58, 46.84, 419.45
-243.00, 45.59, 443.20
-244.16, 46.02, 635.30
-237.15, 41.88, 594.53
-238.16, 42.40, 473.93
-237.78, 41.10, 439.16
-238.79, 41.62, 482.82
-239.20, 42.91, 424.42
-240.26, 43.40, 454.71
-239.82, 42.12, 437.82
-240.88, 42.60, 430.52
-238.41, 40.32, 459.97
-239.41, 40.83, 475.19
-239.03, 39.53, 450.43
-240.03, 40.04, 481.71
-240.44, 41.32, 431.64
-241.48, 41.80, 463.41
-241.04, 40.53, 454.80
-242.08, 41.00, 416.52
-241.35, 43.88, 455.32
-242.45, 44.33, 465.36
-241.95, 43.07, 492.90
-243.04, 43.52, 427.69
-243.58, 44.77, 413.32
-244.73, 45.19, 419.90
-244.16, 43.95, 536.57
-245.30, 44.37, 472.83
-242.54, 42.26, 526.08
-243.63, 42.71, 430.28
-243.13, 41.46, 563.52
-244.21, 41.90, 442.22
-244.74, 43.14, 504.28
-245.86, 43.55, 445.58
-245.30, 42.32, 441.88
-246.42, 42.73, 496.64
-232.40, 34.28, 1089.68
-233.25, 34.88, 516.32
-233.05, 33.53, 563.26
-233.89, 34.13, 431.00
-234.11, 35.47, 455.55
-234.99, 36.04, 692.81
-234.75, 34.71, 1657.96
-235.62, 35.29, 474.43
-233.69, 32.79, 457.21
-234.53, 33.38, 457.82
-234.33, 32.05, 515.03
-235.17, 32.63, 478.21
-235.39, 33.96, 602.79
-236.25, 34.53, 491.34
-236.02, 33.21, 456.72
-236.88, 33.77, 483.44
-235.88, 36.61, 538.88
-236.80, 37.17, 446.75
-236.51, 35.85, 547.99
-237.42, 36.40, 464.48
-237.73, 37.71, 479.53
-238.68, 38.24, 442.67
-238.35, 36.94, 501.96
-239.29, 37.46, 447.52
-237.14, 35.09, 454.83
-238.04, 35.63, 502.06
-237.76, 34.33, 450.48
-238.66, 34.87, 525.37
-238.97, 36.16, 458.69
-239.90, 36.68, 450.95
-239.58, 35.39, 444.11
-240.51, 35.91, 456.25
-234.96, 31.30, 453.15
-235.80, 31.89, 462.43
-235.59, 30.56, 470.18
-236.42, 31.14, 500.97
-236.64, 32.46, 500.83
-237.50, 33.02, 445.22
-237.26, 31.71, 643.44
-238.12, 32.26, 441.84
-236.22, 29.82, 493.17
-237.04, 30.40, 456.93
-236.84, 29.08, 443.26
-237.66, 29.65, 437.29
-237.88, 30.96, 439.21
-238.74, 31.51, 451.17
-238.50, 30.21, 435.63
-239.35, 30.76, 446.31
-238.38, 33.57, 432.10
-239.28, 34.10, 464.37
-239.00, 32.81, 715.67
-239.89, 33.34, 424.30
-240.19, 34.63, 420.94
-241.12, 35.14, 599.64
-240.79, 33.86, 461.63
-241.72, 34.36, 438.71
-239.61, 32.05, 455.72
-240.50, 32.58, 483.49
-240.22, 31.30, 441.04
-241.10, 31.82, 445.56
-241.40, 33.09, 443.93
-242.32, 33.59, 429.88
-242.00, 32.33, 467.44
-242.91, 32.83, 431.86
-239.65, 38.75, 436.81
-240.63, 39.25, 428.49
-240.26, 37.97, 468.95
-241.24, 38.46, 490.96
-241.64, 39.73, 497.82
-242.67, 40.20, 6059.11
-242.24, 38.94, 447.09
-243.26, 39.41, 486.04
-240.86, 37.19, 674.00
-241.84, 37.68, 420.35
-241.46, 36.41, 426.62
-242.43, 36.89, 426.17
-242.83, 38.15, 470.95
-243.84, 38.61, 473.75
-243.42, 37.36, 447.16
-244.42, 37.82, 439.99
-243.72, 40.66, 521.06
-244.78, 41.09, 419.60
-244.30, 39.85, 418.87
-245.35, 40.28, 398.90
-245.87, 41.51, 448.81
-246.97, 41.91, 452.67
-246.43, 40.70, 389.64
-247.52, 41.09, 404.98
-244.87, 39.05, 419.14
-245.92, 39.48, 406.16
-245.45, 38.25, 402.42
-246.49, 38.67, 453.68
-246.99, 39.88, 400.60
-248.07, 40.27, 433.94
-247.54, 39.07, 403.81
-248.62, 39.46, 444.87
-242.06, 35.63, 450.55
-243.03, 36.11, 493.11
-242.66, 34.85, 443.06
-243.61, 35.33, 500.47
-244.01, 36.58, 426.45
-245.00, 37.02, 414.57
-244.59, 35.79, 444.83
-245.58, 36.23, 581.35
-243.25, 34.08, 437.48
-244.20, 34.55, 426.88
-243.84, 33.31, 415.41
-244.79, 33.77, 397.40
-245.17, 35.01, 403.06
-246.16, 35.45, 442.59
-245.75, 34.22, 414.18
-246.73, 34.66, 602.90
-246.02, 37.46, 439.83
-247.05, 37.87, 427.79
-246.59, 36.66, 389.21
-247.61, 37.07, 414.39
-248.10, 38.27, 419.30
-249.17, 38.64, 417.30
-248.66, 37.46, 429.83
-249.72, 37.83, 1891.44
-247.16, 35.87, 427.33
-248.18, 36.27, 463.94
-247.73, 35.08, 407.98
-248.74, 35.48, 445.33
-249.21, 36.66, 451.89
-250.26, 37.03, 393.05
-249.77, 35.86, 423.05
-250.81, 36.22, 392.23
-243.63, 48.92, 417.26
-244.88, 49.32, 469.59
-244.21, 48.09, 439.28
-245.45, 48.49, 417.60
-246.17, 49.71, 420.97
-247.47, 50.07, 404.05
-246.71, 48.86, 434.49
-248.00, 49.22, 387.76
-244.78, 47.25, 402.68
-246.01, 47.65, 564.67
-245.35, 46.42, 412.22
-246.56, 46.81, 467.39
-247.25, 48.02, 493.56
-248.52, 48.37, 395.13
-247.79, 47.18, 392.07
-249.04, 47.52, 398.57
-248.80, 50.41, 401.30
-250.16, 50.73, 402.78
-249.31, 49.55, 476.43
-250.64, 49.86, 396.69
-251.53, 51.02, 425.42
-252.93, 51.28, 375.56
-252.00, 50.15, 477.79
-253.37, 50.41, 483.54
-249.81, 48.70, 426.44
-251.13, 49.00, 404.80
-250.31, 47.85, 516.84
-251.61, 48.14, 415.88
-252.46, 49.28, 414.15
-253.81, 49.54, 458.69
-252.92, 48.42, 384.52
-254.25, 48.67, 642.43
-245.91, 45.59, 415.85
-247.10, 45.98, 417.73
-246.46, 44.77, 398.35
-247.64, 45.14, 424.00
-248.32, 46.34, 408.43
-249.55, 46.68, 409.44
-248.84, 45.50, 396.24
-250.06, 45.83, 452.70
-247.01, 43.94, 391.95
-248.18, 44.31, 447.32
-247.55, 43.11, 490.16
-248.71, 43.48, 465.10
-249.36, 44.66, 548.22
-250.57, 44.99, 417.63
-249.88, 43.82, 401.45
-251.08, 44.14, 389.13
-250.81, 46.99, 429.10
-252.09, 47.29, 381.78
-251.30, 46.14, 529.85
-252.56, 46.43, 391.55
-253.38, 47.56, 362.43
-254.69, 47.80, 402.37
-253.84, 46.69, 405.17
-255.13, 46.93, 370.67
-251.80, 45.29, 402.22
-253.04, 45.57, 389.26
-252.29, 44.44, 531.96
-253.51, 44.72, 374.97
-254.30, 45.83, 415.16
-255.58, 46.07, 479.61
-254.76, 44.97, 378.84
-256.02, 45.20, 375.08
-254.35, 51.53, 402.69
-255.78, 51.74, 389.47
-254.77, 50.65, 391.50
-256.18, 50.86, 372.25
-257.24, 51.93, 400.93
-258.70, 52.08, 347.62
-257.60, 51.04, 412.05
-259.04, 51.19, 422.06
-255.18, 49.77, 404.15
-256.57, 49.97, 368.85
-255.60, 48.89, 373.98
-256.97, 49.09, 392.91
-257.97, 50.15, 360.49
-259.39, 50.30, 342.75
-258.35, 49.27, 662.00
-259.74, 49.41, 441.00
-260.18, 52.21, 372.59
-261.68, 52.31, 359.96
-260.50, 51.32, 405.60
-261.96, 51.41, 365.57
-263.17, 52.38, 326.17
-264.68, 52.42, 435.89
-263.43, 51.48, 399.95
-264.91, 51.51, 394.06
-260.82, 50.42, 500.37
-262.25, 50.51, 395.62
-261.14, 49.53, 384.00
-262.56, 49.61, 358.16
-263.70, 50.57, 351.64
-265.15, 50.61, 364.65
-263.97, 49.67, 336.76
-265.40, 49.70, 344.85
-256.02, 48.02, 357.89
-257.37, 48.21, 360.40
-256.44, 47.15, 391.12
-257.77, 47.34, 346.03
-258.72, 48.38, 368.88
-260.09, 48.52, 430.80
-259.11, 47.50, 385.00
-260.46, 47.63, 352.17
-256.87, 46.28, 374.48
-258.17, 46.46, 602.95
-257.29, 45.41, 375.82
-258.58, 45.58, 345.53
-259.49, 46.62, 716.11
-260.82, 46.75, 384.20
-259.88, 45.74, 1506.37
-261.19, 45.86, 425.37
-261.48, 48.63, 364.73
-262.86, 48.71, 630.05
-261.81, 47.74, 371.22
-263.18, 47.82, 355.60
-264.26, 48.77, 419.43
-265.66, 48.79, 347.46
-264.55, 47.86, 356.62
-265.93, 47.88, 362.60
-262.16, 46.85, 404.85
-263.50, 46.92, 354.42
-262.51, 45.96, 376.32
-263.84, 46.02, 397.75
-264.86, 46.96, 345.07
-266.21, 46.98, 372.00
-265.17, 46.06, 436.94
-266.51, 46.07, 347.39
-248.10, 42.29, 384.95
-249.24, 42.65, 396.91
-248.64, 41.46, 617.41
-249.77, 41.82, 470.80
-250.40, 42.98, 437.13
-251.58, 43.30, 396.93
-250.92, 42.15, 385.49
-252.09, 42.46, 362.35
-249.18, 40.64, 473.86
-250.30, 40.99, 426.22
-249.72, 39.82, 428.28
-250.83, 40.16, 426.25
-251.44, 41.32, 699.99
-252.59, 41.62, 374.00
-251.95, 40.49, 408.54
-253.10, 40.79, 454.60
-252.78, 43.60, 404.83
-253.99, 43.87, 439.75
-253.27, 42.75, 388.12
-254.47, 43.02, 380.25
-255.22, 44.12, 426.79
-256.46, 44.34, 361.41
-255.68, 43.26, 439.28
-256.91, 43.48, 356.91
-253.76, 41.91, 382.87
-254.95, 42.17, 424.31
-254.26, 41.07, 356.62
-255.43, 41.32, 360.18
-256.15, 42.41, 416.79
-257.37, 42.62, 373.53
-256.62, 41.55, 360.61
-257.82, 41.76, 410.51
-250.25, 39.00, 419.32
-251.35, 39.34, 389.90
