# az(deg), al(deg), L(cd) 
-211.57, 59.64, 639.29
-212.73, 60.36, 549.70
-210.65, 57.53, 448.00
-211.71, 58.26, 508.90
-211.84, 56.87, 481.14
-212.90, 57.59, 513.02
-212.82, 58.98, 529.99
-213.97, 59.68, 484.80
-214.01, 58.30, 487.30
-215.17, 58.99, 744.80
-212.65, 61.74, 993.69
-213.93, 62.44, 494.82
-213.95, 61.06, 526.91
-215.22, 61.75, 501.71
-215.27, 63.13, 602.72
-216.68, 63.80, 510.33
-216.56, 62.42, 480.26
-217.97, 63.08, 487.54
-215.19, 60.37, 516.00
-216.46, 61.05, 534.58
-216.39, 59.67, 520.68
-217.66, 60.34, 574.15
-217.80, 61.71, 520.44
-219.20, 62.35, 519.26
-218.98, 60.99, 479.70
-220.37, 61.62, 581.61
-205.87, 50.20, 600.09
-206.64, 50.97, 702.63
-206.95, 49.59, 717.32
-207.73, 50.36, 836.35
-207.45, 51.75, 702.29
-208.28, 52.51, 652.39
-208.54, 51.13, 711.23
-209.38, 51.88, 641.90
-208.00, 48.98, 670.99
-208.79, 49.74, 675.91
-209.03, 48.35, 653.35
-209.82, 49.11, 744.87
-209.61, 50.50, 792.61
-210.45, 51.25, 624.84
-210.65, 49.86, 652.36
-211.50, 50.60, 658.03
-209.15, 53.27, 706.09
-210.06, 54.02, 442.31
-210.26, 52.63, 781.89
-211.16, 53.37, 565.54
-210.99, 54.76, 415.41
-211.97, 55.49, 474.24
-212.11, 54.11, 490.78
-213.09, 54.83, 493.02
-211.33, 51.99, 622.35
-212.24, 52.72, 523.29
-212.38, 51.34, 633.62
-213.30, 52.06, 601.18
-213.19, 53.44, 527.92
-214.18, 54.16, 562.37
-214.25, 52.78, 513.38
-215.23, 53.48, 479.19
-210.04, 47.73, 697.13
-210.84, 48.48, 653.46
-211.02, 47.09, 905.88
-211.82, 47.83, 675.18
-211.66, 49.22, 648.50
-212.52, 49.95, 626.26
-212.65, 48.57, 693.88
-213.51, 49.30, 574.13
-211.99, 46.45, 589.09
-212.79, 47.19, 663.06
-212.93, 45.80, 654.51
-213.74, 46.53, 583.41
-213.62, 47.92, 554.73
-214.49, 48.64, 547.21
-214.58, 47.25, 626.38
-215.44, 47.97, 541.99
-213.40, 50.68, 593.97
-214.32, 51.40, 582.10
-214.40, 50.02, 544.69
-215.32, 50.72, 502.00
-215.27, 52.10, 608.96
-216.26, 52.80, 509.87
-216.27, 51.42, 548.31
-217.26, 52.11, 586.39
-215.37, 49.35, 515.30
-216.30, 50.05, 503.48
-216.33, 48.67, 510.56
-217.25, 49.36, 523.99
-217.25, 50.74, 574.23
-218.23, 51.42, 592.22
-218.20, 50.05, 533.53
-219.18, 50.72, 513.03
-213.00, 56.21, 563.32
-214.06, 56.92, 505.47
-214.12, 55.54, 487.32
-215.18, 56.24, 486.26
-215.17, 57.61, 643.15
-216.33, 58.30, 563.71
-216.29, 56.92, 575.04
-217.45, 57.60, 559.01
-215.20, 54.86, 492.57
-216.27, 55.55, 484.77
-216.26, 54.17, 509.97
-217.32, 54.85, 640.51
-217.38, 56.22, 483.23
-218.53, 56.89, 487.33
-218.43, 55.52, 577.41
-219.58, 56.17, 522.96
-217.54, 58.97, 520.03
-218.81, 59.62, 467.55
-218.66, 58.25, 498.28
-219.91, 58.90, 504.86
-220.13, 60.26, 548.48
-221.51, 60.88, 470.17
-221.23, 59.53, 520.63
-222.59, 60.13, 507.08
-219.73, 57.54, 475.37
-220.99, 58.17, 482.57
-220.78, 56.81, 616.99
-222.02, 57.43, 490.33
-222.29, 58.79, 480.81
-223.64, 59.38, 538.34
-223.31, 58.04, 467.69
-224.66, 58.63, 467.64
-217.28, 53.48, 516.06
-218.35, 54.15, 506.98
-218.28, 52.78, 683.28
-219.34, 53.45, 494.77
-219.45, 54.81, 518.67
-220.60, 55.45, 460.47
-220.44, 54.10, 469.45
-221.58, 54.73, 581.82
-219.25, 52.08, 485.87
-220.31, 52.74, 470.05
-220.20, 51.38, 527.55
-221.26, 52.02, 471.32
-221.41, 53.38, 466.66
-222.54, 54.00, 470.43
-222.35, 52.65, 548.20
-223.48, 53.27, 479.23
-221.79, 56.08, 470.12
-223.02, 56.70, 537.54
-222.77, 55.35, 445.25
-223.99, 55.95, 468.52
-224.30, 57.29, 473.87
-225.63, 57.87, 510.43
-225.26, 56.54, 500.73
-226.58, 57.10, 416.57
-223.72, 54.61, 503.38
-224.93, 55.21, 447.79
-224.64, 53.87, 504.98
-225.85, 54.46, 443.11
-226.20, 55.78, 442.49
-227.50, 56.34, 441.18
-227.10, 55.02, 443.38
-228.39, 55.57, 416.16
-212.41, 67.28, 525.65
-214.01, 67.97, 560.05
-213.96, 66.59, 502.73
-215.56, 67.26, 495.68
-215.71, 68.64, 527.59
-217.53, 69.29, 552.48
-217.25, 67.92, 509.50
-219.05, 68.55, 511.00
-215.43, 65.88, 577.18
-217.02, 66.54, 473.57
-216.84, 65.17, 508.84
-218.41, 65.82, 482.30
-218.70, 67.18, 704.06
-220.48, 67.80, 482.89
-220.08, 66.44, 496.84
-221.84, 67.04, 433.63
-219.46, 69.91, 614.16
-221.51, 70.51, 502.32
-220.96, 69.16, 506.88
-222.98, 69.74, 473.18
-223.70, 71.09, 500.88
-226.03, 71.63, 676.42
-225.12, 70.30, 473.92
-227.39, 70.82, 441.40
-222.36, 68.39, 571.76
-224.35, 68.96, 429.62
-223.69, 67.62, 472.72
-225.64, 68.17, 509.40
-226.45, 69.50, 461.56
-228.66, 70.01, 501.17
-227.70, 68.70, 462.31
-229.85, 69.19, 527.03
-218.17, 64.45, 475.72
-219.74, 65.08, 538.02
-219.44, 63.72, 467.72
-221.00, 64.34, 503.37
-221.38, 65.69, 492.39
-223.12, 66.28, 452.43
-222.63, 64.93, 452.06
-224.34, 65.51, 431.81
-220.66, 62.98, 552.84
-222.20, 63.58, 517.57
-221.83, 62.23, 483.06
-223.35, 62.83, 579.76
-223.81, 64.17, 517.33
-225.49, 64.73, 511.51
-224.94, 63.40, 522.15
-226.60, 63.95, 427.88
-224.94, 66.84, 444.44
-226.86, 67.38, 447.14
-226.13, 66.06, 419.64
-228.01, 66.58, 411.02
-228.87, 67.89, 423.79
-230.97, 68.36, 448.97
-229.97, 67.07, 419.80
-232.02, 67.54, 460.98
-227.26, 65.26, 461.73
-229.10, 65.77, 443.86
-228.33, 64.47, 685.78
-230.14, 64.96, 454.47
-231.02, 66.25, 438.02
-233.02, 66.70, 433.00
-232.02, 65.43, 422.40
-233.97, 65.87, 650.17
-228.49, 72.13, 471.15
-231.10, 72.60, 446.79
-229.79, 71.31, 615.63
-232.31, 71.76, 406.37
-233.85, 73.02, 464.44
-236.74, 73.41, 479.66
-234.96, 72.17, 439.13
-237.73, 72.54, 414.12
-230.99, 70.48, 518.14
-233.43, 70.91, 452.17
-232.12, 69.64, 516.13
-234.48, 70.07, 428.09
-235.99, 71.31, 565.15
-238.65, 71.66, 625.47
-236.95, 70.45, 450.85
-239.51, 70.79, 425.53
-239.76, 73.74, 406.12
-242.91, 74.03, 374.62
-240.62, 72.86, 399.09
-243.62, 73.13, 439.83
-246.15, 74.26, 437.85
-249.49, 74.43, 385.90
-246.70, 73.35, 415.02
-249.87, 73.52, 351.53
-241.42, 71.97, 377.31
-244.28, 72.24, 398.11
-242.17, 71.09, 365.23
-244.91, 71.34, 417.52
-247.22, 72.45, 381.95
-250.22, 72.61, 357.54
-247.71, 71.54, 394.83
-250.58, 71.70, 353.82
-233.17, 68.81, 556.67
-235.46, 69.22, 404.09
-234.16, 67.97, 499.70
-236.39, 68.36, 448.31
-237.85, 69.59, 400.45
-240.32, 69.91, 396.20
-238.69, 68.72, 422.75
-241.08, 69.04, 438.43
-235.10, 67.12, 426.17
-237.26, 67.51, 409.30
-236.00, 66.28, 602.47
-238.09, 66.65, 415.54
-239.50, 67.85, 384.20
-241.80, 68.16, 402.96
-240.26, 66.98, 409.08
-242.49, 67.28, 382.84
-242.87, 70.20, 395.11
-245.49, 70.44, 373.69
-243.54, 69.32, 401.15
-246.06, 69.55, 392.36
-248.18, 70.64, 674.57
-250.92, 70.79, 355.24
-248.64, 69.74, 343.75
-251.26, 69.88, 373.33
-244.17, 68.43, 391.64
-246.60, 68.65, 359.11
-244.78, 67.54, 391.12
-247.12, 67.76, 549.24
-249.08, 68.83, 457.84
-251.59, 68.97, 343.76
-249.50, 67.93, 390.36
-251.92, 68.06, 344.77
-222.95, 61.48, 490.12
-224.45, 62.06, 491.91
-224.02, 60.72, 909.51
-225.51, 61.29, 558.31
-226.02, 62.62, 447.95
-227.65, 63.16, 467.97
-227.05, 61.84, 454.94
-228.66, 62.36, 683.96
-225.05, 59.96, 651.70
-226.52, 60.52, 436.50
-226.05, 59.20, 461.99
-227.50, 59.74, 559.49
-228.05, 61.06, 496.38
-229.63, 61.57, 406.66
-229.00, 60.27, 468.20
-230.56, 60.77, 384.26
-229.35, 63.67, 408.83
-231.12, 64.15, 390.07
-230.33, 62.86, 389.21
-232.07, 63.34, 394.90
-232.96, 64.61, 422.31
-234.87, 65.03, 381.81
-233.87, 63.78, 408.57
-235.74, 64.20, 444.74
-231.27, 62.06, 398.72
-232.98, 62.52, 453.92
-232.18, 61.25, 466.46
-233.85, 61.70, 473.27
-234.74, 62.95, 408.99
-236.56, 63.36, 429.06
-235.58, 62.12, 804.26
-237.36, 62.51, 445.49
-227.01, 58.43, 451.95
-228.45, 58.96, 406.01
-227.95, 57.65, 1056.26
-229.36, 58.18, 499.60
-229.93, 59.48, 436.44
-231.46, 59.97, 414.96
-230.82, 58.68, 619.12
-232.33, 59.16, 451.67
-228.85, 56.88, 420.60
-230.24, 57.39, 832.07
-229.73, 56.10, 562.54
-231.10, 56.60, 462.93
-231.69, 57.89, 818.97
-233.17, 58.36, 503.50
-232.53, 57.09, 409.69
-233.99, 57.55, 496.51
-233.05, 60.43, 529.61
-234.69, 60.87, 409.89
-233.89, 59.62, 540.04
-235.50, 60.05, 445.27
-236.38, 61.29, 386.94
-238.12, 61.67, 481.40
-237.16, 60.45, 391.48
-238.87, 60.83, 372.14
-234.71, 58.80, 398.57
-236.29, 59.23, 517.59
-235.50, 57.99, 400.80
-237.06, 58.40, 415.06
-237.92, 59.62, 448.30
-239.59, 59.98, 532.04
-238.65, 58.78, 458.30
-240.29, 59.14, 561.63
-236.85, 65.43, 423.95
-238.89, 65.79, 394.23
-237.66, 64.58, 397.63
-239.65, 64.93, 530.18
-240.99, 66.11, 374.94
-243.15, 66.40, 530.38
-241.69, 65.24, 860.51
-243.78, 65.52, 442.03
-238.44, 63.73, 1065.96
-240.37, 64.07, 415.22
-239.19, 62.88, 376.76
-241.08, 63.21, 380.44
-242.36, 64.37, 404.17
-244.39, 64.64, 419.97
-243.01, 63.50, 389.98
-244.99, 63.77, 783.14
-245.36, 66.65, 367.16
-247.62, 66.86, 380.59
-245.93, 65.76, 452.43
-248.11, 65.97, 466.54
-249.92, 67.03, 363.43
-252.25, 67.16, 350.67
-250.33, 66.13, 329.40
-252.58, 66.25, 336.19
-246.47, 64.88, 331.53
-248.59, 65.07, 421.56
-247.00, 63.99, 360.03
-249.06, 64.18, 412.94
-250.74, 65.23, 386.63
-252.91, 65.34, 346.97
-251.14, 64.33, 322.33
-253.24, 64.44, 398.73
-239.92, 62.02, 356.86
-241.76, 62.35, 410.55
-240.62, 61.17, 366.96
-242.41, 61.48, 354.21
-243.64, 62.63, 953.90
-245.56, 62.89, 382.76
-244.25, 61.76, 349.04
-246.13, 62.01, 528.32
-241.30, 60.32, 452.72
-243.06, 60.62, 363.68
-241.97, 59.46, 357.69
-243.68, 59.76, 344.91
-244.85, 60.89, 381.08
-246.67, 61.13, 402.55
-245.43, 60.02, 2046.91
-247.22, 60.25, 343.26
-247.52, 63.10, 383.17
-249.52, 63.28, 408.78
-248.03, 62.22, 383.08
-249.97, 62.39, 402.06
-251.54, 63.43, 332.36
-253.58, 63.53, 406.32
-251.93, 62.53, 344.49
-253.91, 62.63, 336.84
-248.53, 61.33, 344.77
-250.42, 61.50, 360.01
-249.03, 60.45, 432.62
-250.86, 60.61, 374.26
-252.33, 61.63, 496.28
-254.25, 61.72, 431.89
-252.72, 60.73, 442.93
-254.59, 60.82, 378.85
-213.86, 45.15, 653.61
-214.67, 45.87, 565.98
-214.77, 44.50, 547.78
-215.58, 45.21, 595.24
-215.51, 46.59, 512.34
-216.37, 47.30, 518.24
-216.42, 45.92, 489.84
-217.28, 46.62, 528.60
-215.66, 43.84, 591.38
-216.48, 44.55, 520.22
-216.54, 43.17, 578.93
-217.35, 43.88, 517.64
-217.31, 45.25, 577.15
-218.18, 45.94, 488.93
-218.19, 44.57, 521.76
-219.06, 45.26, 484.15
-217.26, 47.99, 488.07
-218.18, 48.68, 516.61
-218.17, 47.31, 724.30
-219.09, 47.99, 1247.27
-219.13, 49.35, 497.53
-220.11, 50.02, 490.77
-220.04, 48.66, 480.14
-221.02, 49.31, 478.23
-219.07, 46.62, 481.07
-219.99, 47.29, 530.27
-219.95, 45.93, 537.93
-220.86, 46.60, 486.60
-220.93, 47.95, 486.64
-221.91, 48.60, 461.83
-221.81, 47.25, 463.71
-222.78, 47.89, 487.14
-217.40, 42.50, 573.86
-218.22, 43.20, 501.60
-218.25, 41.83, 524.63
-219.06, 42.53, 1087.05
-219.05, 43.89, 521.86
-219.92, 44.57, 609.09
-219.90, 43.21, 553.52
-220.77, 43.88, 542.66
-219.09, 41.16, 510.56
-219.90, 41.85, 505.92
-219.91, 40.49, 548.93
-220.72, 41.17, 492.79
-220.74, 42.52, 539.28
-221.60, 43.19, 567.11
-221.56, 41.84, 561.74
-222.42, 42.50, 507.78
-220.81, 45.24, 463.82
-221.72, 45.90, 466.72
-221.65, 44.54, 485.48
-222.57, 45.20, 473.63
-222.66, 46.54, 447.97
-223.64, 47.18, 464.85
-223.51, 45.83, 493.59
-224.47, 46.46, 480.30
-222.48, 43.85, 492.33
-223.40, 44.49, 525.48
-223.30, 43.15, 497.79
-224.21, 43.79, 446.35
-224.33, 45.12, 505.33
-225.30, 45.74, 501.24
-225.15, 44.41, 456.44
-226.11, 45.02, 452.61
-221.13, 50.67, 481.46
-222.18, 51.30, 523.39
-222.03, 49.95, 544.17
-223.08, 50.58, 448.04
-223.26, 51.93, 469.98
-224.39, 52.53, 456.88
-224.16, 51.20, 447.57
-225.27, 51.80, 496.60
-222.92, 49.24, 481.35
-223.96, 49.86, 497.00
-223.79, 48.52, 509.58
-224.82, 49.13, 505.37
-225.03, 50.46, 459.94
-226.14, 51.06, 510.24
-225.89, 49.73, 428.18
-226.99, 50.31, 432.94
-225.55, 53.13, 478.05
-226.74, 53.70, 451.24
-226.43, 52.38, 426.42
-227.61, 52.95, 640.24
-227.98, 54.26, 451.42
-229.26, 54.80, 422.98
-228.84, 53.50, 410.47
-230.11, 54.03, 509.89
-227.28, 51.63, 451.19
-228.46, 52.19, 441.73
-228.12, 50.88, 461.24
-229.29, 51.43, 469.88
-229.68, 52.73, 548.84
-230.93, 53.25, 414.06
-230.50, 51.96, 438.13
-231.74, 52.48, 635.33
-224.64, 47.80, 594.24
-225.67, 48.40, 469.85
-225.47, 47.07, 433.85
-226.49, 47.67, 478.88
-226.73, 48.99, 418.80
-227.82, 49.57, 449.94
-227.55, 48.26, 432.39
-228.64, 48.82, 424.76
-226.29, 46.35, 455.23
-227.31, 46.94, 470.89
-227.09, 45.62, 445.25
-228.11, 46.21, 477.56
-228.36, 47.52, 425.79
-229.44, 48.08, 458.50
-229.15, 46.78, 449.56
-230.22, 47.33, 409.83
-228.95, 50.13, 450.49
-230.11, 50.67, 460.71
-229.75, 49.37, 488.99
-230.90, 49.91, 421.62
-231.30, 51.19, 407.04
-232.53, 51.70, 413.67
-232.09, 50.42, 533.66
-233.30, 50.92, 467.78
-230.55, 48.62, 523.06
-231.69, 49.15, 423.99
-231.33, 47.87, 561.68
-232.46, 48.38, 436.07
-232.86, 49.65, 500.17
-234.06, 50.14, 439.40
-233.62, 48.88, 435.50
-234.81, 49.36, 491.85
-220.72, 39.81, 1113.55
-221.53, 40.48, 514.24
-221.52, 39.13, 563.49
-222.33, 39.80, 425.00
-222.37, 41.15, 450.79
-223.23, 41.80, 698.08
-223.17, 40.46, 1707.88
-224.03, 41.11, 470.48
-222.31, 38.45, 452.27
-223.12, 39.12, 452.95
-223.09, 37.77, 513.07
-223.91, 38.43, 474.30
-223.96, 39.77, 604.99
-224.81, 40.41, 488.17
-224.74, 39.08, 451.76
-225.59, 39.71, 479.88
-224.11, 42.45, 537.55
-225.02, 43.08, 441.57
-224.91, 41.74, 547.24
-225.81, 42.37, 460.01
-225.95, 43.70, 475.59
-226.90, 44.30, 437.19
-226.74, 42.98, 498.95
-227.69, 43.58, 442.13
-225.69, 41.04, 449.96
-226.59, 41.66, 499.25
-226.47, 40.34, 445.31
-227.36, 40.95, 523.71
-227.52, 42.27, 453.82
-228.46, 42.86, 445.59
-228.28, 41.55, 438.48
-229.23, 42.14, 451.02
-223.87, 37.09, 447.70
-224.68, 37.74, 457.61
-224.63, 36.41, 465.63
-225.44, 37.05, 498.27
-225.51, 38.38, 498.12
-226.36, 39.02, 439.61
-226.27, 37.69, 648.83
-227.12, 38.32, 435.87
-225.39, 35.72, 490.05
-226.20, 36.37, 451.56
-226.14, 35.04, 436.85
-226.95, 35.68, 430.58
-227.03, 37.00, 432.83
-227.87, 37.62, 445.55
-227.77, 36.31, 428.87
-228.62, 36.92, 440.25
-227.23, 39.64, 425.85
-228.13, 40.24, 459.74
-227.99, 38.93, 724.52
-228.88, 39.53, 417.43
-229.05, 40.84, 414.03
-229.99, 41.42, 601.16
-229.80, 40.12, 456.61
-230.74, 40.70, 432.32
-228.74, 38.23, 450.40
-229.63, 38.82, 479.65
-229.49, 37.53, 434.67
-230.37, 38.12, 439.42
-230.54, 39.41, 437.82
-231.48, 39.97, 422.79
-231.28, 38.69, 462.45
-232.21, 39.25, 424.66
-227.89, 44.90, 430.99
-228.90, 45.47, 422.27
-228.67, 44.17, 464.31
-229.67, 44.74, 487.00
-229.93, 46.03, 494.00
-231.00, 46.58, 6257.52
-230.70, 45.29, 441.25
-231.76, 45.83, 481.48
-229.44, 43.44, 677.94
-230.44, 44.00, 413.37
-230.20, 42.71, 419.88
-231.19, 43.27, 419.24
-231.46, 44.55, 465.90
-232.51, 45.08, 468.56
-232.21, 43.81, 440.92
-233.26, 44.33, 433.24
-232.09, 47.11, 517.67
-233.21, 47.62, 412.40
-232.85, 46.35, 411.56
-233.96, 46.86, 390.63
-234.37, 48.11, 442.39
-235.55, 48.59, 446.19
-235.10, 47.34, 380.83
-236.27, 47.81, 396.53
-233.59, 45.60, 411.58
-234.70, 46.09, 397.85
-234.33, 44.84, 393.86
-235.43, 45.33, 447.02
-235.83, 46.57, 391.89
-236.99, 47.03, 426.27
-236.55, 45.80, 394.91
-237.70, 46.25, 437.39
-230.95, 41.98, 444.69
-231.94, 42.53, 489.04
-231.70, 41.25, 436.68
-232.68, 41.80, 496.64
-232.95, 43.07, 419.06
-233.99, 43.59, 406.47
-233.69, 42.33, 438.06
-234.72, 42.84, 580.73
-232.43, 40.53, 430.61
-233.41, 41.07, 419.18
-233.16, 39.80, 407.05
-234.14, 40.33, 387.86
-234.42, 41.59, 393.98
-235.44, 42.09, 435.20
-235.14, 40.85, 405.30
-236.16, 41.35, 603.61
-235.06, 44.09, 432.59
-236.15, 44.57, 419.82
-235.78, 43.33, 379.39
-236.86, 43.81, 405.52
-237.26, 45.03, 410.72
-238.40, 45.48, 408.45
-237.97, 44.27, 421.43
-239.10, 44.70, 1947.45
-236.49, 42.58, 418.99
-237.57, 43.05, 457.10
-237.20, 41.83, 398.35
-238.27, 42.29, 437.35
-238.67, 43.50, 444.26
-239.79, 43.93, 382.49
-239.36, 42.73, 413.76
-240.48, 43.16, 381.25
-230.58, 55.32, 412.71
-231.94, 55.82, 466.13
-231.41, 54.54, 434.75
-232.75, 55.02, 412.39
-233.34, 56.29, 416.25
-234.79, 56.74, 398.79
-234.14, 55.49, 429.55
-235.56, 55.93, 381.50
-232.22, 53.75, 396.73
-233.55, 54.23, 562.68
-233.01, 52.97, 406.02
-234.33, 53.44, 462.51
-234.91, 54.69, 489.59
-236.32, 55.12, 388.47
-235.67, 53.89, 384.99
-237.06, 54.31, 391.46
-236.27, 57.17, 395.78
-237.80, 57.57, 397.09
-237.02, 56.35, 472.08
-238.53, 56.75, 390.24
-239.37, 57.95, 420.00
-240.97, 58.29, 368.77
-240.06, 57.11, 473.00
-241.64, 57.45, 478.63
-237.76, 55.53, 420.36
-239.23, 55.92, 397.97
-238.48, 54.71, 512.61
-239.93, 55.09, 408.79
-240.75, 56.27, 407.31
-242.29, 56.60, 452.71
-241.42, 55.44, 376.41
-242.94, 55.76, 640.72
-233.79, 52.18, 409.32
-235.09, 52.64, 411.08
-234.55, 51.40, 390.91
-235.83, 51.85, 417.10
-236.42, 53.09, 401.30
-237.78, 53.50, 402.13
-237.15, 52.28, 388.31
-238.49, 52.69, 446.20
-235.30, 50.61, 383.90
-236.56, 51.06, 440.75
-236.03, 49.82, 484.92
-237.29, 50.26, 458.80
-237.86, 51.48, 544.51
-239.19, 51.88, 409.74
-238.57, 50.68, 392.91
-239.88, 51.07, 380.01
-239.18, 53.89, 422.12
-240.61, 54.26, 373.29
-239.87, 53.08, 525.34
-241.28, 53.44, 382.89
-242.07, 54.60, 353.24
-243.57, 54.92, 394.08
-242.72, 53.77, 396.74
-244.19, 54.07, 361.14
-240.55, 52.26, 393.67
-241.94, 52.61, 380.17
-241.23, 51.44, 527.17
-242.59, 51.78, 365.12
-243.36, 52.93, 406.71
-244.81, 53.23, 472.99
-243.99, 52.10, 369.03
-245.42, 52.39, 365.11
-242.62, 58.61, 396.25
-244.29, 58.90, 382.46
-243.25, 57.76, 384.20
-244.90, 58.04, 364.25
-246.01, 59.15, 393.91
-247.75, 59.37, 339.16
-246.57, 58.28, 404.75
-248.27, 58.50, 414.79
-243.87, 56.90, 396.60
-245.49, 57.18, 360.23
-244.49, 56.05, 365.20
-246.07, 56.32, 384.46
-247.12, 57.41, 351.49
-248.79, 57.62, 333.18
-247.67, 56.55, 660.29
-249.30, 56.75, 433.57
-249.51, 59.56, 364.46
-251.31, 59.72, 351.37
-250.00, 58.68, 397.78
-251.75, 58.83, 356.71
-253.12, 59.83, 316.69
-254.94, 59.91, 428.79
-253.51, 58.94, 391.85
-255.29, 59.01, 385.84
-250.48, 57.80, 494.54
-252.19, 57.94, 387.21
-250.96, 56.91, 375.09
-252.63, 57.05, 348.64
-253.91, 58.04, 342.19
-255.65, 58.11, 355.62
-254.31, 57.14, 326.79
-256.01, 57.21, 335.22
-245.09, 55.20, 348.28
-246.64, 55.46, 350.74
-245.69, 54.35, 382.08
-247.21, 54.60, 335.67
-248.22, 55.68, 359.39
-249.82, 55.87, 422.94
-248.76, 54.81, 375.72
-250.33, 55.00, 342.00
-246.28, 53.50, 364.70
-247.78, 53.74, 599.86
-246.86, 52.65, 365.85
-248.34, 52.88, 334.64
-249.30, 53.95, 716.35
-250.83, 54.13, 374.79
-249.83, 53.08, 1531.17
-251.34, 53.25, 417.09
-251.44, 56.03, 355.15
-253.07, 56.16, 627.64
-251.91, 55.15, 361.67
-253.51, 55.27, 345.74
-254.72, 56.25, 411.54
-256.38, 56.31, 337.82
-255.13, 55.36, 346.94
-256.75, 55.41, 353.28
-252.39, 54.27, 396.16
-253.96, 54.38, 344.40
-252.87, 53.39, 366.68
-254.41, 53.50, 388.91
-255.54, 54.46, 334.95
-257.14, 54.51, 362.86
-255.96, 53.57, 429.47
-257.53, 53.61, 337.34
-236.76, 49.04, 375.90
-238.00, 49.47, 388.08
-237.47, 48.25, 616.36
-238.70, 48.67, 464.29
-239.27, 49.88, 429.47
-240.56, 50.26, 387.74
-239.95, 49.08, 375.77
-241.23, 49.45, 351.67
-238.18, 47.47, 467.49
-239.39, 47.88, 417.88
-238.88, 46.68, 419.95
-240.08, 47.09, 417.66
-240.63, 48.28, 701.57
-241.90, 48.64, 363.43
-241.31, 47.48, 399.11
-242.56, 47.84, 446.83
-241.89, 50.62, 395.77
-243.24, 50.96, 431.72
-242.54, 49.81, 378.23
-243.88, 50.13, 370.03
-244.62, 51.27, 418.28
-246.02, 51.55, 350.74
-245.24, 50.43, 431.03
-246.62, 50.71, 345.84
-243.19, 48.99, 372.53
-244.51, 49.31, 415.42
-243.84, 48.18, 345.03
-245.14, 48.49, 348.68
-245.85, 49.60, 407.59
-247.22, 49.87, 362.79
-246.46, 48.77, 349.12
-247.81, 49.03, 400.92
-239.57, 45.90, 410.37
-240.76, 46.30, 379.57
