# az(deg), al(deg), L(cd) 
-211.75, 51.85, 514.11
-212.62, 52.61, 640.95
-212.80, 51.21, 457.63
-213.68, 51.95, 743.81
-213.52, 53.35, 635.33
-214.45, 54.09, 622.78
-214.58, 52.69, 590.56
-215.52, 53.42, 554.26
-213.83, 50.55, 519.83
-214.71, 51.29, 638.55
-214.83, 49.88, 539.88
-215.71, 50.61, 568.91
-215.62, 52.02, 574.15
-216.55, 52.74, 648.05
-216.62, 51.34, 606.93
-217.56, 52.05, 570.22
-215.42, 54.82, 688.41
-216.42, 55.55, 657.95
-216.49, 54.14, 1961.01
-217.50, 54.86, 708.55
-217.47, 56.26, 614.85
-218.55, 56.96, 661.19
-218.54, 55.56, 606.61
-219.62, 56.25, 586.57
-217.53, 53.45, 656.50
-218.53, 54.16, 1522.61
-218.53, 52.76, 883.20
-219.54, 53.45, 699.83
-219.58, 54.85, 546.05
-220.66, 55.54, 549.78
-220.58, 54.14, 560.80
-221.66, 54.81, 537.83
-215.80, 49.21, 549.27
-216.68, 49.93, 586.46
-216.75, 48.53, 660.50
-217.63, 49.25, 692.06
-217.59, 50.65, 707.46
-218.53, 51.35, 658.66
-218.54, 49.95, 809.02
-219.48, 50.65, 670.50
-217.67, 47.84, 530.31
-218.55, 48.55, 668.76
-218.57, 47.15, 548.40
-219.45, 47.85, 689.05
-219.47, 49.25, 758.19
-220.41, 49.94, 702.72
-220.36, 48.54, 652.69
-221.30, 49.23, 734.06
-219.51, 52.05, 711.28
-220.51, 52.74, 654.36
-220.45, 51.34, 644.28
-221.46, 52.02, 633.43
-221.55, 53.42, 688.51
-222.63, 54.08, 659.08
-222.49, 52.69, 642.66
-223.57, 53.35, 722.50
-221.38, 50.63, 621.08
-222.38, 51.30, 619.12
-222.27, 49.90, 638.92
-223.27, 50.57, 516.16
-223.41, 51.96, 531.94
-224.48, 52.61, 531.75
-224.30, 51.22, 458.44
-225.36, 51.86, 430.80
-219.68, 57.65, 646.88
-220.85, 58.33, 629.44
-220.75, 56.93, 528.58
-221.92, 57.60, 665.89
-222.08, 59.00, 661.30
-223.35, 59.65, 550.16
-223.14, 58.26, 640.67
-224.40, 58.90, 553.60
-221.78, 56.21, 697.17
-222.95, 56.87, 737.63
-222.78, 55.48, 613.32
-223.94, 56.13, 598.70
-224.16, 57.52, 552.29
-225.41, 58.15, 602.09
-225.14, 56.76, 525.07
-226.39, 57.39, 487.90
-224.68, 60.29, 600.46
-226.06, 60.91, 541.75
-225.72, 59.53, 545.62
-227.09, 60.14, 769.57
-227.50, 61.52, 545.52
-229.00, 62.10, 524.31
-228.51, 60.74, 535.20
-230.00, 61.31, 502.62
-226.72, 58.77, 534.74
-228.07, 59.37, 657.35
-227.68, 58.00, 541.95
-229.02, 58.59, 520.27
-229.48, 59.95, 511.54
-230.95, 60.52, 562.66
-230.41, 59.16, 461.86
-231.86, 59.72, 652.55
-223.74, 54.74, 605.06
-224.89, 55.38, 540.40
-224.67, 53.99, 602.72
-225.82, 54.63, 486.07
-226.09, 56.01, 1385.99
-227.32, 56.62, 621.05
-227.00, 55.25, 634.81
-228.23, 55.85, 546.34
-225.58, 53.25, 446.40
-226.72, 53.87, 506.52
-226.45, 52.49, 479.71
-227.58, 53.11, 511.15
-227.89, 54.48, 527.37
-229.11, 55.08, 482.77
-228.75, 53.71, 485.78
-229.95, 54.30, 739.86
-228.61, 57.22, 984.94
-229.93, 57.80, 491.73
-229.50, 56.44, 523.88
-230.81, 57.01, 499.04
-231.31, 58.37, 598.55
-232.73, 58.91, 507.30
-232.17, 57.57, 477.94
-233.57, 58.10, 485.24
-230.36, 55.66, 513.61
-231.66, 56.22, 532.03
-231.20, 54.87, 518.76
-232.48, 55.43, 571.57
-233.00, 56.77, 518.14
-234.38, 57.29, 517.06
-233.80, 55.96, 478.41
-235.17, 56.48, 579.08
-219.45, 46.45, 597.45
-220.33, 47.15, 698.40
-220.31, 45.75, 713.15
-221.19, 46.44, 830.27
-221.24, 47.83, 698.11
-222.18, 48.51, 649.02
-222.10, 47.12, 707.30
-223.03, 47.79, 639.15
-221.15, 45.04, 668.00
-222.03, 45.72, 672.92
-221.97, 44.33, 651.06
-222.85, 45.00, 740.93
-222.93, 46.39, 787.63
-223.87, 47.06, 622.82
-223.75, 45.67, 650.23
-224.68, 46.33, 655.84
-223.14, 49.18, 701.91
-224.14, 49.83, 442.12
-223.99, 48.45, 776.91
-224.98, 49.10, 564.02
-225.16, 50.48, 415.60
-226.22, 51.11, 473.52
-226.00, 49.74, 490.44
-227.05, 50.36, 492.61
-224.82, 47.71, 620.41
-225.81, 48.35, 523.01
-225.63, 46.97, 631.89
-226.61, 47.61, 600.06
-226.82, 48.99, 527.53
-227.87, 49.60, 561.41
-227.62, 48.23, 513.77
-228.66, 48.85, 480.13
-222.77, 43.61, 694.30
-223.65, 44.28, 651.60
-223.56, 42.89, 898.83
-224.43, 43.55, 673.18
-224.55, 44.94, 646.80
-225.47, 45.59, 625.06
-225.33, 44.21, 691.56
-226.25, 44.85, 574.31
-224.33, 42.17, 589.09
-225.20, 42.82, 661.54
-225.09, 41.44, 653.17
-225.96, 42.09, 583.87
-226.10, 43.47, 555.65
-227.02, 44.11, 548.30
-226.85, 42.73, 625.93
-227.77, 43.37, 543.51
-226.43, 46.23, 593.39
-227.40, 46.86, 581.74
-227.20, 45.49, 545.49
-228.17, 46.11, 503.60
-228.40, 47.48, 608.10
-229.43, 48.08, 510.78
-229.17, 46.72, 548.97
-230.19, 47.32, 586.29
-227.96, 44.74, 517.07
-228.93, 45.35, 505.47
-228.70, 43.99, 512.75
-229.66, 44.60, 525.87
-229.92, 45.96, 574.70
-230.93, 46.55, 592.31
-230.65, 45.20, 535.16
-231.66, 45.78, 515.05
-227.31, 51.74, 561.30
-228.43, 52.34, 504.28
-228.13, 50.98, 486.96
-229.25, 51.58, 485.91
-229.58, 52.94, 639.98
-230.78, 53.52, 561.68
-230.39, 52.16, 573.34
-231.58, 52.73, 557.54
-228.94, 50.21, 492.71
-230.05, 50.80, 485.00
-229.73, 49.44, 510.35
-230.82, 50.03, 638.63
-231.18, 51.38, 483.45
-232.35, 51.95, 487.45
-231.95, 50.60, 576.57
-233.11, 51.16, 522.99
-232.01, 54.08, 518.63
-233.28, 54.63, 466.90
-232.79, 53.29, 497.71
-234.05, 53.83, 504.20
-234.58, 55.16, 546.75
-235.93, 55.67, 469.58
-235.34, 54.35, 519.76
-236.66, 54.85, 506.44
-233.56, 52.49, 475.65
-234.80, 53.02, 482.73
-234.30, 51.70, 615.46
-235.53, 52.22, 490.84
-236.07, 53.54, 481.00
-237.38, 54.03, 537.65
-236.78, 52.72, 468.56
-238.08, 53.21, 468.50
-230.49, 48.67, 516.81
-231.58, 49.25, 507.84
-231.24, 47.90, 681.29
-232.32, 48.47, 496.29
-232.70, 49.82, 519.27
-233.85, 50.37, 462.03
-233.43, 49.03, 471.38
-234.57, 49.57, 581.64
-231.98, 47.13, 488.04
-233.05, 47.69, 472.46
-232.69, 46.35, 529.20
-233.76, 46.91, 474.08
-234.14, 48.24, 469.07
-235.27, 48.78, 472.71
-234.84, 47.45, 549.32
-235.96, 47.98, 481.69
-235.03, 50.90, 471.46
-236.24, 51.41, 537.70
-235.73, 50.10, 447.49
-236.93, 50.61, 470.32
-237.48, 51.91, 475.09
-238.75, 52.39, 511.04
-238.16, 51.10, 501.91
-239.42, 51.57, 419.25
-236.43, 49.30, 504.97
-237.61, 49.80, 450.40
-237.10, 48.50, 506.90
-238.27, 48.99, 446.21
-238.82, 50.28, 445.17
-240.07, 50.75, 443.88
-239.47, 49.47, 446.49
-240.70, 49.93, 419.79
-230.57, 62.67, 521.10
-232.20, 63.21, 555.41
-231.54, 61.87, 498.68
-233.14, 62.40, 491.91
-233.89, 63.74, 523.46
-235.65, 64.24, 548.38
-234.80, 62.91, 505.83
-236.53, 63.40, 507.56
-232.46, 61.06, 572.80
-234.04, 61.58, 470.40
-233.35, 60.25, 505.54
-234.90, 60.76, 479.45
-235.67, 62.09, 698.86
-237.36, 62.56, 480.07
-236.50, 61.26, 494.04
-238.16, 61.72, 431.69
-237.49, 64.71, 609.80
-239.38, 65.15, 499.17
-238.32, 63.86, 503.72
-240.17, 64.30, 470.59
-241.35, 65.57, 498.02
-243.38, 65.95, 672.33
-242.08, 64.70, 471.58
-244.06, 65.08, 439.61
-239.11, 63.02, 568.30
-240.92, 63.44, 427.79
-239.87, 62.17, 470.59
-241.64, 62.58, 507.12
-242.79, 63.84, 459.65
-244.71, 64.20, 499.13
-243.45, 62.97, 460.72
-245.33, 63.33, 525.00
-234.20, 59.44, 473.22
-235.72, 59.94, 535.00
-235.02, 58.62, 465.78
-236.52, 59.12, 501.16
-237.30, 60.42, 490.05
-238.92, 60.88, 450.70
-238.06, 59.59, 450.61
-239.66, 60.04, 430.74
-235.81, 57.80, 550.35
-237.28, 58.29, 515.64
-236.58, 56.98, 481.89
-238.02, 57.46, 577.46
-238.80, 58.75, 515.53
-240.36, 59.19, 509.93
-239.51, 57.91, 520.69
-241.05, 58.35, 427.77
-240.60, 61.31, 443.00
-242.32, 61.72, 445.86
-241.30, 60.46, 418.89
-242.98, 60.86, 410.53
-244.10, 62.10, 422.96
-245.92, 62.45, 448.06
-244.72, 61.23, 419.39
-246.50, 61.57, 460.27
-241.97, 59.61, 460.90
-243.62, 60.00, 443.38
-242.62, 58.75, 682.50
-244.24, 59.14, 454.26
-245.32, 60.36, 437.78
-247.05, 60.70, 432.96
-245.90, 59.49, 422.73
-247.59, 59.82, 647.75
-245.48, 66.30, 469.09
-247.63, 66.62, 445.21
-246.09, 65.42, 612.52
-248.18, 65.73, 405.41
-249.85, 66.90, 462.96
-252.11, 67.15, 478.28
-250.32, 66.01, 438.10
-252.51, 66.24, 413.54
-246.68, 64.54, 516.15
-248.71, 64.84, 451.05
-247.25, 63.66, 514.43
-249.21, 63.95, 427.48
-250.78, 65.11, 563.15
-252.90, 65.34, 623.08
-251.23, 64.21, 450.20
-253.27, 64.44, 425.32
-254.43, 67.35, 405.61
-256.78, 67.52, 374.58
-254.74, 66.44, 398.86
-257.01, 66.61, 439.41
-259.16, 67.64, 436.49
-261.56, 67.72, 385.15
-259.30, 66.73, 414.03
-261.62, 66.81, 351.27
-255.05, 65.54, 377.52
-257.24, 65.69, 398.29
-255.36, 64.63, 365.81
-257.48, 64.78, 417.71
-259.46, 65.81, 382.43
-261.69, 65.89, 357.42
-259.61, 64.90, 395.39
-261.77, 64.97, 353.95
-247.79, 62.77, 554.80
-249.70, 63.06, 404.03
