# az(deg), al(deg), L(cd) 
-242.52, 67.87, 407.70
-240.98, 66.69, 414.01
-243.19, 66.99, 387.42
-243.62, 69.90, 399.73
-246.21, 70.14, 377.99
-244.26, 69.02, 405.66
-246.75, 69.24, 396.54
-248.86, 70.33, 678.43
-251.56, 70.47, 358.94
-249.29, 69.43, 347.65
-251.88, 69.56, 376.93
-244.87, 68.13, 396.02
-247.27, 68.35, 363.19
-245.45, 67.24, 395.37
-247.77, 67.45, 553.09
-249.71, 68.52, 461.57
-252.20, 68.65, 347.28
-250.12, 67.62, 394.01
-252.51, 67.75, 348.18
-223.73, 61.25, 498.08
-225.23, 61.83, 499.63
-224.78, 60.49, 916.92
-226.26, 61.05, 565.67
-226.79, 62.38, 455.42
-228.42, 62.91, 475.13
-227.81, 61.60, 462.09
-229.41, 62.11, 690.68
-225.79, 59.73, 658.85
-227.26, 60.28, 443.54
-226.77, 58.96, 468.80
-228.22, 59.50, 566.03
-228.78, 60.81, 503.13
-230.36, 61.31, 413.17
-229.72, 60.02, 474.54
-231.27, 60.51, 390.39
-230.12, 63.41, 415.69
-231.89, 63.89, 396.60
-231.08, 62.61, 395.78
-232.81, 63.07, 401.12
-233.71, 64.34, 428.47
-235.61, 64.76, 387.63
-234.60, 63.51, 414.45
-236.45, 63.92, 450.25
-232.00, 61.80, 404.94
-233.69, 62.25, 459.78
-232.88, 60.98, 472.24
-234.55, 61.43, 478.74
-235.45, 62.68, 414.56
-237.26, 63.08, 434.27
-236.26, 61.84, 809.22
-238.03, 62.23, 450.35
-227.72, 58.18, 458.27
-229.14, 58.71, 412.17
-228.63, 57.40, 1061.64
-230.04, 57.93, 505.16
-230.62, 59.22, 442.33
-232.15, 59.71, 420.62
-231.50, 58.42, 624.39
-233.01, 58.90, 456.82
-229.52, 56.62, 425.86
-230.91, 57.14, 836.85
-230.38, 55.84, 567.11
-231.75, 56.34, 467.41
-232.35, 57.63, 823.58
-233.83, 58.09, 508.10
-233.17, 56.82, 414.04
-234.63, 57.28, 500.59
-233.74, 60.17, 534.91
-235.37, 60.60, 414.99
-234.56, 59.35, 544.88
-236.16, 59.78, 449.90
-237.05, 61.01, 391.75
-238.78, 61.39, 485.86
-237.81, 60.17, 395.87
-239.51, 60.54, 376.27
-235.36, 58.53, 403.02
-236.93, 58.95, 521.70
-236.14, 57.71, 404.75
-237.68, 58.12, 418.76
-238.55, 59.34, 452.20
-240.21, 59.70, 535.64
-239.27, 58.50, 461.74
-240.90, 58.85, 564.75
-237.58, 65.15, 429.38
-239.60, 65.50, 399.32
-238.36, 64.30, 402.82
-240.33, 64.64, 534.96
-241.68, 65.82, 379.69
-243.82, 66.11, 534.70
-242.36, 64.95, 864.76
-244.44, 65.22, 446.19
-239.12, 63.44, 1070.48
-241.04, 63.78, 419.78
-239.85, 62.59, 381.35
-241.73, 62.92, 384.71
-243.01, 64.08, 408.41
-245.03, 64.34, 423.90
-243.64, 63.21, 393.94
-245.60, 63.46, 786.58
-246.01, 66.35, 371.25
-248.25, 66.55, 384.37
-246.56, 65.46, 456.28
-248.72, 65.66, 470.10
-250.52, 66.72, 366.95
-252.82, 66.84, 353.94
-250.92, 65.82, 332.76
-253.14, 65.93, 339.30
-247.08, 64.57, 335.23
-249.18, 64.76, 424.92
-247.60, 63.68, 363.44
-249.63, 63.87, 416.05
-251.31, 64.91, 389.74
-253.46, 65.02, 349.86
-251.69, 64.01, 325.23
-253.78, 64.12, 401.33
-240.56, 61.74, 361.10
-242.39, 62.05, 414.46
-241.25, 60.88, 370.81
-243.03, 61.19, 357.79
-244.26, 62.34, 957.18
-246.16, 62.58, 386.13
-244.85, 61.46, 352.36
-246.71, 61.70, 531.26
-241.91, 60.03, 456.10
-243.66, 60.32, 366.87
-242.56, 59.17, 360.71
-244.27, 59.46, 347.71
-245.44, 60.59, 384.01
-247.25, 60.82, 405.20
-246.00, 59.72, 2048.22
-247.77, 59.95, 345.56
-248.11, 62.80, 386.27
-250.08, 62.97, 411.59
-248.60, 61.91, 385.85
-250.52, 62.08, 404.55
-252.08, 63.11, 334.96
-254.10, 63.21, 408.62
-252.46, 62.21, 346.75
-254.42, 62.31, 338.82
-249.09, 61.02, 347.20
-250.96, 61.19, 362.15
-249.57, 60.14, 434.57
-251.39, 60.29, 375.95
-252.84, 61.31, 498.03
-254.75, 61.40, 433.35
-253.23, 60.41, 444.23
-255.08, 60.50, 379.80
-214.47, 44.96, 658.49
-215.29, 45.68, 570.90
-215.37, 44.30, 552.12
-216.19, 45.02, 599.44
-216.13, 46.40, 517.23
-216.99, 47.10, 523.06
-217.03, 45.72, 494.08
-217.90, 46.42, 532.73
-216.26, 43.64, 595.04
-217.07, 44.35, 523.84
-217.12, 42.97, 581.97
-217.94, 43.67, 520.63
-217.91, 45.05, 580.60
-218.78, 45.73, 492.42
-218.78, 44.37, 524.62
-219.65, 45.05, 486.95
-217.89, 47.79, 492.88
-218.81, 48.47, 521.34
-218.79, 47.10, 728.18
-219.71, 47.78, 1250.63
-219.77, 49.14, 502.22
-220.75, 49.80, 495.44
-220.67, 48.44, 484.16
-221.65, 49.09, 482.21
-219.67, 46.41, 484.49
-220.60, 47.08, 533.58
-220.54, 45.72, 540.62
-221.46, 46.38, 489.28
-221.55, 47.74, 489.97
-222.53, 48.38, 465.13
-222.41, 47.03, 466.36
-223.39, 47.66, 489.74
-217.98, 42.30, 576.32
-218.80, 43.00, 503.98
-218.82, 41.63, 526.61
-219.64, 42.32, 1088.14
-219.64, 43.68, 524.08
-220.50, 44.36, 611.09
-220.48, 43.00, 555.08
-221.34, 43.66, 544.12
-219.65, 40.95, 512.02
-220.46, 41.63, 507.20
-220.46, 40.27, 549.85
-221.28, 40.95, 493.58
-221.30, 42.31, 540.30
-222.17, 42.97, 567.92
-222.12, 41.62, 562.22
-222.98, 42.27, 508.13
-221.39, 45.02, 465.91
-222.31, 45.67, 468.77
-222.23, 44.32, 486.91
-223.15, 44.97, 475.00
-223.26, 46.32, 449.97
-224.23, 46.95, 466.80
-224.09, 45.60, 494.92
-225.06, 46.23, 481.60
-223.05, 43.62, 493.15
-223.97, 44.26, 526.19
-223.86, 42.92, 498.02
-224.77, 43.55, 446.60
-224.91, 44.89, 506.02
-225.87, 45.51, 501.91
-225.71, 44.17, 456.62
-226.67, 44.78, 452.78
-221.77, 50.45, 486.09
-222.82, 51.08, 527.93
-222.66, 49.73, 548.06
-223.71, 50.35, 451.96
-223.91, 51.70, 474.53
-225.03, 52.30, 461.37
-224.79, 50.96, 451.45
-225.90, 51.56, 500.40
-223.54, 49.01, 484.59
-224.58, 49.63, 500.20
-224.39, 48.29, 512.12
-225.43, 48.90, 507.89
-225.65, 50.23, 463.13
-226.76, 50.82, 513.36
-226.50, 49.49, 430.74
-227.60, 50.07, 435.47
-226.19, 52.89, 482.46
-227.39, 53.46, 455.60
-227.06, 52.14, 430.22
-228.24, 52.70, 643.80
-228.62, 54.01, 455.69
-229.90, 54.55, 427.18
-229.47, 53.25, 414.15
-230.73, 53.77, 513.40
-227.90, 51.39, 454.32
-229.08, 51.94, 444.81
-228.73, 50.63, 463.72
-229.90, 51.18, 472.30
-230.30, 52.48, 551.78
-231.54, 52.99, 417.03
-231.10, 51.70, 440.56
-232.34, 52.21, 637.52
-225.23, 47.56, 596.03
-226.26, 48.16, 471.74
-226.05, 46.83, 435.18
-227.08, 47.43, 480.14
-227.32, 48.75, 420.74
-228.42, 49.32, 451.82
-228.14, 48.01, 433.68
-229.22, 48.57, 426.07
-226.86, 46.11, 455.93
-227.88, 46.69, 471.58
-227.66, 45.38, 445.42
-228.67, 45.96, 477.69
-228.93, 47.27, 426.53
-230.01, 47.82, 459.21
-229.72, 46.52, 449.75
-230.79, 47.07, 410.08
-229.54, 49.88, 452.36
-230.70, 50.41, 462.54
-230.34, 49.12, 490.22
-231.49, 49.65, 422.93
-231.89, 50.93, 408.90
-233.12, 51.43, 415.50
-232.67, 50.16, 534.84
-233.88, 50.65, 469.03
-231.12, 48.36, 523.71
-232.26, 48.88, 424.76
-231.89, 47.60, 561.79
-233.02, 48.12, 436.34
-233.43, 49.39, 500.87
-234.63, 49.87, 440.16
-234.18, 48.61, 435.81
-235.37, 49.09, 492.09
-221.27, 39.59, 1113.20
-222.08, 40.26, 514.55
-222.06, 38.91, 563.51
-222.87, 39.58, 425.04
-222.92, 40.92, 450.95
-223.78, 41.57, 697.69
-223.71, 40.23, 1705.74
-224.57, 40.88, 469.98
-222.84, 38.23, 452.07
-223.66, 38.89, 452.57
-223.62, 37.54, 512.40
-224.43, 38.20, 473.54
-224.49, 39.54, 604.15
-225.35, 40.18, 487.28
-225.26, 38.84, 450.86
-226.12, 39.48, 478.72
-224.66, 42.21, 537.21
-225.57, 42.84, 441.30
-225.45, 41.51, 546.44
-226.35, 42.13, 459.25
-226.50, 43.46, 475.24
-227.46, 44.06, 436.86
-227.28, 42.74, 498.13
-228.24, 43.34, 441.38
-226.23, 40.80, 448.96
-227.13, 41.42, 498.06
-226.99, 40.10, 444.02
-227.89, 40.71, 522.21
-228.05, 42.02, 452.67
-229.00, 42.61, 444.49
-228.81, 41.30, 437.08
-229.76, 41.89, 449.63
-224.38, 36.86, 446.79
-225.19, 37.51, 456.59
-225.14, 36.17, 464.35
-225.95, 36.82, 496.90
-226.03, 38.15, 496.87
-226.88, 38.77, 438.31
-226.78, 37.45, 647.07
-227.63, 38.07, 434.35
-225.89, 35.49, 488.41
-226.70, 36.13, 449.96
-226.64, 34.80, 435.00
-227.45, 35.44, 428.74
-227.53, 36.76, 431.26
-228.38, 37.37, 443.85
-228.27, 36.06, 427.03
-229.12, 36.67, 438.38
-227.75, 39.39, 424.40
-228.65, 39.99, 458.11
-228.50, 38.68, 722.39
-229.40, 39.28, 415.73
-229.57, 40.58, 412.47
-230.51, 41.16, 599.31
-230.31, 39.87, 454.81
-231.25, 40.44, 430.59
-229.25, 37.98, 448.58
-230.14, 38.57, 477.73
-229.99, 37.27, 432.76
-230.87, 37.86, 437.47
-231.05, 39.15, 435.93
-231.99, 39.71, 420.97
-231.78, 38.43, 460.44
-232.71, 38.99, 422.73
-228.44, 44.65, 430.70
-229.45, 45.22, 421.99
-229.21, 43.92, 463.54
-230.22, 44.48, 486.25
-230.49, 45.78, 493.68
-231.55, 46.32, 6250.14
-231.25, 45.03, 440.59
-232.31, 45.57, 480.83
-229.98, 43.19, 676.53
-230.98, 43.75, 412.40
-230.73, 42.46, 418.57
-231.72, 43.01, 417.97
-232.00, 44.29, 464.89
-233.05, 44.82, 467.60
-232.74, 43.55, 439.68
-233.79, 44.07, 432.04
-232.65, 46.85, 517.39
-233.77, 47.35, 412.28
-233.39, 46.09, 411.03
-234.50, 46.59, 390.17
-234.92, 47.84, 442.27
-236.09, 48.31, 446.05
-235.64, 47.07, 380.38
-236.81, 47.53, 396.07
-234.13, 45.33, 410.73
-235.23, 45.82, 397.05
-234.86, 44.57, 392.77
-235.95, 45.06, 445.85
-236.36, 46.30, 391.10
-237.52, 46.75, 425.42
-237.07, 45.52, 393.82
-238.22, 45.97, 436.19
-231.47, 41.72, 443.16
-232.46, 42.27, 487.46
-232.21, 40.99, 434.97
-233.19, 41.53, 494.90
-233.48, 42.80, 417.64
-234.51, 43.32, 405.10
-234.20, 42.06, 436.43
-235.23, 42.57, 578.93
-232.94, 40.26, 428.80
-233.92, 40.80, 417.45
-233.66, 39.54, 405.21
-234.64, 40.06, 386.06
-234.92, 41.32, 392.31
-235.95, 41.82, 433.48
-235.64, 40.58, 403.52
-236.66, 41.07, 601.46
-235.58, 43.81, 431.21
-236.66, 44.29, 418.45
-236.29, 43.06, 377.89
-237.37, 43.53, 403.99
-237.78, 44.75, 409.36
-238.91, 45.19, 407.01
-238.47, 43.98, 419.81
-239.60, 44.42, 1943.48
-237.00, 42.30, 417.28
-238.07, 42.77, 455.31
-237.70, 41.55, 396.56
-238.76, 42.01, 435.42
-239.16, 43.21, 442.41
-240.28, 43.64, 380.67
-239.85, 42.45, 411.81
-240.96, 42.87, 379.23
-231.22, 55.06, 416.79
-232.57, 55.55, 470.04
-232.03, 54.27, 438.22
-233.37, 54.76, 415.77
-233.97, 56.02, 420.03
-235.41, 56.47, 402.42
-234.75, 55.22, 432.77
-236.17, 55.66, 384.62
-232.83, 53.49, 399.65
-234.16, 53.96, 565.35
-233.61, 52.70, 408.37
-234.92, 53.17, 464.72
-235.52, 54.42, 492.22
-236.91, 54.85, 391.06
-236.26, 53.61, 387.20
-237.64, 54.03, 393.54
-236.89, 56.89, 399.21
-238.41, 57.29, 400.31
-237.63, 56.07, 474.94
-239.12, 56.46, 392.99
-239.97, 57.66, 423.00
-241.57, 58.00, 371.58
-240.65, 56.82, 475.50
-242.22, 57.16, 480.91
-238.35, 55.25, 422.78
-239.82, 55.63, 400.24
-239.05, 54.43, 514.45
-240.50, 54.80, 410.56
-241.32, 55.98, 409.38
-242.86, 56.31, 454.54
-241.98, 55.15, 378.02
-243.49, 55.46, 641.89
-234.38, 51.91, 411.10
-235.67, 52.37, 412.81
-235.13, 51.12, 392.19
-236.40, 51.58, 418.33
-236.99, 52.81, 402.97
-238.35, 53.22, 403.70
-237.71, 52.00, 389.48
-239.06, 52.41, 447.23
-235.86, 50.34, 384.71
-237.12, 50.78, 441.46
-236.59, 49.55, 485.16
-237.84, 49.98, 459.01
-238.42, 51.20, 545.03
-239.74, 51.60, 410.32
-239.11, 50.39, 393.12
-240.42, 50.78, 380.12
-239.75, 53.61, 423.55
-241.17, 53.97, 374.59
-240.43, 52.79, 526.16
-241.83, 53.14, 383.67
-242.63, 54.31, 354.36
-244.11, 54.62, 394.94
-243.26, 53.47, 397.30
-244.72, 53.77, 361.48
-241.10, 51.97, 394.10
-242.48, 52.31, 380.43
-241.76, 51.15, 526.95
-243.12, 51.49, 364.88
-243.89, 52.64, 406.73
-245.33, 52.93, 472.65
-244.51, 51.80, 368.54
-245.93, 52.09, 364.34
-243.20, 58.31, 398.82
-244.87, 58.60, 384.82
-243.82, 57.46, 386.33
-245.45, 57.73, 366.16
-246.56, 58.85, 396.00
-248.29, 59.07, 341.01
-247.12, 57.98, 406.35
-248.80, 58.19, 416.07
-244.43, 56.61, 398.25
-246.03, 56.87, 361.64
-245.03, 55.75, 366.36
-246.60, 56.01, 385.30
-247.66, 57.11, 352.61
-249.31, 57.31, 333.98
-248.20, 56.24, 660.56
-249.82, 56.44, 433.69
-250.05, 59.25, 365.98
-251.82, 59.40, 352.55
-250.52, 58.37, 398.74
-252.25, 58.51, 357.31
-253.61, 59.52, 317.51
-255.42, 59.59, 429.09
-254.00, 58.62, 392.00
-255.77, 58.69, 385.54
-250.99, 57.48, 494.82
-252.68, 57.62, 387.18
-251.46, 56.60, 374.87
-253.11, 56.73, 348.00
-254.39, 57.72, 341.75
-256.11, 57.79, 354.69
-254.79, 56.82, 325.72
-256.47, 56.89, 333.68
-245.63, 54.90, 348.89
-247.17, 55.15, 351.05
-246.21, 54.05, 382.10
-247.73, 54.29, 335.41
-248.73, 55.37, 359.34
-250.32, 55.56, 422.46
-249.26, 54.50, 375.07
-250.82, 54.69, 341.01
-246.79, 53.19, 364.18
-248.28, 53.43, 598.76
-247.37, 52.34, 364.78
-248.83, 52.57, 333.27
-249.79, 53.64, 714.78
-251.32, 53.81, 373.18
-250.31, 52.77, 1528.15
-251.82, 52.94, 414.89
-251.93, 55.72, 354.33
-253.55, 55.84, 626.12
-252.39, 54.84, 360.24
-253.98, 54.95, 343.89
-255.18, 55.93, 409.77
-256.83, 55.98, 335.67
-255.59, 55.03, 344.67
-257.20, 55.08, 350.59
-252.86, 53.95, 394.12
-254.42, 54.06, 342.00
-253.33, 53.08, 364.14
-254.87, 53.18, 385.98
-255.99, 54.14, 332.18
-257.57, 54.18, 359.69
-256.41, 53.25, 426.15
-257.96, 53.28, 333.80
-237.30, 48.76, 375.83
-238.54, 49.19, 387.93
-238.01, 47.97, 615.57
-239.23, 48.39, 463.63
-239.80, 49.59, 429.19
-241.09, 49.97, 387.35
-240.48, 48.79, 375.11
-241.76, 49.16, 350.88
-238.70, 47.18, 466.52
-239.91, 47.60, 416.90
-239.39, 46.40, 418.72
-240.59, 46.80, 416.33
-241.15, 47.99, 700.09
-242.41, 48.35, 362.21
-241.81, 47.18, 397.65
-243.06, 47.54, 445.13
-242.41, 50.33, 395.21
-243.76, 50.66, 430.91
-243.06, 49.51, 377.23
-244.39, 49.83, 368.81
-245.13, 50.97, 417.21
-246.52, 51.24, 349.48
-245.74, 50.13, 429.46
-247.12, 50.40, 344.09
-243.70, 48.69, 371.11
-245.01, 49.01, 413.68
-244.34, 47.88, 343.24
-245.63, 48.19, 346.63
-246.35, 49.30, 405.60
-247.70, 49.56, 360.57
-246.95, 48.47, 346.79
-248.29, 48.73, 398.23
-240.08, 45.61, 408.87
