# az(deg), al(deg), L(cd) 
-229.06, 61.98, 523.49
-228.39, 60.72, 405.82
-230.01, 61.18, 420.08
-230.76, 62.43, 453.66
-232.53, 62.86, 537.86
-231.69, 61.63, 463.54
-233.42, 62.04, 567.48
-228.43, 68.18, 429.91
-230.62, 68.62, 399.91
-229.54, 67.37, 403.31
-231.67, 67.79, 536.41
-232.90, 69.02, 380.41
-235.28, 69.38, 536.48
-233.89, 68.18, 868.29
-236.19, 68.52, 447.63
-230.59, 66.55, 1075.01
-232.67, 66.96, 420.76
-231.60, 65.73, 382.05
-233.62, 66.12, 385.65
-234.83, 67.33, 409.55
-237.05, 67.67, 425.35
-235.72, 66.48, 395.14
-237.88, 66.81, 790.42
-237.74, 69.70, 372.39
-240.27, 69.97, 385.80
-238.56, 68.83, 458.00
-241.01, 69.09, 472.09
-242.87, 70.20, 368.48
-245.54, 70.39, 355.58
-243.51, 69.31, 334.16
-246.07, 69.49, 340.89
-239.35, 67.96, 336.34
-241.71, 68.21, 426.75
-240.10, 67.09, 364.83
-242.39, 67.33, 417.93
-244.13, 68.42, 391.53
-246.58, 68.59, 351.55
-244.72, 67.54, 326.69
-247.09, 67.69, 403.39
-232.56, 64.90, 361.86
-234.53, 65.29, 415.77
-233.47, 64.08, 371.82
-235.40, 64.45, 358.89
-236.57, 65.64, 962.21
-238.67, 65.95, 387.60
-237.39, 64.79, 353.58
-239.43, 65.09, 533.87
-234.36, 63.25, 457.92
-236.24, 63.61, 368.20
-235.21, 62.42, 362.04
-237.05, 62.77, 349.06
-238.18, 63.94, 385.60
-240.17, 64.23, 407.09
-238.94, 63.08, 2062.64
-240.88, 63.37, 347.15
-240.83, 66.22, 387.91
-243.04, 66.45, 413.55
-241.53, 65.35, 387.60
-243.67, 65.57, 406.56
-245.29, 66.65, 336.53
-247.58, 66.79, 410.80
-245.85, 65.76, 348.48
-248.06, 65.90, 340.61
-242.20, 64.48, 348.80
-244.28, 64.69, 363.98
-242.86, 63.61, 436.98
-244.88, 63.81, 378.05
-246.40, 64.87, 501.00
-248.54, 65.00, 435.99
-246.93, 63.98, 447.01
-249.01, 64.11, 382.26
-207.26, 46.91, 661.64
-208.01, 47.68, 573.14
-208.27, 46.31, 554.69
-209.03, 47.06, 602.42
-208.80, 48.43, 518.93
-209.61, 49.18, 524.78
-209.81, 47.81, 495.97
-210.63, 48.55, 534.96
-209.25, 45.69, 598.51
-210.02, 46.45, 526.49
-210.23, 45.08, 585.78
-211.00, 45.82, 523.68
-210.81, 47.19, 583.82
-211.63, 47.92, 494.68
-211.79, 46.56, 527.70
-212.61, 47.28, 489.62
-210.45, 49.92, 494.29
-211.32, 50.65, 522.98
-211.47, 49.29, 732.25
-212.35, 50.01, 1259.56
-212.23, 51.37, 503.67
-213.17, 52.08, 496.79
-213.26, 50.72, 485.86
-214.20, 51.42, 483.88
-212.48, 48.65, 486.66
-213.36, 49.36, 536.23
-213.46, 48.00, 543.83
-214.34, 48.71, 491.94
-214.27, 50.07, 492.16
-215.21, 50.76, 467.08
-215.26, 49.41, 468.79
-216.20, 50.09, 492.39
-211.18, 44.45, 580.55
-211.95, 45.19, 507.32
-212.12, 43.83, 530.68
-212.89, 44.56, 1099.26
-212.75, 45.92, 527.62
-213.58, 46.64, 615.64
-213.69, 45.28, 559.52
-214.52, 46.00, 548.39
-213.04, 43.20, 516.37
-213.82, 43.92, 511.46
-213.95, 42.57, 555.17
-214.73, 43.29, 498.13
-214.62, 44.64, 545.04
-215.45, 45.35, 573.04
-215.53, 44.00, 567.73
-216.36, 44.70, 512.96
-214.43, 47.35, 468.80
-215.31, 48.05, 471.67
-215.37, 46.70, 490.51
-216.26, 47.39, 478.48
-216.22, 48.74, 452.68
-217.17, 49.42, 469.70
-217.17, 48.08, 498.60
-218.12, 48.75, 485.14
-216.31, 46.05, 497.30
-217.19, 46.73, 530.77
-217.22, 45.39, 502.75
-218.10, 46.06, 450.64
-218.10, 47.41, 510.36
-219.04, 48.07, 506.16
-219.02, 46.73, 460.81
-219.96, 47.39, 456.92
-214.15, 52.78, 487.36
-215.16, 53.47, 529.56
-215.18, 52.11, 550.32
-216.20, 52.79, 453.36
-216.22, 54.14, 475.71
-217.32, 54.80, 462.46
-217.25, 53.46, 452.86
-218.35, 54.11, 502.25
-216.19, 51.44, 486.74
-217.21, 52.11, 502.48
-217.18, 50.77, 515.01
-218.19, 51.43, 510.74
-218.26, 52.77, 465.09
-219.35, 53.41, 515.80
-219.24, 52.07, 432.82
-220.33, 52.70, 437.63
-218.46, 55.45, 483.77
-219.64, 56.07, 456.72
-219.48, 54.74, 431.50
-220.66, 55.36, 646.98
-220.88, 56.68, 456.88
-222.16, 57.28, 428.20
-221.89, 55.96, 415.37
-223.17, 56.54, 515.55
-220.48, 54.03, 456.23
-221.66, 54.64, 446.68
-221.46, 53.32, 466.17
-222.63, 53.92, 474.85
-222.88, 55.23, 554.65
-224.14, 55.81, 418.74
-223.84, 54.50, 442.83
-225.09, 55.07, 641.69
-218.14, 50.09, 600.30
-219.16, 50.74, 474.70
-219.09, 49.40, 438.20
-220.10, 50.05, 483.65
-220.20, 51.38, 423.16
-221.29, 52.00, 454.57
-221.15, 50.68, 436.69
-222.23, 51.29, 428.99
-220.02, 48.72, 459.65
-221.03, 49.35, 475.47
-220.93, 48.03, 449.44
-221.94, 48.66, 482.12
-222.07, 49.97, 429.87
-223.14, 50.58, 462.93
-222.97, 49.27, 453.79
-224.04, 49.87, 413.62
-222.41, 52.61, 455.14
-223.57, 53.20, 465.43
-223.34, 51.89, 493.83
-224.50, 52.47, 425.81
-224.78, 53.77, 411.26
-226.02, 54.32, 417.93
-225.69, 53.03, 538.89
-226.93, 53.58, 472.38
-224.26, 51.17, 528.13
-225.40, 51.74, 428.05
-225.15, 50.45, 567.11
-226.29, 51.01, 440.11
-226.59, 52.30, 504.98
-227.81, 52.83, 443.58
-227.47, 51.56, 439.54
-228.68, 52.08, 496.44
-214.84, 41.93, 1127.50
-215.63, 42.64, 519.82
-215.73, 41.29, 569.97
-216.51, 42.00, 429.31
-216.43, 43.35, 455.36
-217.26, 44.04, 705.68
-217.32, 42.70, 1729.82
-218.15, 43.38, 475.15
-216.60, 40.65, 457.10
-217.38, 41.35, 457.66
-217.45, 40.01, 518.82
-218.24, 40.70, 479.32
-218.19, 42.04, 611.75
-219.02, 42.72, 493.10
-219.05, 41.39, 456.32
-219.88, 42.06, 484.72
-218.12, 44.72, 542.97
-219.00, 45.40, 445.74
-219.00, 44.06, 552.80
-219.89, 44.72, 464.36
-219.91, 46.06, 480.11
-220.85, 46.70, 441.23
-220.80, 45.38, 503.78
-221.74, 46.02, 446.17
-219.88, 43.39, 454.25
-220.76, 44.05, 504.13
-220.74, 42.73, 449.55
-221.62, 43.38, 529.04
-221.67, 44.70, 458.05
-222.61, 45.33, 449.69
-222.53, 44.02, 442.51
-223.46, 44.64, 455.23
-218.30, 39.36, 452.40
-219.09, 40.05, 462.36
-219.14, 38.72, 470.61
-219.93, 39.40, 503.77
-219.90, 40.73, 503.44
-220.73, 41.40, 443.91
-220.74, 40.08, 656.79
-221.57, 40.74, 440.11
-219.97, 38.07, 495.47
-220.76, 38.75, 456.20
-220.79, 37.42, 441.25
-221.58, 38.10, 434.77
-221.57, 39.42, 437.11
-222.40, 40.07, 449.96
-222.39, 38.76, 433.02
-223.22, 39.41, 444.60
-221.59, 42.06, 429.82
-222.47, 42.70, 464.20
-222.42, 41.39, 733.48
-223.30, 42.03, 421.25
-223.37, 43.34, 417.76
-224.31, 43.95, 607.61
-224.21, 42.65, 461.05
-225.14, 43.27, 436.33
-223.25, 40.72, 454.87
-224.13, 41.35, 484.59
-224.07, 40.05, 438.86
-224.95, 40.67, 443.71
-225.03, 41.97, 441.98
-225.96, 42.58, 426.70
-225.85, 41.29, 467.10
-226.78, 41.89, 428.60
-221.83, 47.34, 434.95
-222.83, 47.96, 426.09
-222.70, 46.65, 468.64
-223.70, 47.26, 491.59
-223.86, 48.56, 498.68
-224.93, 49.15, 6328.09
-224.73, 47.85, 445.26
-225.79, 48.44, 485.97
-223.57, 45.95, 685.07
-224.57, 46.56, 417.04
-224.42, 45.26, 423.62
-225.42, 45.85, 422.95
-225.59, 47.15, 470.20
-226.65, 47.72, 472.89
-226.44, 46.44, 444.91
-227.49, 47.00, 437.07
-226.03, 49.72, 522.58
-227.16, 50.28, 416.10
-226.89, 49.00, 415.18
-228.01, 49.55, 393.99
-228.33, 50.82, 446.41
-229.53, 51.33, 450.19
-229.17, 50.08, 384.03
-230.37, 50.58, 399.87
-227.73, 48.28, 415.14
-228.85, 48.81, 401.21
-228.57, 47.55, 397.16
-229.68, 48.08, 450.93
-230.01, 49.33, 395.12
-231.19, 49.83, 429.85
-230.83, 48.59, 398.08
-232.00, 49.08, 440.99
-225.27, 44.56, 448.84
-226.25, 45.15, 493.75
-226.10, 43.86, 440.71
-227.08, 44.45, 501.55
-227.27, 45.73, 422.75
-228.32, 46.28, 409.92
-228.09, 45.01, 442.00
-229.14, 45.57, 586.71
-226.92, 43.17, 434.57
-227.90, 43.74, 422.92
-227.73, 42.47, 410.64
-228.71, 43.04, 391.03
-228.91, 44.30, 397.24
-229.94, 44.85, 439.02
-229.71, 43.59, 408.71
-230.74, 44.13, 610.12
-229.39, 46.82, 436.35
-230.50, 47.35, 423.31
-230.21, 46.10, 382.33
-231.31, 46.61, 408.75
-231.64, 47.85, 414.00
-232.80, 48.33, 411.57
-232.43, 47.11, 424.77
-233.59, 47.58, 1972.06
-231.01, 45.37, 422.45
-232.10, 45.88, 461.03
-231.80, 44.65, 401.45
-232.89, 45.15, 440.93
-233.22, 46.37, 447.87
-234.37, 46.83, 385.06
-234.00, 45.63, 416.85
-235.15, 46.09, 383.69
-223.49, 57.85, 417.81
-224.88, 58.41, 471.58
-224.49, 57.11, 439.78
-225.86, 57.65, 417.23
-226.31, 58.94, 421.28
-227.80, 59.45, 403.64
-227.27, 58.17, 434.45
-228.74, 58.67, 386.00
-225.45, 56.36, 401.25
-226.81, 56.89, 568.49
-226.39, 55.61, 410.41
-227.73, 56.13, 467.32
-228.21, 57.40, 494.77
-229.66, 57.89, 392.78
-229.12, 56.63, 389.12
-230.55, 57.11, 395.57
-229.34, 59.93, 400.52
-230.94, 60.39, 401.77
-230.26, 59.14, 477.18
-231.83, 59.59, 394.64
-232.58, 60.82, 424.76
-234.28, 61.22, 373.06
-233.45, 60.01, 477.94
-235.12, 60.40, 483.51
-231.16, 58.35, 424.86
-232.70, 58.79, 402.21
-232.03, 57.56, 517.67
-233.55, 57.98, 412.89
-234.29, 59.20, 411.52
-235.93, 59.58, 457.18
-235.11, 58.38, 380.14
-236.72, 58.75, 646.54
-227.31, 54.86, 413.51
-228.63, 55.37, 415.26
-228.20, 54.10, 394.74
-229.51, 54.60, 421.16
-230.00, 55.86, 405.35
-231.42, 56.32, 406.12
-230.87, 55.08, 392.03
-232.27, 55.54, 450.39
-229.07, 53.34, 387.50
-230.37, 53.84, 444.86
-229.93, 52.59, 489.40
-231.22, 53.07, 462.94
-231.72, 54.31, 549.56
-233.09, 54.76, 413.40
-232.54, 53.53, 396.29
-233.91, 53.97, 383.15
-232.87, 56.77, 426.22
-234.37, 57.18, 376.86
-233.70, 55.97, 530.17
-235.18, 56.38, 386.30
-235.91, 57.57, 356.51
-237.49, 57.93, 397.58
-236.70, 56.76, 400.15
-238.25, 57.11, 364.07
-234.51, 55.18, 397.06
-235.97, 55.57, 383.30
-235.31, 54.38, 531.68
-236.74, 54.77, 367.84
-237.46, 55.94, 409.95
-238.99, 56.28, 476.70
-238.21, 55.13, 371.63
-239.72, 55.46, 367.50
-236.04, 61.59, 400.63
-237.83, 61.93, 386.63
-236.83, 60.76, 388.25
-238.60, 61.09, 368.03
-239.68, 62.23, 398.04
-241.57, 62.50, 342.75
-240.40, 61.38, 408.70
-242.25, 61.64, 418.65
-237.61, 59.93, 400.51
-239.34, 60.24, 363.71
-238.37, 59.09, 368.58
-240.06, 59.40, 387.84
-241.10, 60.53, 354.73
-242.90, 60.78, 336.08
-241.79, 59.68, 665.78
-243.55, 59.92, 436.97
-243.50, 62.74, 368.05
-245.47, 62.93, 354.67
-244.13, 61.87, 401.31
-246.04, 62.06, 359.71
-247.46, 63.09, 319.52
-249.48, 63.21, 432.22
-247.98, 62.20, 394.89
-249.94, 62.32, 388.61
-244.74, 61.00, 498.52
-246.60, 61.18, 390.12
-245.34, 60.13, 377.79
-247.16, 60.30, 350.90
-248.50, 61.32, 344.51
-250.41, 61.42, 357.83
-249.01, 60.43, 328.67
-250.87, 60.53, 337.00
-239.11, 58.26, 351.22
-240.77, 58.56, 353.52
-239.84, 57.43, 385.02
-241.47, 57.72, 337.99
-242.46, 58.83, 362.04
-244.19, 59.06, 425.95
-243.12, 57.97, 378.21
-244.81, 58.20, 344.02
-240.55, 56.60, 367.19
-242.15, 56.88, 604.43
-241.26, 55.76, 368.08
-242.82, 56.03, 336.39
-243.78, 57.12, 721.87
-245.43, 57.34, 376.87
-244.42, 56.27, 1544.87
-246.04, 56.48, 419.40
-245.94, 59.26, 357.37
-247.72, 59.42, 632.09
-246.53, 58.39, 363.69
-248.27, 58.54, 347.45
-249.52, 59.54, 413.91
-251.33, 59.63, 339.40
-250.02, 58.66, 348.54
-251.80, 58.74, 354.84
-247.11, 57.52, 398.29
-248.81, 57.66, 345.91
-247.69, 56.65, 368.36
-249.36, 56.79, 390.73
-250.53, 57.77, 336.27
-252.26, 57.85, 364.40
-251.04, 56.89, 431.65
-252.73, 56.95, 338.54
-230.77, 51.83, 379.09
-232.05, 52.31, 391.31
-231.60, 51.07, 622.12
-232.86, 51.54, 468.22
-233.36, 52.76, 433.05
-234.71, 53.19, 390.74
-234.16, 51.98, 378.57
-235.49, 52.40, 354.07
-232.41, 50.31, 471.45
-233.66, 50.77, 421.13
-233.21, 49.55, 423.22
-234.45, 50.00, 420.76
-234.94, 51.20, 708.05
-236.26, 51.61, 365.75
-235.72, 50.43, 401.85
-237.02, 50.83, 450.01
-236.09, 53.59, 398.72
-237.50, 53.97, 434.90
-236.85, 52.79, 380.77
-238.25, 53.16, 372.33
-238.95, 54.32, 421.15
-240.43, 54.64, 352.74
-239.68, 53.50, 433.85
-241.14, 53.82, 347.57
-237.61, 52.00, 374.82
-238.99, 52.36, 418.05
-238.36, 51.21, 346.81
-239.72, 51.56, 350.37
-240.40, 52.69, 409.99
-241.84, 53.00, 364.53
-241.11, 51.88, 350.67
-242.53, 52.18, 402.99
-234.00, 48.80, 413.41
