# az(deg), al(deg), L(cd) 
-211.98, 51.05, 596.32
-212.89, 51.78, 584.42
-213.01, 50.40, 546.94
-213.92, 51.12, 504.15
-213.83, 52.49, 611.31
-214.81, 53.20, 512.05
-214.86, 51.82, 550.51
-215.84, 52.52, 588.64
-214.01, 49.74, 517.44
-214.92, 50.45, 505.59
-214.98, 49.08, 512.63
-215.89, 49.78, 526.08
-215.86, 51.15, 576.42
-216.84, 51.84, 594.42
-216.84, 50.47, 535.62
-217.82, 51.15, 515.06
-211.41, 56.58, 565.74
-212.46, 57.30, 507.81
-212.56, 55.92, 489.60
-213.62, 56.63, 488.53
-213.56, 58.01, 645.61
-214.71, 58.70, 566.07
-214.72, 57.33, 577.40
-215.87, 58.01, 561.32
-213.68, 55.25, 494.82
-214.74, 55.95, 486.98
-214.77, 54.58, 512.19
-215.83, 55.27, 642.87
-215.84, 56.64, 485.43
-216.98, 57.31, 489.52
-216.92, 55.94, 579.66
-218.07, 56.61, 525.14
-215.91, 59.38, 522.34
-217.17, 60.05, 469.77
-217.06, 58.68, 500.51
-218.31, 59.34, 507.09
-218.48, 60.70, 550.77
-219.85, 61.33, 472.35
-219.62, 59.97, 522.83
-220.99, 60.60, 509.25
-218.18, 57.97, 477.51
-219.42, 58.62, 484.71
-219.26, 57.26, 619.27
-220.50, 57.89, 492.43
-220.72, 59.24, 482.92
-222.08, 59.85, 540.49
-221.79, 58.51, 469.75
-223.13, 59.11, 469.68
-215.83, 53.89, 518.23
-216.88, 54.58, 509.13
-216.85, 53.21, 685.64
-217.91, 53.88, 496.84
-217.98, 55.24, 520.81
-219.12, 55.90, 462.51
-219.00, 54.54, 471.48
-220.13, 55.18, 583.99
-217.85, 52.51, 487.91
-218.90, 53.18, 472.04
-218.83, 51.82, 529.59
-219.88, 52.47, 473.27
-219.99, 53.83, 468.63
-221.12, 54.46, 472.41
-220.96, 53.11, 550.25
-222.09, 53.74, 481.17
-220.30, 56.54, 472.17
-221.53, 57.16, 539.65
-221.31, 55.81, 447.21
-222.54, 56.43, 470.52
-222.81, 57.77, 475.89
-224.14, 58.36, 512.49
-223.81, 57.02, 502.74
-225.13, 57.60, 418.47
-222.30, 55.08, 505.38
-223.51, 55.69, 449.71
-223.25, 54.35, 506.96
-224.46, 54.95, 444.97
-224.77, 56.28, 444.39
-226.08, 56.84, 443.07
-225.71, 55.52, 445.25
-227.00, 56.08, 417.97
-210.29, 67.64, 528.02
-211.86, 68.34, 562.41
-211.91, 66.96, 505.08
-213.48, 67.65, 498.00
-213.54, 69.03, 529.89
-215.34, 69.70, 554.77
-215.16, 68.33, 511.80
-216.94, 68.98, 513.27
-213.45, 66.28, 579.59
-215.02, 66.95, 475.87
-214.91, 65.58, 511.20
-216.48, 66.24, 484.60
-216.69, 67.61, 706.50
-218.46, 68.24, 485.15
-218.13, 66.88, 499.12
-219.88, 67.50, 435.84
-217.25, 70.34, 616.46
-219.30, 70.96, 504.51
-218.84, 69.60, 509.12
-220.86, 70.21, 475.36
-221.49, 71.55, 503.05
-223.83, 72.11, 678.66
-223.02, 70.78, 476.07
-225.30, 71.32, 443.49
-220.33, 68.85, 574.03
-222.33, 69.44, 431.78
-221.74, 68.09, 474.91
-223.70, 68.66, 511.59
-224.43, 69.99, 463.69
-226.66, 70.52, 503.31
-225.76, 69.20, 464.43
-227.94, 69.71, 529.17
-216.31, 64.87, 478.03
-217.86, 65.51, 540.36
-217.64, 64.15, 469.99
-219.18, 64.78, 505.64
-219.50, 66.14, 494.65
-221.24, 66.74, 454.62
-220.81, 65.39, 454.27
-222.52, 65.98, 433.96
-218.91, 63.42, 555.17
-220.44, 64.04, 519.83
-220.12, 62.69, 485.28
-221.64, 63.29, 582.04
-222.05, 64.64, 519.56
-223.74, 65.21, 513.70
-223.23, 63.88, 524.34
-224.90, 64.44, 429.96
-223.06, 67.32, 446.60
-224.99, 67.88, 449.26
-224.32, 66.55, 421.75
-226.20, 67.09, 413.08
-227.01, 68.40, 425.87
-229.13, 68.89, 451.02
-228.18, 67.60, 421.85
-230.26, 68.07, 463.02
-225.51, 65.77, 463.85
-227.36, 66.29, 445.92
-226.64, 64.98, 688.06
-228.46, 65.49, 456.50
-229.30, 66.79, 440.04
-231.32, 67.25, 434.98
-230.35, 65.97, 424.36
-232.33, 66.42, 652.32
-226.32, 72.64, 473.24
-228.96, 73.13, 448.83
-227.72, 71.83, 617.80
-230.28, 72.30, 408.37
-231.76, 73.58, 466.46
-234.71, 73.98, 481.65
-232.97, 72.73, 441.13
-235.80, 73.12, 416.06
-229.02, 71.01, 520.24
-231.49, 71.46, 454.20
-230.23, 70.18, 518.23
-232.63, 70.62, 430.08
-234.10, 71.88, 567.22
-236.82, 72.25, 627.55
-235.14, 71.02, 452.82
-237.76, 71.38, 427.45
-237.81, 74.33, 408.05
-241.04, 74.64, 376.49
-238.77, 73.46, 400.99
-241.85, 73.75, 441.74
-244.40, 74.88, 439.84
-247.86, 75.07, 387.83
-245.03, 73.98, 416.98
-248.31, 74.16, 353.42
-239.65, 72.58, 379.19
-242.59, 72.85, 399.97
-240.48, 71.70, 367.08
-243.29, 71.96, 419.37
-245.63, 73.08, 383.77
-248.73, 73.26, 359.43
-246.18, 72.18, 396.64
-249.14, 72.35, 355.69
-231.36, 69.35, 558.79
-233.69, 69.78, 406.04
-232.42, 68.52, 501.75
-234.68, 68.93, 450.26
-236.12, 70.17, 402.36
-238.64, 70.51, 398.09
-237.03, 69.31, 424.66
-239.47, 69.64, 440.32
-233.43, 67.68, 428.11
-235.62, 68.08, 411.19
-234.38, 66.84, 604.54
-236.51, 67.23, 417.41
-237.90, 68.44, 386.04
-240.25, 68.77, 404.80
-238.72, 67.58, 410.94
-240.99, 67.89, 384.64
-241.25, 70.81, 396.95
-243.95, 71.07, 375.48
-241.98, 69.93, 402.96
-244.57, 70.18, 394.15
-246.71, 71.28, 676.60
-249.53, 71.44, 356.98
-247.22, 70.38, 345.49
-249.92, 70.53, 375.08
-242.67, 69.05, 393.44
-245.16, 69.28, 360.87
-243.33, 68.16, 392.92
-245.73, 68.39, 551.18
-247.71, 69.48, 459.68
-250.29, 69.63, 345.49
-248.18, 68.58, 392.13
-250.66, 68.72, 346.47
-221.29, 61.94, 492.29
-222.79, 62.54, 494.06
-222.41, 61.20, 912.09
-223.90, 61.78, 560.48
-224.36, 63.11, 450.02
-226.00, 63.66, 470.04
-225.45, 62.34, 456.97
-227.06, 62.88, 686.21
-223.49, 60.45, 653.98
-224.96, 61.02, 438.49
-224.52, 59.69, 464.01
-225.98, 60.25, 561.61
-226.49, 61.56, 498.44
-228.08, 62.09, 408.58
-227.49, 60.78, 470.19
-229.05, 61.30, 386.13
-227.72, 64.19, 410.79
-229.50, 64.68, 391.99
-228.75, 63.39, 391.13
-230.50, 63.88, 396.79
-231.36, 65.16, 424.24
-233.29, 65.59, 383.68
-232.31, 64.33, 410.47
-234.20, 64.76, 446.66
-229.73, 62.59, 400.62
-231.45, 63.06, 455.85
-230.68, 61.79, 468.41
-232.37, 62.25, 475.21
-233.23, 63.51, 410.87
-235.07, 63.93, 430.93
-234.11, 62.69, 806.58
-235.92, 63.09, 447.35
-225.53, 58.93, 453.91
-226.96, 59.47, 407.91
-226.49, 58.16, 1059.01
-227.91, 58.70, 501.58
-228.45, 60.00, 438.35
-230.00, 60.50, 416.84
-229.38, 59.21, 621.25
-230.90, 59.71, 453.56
-227.43, 57.39, 422.45
-228.83, 57.92, 834.49
-228.34, 56.62, 564.57
-229.73, 57.14, 464.78
-230.28, 58.43, 821.37
-231.78, 58.91, 505.41
-231.16, 57.63, 411.46
-232.63, 58.11, 498.38
-231.60, 60.98, 531.60
-233.25, 61.43, 411.72
-232.48, 60.17, 542.03
-234.10, 60.62, 447.11
-234.96, 61.86, 388.72
-236.72, 62.25, 483.28
-235.78, 61.03, 393.22
-237.51, 61.42, 373.85
-233.33, 59.37, 400.33
-234.93, 59.80, 519.50
-234.16, 58.55, 402.53
-235.73, 58.98, 416.78
-236.57, 60.20, 450.08
-238.26, 60.58, 533.94
-237.34, 59.37, 460.07
-238.99, 59.74, 563.54
-235.29, 66.00, 425.84
-237.36, 66.38, 396.07
-236.15, 65.16, 399.47
-238.17, 65.52, 532.16
-239.50, 66.72, 376.75
-241.70, 67.02, 532.32
-240.25, 65.85, 862.82
-242.38, 66.14, 443.86
-236.98, 64.31, 1068.54
-238.94, 64.67, 417.04
-237.77, 63.47, 378.53
-239.69, 63.81, 382.18
-240.96, 64.98, 405.95
-243.04, 65.27, 421.75
-241.65, 64.12, 391.71
-243.67, 64.39, 785.34
-243.97, 67.28, 368.91
-246.28, 67.50, 382.34
-244.57, 66.39, 454.26
-246.81, 66.61, 468.37
-248.63, 67.68, 365.15
-251.03, 67.81, 352.35
-249.08, 66.78, 331.05
-251.39, 66.91, 337.82
-245.16, 65.51, 333.20
-247.32, 65.71, 423.30
-245.72, 64.62, 361.69
-247.82, 64.82, 414.64
-249.52, 65.88, 388.30
-251.75, 66.00, 348.57
-249.95, 64.98, 323.88
-252.11, 65.10, 400.35
-238.54, 62.62, 358.57
-240.41, 62.95, 412.30
-239.28, 61.77, 368.63
-241.10, 62.09, 355.84
-242.32, 63.25, 956.32
-244.28, 63.51, 384.43
-242.97, 62.38, 350.65
-244.88, 62.64, 530.15
-240.00, 60.92, 454.47
-241.78, 61.23, 365.28
-240.70, 60.07, 359.26
-242.44, 60.38, 346.44
-243.60, 61.52, 382.69
-245.46, 61.76, 404.16
-244.21, 60.65, 2050.96
-246.03, 60.89, 344.73
-246.28, 63.74, 384.82
-248.31, 63.93, 410.42
-246.82, 62.86, 384.68
-248.80, 63.04, 403.65
-250.38, 64.08, 333.87
-252.46, 64.19, 407.90
-250.80, 63.18, 345.96
-252.82, 63.29, 338.27
-247.35, 61.97, 346.26
-249.27, 62.15, 361.49
-247.87, 61.09, 434.18
-249.74, 61.26, 375.71
-251.22, 62.29, 497.92
-253.18, 62.39, 433.40
-251.64, 61.39, 444.43
-253.55, 61.48, 380.20
-212.57, 45.53, 656.03
-213.37, 46.26, 568.20
-213.50, 44.88, 549.96
-214.30, 45.61, 597.48
-214.20, 46.99, 514.41
-215.05, 47.70, 520.31
-215.13, 46.33, 491.85
-215.99, 47.03, 530.64
-214.41, 44.23, 593.64
-215.22, 44.95, 522.27
-215.31, 43.58, 581.16
-216.11, 44.29, 519.68
-216.05, 45.66, 579.30
-216.90, 46.36, 490.88
-216.95, 44.99, 523.76
-217.80, 45.69, 486.06
-215.94, 48.41, 490.08
-216.85, 49.10, 518.63
-216.87, 47.73, 726.70
-217.78, 48.42, 1250.64
-217.79, 49.78, 499.50
-218.77, 50.46, 492.73
-218.73, 49.09, 482.04
-219.70, 49.76, 480.12
-217.79, 47.05, 482.96
-218.70, 47.73, 532.25
-218.69, 46.37, 539.94
-219.60, 47.04, 488.46
-219.64, 48.40, 488.54
-220.61, 49.06, 463.65
-220.54, 47.71, 465.53
-221.51, 48.36, 489.00
-216.19, 42.92, 576.06
-217.00, 43.63, 503.60
-217.05, 42.26, 526.73
-217.86, 42.96, 1090.48
-217.83, 44.32, 523.86
-218.68, 45.01, 611.24
-218.69, 43.65, 555.60
-219.55, 44.33, 544.68
-217.91, 41.59, 512.63
-218.72, 42.29, 507.92
-218.75, 40.93, 551.08
-219.56, 41.61, 494.77
-219.55, 42.97, 541.30
-220.40, 43.65, 569.19
-220.39, 42.29, 563.86
-221.24, 42.96, 509.70
-219.57, 45.69, 465.65
-220.48, 46.35, 468.54
-220.43, 45.00, 487.32
-221.34, 45.66, 475.44
-221.42, 47.01, 449.71
-222.38, 47.65, 466.64
-222.28, 46.31, 495.44
-223.24, 46.94, 482.09
-221.28, 44.31, 494.20
-222.19, 44.96, 527.40
-222.12, 43.62, 499.68
-223.03, 44.26, 448.09
-223.12, 45.60, 507.21
-224.09, 46.23, 503.08
-223.96, 44.90, 458.18
-224.91, 45.52, 454.35
-219.78, 51.12, 483.38
-220.82, 51.76, 525.38
-220.71, 50.41, 546.18
-221.75, 51.05, 449.85
-221.91, 52.39, 471.88
-223.03, 53.01, 458.73
-222.83, 51.67, 449.39
-223.94, 52.28, 498.50
-221.62, 49.70, 483.21
-222.66, 50.33, 498.88
-222.51, 48.99, 511.46
-223.54, 49.61, 507.25
-223.73, 50.95, 461.73
-224.83, 51.55, 512.14
-224.61, 50.22, 429.89
-225.71, 50.81, 434.66
-224.18, 53.62, 479.94
-225.38, 54.20, 453.08
-225.09, 52.88, 428.18
-226.28, 53.45, 642.38
-226.62, 54.77, 453.25
-227.90, 55.32, 424.76
-227.51, 54.01, 412.19
-228.78, 54.55, 511.78
-225.98, 52.13, 452.96
-227.16, 52.70, 443.49
-226.84, 51.39, 463.01
-228.01, 51.95, 471.65
-228.38, 53.25, 550.78
-229.63, 53.78, 415.75
-229.22, 52.49, 439.85
-230.47, 53.01, 637.39
-223.38, 48.28, 596.29
-224.41, 48.89, 471.62
-224.24, 47.56, 435.56
-225.26, 48.17, 480.66
-225.47, 49.49, 420.48
-226.56, 50.08, 451.66
-226.31, 48.76, 434.06
-227.40, 49.34, 426.42
-225.07, 46.84, 456.96
-226.09, 47.44, 472.66
-225.90, 46.12, 446.95
-226.92, 46.72, 479.34
-227.14, 48.03, 427.43
-228.22, 48.60, 460.23
-227.96, 47.29, 451.26
-229.03, 47.86, 411.43
-227.69, 50.65, 452.22
-228.85, 51.20, 462.44
-228.52, 49.90, 490.77
-229.67, 50.44, 423.27
-230.05, 51.73, 408.67
-231.28, 52.24, 415.30
-230.86, 50.97, 535.51
-232.08, 51.47, 469.51
-229.34, 49.15, 524.91
-230.48, 49.68, 425.63
-230.13, 48.40, 563.64
-231.27, 48.93, 437.70
-231.65, 50.20, 501.96
-232.86, 50.70, 441.05
-232.44, 49.44, 437.15
-233.63, 49.93, 493.59
-219.57, 40.26, 1117.44
-220.38, 40.94, 516.27
-220.39, 39.58, 565.76
-221.20, 40.26, 426.79
-221.21, 41.61, 452.62
-222.07, 42.27, 700.57
-222.03, 40.93, 1713.50
-222.88, 41.58, 472.36
-221.20, 38.91, 454.17
-222.00, 39.58, 454.85
-221.99, 38.24, 515.20
-222.80, 38.90, 476.26
-222.83, 40.24, 607.33
-223.69, 40.89, 490.10
-223.63, 39.56, 453.65
-224.48, 40.20, 481.82
-222.95, 42.92, 539.55
-223.85, 43.56, 443.31
-223.76, 42.23, 549.30
-224.66, 42.86, 461.80
-224.78, 44.19, 477.39
-225.73, 44.80, 438.88
-225.58, 43.48, 500.86
-226.54, 44.09, 443.84
-224.56, 41.53, 451.78
-225.46, 42.16, 501.18
-225.35, 40.84, 447.12
-226.25, 41.46, 525.77
-226.38, 42.77, 455.61
-227.33, 43.37, 447.35
-227.17, 42.06, 440.23
-228.11, 42.66, 452.82
-222.78, 37.56, 449.63
-223.59, 38.22, 459.54
-223.56, 36.89, 467.61
-224.37, 37.54, 500.40
-224.41, 38.87, 500.17
-225.26, 39.51, 441.47
-225.19, 38.19, 651.47
-226.04, 38.82, 437.69
-224.33, 36.21, 492.15
-225.14, 36.86, 453.48
-225.10, 35.54, 438.76
-225.90, 36.18, 432.41
-225.96, 37.50, 434.70
-226.81, 38.13, 447.42
-226.72, 36.82, 430.69
-227.57, 37.44, 442.13
-226.13, 40.14, 427.61
-227.03, 40.75, 461.62
-226.91, 39.44, 727.39
-227.80, 40.05, 419.15
-227.94, 41.35, 415.75
-228.88, 41.94, 603.43
-228.71, 40.65, 458.49
-229.65, 41.23, 434.08
-227.67, 38.74, 452.29
-228.56, 39.35, 481.64
-228.43, 38.05, 436.48
-229.32, 38.64, 441.28
-229.47, 39.94, 439.62
-230.41, 40.51, 424.55
-230.23, 39.23, 464.36
-231.16, 39.80, 426.42
-226.71, 45.40, 432.68
-227.72, 45.99, 423.89
-227.51, 44.68, 466.09
-228.52, 45.26, 488.83
-228.76, 46.56, 495.83
-229.83, 47.11, 6273.65
-229.55, 45.82, 442.94
-230.61, 46.37, 483.27
-228.30, 43.96, 680.33
-229.30, 44.53, 415.03
-229.08, 43.24, 421.55
-230.08, 43.80, 420.90
-230.33, 45.09, 467.66
-231.38, 45.63, 470.33
-231.10, 44.35, 442.63
-232.14, 44.89, 434.90
-230.92, 47.65, 519.53
-232.05, 48.17, 413.98
-231.70, 46.90, 413.15
-232.81, 47.41, 392.15
-233.20, 48.67, 444.04
-234.39, 49.15, 447.81
-233.96, 47.91, 382.30
-235.14, 48.38, 398.02
-232.46, 46.15, 413.15
-233.57, 46.65, 399.38
-233.22, 45.40, 395.40
-234.32, 45.90, 448.67
-234.71, 47.14, 393.37
-235.87, 47.61, 427.83
-235.45, 46.38, 396.39
-236.60, 46.83, 438.95
-229.85, 42.52, 446.48
-230.84, 43.07, 490.91
-230.61, 41.79, 438.43
-231.59, 42.35, 498.58
-231.85, 43.62, 420.72
-232.89, 44.14, 408.04
-232.60, 42.88, 439.77
-233.64, 43.40, 582.88
-231.36, 41.07, 432.34
-232.34, 41.62, 420.88
-232.11, 40.35, 408.72
-233.09, 40.89, 389.42
-233.35, 42.15, 395.54
-234.38, 42.66, 436.89
-234.08, 41.41, 406.92
-235.11, 41.92, 605.87
-233.96, 44.65, 434.24
-235.06, 45.14, 421.38
-234.70, 43.90, 380.85
-235.79, 44.39, 407.05
-236.18, 45.61, 412.25
-237.32, 46.06, 409.91
-236.90, 44.85, 422.97
-238.04, 45.29, 1953.58
-235.43, 43.15, 420.57
-236.51, 43.63, 458.80
-236.16, 42.41, 399.88
-237.23, 42.88, 438.96
-237.61, 44.09, 445.86
-238.74, 44.52, 383.88
-238.33, 43.33, 415.27
-239.45, 43.76, 382.62
-229.23, 55.85, 414.46
-230.59, 56.36, 467.96
-230.09, 55.07, 436.49
-231.44, 55.57, 414.11
-232.01, 56.84, 417.98
-233.46, 57.30, 400.49
-232.83, 56.05, 431.26
-234.27, 56.50, 383.14
-230.93, 54.29, 398.38
-232.26, 54.78, 564.61
-231.75, 53.52, 407.67
-233.07, 54.00, 464.23
-233.64, 55.25, 491.38
-235.05, 55.70, 390.08
-234.42, 54.45, 386.57
-235.82, 54.89, 393.02
-234.96, 57.74, 397.45
-236.50, 58.15, 398.74
-235.74, 56.93, 473.83
-237.26, 57.33, 391.84
-238.08, 58.54, 421.68
-239.71, 58.90, 370.33
-238.81, 57.71, 474.72
-240.41, 58.05, 480.33
-236.50, 56.11, 422.00
-237.99, 56.51, 399.55
-237.25, 55.30, 514.38
-238.72, 55.68, 410.36
-239.52, 56.88, 408.88
-241.09, 57.21, 454.33
-240.22, 56.04, 377.88
-241.76, 56.37, 642.65
-232.55, 52.74, 410.93
-233.85, 53.21, 412.68
-233.33, 51.96, 392.45
-234.62, 52.42, 418.70
-235.19, 53.66, 402.88
-236.57, 54.08, 403.68
-235.95, 52.86, 389.82
-237.30, 53.28, 447.80
-234.10, 51.17, 385.41
-235.38, 51.63, 442.37
-234.86, 50.39, 486.63
-236.12, 50.84, 460.43
-236.69, 52.06, 546.31
-238.03, 52.47, 411.24
-237.41, 51.27, 394.36
-238.74, 51.67, 381.40
-237.98, 54.49, 423.70
-239.42, 54.86, 374.74
-238.69, 53.67, 527.08
-240.12, 54.04, 384.30
-240.90, 55.21, 354.61
-242.42, 55.53, 395.50
-241.58, 54.38, 398.15
-243.06, 54.69, 362.45
-239.40, 52.86, 395.10
-240.80, 53.22, 381.53
-240.09, 52.04, 528.84
-241.48, 52.39, 366.41
-242.24, 53.55, 408.11
-243.70, 53.85, 474.47
-242.89, 52.72, 370.30
-244.33, 53.02, 366.32
-241.38, 59.22, 397.83
-243.08, 59.52, 384.01
-242.04, 58.37, 385.72
-243.71, 58.66, 365.72
-244.82, 59.78, 395.45
-246.59, 60.01, 340.57
-245.41, 58.92, 406.25
-247.14, 59.14, 416.25
-242.69, 57.52, 398.11
-244.32, 57.80, 361.63
-243.33, 56.67, 366.59
-244.93, 56.95, 385.83
-245.99, 58.05, 352.83
-247.68, 58.26, 334.44
-246.56, 57.18, 662.11
-248.22, 57.39, 434.96
-248.38, 60.21, 365.86
-250.21, 60.37, 352.70
-248.89, 59.33, 399.17
-250.67, 59.48, 357.99
-252.05, 60.49, 317.92
-253.91, 60.58, 430.16
-252.47, 59.60, 393.15
-254.28, 59.68, 387.10
-249.39, 58.45, 496.04
-251.13, 58.59, 388.49
-249.90, 57.57, 376.34
-251.59, 57.70, 349.80
-252.89, 58.70, 343.36
-254.66, 58.78, 356.78
-253.31, 57.81, 327.88
-255.04, 57.88, 336.31
-243.96, 55.83, 349.57
-245.53, 56.09, 352.00
-244.58, 54.98, 383.38
-246.12, 55.23, 336.85
-247.13, 56.32, 360.62
-248.75, 56.52, 424.27
-247.69, 55.46, 376.95
-249.28, 55.65, 343.15
-245.19, 54.13, 365.93
-246.70, 54.38, 601.55
-245.79, 53.28, 367.05
-247.29, 53.52, 335.75
-248.25, 54.59, 718.26
-249.81, 54.78, 375.97
-248.80, 53.73, 1534.86
-250.33, 53.91, 418.33
-250.39, 56.69, 356.32
-252.05, 56.82, 629.29
-250.89, 55.81, 362.81
-252.52, 55.93, 346.82
-253.73, 56.92, 412.76
-255.42, 56.98, 338.88
-254.16, 56.02, 348.02
-255.81, 56.08, 354.36
-251.39, 54.93, 397.35
-252.98, 55.05, 345.46
-251.88, 54.05, 367.79
-253.45, 54.16, 390.07
-254.59, 55.13, 335.99
-256.21, 55.18, 363.96
-255.02, 54.24, 430.72
-256.61, 54.28, 338.39
-235.61, 49.61, 377.35
-236.85, 50.05, 389.50
-236.34, 48.83, 618.36
-237.58, 49.26, 465.88
-238.13, 50.47, 430.98
-239.44, 50.86, 389.11
-238.84, 49.67, 377.13
-240.13, 50.06, 352.92
-237.07, 48.05, 469.11
-238.29, 48.47, 419.35
-237.79, 47.27, 421.44
-239.00, 47.69, 419.12
-239.54, 48.88, 703.73
-240.82, 49.25, 364.69
-240.23, 48.08, 400.47
-241.50, 48.45, 448.30
-240.78, 51.23, 397.13
-242.14, 51.57, 433.14
-241.45, 50.42, 379.52
-242.80, 50.75, 371.27
-243.53, 51.89, 419.62
-244.95, 52.18, 351.90
-244.17, 51.06, 432.37
-245.57, 51.34, 346.97
-242.12, 49.61, 373.80
-243.45, 49.93, 416.74
-242.79, 48.79, 346.19
-244.10, 49.11, 349.82
-244.81, 50.23, 408.87
-246.19, 50.51, 363.95
-245.44, 49.41, 350.24
-246.80, 49.67, 402.16
-238.49, 46.49, 411.84
-239.69, 46.90, 380.89
