# az(deg), al(deg), L(cd) 
-232.48, 56.52, 477.00
-233.85, 57.05, 577.82
-218.17, 46.89, 595.98
-219.05, 47.59, 697.16
-219.05, 46.19, 711.89
-219.93, 46.89, 829.26
-219.96, 48.28, 696.87
-220.89, 48.97, 647.68
-220.83, 47.57, 706.05
-221.76, 48.25, 637.76
-219.91, 45.49, 666.62
-220.79, 46.18, 671.54
-220.75, 44.79, 649.60
-221.63, 45.47, 739.71
-221.69, 46.86, 786.51
-222.62, 47.53, 621.37
-222.53, 46.14, 648.78
-223.45, 46.81, 654.42
-221.85, 49.65, 700.71
-222.84, 50.31, 440.44
-222.72, 48.92, 775.80
-223.71, 49.58, 562.52
-223.86, 50.97, 413.87
-224.91, 51.61, 471.93
-224.72, 50.23, 488.80
-225.77, 50.86, 490.99
-223.57, 48.19, 618.95
-224.55, 48.84, 521.36
-224.40, 47.46, 630.43
-225.38, 48.11, 598.53
-225.57, 49.49, 525.92
-226.61, 50.11, 559.87
-226.39, 48.74, 512.08
-227.42, 49.36, 478.39
-221.58, 44.08, 692.92
-222.45, 44.75, 650.12
-222.38, 43.36, 898.01
-223.25, 44.03, 671.74
-223.35, 45.42, 645.34
-224.27, 46.08, 623.53
-224.15, 44.69, 690.19
-225.07, 45.35, 572.66
-223.17, 42.64, 587.43
-224.04, 43.31, 660.08
-223.95, 41.93, 651.68
-224.81, 42.58, 582.20
-224.93, 43.97, 553.89
-225.85, 44.61, 546.56
-225.70, 43.23, 624.38
-226.62, 43.87, 541.72
-225.22, 46.73, 591.81
-226.19, 47.36, 580.15
-226.01, 45.99, 543.75
-226.98, 46.62, 501.80
-227.19, 47.99, 606.57
-228.22, 48.60, 509.06
-227.98, 47.24, 547.29
-229.00, 47.84, 584.71
-226.79, 45.25, 515.25
-227.75, 45.87, 503.63
-227.55, 44.50, 510.91
-228.51, 45.12, 524.06
-228.74, 46.48, 573.08
-229.76, 47.08, 590.72
-229.50, 45.73, 533.41
-230.51, 46.32, 513.25
-226.00, 52.24, 559.88
-227.12, 52.86, 502.77
-226.85, 51.49, 485.37
-227.96, 52.10, 484.31
-228.27, 53.46, 638.74
-229.47, 54.05, 560.31
-229.11, 52.69, 571.93
-230.30, 53.27, 556.11
-227.68, 50.73, 491.06
-228.79, 51.33, 483.35
-228.49, 49.97, 508.68
-229.59, 50.56, 637.27
-229.92, 51.92, 481.81
-231.10, 52.49, 485.85
-230.72, 51.14, 575.07
-231.88, 51.71, 521.41
-230.70, 54.62, 517.21
-231.98, 55.18, 465.39
-231.52, 53.83, 496.18
-232.77, 54.38, 502.71
-233.29, 55.72, 545.39
-234.64, 56.24, 468.09
-234.07, 54.91, 518.29
-235.41, 55.42, 504.97
-232.31, 53.05, 474.03
-233.55, 53.59, 481.15
-233.08, 52.25, 614.07
-234.31, 52.79, 489.21
-234.83, 54.11, 479.41
-236.15, 54.61, 536.19
-235.57, 53.30, 466.90
-236.87, 53.80, 466.85
-229.28, 49.20, 515.12
-230.37, 49.79, 506.15
-230.05, 48.44, 679.96
-231.13, 49.02, 494.53
-231.49, 50.36, 517.62
-232.64, 50.92, 460.27
-232.24, 49.58, 469.59
-233.38, 50.13, 580.10
-230.80, 47.67, 486.22
-231.88, 48.24, 470.61
-231.54, 46.90, 527.45
-232.61, 47.47, 472.21
-232.98, 48.80, 467.22
-234.11, 49.34, 470.89
-233.70, 48.02, 547.64
-234.82, 48.55, 479.87
-233.82, 51.46, 469.74
-235.04, 51.99, 536.11
-234.55, 50.67, 445.68
-235.76, 51.18, 468.55
-236.29, 52.49, 473.40
-237.57, 52.98, 509.42
-236.99, 51.68, 500.23
-238.26, 52.16, 417.39
-235.27, 49.87, 503.23
-236.46, 50.38, 448.55
-235.97, 49.07, 505.13
-237.14, 49.58, 444.32
-237.68, 50.87, 443.31
-238.93, 51.34, 442.03
-238.35, 50.06, 444.57
-239.59, 50.53, 417.82
-228.99, 63.20, 520.11
-230.63, 63.76, 554.45
-230.01, 62.40, 497.61
-231.62, 62.95, 490.81
-232.34, 64.29, 522.44
-234.12, 64.80, 547.38
-233.30, 63.47, 504.74
-235.04, 63.97, 506.44
-230.98, 61.60, 571.76
-232.56, 62.14, 469.21
-231.91, 60.80, 504.37
-233.47, 61.33, 478.24
-234.21, 62.65, 697.96
-235.92, 63.14, 478.88
-235.08, 61.83, 492.84
-236.76, 62.31, 430.41
-235.97, 65.29, 608.84
-237.89, 65.74, 498.08
-236.85, 64.45, 502.60
-238.73, 64.89, 469.41
-239.89, 66.17, 496.90
-241.96, 66.57, 671.38
-240.67, 65.31, 470.39
-242.68, 65.70, 438.38
-237.69, 63.61, 567.22
-239.52, 64.04, 426.52
-238.49, 62.76, 469.35
-240.28, 63.19, 505.91
-241.42, 64.45, 458.42
-243.37, 64.83, 497.93
-242.12, 63.58, 459.46
-244.03, 63.95, 523.80
-232.80, 59.99, 471.95
-234.33, 60.51, 533.83
-233.65, 59.18, 464.46
-235.16, 59.69, 499.89
-235.92, 61.00, 488.80
-237.56, 61.47, 449.40
-236.72, 60.17, 449.26
-238.33, 60.63, 429.37
-234.47, 58.37, 549.10
-235.96, 58.87, 514.33
-235.27, 57.55, 480.50
-236.73, 58.04, 576.20
-237.49, 59.34, 514.23
-239.07, 59.79, 508.62
-238.24, 58.51, 519.36
-239.79, 58.95, 426.27
-239.25, 61.91, 441.68
-241.00, 62.33, 444.54
-239.99, 61.07, 417.48
-241.70, 61.47, 409.12
-242.80, 62.72, 421.61
-244.66, 63.08, 446.73
-243.46, 61.85, 417.98
-245.26, 62.21, 458.91
-240.70, 60.22, 459.51
-242.37, 60.62, 441.97
-241.38, 59.37, 681.41
-243.02, 59.76, 452.81
-244.09, 60.99, 436.34
-245.85, 61.33, 431.52
-244.70, 60.12, 421.21
-246.42, 60.46, 646.58
-244.09, 66.93, 467.90
-246.30, 67.26, 443.97
-244.75, 66.05, 611.46
-246.89, 66.37, 404.11
-248.56, 67.55, 461.74
-250.88, 67.80, 477.06
-249.07, 66.66, 436.84
-251.32, 66.90, 412.23
-245.38, 65.17, 514.97
-247.45, 65.48, 449.78
-245.98, 64.29, 513.21
-247.99, 64.59, 426.15
-249.57, 65.76, 562.01
-251.73, 66.00, 621.99
-250.04, 64.86, 448.88
-252.14, 65.10, 423.96
-253.26, 68.02, 404.30
-255.67, 68.19, 373.23
-253.60, 67.11, 397.52
-255.93, 67.28, 438.11
-258.12, 68.32, 435.29
-260.60, 68.41, 383.89
-258.28, 67.41, 412.78
-260.66, 67.49, 349.95
-253.94, 66.20, 376.13
-256.18, 66.37, 396.92
-254.27, 65.30, 364.37
-256.44, 65.46, 416.33
-258.46, 66.49, 381.03
-260.75, 66.57, 356.07
-258.63, 65.58, 393.97
-260.84, 65.66, 352.56
-246.56, 63.41, 553.60
-248.51, 63.71, 402.63
-247.12, 62.53, 497.41
-249.01, 62.82, 446.68
-250.50, 63.97, 399.18
-252.53, 64.20, 395.13
-250.95, 63.07, 421.51
-252.92, 63.30, 437.18
-247.65, 61.65, 424.90
-249.50, 61.93, 408.33
-248.18, 60.76, 599.53
-249.97, 61.04, 414.80
-251.38, 62.18, 383.62
-253.29, 62.40, 402.33
-251.80, 61.29, 408.56
-253.67, 61.50, 382.74
-254.60, 64.39, 394.19
-256.69, 64.55, 373.10
-254.92, 63.49, 400.39
-256.95, 63.64, 391.82
-258.81, 64.66, 671.21
-260.95, 64.74, 355.06
-259.00, 63.75, 343.83
-261.07, 63.83, 373.24
-255.24, 62.58, 391.25
-257.21, 62.73, 359.21
-255.56, 61.68, 391.09
-257.47, 61.82, 547.60
-259.20, 62.84, 457.04
-261.20, 62.91, 344.35
-259.40, 61.93, 390.67
-261.34, 62.00, 345.78
-236.04, 56.74, 487.88
-237.48, 57.21, 489.73
-236.78, 55.92, 902.38
-238.20, 56.39, 555.68
-238.95, 57.67, 446.39
-240.48, 58.10, 466.27
-239.65, 56.83, 453.67
-241.15, 57.26, 679.93
-237.50, 55.09, 648.10
-238.90, 55.56, 435.80
-238.21, 54.27, 461.31
-239.58, 54.73, 557.51
-240.33, 56.00, 494.96
-241.80, 56.41, 406.49
-240.99, 55.16, 467.54
-242.43, 55.57, 384.84
-242.04, 58.51, 407.92
-243.64, 58.90, 389.49
-242.68, 57.66, 388.94
-244.25, 58.04, 394.64
-245.29, 59.25, 421.47
-246.97, 59.58, 381.56
-245.86, 58.39, 408.27
-247.50, 58.71, 444.12
-243.30, 56.81, 398.75
-244.84, 57.18, 453.32
-243.91, 55.95, 465.99
-245.42, 56.32, 472.82
-246.42, 57.52, 409.10
-248.03, 57.84, 429.03
-246.96, 56.65, 799.44
-248.54, 56.96, 445.67
-238.89, 53.45, 451.83
-240.24, 53.89, 406.60
-239.56, 52.62, 1047.24
-240.89, 53.06, 499.19
-241.63, 54.32, 436.64
-243.05, 54.72, 415.55
-242.25, 53.48, 616.97
-243.65, 53.88, 452.15
-240.21, 51.80, 421.80
-241.52, 52.23, 826.69
-240.85, 50.97, 561.73
-242.15, 51.40, 463.88
-242.87, 52.64, 813.92
-244.24, 53.03, 503.57
-243.47, 51.80, 411.63
-244.82, 52.19, 497.10
-244.50, 55.10, 528.64
-245.98, 55.46, 410.76
-245.08, 54.25, 539.29
-246.53, 54.60, 446.07
-247.50, 55.78, 388.26
-249.04, 56.09, 481.52
-248.02, 54.92, 393.23
-249.54, 55.21, 374.36
-245.65, 53.40, 400.44
-247.08, 53.74, 517.73
-246.20, 52.54, 403.14
-247.61, 52.88, 417.31
-248.54, 54.05, 449.68
-250.02, 54.34, 532.33
-249.04, 53.19, 460.03
-250.50, 53.47, 561.88
-248.69, 59.88, 423.33
-250.44, 60.15, 394.09
-249.18, 59.00, 397.71
-250.89, 59.27, 528.79
-252.22, 60.39, 375.18
-254.03, 60.60, 528.95
-252.63, 59.50, 855.22
-254.40, 59.70, 442.04
-249.67, 58.12, 1057.86
-251.34, 58.38, 415.67
-250.14, 57.24, 378.03
-251.78, 57.49, 381.83
-253.04, 58.61, 404.93
-254.76, 58.80, 420.72
-253.44, 57.72, 391.44
-255.12, 57.91, 779.52
-255.87, 60.77, 367.81
-257.73, 60.91, 381.26
-256.19, 59.87, 452.50
-258.00, 60.01, 466.65
-259.60, 61.02, 364.51
-261.49, 61.09, 352.14
-259.82, 60.11, 331.45
-261.66, 60.17, 338.44
-256.50, 58.97, 333.65
-258.26, 59.10, 422.77
-256.82, 58.07, 362.39
-258.54, 58.19, 414.87
-260.04, 59.20, 388.58
-261.83, 59.26, 349.74
-260.27, 58.29, 325.79
-262.01, 58.35, 401.47
-250.61, 56.36, 358.93
-252.21, 56.61, 412.06
-251.08, 55.48, 369.46
-252.64, 55.72, 357.12
-253.83, 56.83, 947.93
-255.48, 57.01, 385.15
-254.23, 55.94, 352.27
-255.84, 56.12, 529.16
-251.53, 54.61, 454.46
-253.07, 54.84, 367.04
-251.98, 53.73, 361.50
-253.49, 53.96, 349.18
-254.62, 55.05, 384.44
-256.19, 55.22, 405.85
-255.01, 54.16, 2023.69
-256.55, 54.33, 348.09
-257.14, 57.17, 385.84
-258.82, 57.29, 411.37
-257.46, 56.27, 386.37
-259.10, 56.39, 405.36
-260.51, 57.38, 336.35
-262.21, 57.44, 409.58
-260.75, 56.47, 348.95
-262.41, 56.53, 341.71
-257.78, 55.37, 349.25
-259.39, 55.48, 364.54
-258.11, 54.47, 436.25
-259.68, 54.58, 379.11
-261.00, 55.57, 498.96
-262.62, 55.62, 435.82
-261.26, 54.66, 446.88
-262.85, 54.71, 384.02
-224.71, 41.20, 650.85
-225.57, 41.86, 565.31
-225.46, 40.48, 547.46
-226.32, 41.13, 594.00
-226.46, 42.50, 512.89
-227.37, 43.13, 518.67
-227.20, 41.76, 491.08
-228.11, 42.39, 528.99
-226.19, 39.75, 590.02
-227.05, 40.39, 520.78
-226.92, 39.02, 577.80
-227.78, 39.66, 518.28
-227.93, 41.03, 576.44
-228.83, 41.65, 490.35
-228.65, 40.29, 522.40
-229.55, 40.90, 485.74
-228.30, 43.76, 489.15
-229.25, 44.37, 517.08
-229.03, 43.01, 720.45
-229.98, 43.61, 1232.37
-230.23, 44.97, 498.33
-231.24, 45.55, 491.69
-230.96, 44.21, 481.53
-231.95, 44.79, 479.61
-229.76, 42.26, 482.65
-230.70, 42.86, 530.72
-230.47, 41.51, 538.25
-231.41, 42.10, 488.12
-231.67, 43.45, 488.06
-232.66, 44.02, 463.73
-232.37, 42.68, 465.76
-233.35, 43.25, 488.62
-227.63, 38.29, 572.76
-228.49, 38.92, 502.62
-228.34, 37.56, 524.83
-229.19, 38.19, 1071.50
-229.36, 39.54, 522.47
-230.25, 40.16, 607.49
-230.06, 38.80, 553.17
-230.95, 39.41, 542.70
-229.03, 36.83, 511.10
-229.88, 37.45, 506.72
-229.72, 36.09, 548.16
-230.57, 36.71, 493.92
-230.75, 38.06, 539.17
-231.63, 38.66, 566.31
-231.43, 37.32, 560.82
-232.31, 37.91, 508.55
-231.17, 40.76, 465.98
-232.10, 41.34, 468.80
-231.86, 40.00, 487.06
-232.79, 40.59, 475.55
-233.06, 41.92, 450.46
-234.04, 42.48, 466.94
-233.74, 41.16, 495.00
-234.71, 41.71, 482.06
-232.54, 39.25, 493.70
-233.46, 39.83, 525.96
-233.21, 38.50, 498.93
-234.13, 39.07, 449.01
-234.41, 40.39, 506.41
-235.37, 40.94, 502.45
-235.07, 39.63, 458.85
-236.03, 40.17, 455.16
-232.27, 46.13, 482.50
-233.32, 46.69, 523.58
-232.98, 45.36, 544.17
-234.02, 45.91, 449.93
-234.40, 47.23, 471.15
-235.51, 47.76, 458.23
-235.10, 46.45, 449.43
-236.20, 46.97, 497.45
-233.67, 44.58, 482.80
-234.71, 45.13, 498.08
-234.36, 43.81, 510.53
-235.39, 44.35, 506.42
-235.78, 45.66, 461.78
-236.87, 46.18, 511.03
-236.45, 44.87, 430.90
-237.53, 45.38, 435.57
-236.65, 48.27, 478.98
-237.82, 48.77, 452.64
-237.32, 47.48, 428.63
-238.47, 47.97, 638.33
-239.01, 49.25, 452.82
-240.23, 49.71, 424.92
-239.65, 48.44, 412.99
-240.86, 48.89, 510.57
-237.98, 46.68, 453.20
-239.12, 47.16, 443.94
-238.63, 45.88, 463.28
-239.76, 46.35, 471.78
-240.29, 47.62, 548.96
-241.48, 48.07, 416.92
-240.91, 46.81, 440.77
-242.10, 47.25, 633.97
-235.04, 43.03, 593.24
-236.06, 43.57, 471.81
-235.70, 42.26, 436.79
-236.72, 42.79, 480.71
-237.11, 44.09, 421.94
-238.18, 44.59, 452.40
-237.76, 43.30, 435.39
-238.82, 43.80, 427.99
-236.36, 41.48, 457.71
-237.37, 42.00, 472.99
-237.01, 40.71, 448.05
-238.01, 41.22, 479.55
-238.40, 42.51, 429.11
-239.45, 43.01, 461.06
-239.03, 41.73, 452.39
-240.08, 42.21, 413.80
-239.27, 45.08, 452.98
-240.39, 45.55, 463.04
-239.90, 44.28, 490.77
-241.01, 44.74, 425.08
-241.53, 46.00, 410.63
-242.70, 46.43, 417.24
-242.14, 45.19, 534.64
-243.30, 45.62, 470.44
-240.53, 43.48, 524.14
-241.62, 43.94, 427.62
-241.14, 42.68, 561.83
-242.23, 43.14, 439.60
-242.75, 44.38, 502.11
-243.89, 44.80, 442.96
-243.34, 43.57, 439.23
-244.47, 43.99, 494.33
-230.40, 35.36, 1093.61
-231.24, 35.97, 514.59
-231.07, 34.62, 562.01
-231.91, 35.23, 428.41
-232.10, 36.57, 453.27
-232.98, 37.16, 692.74
-232.77, 35.83, 1667.57
-233.64, 36.42, 472.32
-231.74, 33.89, 454.81
-232.58, 34.49, 455.46
-232.40, 33.16, 513.30
-233.23, 33.76, 476.04
-233.43, 35.09, 601.98
-234.30, 35.67, 489.36
-234.08, 34.34, 454.34
-234.95, 34.92, 481.34
-233.87, 37.74, 537.36
-234.79, 38.31, 444.39
-234.53, 36.99, 546.55
-235.44, 37.55, 462.24
-235.72, 38.86, 477.42
-236.68, 39.41, 440.22
-236.37, 38.10, 500.03
-237.32, 38.64, 445.07
-235.18, 36.24, 452.49
-236.09, 36.79, 500.14
-235.83, 35.49, 448.05
-236.73, 36.04, 523.68
-237.02, 37.34, 456.34
-237.96, 37.87, 448.47
-237.65, 36.58, 441.56
-238.59, 37.10, 453.79
-233.06, 32.42, 450.66
-233.89, 33.02, 460.06
-233.71, 31.69, 467.90
-234.53, 32.28, 499.10
-234.73, 33.60, 498.93
-235.59, 34.17, 442.69
-235.38, 32.86, 643.30
-236.24, 33.43, 439.22
-234.35, 30.96, 491.22
-235.18, 31.55, 454.49
-235.00, 30.23, 440.67
-235.82, 30.81, 434.57
-236.02, 32.12, 436.54
-236.87, 32.68, 448.63
-236.66, 31.38, 432.90
-237.51, 31.94, 443.67
-236.47, 34.73, 429.41
-237.37, 35.28, 462.04
-237.11, 33.98, 716.25
-238.00, 34.53, 421.45
-238.29, 35.82, 418.09
-239.22, 36.34, 598.62
-238.91, 35.06, 459.17
-239.84, 35.57, 435.96
-237.75, 33.24, 453.24
-238.63, 33.77, 481.29
-238.38, 32.49, 438.33
-239.26, 33.02, 442.85
-239.54, 34.30, 441.24
-240.46, 34.81, 426.95
-240.16, 33.54, 464.98
-241.08, 34.05, 428.89
-237.65, 39.93, 434.26
-238.65, 40.44, 425.87
-238.29, 39.16, 466.66
-239.28, 39.67, 488.80
-239.66, 40.94, 495.69
-240.70, 41.42, 6100.58
-240.28, 40.16, 444.53
-241.31, 40.63, 483.76
-238.92, 38.39, 673.54
-239.90, 38.89, 417.51
-239.55, 37.61, 423.83
-240.52, 38.11, 423.33
-240.90, 39.37, 468.56
-241.92, 39.84, 471.31
-241.52, 38.59, 444.48
-242.53, 39.06, 437.20
-241.76, 41.89, 519.03
-242.83, 42.33, 416.77
-242.36, 41.09, 416.00
-243.43, 41.53, 395.84
-243.93, 42.76, 446.15
-245.05, 43.17, 450.02
-244.52, 41.96, 386.47
-245.63, 42.36, 401.93
-242.96, 40.30, 416.22
-244.02, 40.73, 403.08
-243.56, 39.50, 399.27
-244.61, 39.93, 450.94
-245.11, 41.15, 397.46
-246.20, 41.55, 431.05
-245.68, 40.35, 400.64
-246.78, 40.74, 442.01
-240.17, 36.84, 447.92
-241.14, 37.33, 490.89
-240.79, 36.07, 440.30
-241.75, 36.56, 498.28
-242.13, 37.81, 423.50
-243.13, 38.27, 411.50
-242.73, 37.03, 441.99
-243.73, 37.49, 579.88
-241.40, 35.31, 434.62
-242.36, 35.79, 423.83
-242.02, 34.54, 412.21
-242.97, 35.02, 393.94
-243.34, 36.25, 399.75
-244.33, 36.70, 439.64
-243.94, 35.48, 410.90
-244.93, 35.92, 601.69
-244.16, 38.71, 436.95
-245.20, 39.14, 424.77
-244.75, 37.92, 385.76
-245.79, 38.34, 411.19
-246.26, 39.54, 416.19
-247.35, 39.93, 414.14
-246.84, 38.74, 426.74
-247.91, 39.13, 1902.20
-245.34, 37.14, 424.20
-246.37, 37.55, 461.17
-245.93, 36.35, 404.60
-246.96, 36.76, 442.31
-247.42, 37.95, 448.96
-248.48, 38.32, 389.56
-248.00, 37.15, 419.78
-249.05, 37.52, 388.64
-241.48, 50.15, 414.87
-242.76, 50.57, 467.43
-242.09, 49.32, 436.92
-243.36, 49.73, 415.08
-244.06, 50.96, 418.52
-245.39, 51.34, 401.51
-244.64, 50.13, 432.03
-245.96, 50.49, 385.02
-242.70, 48.50, 400.03
-243.95, 48.90, 562.85
-243.30, 47.67, 409.53
-244.53, 48.07, 464.99
-245.22, 49.29, 491.34
-246.51, 49.65, 392.34
-245.78, 48.45, 389.22
-247.06, 48.81, 395.72
-246.75, 51.69, 398.70
-248.14, 52.02, 400.15
-247.29, 50.84, 474.11
-248.66, 51.16, 393.94
-249.55, 52.32, 422.88
-250.98, 52.60, 372.74
-250.04, 51.46, 475.42
-251.45, 51.73, 481.17
-247.83, 49.99, 423.78
-249.17, 50.31, 402.03
-248.36, 49.14, 514.63
-249.68, 49.45, 413.10
-250.54, 50.60, 411.40
-251.92, 50.86, 456.16
-251.02, 49.74, 381.55
-252.39, 50.00, 640.85
-243.89, 46.85, 413.11
-245.10, 47.24, 414.99
-244.47, 46.02, 395.44
-245.67, 46.41, 421.24
-246.34, 47.61, 405.60
-247.60, 47.96, 406.58
-246.90, 46.78, 393.27
-248.14, 47.12, 450.07
-245.05, 45.20, 388.95
-246.24, 45.58, 444.66
-245.62, 44.38, 487.79
-246.80, 44.76, 462.51
-247.45, 45.95, 546.18
-248.67, 46.28, 414.75
-247.99, 45.11, 398.41
-249.21, 45.45, 386.02
-248.88, 48.29, 426.37
-250.19, 48.60, 378.75
-249.40, 47.45, 527.68
-250.69, 47.74, 388.52
-251.51, 48.88, 359.28
-252.85, 49.13, 399.45
-252.00, 48.02, 402.22
-253.32, 48.27, 367.55
-249.92, 46.60, 399.23
-251.19, 46.89, 386.18
-250.44, 45.75, 529.79
-251.69, 46.04, 371.76
-252.48, 47.16, 412.26
-253.78, 47.40, 477.15
-252.96, 46.30, 375.70
-254.25, 46.54, 371.94
-252.44, 52.85, 399.98
-253.91, 53.08, 386.68
-252.88, 51.98, 388.66
-254.33, 52.20, 369.32
-255.40, 53.27, 398.19
-256.92, 53.44, 344.62
-255.80, 52.39, 409.32
-257.28, 52.55, 419.39
-253.33, 51.10, 401.32
-254.75, 51.32, 365.85
-253.77, 50.23, 370.96
-255.17, 50.44, 390.01
-256.19, 51.50, 357.46
-257.65, 51.66, 339.65
-256.59, 50.62, 660.57
-258.02, 50.77, 438.41
-258.44, 53.57, 369.71
-259.98, 53.68, 357.05
-258.78, 52.68, 402.86
-260.28, 52.78, 362.67
-261.53, 53.76, 323.12
-263.08, 53.80, 433.41
-261.80, 52.85, 397.27
-263.32, 52.89, 391.41
-259.12, 51.78, 498.11
-260.59, 51.88, 392.87
-259.46, 50.89, 381.14
-260.91, 50.98, 355.22
-262.08, 51.95, 348.72
-263.58, 51.98, 361.86
-262.37, 51.04, 333.76
-263.84, 51.08, 341.93
-254.21, 49.36, 354.75
-255.59, 49.56, 357.29
-254.66, 48.49, 388.15
-256.02, 48.69, 342.82
-256.99, 49.73, 365.85
-258.39, 49.88, 428.16
-257.39, 48.85, 382.05
-258.77, 48.99, 349.07
-255.10, 47.62, 371.39
-256.44, 47.81, 601.30
-255.55, 46.75, 372.70
-256.87, 46.94, 342.23
-257.79, 47.97, 715.19
-259.15, 48.11, 381.26
-258.20, 47.09, 1510.63
-259.54, 47.23, 422.65
-259.81, 50.00, 361.77
-261.24, 50.08, 628.62
-260.17, 49.11, 368.27
-261.57, 49.19, 352.60
-262.67, 50.14, 416.86
-264.11, 50.17, 344.52
-262.98, 49.24, 353.65
-264.40, 49.26, 359.70
-260.53, 48.22, 402.07
-261.91, 48.29, 351.36
-260.90, 47.33, 373.32
-262.26, 47.40, 394.91
-263.30, 48.34, 341.99
-264.69, 48.36, 369.10
-263.62, 47.44, 434.37
-265.00, 47.45, 344.25
-246.19, 43.56, 381.78
-247.35, 43.93, 393.80
-246.76, 42.74, 615.95
-247.91, 43.11, 468.21
-248.54, 44.28, 434.32
-249.74, 44.61, 393.82
-249.08, 43.45, 382.26
-250.26, 43.77, 358.93
-247.32, 41.93, 471.26
-248.46, 42.29, 423.26
-247.88, 41.11, 425.27
-249.01, 41.47, 423.24
-249.62, 42.62, 699.17
-250.79, 42.94, 370.60
-250.16, 41.80, 405.36
-251.32, 42.11, 451.81
-250.95, 44.91, 401.78
-252.19, 45.19, 436.96
-251.47, 44.07, 384.90
-252.69, 44.35, 377.02
-253.45, 45.45, 423.94
-254.72, 45.68, 358.12
-253.93, 44.60, 436.48
-255.19, 44.82, 353.52
-251.98, 43.23, 379.57
-253.19, 43.50, 421.35
-252.50, 42.39, 353.06
-253.70, 42.66, 356.65
-254.42, 43.74, 413.77
-255.66, 43.97, 370.19
-254.91, 42.90, 357.08
-256.13, 43.11, 407.41
-248.44, 40.30, 416.20
-249.56, 40.65, 386.50
