# az(deg), al(deg), L(cd) 
-232.94, 60.23, 500.65
-229.61, 57.73, 532.71
-230.96, 58.31, 654.99
-230.50, 56.95, 539.97
-231.84, 57.52, 518.36
-232.36, 58.88, 509.59
-233.81, 59.42, 560.60
-233.22, 58.07, 460.13
-234.65, 58.61, 650.31
-226.50, 53.76, 602.96
-227.66, 54.38, 538.50
-227.38, 53.00, 600.71
-228.52, 53.61, 484.44
-228.85, 54.99, 1381.49
-230.09, 55.58, 618.91
-229.71, 54.21, 632.69
-230.93, 54.80, 544.51
-228.22, 52.24, 445.01
-229.36, 52.84, 504.91
-229.05, 51.47, 478.29
-230.18, 52.07, 509.60
-230.54, 53.43, 525.68
-231.75, 54.01, 481.22
-231.34, 52.65, 484.32
-232.54, 53.22, 737.49
-231.36, 56.16, 981.71
-232.68, 56.72, 489.99
-232.19, 55.37, 522.12
-233.50, 55.92, 497.36
-234.04, 57.26, 596.50
-235.45, 57.79, 505.53
-234.84, 56.45, 476.33
-236.23, 56.97, 483.61
-233.00, 54.57, 511.96
-234.28, 55.12, 530.31
-233.78, 53.77, 517.17
-235.05, 54.31, 569.79
-235.61, 55.64, 516.47
-236.98, 56.15, 515.41
-236.36, 54.83, 476.96
-237.70, 55.33, 577.29
-221.94, 45.55, 595.64
-222.83, 46.23, 696.18
-222.76, 44.83, 710.85
-223.65, 45.50, 827.47
-223.75, 46.90, 695.90
-224.70, 47.56, 647.03
-224.57, 46.17, 705.08
-225.51, 46.82, 637.23
-223.56, 44.11, 665.92
-224.45, 44.77, 670.83
-224.34, 43.38, 649.05
-225.23, 44.04, 738.50
-225.36, 45.43, 785.02
-226.30, 46.08, 621.00
-226.14, 44.69, 648.27
-227.07, 45.33, 653.87
-225.67, 48.21, 699.71
-226.67, 48.85, 440.97
-226.48, 47.46, 774.41
-227.47, 48.10, 562.43
-227.70, 49.48, 414.54
-228.76, 50.09, 472.22
-228.50, 48.72, 489.15
-229.55, 49.33, 491.31
-227.26, 46.71, 618.60
-228.25, 47.34, 521.65
-228.03, 45.96, 630.04
-229.02, 46.58, 598.36
-229.27, 47.96, 526.14
-230.32, 48.56, 559.86
-230.03, 47.19, 512.48
-231.06, 47.79, 478.99
-225.11, 42.65, 692.03
-225.99, 43.30, 649.59
-225.86, 41.92, 895.34
-226.74, 42.56, 671.01
-226.90, 43.95, 644.84
-227.83, 44.58, 623.23
-227.65, 43.20, 689.32
-228.57, 43.83, 572.73
-226.60, 41.18, 587.32
-227.48, 41.82, 659.37
-227.32, 40.44, 650.93
-228.20, 41.08, 582.11
-228.38, 42.46, 554.13
-229.30, 43.08, 546.83
-229.10, 41.70, 623.94
-230.01, 42.32, 542.03
-228.79, 45.21, 591.72
-229.76, 45.82, 580.14
-229.52, 44.45, 544.06
-230.49, 45.06, 502.40
-230.77, 46.42, 606.38
-231.80, 47.01, 509.52
-231.49, 45.65, 547.54
-232.52, 46.24, 584.67
-230.24, 43.69, 515.78
-231.21, 44.29, 504.25
-230.95, 42.93, 511.46
-231.91, 43.52, 524.51
-232.20, 44.88, 573.12
-233.22, 45.46, 590.64
-232.90, 44.11, 533.76
-233.91, 44.68, 513.77
-229.85, 50.70, 559.64
-230.97, 51.29, 502.83
-230.63, 49.92, 485.67
-231.74, 50.51, 484.61
-232.12, 51.86, 638.02
-233.31, 52.43, 560.01
-232.88, 51.08, 571.68
-234.06, 51.63, 555.94
-231.39, 49.15, 491.45
-232.49, 49.72, 483.76
-232.13, 48.37, 509.06
-233.22, 48.94, 636.77
-233.62, 50.29, 482.21
-234.79, 50.83, 486.19
-234.34, 49.49, 574.98
-235.50, 50.03, 521.63
-234.53, 52.97, 517.11
-235.79, 53.50, 465.57
-235.26, 52.17, 496.33
-236.51, 52.69, 502.81
-237.08, 54.01, 545.12
-238.41, 54.50, 468.24
-237.78, 53.19, 518.30
-239.09, 53.68, 505.04
-235.98, 51.36, 474.43
-237.21, 51.88, 481.48
-236.68, 50.56, 613.71
-237.89, 51.06, 489.62
-238.47, 52.37, 479.76
-239.76, 52.85, 536.20
-239.13, 51.55, 467.44
-240.41, 52.02, 467.39
-232.85, 47.59, 515.52
-233.94, 48.15, 506.59
-233.56, 46.80, 679.21
-234.64, 47.36, 495.12
-235.05, 48.70, 517.97
-236.19, 49.23, 460.99
-235.74, 47.90, 470.33
-236.87, 48.43, 580.07
-234.26, 46.02, 486.92
-235.32, 46.57, 471.43
-234.94, 45.24, 527.85
-235.99, 45.78, 473.05
-236.41, 47.11, 468.05
-237.53, 47.63, 471.69
-237.08, 46.31, 547.91
-238.18, 46.82, 480.67
-237.36, 49.75, 470.38
-238.56, 50.25, 536.32
-238.02, 48.94, 446.56
-239.21, 49.43, 469.30
-239.78, 50.73, 474.01
-241.04, 51.19, 509.81
-240.42, 49.91, 500.76
-241.66, 50.36, 418.50
-238.67, 48.13, 503.80
-239.85, 48.62, 449.53
-239.31, 47.32, 505.77
-240.47, 47.80, 445.43
-241.04, 49.08, 444.35
-242.27, 49.53, 443.11
-241.66, 48.26, 445.74
-242.87, 48.71, 419.23
-233.58, 61.58, 519.01
-235.19, 62.10, 553.29
-234.46, 60.76, 496.75
-236.04, 61.27, 490.02
-236.85, 62.60, 521.45
-238.58, 63.07, 546.35
-237.67, 61.76, 503.94
-239.36, 62.23, 505.68
-235.31, 59.94, 570.73
-236.86, 60.44, 468.62
-236.12, 59.12, 503.72
-237.64, 59.61, 477.72
-238.46, 60.92, 696.52
-240.11, 61.38, 478.32
-239.22, 60.08, 492.29
-240.84, 60.53, 430.13
-240.36, 63.52, 607.67
-242.21, 63.94, 497.34
-241.11, 62.67, 501.89
-242.91, 63.08, 468.86
-244.11, 64.34, 496.23
-246.07, 64.70, 670.18
-244.76, 63.47, 469.89
-246.67, 63.82, 438.02
-241.82, 61.81, 566.35
-243.58, 62.21, 426.22
-242.51, 60.95, 468.94
-244.22, 61.35, 505.39
-245.39, 62.59, 458.03
-247.24, 62.94, 497.42
-245.99, 61.72, 459.15
-247.80, 62.06, 523.28
-236.90, 58.30, 471.56
-238.40, 58.78, 533.18
-237.66, 57.47, 464.22
-239.13, 57.94, 499.50
-239.94, 59.24, 488.37
-241.53, 59.68, 449.16
-240.64, 58.40, 449.12
-242.20, 58.83, 429.34
-238.38, 56.64, 548.60
-239.83, 57.11, 514.01
-239.09, 55.81, 480.45
-240.51, 56.27, 575.70
-241.32, 57.55, 513.92
-242.85, 57.97, 508.35
-241.97, 56.70, 519.15
-243.47, 57.12, 426.53
-243.16, 60.09, 441.49
-244.84, 60.48, 444.37
-243.80, 59.23, 417.53
-245.44, 59.61, 409.22
-246.56, 60.84, 421.56
-248.33, 61.17, 446.61
-247.12, 59.97, 418.08
-248.85, 60.29, 458.86
-244.41, 58.37, 459.50
-246.02, 58.75, 442.07
-245.01, 57.51, 680.46
-246.58, 57.88, 452.99
-247.67, 59.09, 436.49
-249.35, 59.41, 431.72
-248.19, 58.22, 421.59
-249.83, 58.53, 645.91
-248.09, 65.03, 467.42
-250.16, 65.33, 443.62
-248.63, 64.14, 610.53
-250.63, 64.44, 403.95
-252.27, 65.59, 461.37
-254.43, 65.82, 476.67
-252.68, 64.69, 436.59
-254.77, 64.92, 412.11
-249.15, 63.26, 514.43
-251.10, 63.54, 449.52
-249.65, 62.37, 512.76
-251.54, 62.65, 426.07
-253.08, 63.79, 561.37
-255.11, 64.01, 621.16
-253.47, 62.89, 448.75
-255.44, 63.10, 423.96
-256.63, 66.01, 404.18
-258.86, 66.16, 373.25
-256.90, 65.10, 397.48
-259.06, 65.25, 437.96
-261.12, 66.28, 434.86
-263.39, 66.35, 383.67
-261.23, 65.36, 412.48
-263.43, 65.43, 349.90
-257.17, 64.19, 376.25
-259.25, 64.34, 396.99
-257.43, 63.28, 364.64
-259.45, 63.42, 416.43
-261.36, 64.45, 381.19
-263.48, 64.52, 356.11
-261.49, 63.53, 394.21
-263.54, 63.60, 352.73
-250.13, 61.48, 553.07
-251.98, 61.75, 402.76
-250.60, 60.59, 497.23
-252.40, 60.86, 446.75
-253.85, 61.99, 399.36
-255.76, 62.20, 395.37
-254.22, 61.09, 421.74
-256.08, 61.30, 437.38
-251.06, 59.70, 425.17
-252.81, 59.96, 408.72
-251.51, 58.81, 599.13
-253.22, 59.07, 415.32
-254.59, 60.19, 384.17
-256.40, 60.39, 402.84
-254.95, 59.30, 409.17
-256.71, 59.49, 383.54
-257.70, 62.37, 394.47
-259.65, 62.51, 373.52
-257.96, 61.47, 400.80
-259.86, 61.60, 392.32
-261.63, 62.62, 670.46
-263.62, 62.69, 355.67
-261.78, 61.70, 344.60
-263.71, 61.77, 373.96
-258.22, 60.56, 391.88
-260.07, 60.69, 360.05
-258.49, 59.65, 391.91
-260.29, 59.78, 547.76
-261.94, 60.79, 457.51
-263.81, 60.86, 345.41
-262.10, 59.88, 391.67
-263.92, 59.94, 347.10
-239.77, 54.98, 487.92
-241.17, 55.43, 489.79
-240.43, 54.14, 900.29
-241.81, 54.59, 555.50
-242.61, 55.86, 446.68
-244.08, 56.27, 466.48
-243.22, 55.01, 454.06
-244.67, 55.41, 679.14
-241.08, 53.31, 647.49
-242.44, 53.75, 436.42
-241.71, 52.47, 461.90
-243.05, 52.90, 557.54
-243.83, 54.16, 495.27
-245.25, 54.56, 407.32
-244.41, 53.31, 468.14
-245.81, 53.70, 385.95
-245.59, 56.65, 408.45
-247.13, 57.01, 390.14
-246.15, 55.79, 389.73
-247.66, 56.14, 395.44
-248.70, 57.34, 421.99
-250.31, 57.65, 382.33
-249.21, 56.47, 409.03
-250.78, 56.77, 444.74
-246.70, 54.93, 399.65
-248.18, 55.27, 453.97
-247.24, 54.06, 466.68
-248.70, 54.40, 473.52
-249.70, 55.59, 410.04
-251.24, 55.89, 429.92
-250.18, 54.72, 798.32
-251.69, 55.01, 446.66
-242.33, 51.64, 452.60
-243.64, 52.06, 407.68
-242.93, 50.80, 1044.21
-244.23, 51.22, 499.84
-244.99, 52.46, 437.58
-246.36, 52.84, 416.66
-245.55, 51.62, 616.90
-246.91, 51.99, 453.21
-243.52, 49.97, 423.06
-244.80, 50.38, 825.24
-244.10, 49.13, 562.15
-245.36, 49.53, 465.07
-246.11, 50.77, 812.63
-247.44, 51.14, 504.46
-246.65, 49.92, 413.24
-247.96, 50.28, 498.18
-247.77, 53.20, 529.12
-249.20, 53.54, 412.02
-248.28, 52.34, 539.87
-249.69, 52.67, 447.32
-250.65, 53.84, 389.73
-252.13, 54.13, 482.52
-251.12, 52.97, 394.88
-252.58, 53.25, 376.20
-248.80, 51.48, 402.09
-250.18, 51.80, 518.66
-249.30, 50.62, 404.93
-250.66, 50.94, 419.06
-251.58, 52.10, 451.14
-253.01, 52.37, 533.31
-252.04, 51.23, 461.55
-253.44, 51.50, 562.75
-251.95, 57.93, 423.93
-253.62, 58.18, 394.89
-252.38, 57.04, 398.62
-254.01, 57.29, 529.09
-255.31, 58.40, 376.14
-257.02, 58.59, 529.22
-255.66, 57.50, 853.91
-257.34, 57.69, 442.97
-252.81, 56.16, 1055.38
-254.40, 56.39, 416.79
-253.23, 55.27, 379.50
-254.79, 55.50, 383.37
-256.02, 56.61, 406.20
-257.65, 56.79, 422.01
-256.37, 55.71, 393.02
-257.96, 55.89, 778.97
-258.76, 58.75, 368.96
-260.51, 58.87, 382.45
-259.03, 57.84, 453.48
-260.74, 57.97, 467.66
-262.28, 58.97, 365.90
-264.05, 59.03, 353.69
-262.46, 58.06, 333.26
-264.19, 58.11, 340.31
-259.30, 56.94, 335.50
-260.97, 57.06, 424.22
-259.58, 56.03, 364.29
-261.21, 56.15, 416.54
-262.65, 57.15, 390.29
-264.34, 57.20, 351.74
-262.85, 56.24, 328.03
-264.50, 56.29, 403.32
-253.64, 54.39, 360.75
-255.17, 54.62, 413.64
-254.05, 53.50, 371.40
-255.55, 53.73, 359.21
-256.72, 54.82, 946.39
-258.28, 54.99, 387.02
-257.07, 53.92, 354.45
-258.60, 54.09, 530.29
-254.46, 52.62, 456.01
-255.93, 52.84, 369.22
-254.87, 51.74, 363.80
-256.31, 51.95, 351.60
-257.42, 53.03, 386.54
-258.92, 53.20, 407.85
-257.77, 52.14, 2014.70
-259.24, 52.30, 350.56
-259.86, 55.13, 387.77
-261.45, 55.24, 413.20
-260.15, 54.23, 388.43
-261.71, 54.34, 407.33
-263.06, 55.33, 338.67
-264.67, 55.38, 411.48
-263.28, 54.42, 351.28
-264.85, 54.46, 344.09
-260.44, 53.33, 351.65
-261.96, 53.43, 366.84
-260.73, 52.43, 438.13
-262.23, 52.53, 381.36
-263.50, 53.51, 500.38
-265.04, 53.55, 437.62
-263.73, 52.60, 448.63
-265.24, 52.64, 386.15
-228.03, 39.70, 649.99
-228.91, 40.33, 565.32
-228.74, 38.96, 547.51
-229.61, 39.58, 593.64
-229.80, 40.95, 513.38
-230.71, 41.56, 519.14
-230.49, 40.20, 491.75
-231.40, 40.81, 529.29
-229.43, 38.21, 589.55
-230.29, 38.83, 521.07
-230.11, 37.47, 577.40
-230.97, 38.08, 518.53
-231.18, 39.44, 576.19
-232.08, 40.05, 490.98
-231.85, 38.69, 522.64
-232.75, 39.28, 486.41
-231.65, 42.17, 489.87
-232.60, 42.76, 517.55
-232.33, 41.40, 718.96
-233.28, 41.99, 1226.12
-233.58, 43.33, 498.98
-234.58, 43.90, 492.38
-234.25, 42.56, 482.31
-235.25, 43.12, 480.42
-233.01, 40.64, 483.39
-233.95, 41.21, 531.00
-233.67, 39.87, 538.37
-234.61, 40.44, 488.82
-234.92, 41.78, 488.77
-235.90, 42.33, 464.72
-235.57, 41.00, 466.69
-236.55, 41.55, 489.38
-230.78, 36.72, 572.32
-231.64, 37.33, 503.04
-231.44, 35.97, 524.91
-232.30, 36.58, 1064.81
-232.51, 37.93, 522.64
-233.41, 38.52, 606.76
-233.17, 37.17, 552.94
-234.06, 37.76, 542.63
-232.10, 35.22, 511.37
-232.95, 35.82, 507.02
-232.75, 34.47, 547.90
-233.59, 35.07, 494.38
-233.82, 36.42, 539.09
-234.70, 37.00, 565.88
-234.46, 35.66, 560.39
-235.34, 36.24, 508.86
-234.32, 39.10, 466.85
-235.26, 39.67, 469.69
-234.97, 38.34, 487.72
-235.90, 38.90, 476.35
-236.21, 40.23, 451.59
-237.18, 40.77, 467.92
-236.84, 39.45, 495.65
-237.81, 39.99, 482.88
-235.61, 37.57, 494.25
-236.53, 38.13, 526.17
-236.24, 36.80, 499.39
-237.16, 37.35, 450.18
-237.47, 38.67, 506.92
-238.43, 39.20, 503.07
-238.09, 37.89, 459.92
-239.05, 38.42, 456.37
-235.61, 44.45, 483.29
-236.65, 44.99, 524.02
-236.26, 43.66, 544.44
-237.30, 44.19, 451.05
-237.73, 45.51, 472.06
-238.82, 46.02, 459.27
-238.36, 44.71, 450.59
-239.45, 45.21, 498.25
-236.91, 42.87, 483.63
-237.94, 43.40, 498.82
-237.55, 42.09, 511.11
-238.57, 42.61, 507.10
-238.99, 43.91, 462.88
-240.07, 44.41, 511.76
-239.61, 43.11, 432.35
-240.68, 43.60, 437.03
-239.94, 46.51, 479.90
-241.09, 46.98, 453.81
-240.56, 45.70, 430.05
-241.69, 46.17, 638.08
-242.26, 47.44, 454.05
-243.45, 47.88, 426.40
-242.85, 46.62, 414.64
-244.03, 47.05, 511.49
-241.17, 44.89, 454.48
-242.29, 45.35, 445.37
-241.77, 44.07, 464.53
-242.88, 44.53, 473.03
-243.44, 45.79, 549.55
-244.60, 46.22, 418.70
-244.01, 44.97, 442.35
-245.17, 45.39, 633.92
-238.18, 41.30, 592.99
-239.19, 41.81, 472.84
-238.80, 40.51, 438.18
-239.80, 41.02, 481.68
-240.23, 42.31, 423.55
-241.28, 42.80, 453.75
-240.83, 41.51, 436.91
-241.88, 41.99, 429.63
-239.41, 39.72, 458.90
-240.41, 40.23, 474.09
-240.02, 38.94, 449.38
-241.01, 39.43, 480.60
-241.43, 40.72, 430.74
-242.47, 41.19, 462.42
-242.02, 39.92, 453.80
-243.05, 40.39, 415.74
-242.36, 43.26, 454.40
-243.46, 43.72, 464.42
-242.95, 42.46, 491.85
-244.04, 42.90, 426.88
-244.58, 44.15, 412.58
-245.72, 44.56, 419.18
-245.15, 43.33, 535.44
-246.28, 43.74, 471.93
-243.53, 41.65, 524.89
-244.61, 42.09, 429.46
-244.10, 40.84, 562.17
-245.17, 41.27, 441.38
-245.71, 42.51, 503.24
-246.82, 42.91, 444.76
-246.26, 41.69, 441.06
-247.37, 42.09, 495.63
-233.39, 33.72, 1085.10
-234.23, 34.32, 514.78
-234.02, 32.98, 561.38
-234.86, 33.57, 429.90
-235.09, 34.90, 454.31
-235.97, 35.47, 690.46
-235.72, 34.14, 1650.36
-236.60, 34.71, 473.12
-234.65, 32.23, 455.94
-235.49, 32.81, 456.54
-235.28, 31.48, 513.40
-236.12, 32.06, 476.77
-236.35, 33.39, 600.75
-237.21, 33.95, 489.90
-236.96, 32.63, 455.47
-237.83, 33.19, 482.04
-236.87, 36.03, 537.27
-237.78, 36.58, 445.64
-237.49, 35.27, 546.34
-238.39, 35.81, 463.26
-238.71, 37.12, 478.29
-239.66, 37.64, 441.64
-239.32, 36.34, 500.62
-240.26, 36.86, 446.45
-238.10, 34.50, 453.65
-239.00, 35.04, 500.62
-238.71, 33.74, 449.30
-239.61, 34.27, 523.82
-239.92, 35.57, 457.55
-240.86, 36.08, 449.86
-240.52, 34.79, 443.02
-241.45, 35.30, 455.16
-235.90, 30.73, 451.85
-236.73, 31.31, 461.11
-236.52, 29.99, 468.69
-237.35, 30.56, 499.36
-237.58, 31.88, 499.26
-238.44, 32.43, 444.07
-238.19, 31.12, 640.89
-239.05, 31.67, 440.67
-237.14, 29.24, 491.51
-237.96, 29.81, 455.55
-237.75, 28.50, 441.94
-238.57, 29.06, 435.99
-238.80, 30.37, 438.03
-239.66, 30.92, 449.89
-239.41, 29.62, 434.43
-240.26, 30.16, 445.06
-239.32, 32.97, 430.99
-240.21, 33.51, 463.16
-239.92, 32.21, 712.82
-240.81, 32.74, 423.30
-241.12, 34.02, 419.96
-242.05, 34.53, 597.76
-241.72, 33.25, 460.46
-242.64, 33.75, 437.70
-240.53, 31.45, 454.50
-241.41, 31.97, 482.08
-241.13, 30.69, 439.87
-242.01, 31.21, 444.41
-242.31, 32.48, 442.87
-243.23, 32.98, 428.90
-242.90, 31.72, 466.19
-243.81, 32.21, 430.89
-240.62, 38.15, 435.82
-241.61, 38.64, 427.59
-241.22, 37.36, 467.85
-242.20, 37.85, 489.76
-242.61, 39.12, 496.64
-243.63, 39.59, 6034.86
-243.19, 38.33, 446.15
-244.21, 38.79, 484.94
-241.81, 36.58, 671.89
-242.78, 37.06, 419.47
-242.40, 35.80, 425.70
-243.37, 36.28, 425.30
-243.77, 37.53, 469.90
-244.78, 37.99, 472.69
-244.35, 36.74, 446.20
-245.35, 37.19, 439.11
-244.67, 40.03, 519.85
-245.73, 40.46, 418.86
-245.24, 39.23, 418.11
-246.29, 39.65, 398.24
-246.81, 40.87, 447.95
-247.91, 41.27, 451.84
-247.36, 40.06, 389.03
-248.45, 40.45, 404.35
-245.80, 38.42, 418.39
-246.85, 38.84, 405.47
-246.37, 37.62, 401.75
-247.40, 38.04, 452.77
-247.91, 39.25, 399.97
-248.99, 39.63, 433.18
-248.45, 38.43, 403.19
-249.52, 38.81, 444.05
-242.99, 35.02, 449.49
-243.95, 35.49, 491.91
-243.58, 34.24, 442.07
-244.53, 34.71, 499.20
-244.93, 35.95, 425.59
-245.92, 36.39, 413.85
-245.50, 35.16, 443.89
-246.49, 35.60, 579.73
-244.16, 33.46, 436.54
-245.11, 33.93, 425.99
-244.74, 32.68, 414.58
-245.69, 33.15, 396.71
-246.07, 34.38, 402.40
-247.05, 34.81, 441.69
-246.64, 33.59, 413.43
-247.62, 34.02, 601.02
-246.93, 36.82, 438.98
-247.96, 37.23, 427.03
-247.49, 36.02, 388.61
-248.51, 36.43, 413.72
-249.00, 37.62, 418.60
-250.06, 38.00, 416.60
-249.55, 36.81, 429.07
-250.60, 37.18, 1883.36
-248.05, 35.23, 426.55
-249.06, 35.63, 462.99
-248.61, 34.43, 407.33
-249.62, 34.83, 444.45
-250.09, 36.01, 451.00
-251.14, 36.37, 392.53
-250.64, 35.21, 422.34
-251.67, 35.56, 391.71
-244.67, 48.29, 416.50
-245.92, 48.69, 468.71
-245.24, 47.46, 438.49
-246.47, 47.85, 416.88
-247.19, 49.07, 420.23
-248.48, 49.43, 403.40
-247.72, 48.23, 433.76
-248.99, 48.58, 387.17
-245.79, 46.63, 402.01
-247.01, 47.01, 563.53
-246.34, 45.79, 411.52
-247.54, 46.17, 466.56
-248.24, 47.38, 492.68
-249.50, 47.72, 394.54
-248.76, 46.53, 391.49
-250.00, 46.87, 397.97
-249.80, 49.76, 400.66
-251.14, 50.07, 402.16
-250.29, 48.90, 475.61
-251.61, 49.21, 396.11
-252.50, 50.36, 424.77
-253.88, 50.62, 375.04
-252.95, 49.49, 477.01
-254.31, 49.75, 482.74
-250.78, 48.05, 425.77
-252.08, 48.35, 404.22
-251.26, 47.19, 515.92
-252.54, 47.49, 415.27
-253.40, 48.62, 413.54
-254.73, 48.87, 457.96
-253.84, 47.76, 384.00
-255.16, 48.00, 641.15
-246.89, 44.96, 415.14
-248.07, 45.34, 417.06
-247.43, 44.13, 397.72
-248.60, 44.50, 423.32
-249.28, 45.69, 407.80
-250.50, 46.03, 408.82
-249.79, 44.85, 395.65
-251.00, 45.18, 451.95
-247.96, 43.30, 391.36
-249.12, 43.66, 446.55
-248.50, 42.47, 489.22
-249.64, 42.83, 464.25
-250.30, 44.01, 547.10
-251.49, 44.33, 417.00
-250.80, 43.17, 400.85
-251.99, 43.49, 388.59
-251.75, 46.34, 428.45
-253.01, 46.63, 381.26
-252.23, 45.48, 528.87
-253.47, 45.77, 390.99
-254.29, 46.89, 361.97
-255.59, 47.13, 401.78
-254.74, 46.03, 404.56
-256.02, 46.26, 370.18
-252.71, 44.63, 401.64
-253.94, 44.91, 388.71
-253.19, 43.78, 530.90
-254.40, 44.05, 374.46
-255.19, 45.16, 414.52
-256.45, 45.40, 478.76
-255.64, 44.30, 378.33
-256.88, 44.53, 374.57
-255.28, 50.86, 402.11
-256.69, 51.07, 388.93
-255.68, 49.98, 390.95
-257.07, 50.18, 371.76
-258.12, 51.25, 400.37
-259.57, 51.40, 347.19
-258.48, 50.36, 411.47
-259.90, 50.51, 421.44
-256.09, 49.10, 403.57
-257.46, 49.30, 368.37
-256.49, 48.22, 373.48
-257.84, 48.42, 392.36
-258.84, 49.47, 360.02
-260.24, 49.62, 342.31
-259.20, 48.59, 660.66
-260.58, 48.73, 440.26
-261.03, 51.53, 372.08
-262.50, 51.63, 359.47
-261.33, 50.63, 405.00
-262.78, 50.73, 365.04
-263.98, 51.70, 325.73
-265.46, 51.73, 435.15
-264.23, 50.79, 399.30
-265.68, 50.82, 393.40
-261.65, 49.74, 499.48
-263.06, 49.82, 394.98
-261.96, 48.84, 383.39
-263.36, 48.92, 357.61
-264.49, 49.88, 351.09
-265.92, 49.92, 364.05
-264.76, 48.98, 336.25
-266.16, 49.01, 344.30
-256.90, 47.35, 357.44
-258.23, 47.54, 359.92
-257.31, 46.47, 390.55
-258.62, 46.66, 345.58
-259.57, 47.70, 368.35
-260.92, 47.84, 430.06
-259.94, 46.82, 384.41
-261.28, 46.95, 351.67
-257.73, 45.60, 373.96
-259.02, 45.78, 601.66
-258.14, 44.73, 375.30
-259.42, 44.90, 345.09
-260.32, 45.93, 714.44
-261.63, 46.06, 383.61
-260.70, 45.05, 1501.95
-262.00, 45.18, 424.65
-262.29, 47.95, 364.18
-263.66, 48.03, 628.69
-262.62, 47.05, 370.65
-263.97, 47.13, 355.07
-265.03, 48.08, 418.69
-266.42, 48.10, 346.92
-265.32, 47.17, 356.08
-266.68, 47.19, 362.03
-262.95, 46.16, 404.18
-264.28, 46.23, 353.91
-263.30, 45.27, 375.77
-264.61, 45.34, 397.12
-265.62, 46.27, 344.59
-266.96, 46.29, 371.43
-265.93, 45.37, 436.17
-267.25, 45.38, 346.92
-249.03, 41.64, 384.40
-250.16, 42.00, 396.30
-249.55, 40.82, 615.91
-250.68, 41.17, 469.92
-251.31, 42.33, 436.41
-252.48, 42.64, 396.35
-251.82, 41.49, 384.97
-252.97, 41.80, 361.90
-250.08, 39.99, 472.92
-251.20, 40.34, 425.53
-250.61, 39.17, 427.56
-251.71, 39.51, 425.56
-252.32, 40.66, 698.15
-253.47, 40.96, 373.50
-252.83, 39.83, 407.92
-253.97, 40.12, 453.78
-253.67, 42.93, 404.21
-254.87, 43.20, 439.01
-254.15, 42.09, 387.56
-255.34, 42.35, 379.75
-256.09, 43.45, 426.10
-257.32, 43.67, 360.95
-256.54, 42.59, 438.54
-257.76, 42.80, 356.47
-254.63, 41.24, 382.36
-255.81, 41.50, 423.63
-255.12, 40.40, 356.25
-256.28, 40.65, 359.78
-257.00, 41.73, 416.13
-258.20, 41.94, 373.03
-257.46, 40.88, 360.19
-258.65, 41.08, 409.88
-251.14, 38.35, 418.66
-252.23, 38.68, 389.37
